"job_id","task_id","indice_modelo","cores_modelo","modelo","archivo_wis","archivo_errores","skipped","duracion_seg","Total_RAM_Used_MiB","Peak_RAM_Used_MiB"
"124134","3",3,4,"D8-M6","calculo_WIS/WIS_phi_train_quantileD8-M6.RData","calculo_WIS/errores_train_quantileD8-M6.RData",FALSE,799.284054756165,1.8,436.9
