"job_id","task_id","indice_modelo","cores_modelo","modelo","archivo_wis","archivo_errores","skipped","duracion_seg","Total_RAM_Used_MiB","Peak_RAM_Used_MiB"
"123436","6",6,4,"D3-M7","calculo_WIS/WIS_phi_train_quantileD3-M7.RData","calculo_WIS/errores_train_quantileD3-M7.RData",FALSE,353.525309801102,1.8,437
