"job_id","task_id","indice_modelo","cores_modelo","modelo","archivo_wis","archivo_errores","skipped","duracion_seg","Total_RAM_Used_MiB","Peak_RAM_Used_MiB"
"124131","4",4,4,"D8-M7","calculo_WIS/WIS_phi_train_quantileD8-M7.RData","calculo_WIS/errores_train_quantileD8-M7.RData",FALSE,803.890367269516,1.8,437
