"job_id","task_id","indice_modelo","cores_modelo","modelo","archivo_wis","archivo_errores","skipped","duracion_seg","Total_RAM_Used_MiB","Peak_RAM_Used_MiB"
"126012","7",7,4,"D5-M1","calculo_WIS/WIS_phi_train_quantileD5-M1.RData","calculo_WIS/errores_train_quantileD5-M1.RData",FALSE,770.464414358139,1.8,436.5
