"job_id","task_id","indice_modelo","cores_modelo","modelo","archivo_wis","archivo_errores","skipped","duracion_seg","Total_RAM_Used_MiB","Peak_RAM_Used_MiB"
"126001","3",3,4,"D1-M3","calculo_WIS/WIS_phi_train_quantileD1-M3.RData","calculo_WIS/errores_train_quantileD1-M3.RData",FALSE,158.422218322754,1.8,436.5
