"job_id","task_id","indice_modelo","cores_modelo","modelo","archivo_wis","archivo_errores","skipped","duracion_seg","Total_RAM_Used_MiB","Peak_RAM_Used_MiB"
"126005","7",7,4,"D1-M7","calculo_WIS/WIS_phi_train_quantileD1-M7.RData","calculo_WIS/errores_train_quantileD1-M7.RData",FALSE,157.000458240509,1.8,436.8
