"job_id","task_id","indice_modelo","cores_modelo","modelo","archivo_wis","archivo_errores","skipped","duracion_seg","Total_RAM_Used_MiB","Peak_RAM_Used_MiB"
"123790","5",5,4,"D6-M4","calculo_WIS/WIS_phi_train_quantileD6-M4.RData","calculo_WIS/errores_train_quantileD6-M4.RData",FALSE,355.176700592041,1.8,436.7
