"job_id","task_id","indice_modelo","cores_modelo","modelo","archivo_wis","archivo_errores","skipped","duracion_seg","Total_RAM_Used_MiB","Peak_RAM_Used_MiB"
"123782","1",1,4,"D5-M6","calculo_WIS/WIS_phi_train_quantileD5-M6.RData","calculo_WIS/errores_train_quantileD5-M6.RData",FALSE,787.94248509407,1.8,436.9
