"job_id","task_id","indice_modelo","cores_modelo","modelo","archivo_wis","archivo_errores","skipped","duracion_seg","Total_RAM_Used_MiB","Peak_RAM_Used_MiB"
"123448","1",1,4,"D7-M7","calculo_WIS/WIS_phi_train_quantileD7-M7.RData","calculo_WIS/errores_train_quantileD7-M7.RData",FALSE,342.221803665161,1.8,437
