"job_id","task_id","indice_modelo","cores_modelo","modelo","archivo_wis","archivo_errores","skipped","duracion_seg","Total_RAM_Used_MiB","Peak_RAM_Used_MiB"
"126000","2",2,4,"D2-M5","calculo_WIS/WIS_phi_train_quantileD2-M5.RData","calculo_WIS/errores_train_quantileD2-M5.RData",FALSE,588.879932880402,1.8,436.7
