"job_id","task_id","indice_modelo","cores_modelo","modelo","archivo_wis","archivo_errores","skipped","duracion_seg","Total_RAM_Used_MiB","Peak_RAM_Used_MiB"
"123438","8",8,4,"D6-M7","calculo_WIS/WIS_phi_train_quantileD6-M7.RData","calculo_WIS/errores_train_quantileD6-M7.RData",FALSE,349.302189826965,1.8,437
