"job_id","task_id","indice_modelo","cores_modelo","modelo","archivo_wis","archivo_errores","skipped","duracion_seg","Total_RAM_Used_MiB","Peak_RAM_Used_MiB"
"125999","1",1,4,"D2-M4","calculo_WIS/WIS_phi_train_quantileD2-M4.RData","calculo_WIS/errores_train_quantileD2-M4.RData",FALSE,589.107585906982,1.8,436.6
