"job_id","task_id","indice_modelo","cores_modelo","modelo","archivo_wis","archivo_errores","skipped","duracion_seg","Total_RAM_Used_MiB","Peak_RAM_Used_MiB"
"123783","2",2,4,"D5-M7","calculo_WIS/WIS_phi_train_quantileD5-M7.RData","calculo_WIS/errores_train_quantileD5-M7.RData",FALSE,793.188407897949,1.8,437
