"job_id","task_id","indice_modelo","cores_modelo","modelo","archivo_wis","archivo_errores","skipped","duracion_seg","Total_RAM_Used_MiB","Peak_RAM_Used_MiB"
"126009","9",9,4,"D2-M2","calculo_WIS/WIS_phi_train_quantileD2-M2.RData","calculo_WIS/errores_train_quantileD2-M2.RData",FALSE,590.934626340866,1.8,436.4
