,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho,posterior_g1,posterior_g2,posterior_g3,posterior_g4
207,0.6005097,0.7928055,4.07863,0.8986029,2.9881709,0.91572917,1.0426767,1.0432246
208,0.5273451,0.79098666,5.492178,0.4780162,2.9589677,0.9159591,1.040757,0.9872453
209,0.8241229,0.76837796,2.6728609,0.9774745,3.2916083,0.9073531,1.1697897,1.1730778
210,0.76338816,0.7637033,6.929779,0.25253135,3.0856597,0.91805655,1.1037829,1.1246104
211,0.5285903,0.79884565,6.168381,0.55544364,2.6554646,1.0314043,1.0785729,0.88198006
212,0.419811,0.7910291,3.7489681,0.78424805,2.9041035,0.9290709,0.9226325,1.2505181
213,0.5669036,0.7672295,4.460419,0.5298196,3.0429275,0.95508426,0.9453101,1.112793
214,0.2143392,0.80619144,4.600218,0.83994323,2.6231081,0.88456917,0.9149584,1.149139
215,0.7272473,0.77957755,3.6092844,0.71492505,3.106503,0.97617686,1.1753051,1.02026
216,0.71333957,0.75842077,4.175427,0.41872048,3.119693,1.0312988,1.0463426,1.132351
217,0.4723576,0.750974,5.3851514,0.6718117,2.6963303,1.0756762,1.0083339,0.94698477
218,0.52536947,0.8087172,3.2905014,0.8717174,3.0508158,0.9599292,0.96139586,1.1280035
219,0.552394,0.806867,5.204167,0.5413539,2.6325357,0.9562909,0.98579043,1.2755039
220,0.3391401,0.78905094,3.8719058,0.8215453,2.738704,1.1151365,0.9884726,0.88073814
221,0.60623914,0.77357954,4.2209706,0.58636725,3.2094042,0.8359364,0.83418906,1.0994662
222,0.69093627,0.7740648,4.216209,0.6546461,3.2498975,0.7656841,1.0121695,1.0528868
223,0.40273336,0.791437,4.608381,0.7097438,2.757237,1.0040457,1.0196388,0.96262455
224,0.3999447,0.80829436,3.8123875,0.97754216,2.766605,0.94572467,0.9294044,1.1671423
225,0.48853886,0.7691842,3.0686233,0.9569752,3.0621269,0.9896571,1.0175862,1.1117444
226,0.30531734,0.811825,4.5966754,0.84478194,2.526035,0.9900876,1.0282785,1.1019989
227,0.64287984,0.77887326,4.0686374,0.6799638,3.028286,1.060922,0.9158917,1.1124938
228,0.84269166,0.765168,3.539825,0.6467625,3.3880086,1.0306892,1.070014,1.0820211
229,0.4439101,0.7880674,3.6623166,0.7610911,2.8397207,1.0469909,1.095704,1.200477
230,0.1468817,0.77851164,5.2872176,0.6914453,2.4412284,1.0661014,1.0005238,1.082473
231,0.5965116,0.75890154,5.1488132,0.41849744,2.6322784,1.0822631,1.0395919,1.1505058
232,0.47508687,0.7839096,3.618518,0.7846245,2.8074083,1.0079685,1.1516263,1.2265766
233,0.46272656,0.8169779,4.903516,0.7658038,2.8477635,0.79861104,1.0926211,0.8336286
234,0.56439644,0.8061848,4.3535957,0.55909675,2.956945,0.81685114,1.0637449,0.98897487
235,0.78131557,0.7656657,2.9168901,0.954869,3.3848968,0.8962708,0.97975916,0.95862067
236,0.5893059,0.811914,6.619252,0.63647467,2.7813852,0.9218672,1.2025175,0.9233019
237,0.85309416,0.7787627,4.062638,0.5350396,3.2267852,1.0959947,1.1323687,0.9280958
238,0.32719865,0.8100371,8.938236,0.9767257,2.2973607,0.9690305,1.1266544,1.1233863
239,0.4196695,0.7939911,3.0280123,0.93504876,2.8912456,1.160236,0.96187955,1.0821677
240,0.632178,0.77544475,6.8569555,0.3635468,2.8786511,1.0348946,0.97631097,0.94713545
241,0.50406635,0.8344491,6.5171714,0.8086654,2.572659,0.9569197,1.0934213,1.0099081
242,0.68713343,0.78953636,7.188305,0.31414294,2.6482646,0.96974003,1.1072361,1.0556389
243,0.28773102,0.79131645,4.3326387,0.82410747,2.7788782,0.999211,1.0131279,1.0059855
244,0.68593526,0.77429277,4.148476,0.48330233,3.0092807,1.1282573,1.1826835,1.0607808
245,0.78399825,0.77390605,5.0953627,0.5046878,3.193388,0.9614278,1.0285645,1.1322746
246,0.6951628,0.7604156,3.5686765,0.81941485,3.2124186,0.96338695,1.0198869,1.0241109
247,0.11083938,0.8150297,4.9988346,0.9728135,2.5786734,1.0044874,0.9876573,0.84643805
248,0.52858865,0.8140697,3.9372597,0.97218245,2.6718285,0.9363428,1.102861,1.1783241
249,0.72273695,0.7681463,5.2510757,0.41096535,3.065037,1.0799935,0.9523912,1.0632885
250,0.44174507,0.81741685,5.167962,0.90799457,2.6246548,0.95177794,1.0252695,1.0915799
251,0.5530707,0.8051415,4.5974727,0.66425884,2.8731573,0.9405682,0.95446676,1.0632249
252,0.7107389,0.7930162,5.15866,0.5527683,2.9338262,0.9664258,0.9847884,1.0854083
253,0.5452,0.78264713,4.8358383,0.44534847,3.0968692,0.93303126,0.94767153,1.0701393
254,0.8348542,0.7472325,3.1929975,0.7593681,3.3400345,1.0352212,1.070364,0.932116
255,0.6970129,0.81684756,6.075158,0.554002,2.8546433,0.98942244,1.0313333,0.9444031
256,0.7175682,0.7680766,7.193276,0.15436588,3.0226715,0.8890401,1.1550105,1.0816503
257,0.6307182,0.79120404,3.9147673,0.73804444,3.131097,0.94004023,1.0530231,1.0876418
258,0.45350587,0.7838343,3.8223195,0.8436247,2.8505197,1.0500082,0.92216665,0.9479934
259,0.42890105,0.8020611,5.4086885,0.7067814,2.7833283,1.0207404,0.8864135,1.0536487
260,0.2263765,0.808612,4.014397,0.97092754,2.5838327,0.90099585,1.0635327,0.9897717
261,0.76805496,0.756064,2.5679698,0.9754782,3.4120922,0.817897,1.0527544,1.0039558
262,0.12916896,0.82508814,6.2502875,0.9849269,2.348729,1.0710428,1.1089221,1.0549718
