,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho,posterior_g1,posterior_g2,posterior_g3,posterior_g4
0,0.5648228,1.0210526,2.773139,0.511218,3.1167476,0.85146445,0.8898935,0.98946667
1,0.37437144,1.0949355,5.008046,0.33943722,2.7398145,1.0150067,0.90774137,0.903211
2,0.48525098,1.0872945,2.5899663,0.97180974,3.1382368,1.0784853,0.7920843,0.9867941
3,0.3281377,1.1248592,6.480971,0.3507722,2.5060422,1.0124638,0.92462593,1.2053901
4,0.4317333,1.072672,5.084603,0.5606615,2.5913029,0.9245524,0.93973327,1.1896732
5,0.4752302,0.98461413,6.459682,0.23941663,2.5123699,0.87097394,0.8818522,1.0409201
6,0.57186675,0.92485464,6.640552,0.27701944,2.4401565,0.8561438,0.80269223,1.0334636
7,0.4077597,1.0950372,5.3569355,0.4981466,2.6075249,0.97194695,0.913242,1.2294255
8,0.4700784,1.1010665,2.6781268,0.91447675,3.0166345,1.0672193,0.8948676,1.0794687
9,0.6439818,0.6832562,6.2605453,0.37257585,2.0300038,0.91186774,0.96613085,1.1925031
10,0.4843675,1.0414809,6.203138,0.2835087,2.634337,0.9885475,1.0167494,0.9911406
11,0.36622393,1.0842326,7.957337,0.22819288,2.5064554,1.0297655,0.790464,1.1037538
12,0.38957205,1.1014881,5.9581227,0.25482455,2.578405,0.96307164,0.8025395,1.1023195
13,0.29567316,1.1171117,5.959373,0.35907438,2.518016,1.0083292,0.81188905,1.1003923
14,0.38087422,1.0673153,6.2749596,0.34160256,2.5032208,0.9349008,0.7692724,1.0265251
15,0.31062385,1.1251516,6.105032,0.31718585,2.439917,0.87230027,0.8914619,1.2147377
16,0.38451645,1.0959436,6.514522,0.28608567,2.6468294,0.9564692,0.8906212,0.98126984
17,0.3920944,1.0500536,6.978433,0.25595075,2.5193331,0.8737075,0.75761425,1.1546528
18,0.5520648,0.9348676,6.0281367,0.27199852,2.386358,0.9152449,0.89069664,1.0564983
19,0.39272153,1.0708104,6.8204184,0.3602512,2.3894775,1.0273409,0.9920382,1.0150945
20,0.70200175,0.6533956,6.3783526,0.74212116,1.8989376,0.97686154,0.8934576,1.3639383
21,0.32318503,1.129766,4.801243,0.56398106,2.67845,1.0777243,0.8963295,1.0900787
22,0.49671364,1.0503856,3.7711506,0.8965653,2.671132,0.996475,0.967642,1.2607723
23,0.37446105,1.0901415,4.891078,0.41566685,2.6018364,1.089634,0.8160315,1.2127755
24,0.34980682,1.1096512,5.7982855,0.30316812,2.6291835,0.93685013,0.994013,1.0871522
25,0.46461278,1.054674,4.9831133,0.47037214,2.600356,1.077668,1.0058706,1.0490259
26,0.39187253,1.1035122,4.0971365,0.7066387,2.6632779,0.9489429,0.828947,1.2218899
27,0.41047668,1.0677311,5.261099,0.27986196,2.737728,0.7976354,0.88324475,1.1318629
28,0.68935525,0.66541225,4.936701,0.8551717,2.1722531,0.91885996,0.91903764,0.939212
29,0.6973257,0.6942839,5.200118,0.39914283,2.2886233,0.8823811,0.9196474,0.9441229
30,0.37246364,1.0887341,6.858529,0.21836834,2.4049368,0.8950862,0.9952743,1.2579019
31,0.36430937,1.0971693,6.134136,0.37485477,2.6464558,0.92984813,0.82395065,1.0976875
32,0.38506654,1.0899227,6.2171555,0.4063995,2.481417,1.1083176,0.96963596,0.95429426
33,0.3629692,1.1390183,4.1805577,0.6568539,2.7537384,0.97097117,0.8221393,1.2220854
34,0.4271615,1.0794429,4.633446,0.49378538,2.8827467,0.98601806,0.7013129,1.0545363
35,0.41072968,1.0194329,5.289163,0.3408398,2.4554534,0.87863094,0.8547703,1.0450684
36,0.36154276,1.113243,5.4329906,0.57096666,2.4176698,1.0283674,1.0141904,1.2743561
37,0.2861448,1.1814551,6.139624,0.5060164,2.583669,0.94767416,0.9087339,1.1769532
38,0.3824034,1.0625823,6.8052797,0.36467087,2.55488,1.0553827,0.8645426,1.049289
39,0.44244674,1.1014318,4.033962,0.79022074,2.7131557,1.003892,1.03733,1.1978077
40,0.43197706,1.0799465,3.1117964,0.75510085,2.8756888,0.83582526,0.9160024,1.2215203
41,0.47272417,1.0512922,5.889826,0.34749338,2.5610821,0.9308084,0.89103395,1.2921884
42,0.37222806,1.1058555,4.758325,0.62573797,2.685019,0.9229495,0.9097329,1.2036768
43,0.39496747,1.105578,6.813809,0.3940846,2.352166,0.96115243,0.96754134,1.3544722
44,0.35532594,1.119706,4.911674,0.5144799,2.580676,1.0702862,1.0466725,1.1125485
45,0.40887567,1.1062224,4.5894537,0.49010476,2.677274,0.9286332,0.86544186,1.2254449
46,0.5391495,0.94325185,5.90412,0.25561923,2.228501,0.9581398,1.00994,1.1290177
47,0.42457154,1.0702817,6.2500677,0.30663022,2.6235754,0.98216987,1.0335379,0.90222263
48,0.32523718,1.1249782,4.9585004,0.49119666,2.4754794,0.9964578,1.015651,1.264206
49,0.40472668,1.0876552,4.7897625,0.4354253,2.59884,1.0391501,1.0403626,1.1590822
50,0.3574927,1.1188675,4.0080047,0.79086363,2.7355492,0.8603735,0.99665457,1.0857034
51,0.4884546,1.0978847,2.1713758,0.98128116,3.1461923,1.0416183,0.85394585,1.1481341
52,0.35913453,1.084001,5.9633436,0.26169845,2.2691875,1.135829,0.92324114,1.1954969
53,0.5222208,0.92205834,5.1160483,0.4961732,2.2892141,0.96501887,0.7700066,1.1983886
54,0.32258272,1.1163644,5.6292443,0.35199833,2.5177321,0.96983933,0.9531601,1.1133704
55,0.48768827,0.986091,5.4350095,0.37191245,2.4438024,0.84355515,0.8776357,1.0438758
56,0.43630242,1.0734862,6.01226,0.42067173,2.643542,0.983318,0.90670955,0.9904032
57,0.2966583,1.1158388,7.8027596,0.33060083,2.3757176,1.0468754,0.97828746,1.1679343
58,0.3774579,1.1049038,4.482562,0.7362985,2.4880407,0.9638158,1.0025378,1.2720383
59,0.55497307,1.0686394,2.220599,0.96037674,3.0814216,1.0506566,0.88142216,1.193845
60,0.3252677,1.1431991,5.967629,0.5685345,2.5939972,0.9974602,0.80983216,1.1879312
61,0.39257902,1.0713055,5.521129,0.3453142,2.717708,0.79860723,1.0441847,0.9289
62,0.3831871,1.1235751,4.8459864,0.69203323,2.7549772,1.0237446,0.8270308,1.0746853
63,0.58906025,0.8929655,5.532304,0.38801423,2.4428892,0.7940834,0.69890565,1.1843835
64,0.28936708,1.1357213,4.9720283,0.4853286,2.4224079,1.124187,1.0763332,1.0869316
65,0.41726905,1.0545377,6.1784105,0.24169295,2.5619338,0.98245424,0.7838276,0.89728755
66,0.71197844,0.68299836,5.0636024,0.73940533,2.133607,0.93383557,0.81447166,1.20136
67,0.46653044,0.9930176,6.554783,0.35460982,2.3229845,0.9967102,0.86390644,1.1174512
68,0.41987035,1.0691475,4.570171,0.36182508,2.552558,0.77715874,0.9087395,1.3647939
69,0.4039987,1.0867535,3.2776904,0.9676664,2.8324668,0.93430144,0.9979185,1.0802021
70,0.50165284,0.94603384,5.159245,0.53340834,2.2227018,1.178721,0.9746726,0.9406157
71,0.3337778,1.106562,7.3981876,0.27059886,2.3650315,1.1145272,0.9830379,1.1641723
72,0.656562,0.7722174,4.650344,0.58470577,2.2371178,0.9026132,0.94145393,1.0641282
73,0.3679042,1.0812404,6.3889217,0.25175697,2.427682,0.81609106,1.0077703,1.229576
74,0.6455057,0.77938044,6.519882,0.41385388,2.0475833,1.1292611,0.994505,1.1852828
75,0.51845515,1.0227262,3.897182,0.6446826,2.5718718,1.0535948,1.0070182,1.3457989
76,0.3357176,1.091071,5.4648714,0.36705413,2.411395,0.9563732,0.8207796,1.1392351
77,0.43830723,1.0609338,5.641923,0.41316515,2.4334786,1.1732377,0.93553036,1.109523
78,0.43651992,1.0693829,5.645344,0.42905357,2.4592466,1.0036181,0.7674335,1.4737445
79,0.42116532,1.0856344,4.676889,0.6743164,2.7026112,0.9298036,0.7770945,1.1697671
80,0.48402768,1.0516347,3.234612,0.6694564,2.7337074,1.0798008,0.9962979,1.1483009
81,0.42039478,1.0050827,6.383705,0.26569661,2.2121217,1.0624968,0.9472667,1.1671616
82,0.32221705,1.115102,3.7504644,0.7272529,2.6194148,1.1100641,0.95927167,1.1630713
83,0.36155394,1.1178684,4.636905,0.52587897,2.6330178,0.961186,0.9774055,0.9745201
84,0.3496527,1.0726306,5.7957325,0.284612,2.4806385,0.9637982,0.87602806,1.1082954
85,0.39467892,1.1113605,5.16354,0.32699448,2.816214,0.8473053,0.873187,0.9599319
86,0.4131012,1.0854273,3.46342,0.6630839,2.7899582,1.1363927,0.9501218,0.9965436
87,0.34073165,1.0845586,6.414999,0.27738798,2.5330439,0.79872817,0.9097866,1.0869273
88,0.47855696,1.070329,4.550841,0.5728249,2.535929,1.0479152,0.8495582,1.2923902
89,0.4363288,1.0598351,3.100601,0.96505725,2.9187481,0.9106029,0.6689573,1.1847274
90,0.3538412,1.1050706,5.8427863,0.44159168,2.389985,0.9420417,1.0320064,1.1208723
91,0.37403515,1.1187984,4.6442833,0.5072076,2.7004862,0.91484195,0.9768353,1.1139466
92,0.7038364,0.6227533,4.8682904,0.78959686,2.1761112,0.8496321,0.7967351,1.0091121
93,0.4109317,1.0926332,4.0632596,0.6663744,2.6238606,1.0950485,1.0124937,1.0782086
94,0.40612826,1.0910424,4.367836,0.70126444,2.6931858,1.0147283,0.83874995,1.2239426
95,0.44823933,1.0751954,4.0839186,0.74362403,2.8602347,0.97129625,0.8516644,1.1682324
96,0.6201555,0.7708036,7.6099243,0.9396283,1.893844,1.1484754,1.0143505,1.3052979
97,0.37497735,1.0525836,5.6810236,0.3555296,2.278004,1.0833305,0.8566212,1.1601803
98,0.2958062,1.111339,6.83174,0.36329156,2.485533,1.0278753,0.86049545,1.1444079
99,0.5530229,0.9053917,5.802969,0.30906177,2.4180832,0.8447962,0.8191344,1.0412203
100,0.3890252,1.0806564,6.192361,0.2303854,2.685674,1.0172365,0.66461116,1.0157607
101,0.59947884,0.7571117,5.3203773,0.7286899,2.174551,0.91499794,0.9121856,1.0416986
102,0.48834506,1.0379081,3.0423982,0.80240345,2.7671294,0.96121097,0.9966775,1.2598293
103,0.6589316,0.8019999,5.5801864,0.5267765,2.0386963,0.94319373,0.8975881,1.5088544
104,0.38792822,1.088782,6.122876,0.3629778,2.439506,1.022781,0.90799844,1.3388536
105,0.46012038,1.0506799,4.53964,0.6318969,2.7080708,0.98555976,0.96469235,1.053903
106,0.338558,1.1166842,6.5974336,0.16641916,2.524946,1.0863351,0.7790853,1.1705302
107,0.39661267,1.0954043,5.942708,0.31026936,2.4782653,1.0533999,0.7062072,1.2585531
108,0.32894978,1.1313449,4.419952,0.65748227,2.5968962,1.0022602,0.9441408,1.1980737
109,0.4112754,1.0322981,7.117068,0.15122032,2.3191357,1.0183349,0.9872988,1.0557473
110,0.39808756,1.08475,6.235259,0.34500438,2.667164,1.026589,0.90070033,0.8775409
111,0.45728698,1.0648578,4.1768336,0.5421353,2.8339567,0.70560855,1.0086085,1.1466866
112,0.39057773,1.0953537,4.103418,0.6371707,2.8312433,0.9201794,0.9064553,1.1315774
113,0.45301688,1.0899152,3.2724588,0.63928413,2.8686147,1.0438895,0.86958915,1.2208533
114,0.6059727,0.9657277,3.371514,0.73324186,2.5958045,1.0231925,1.0624614,1.4721904
115,0.51285005,1.037141,2.7962852,0.75675064,2.9696078,0.92057055,1.0561236,1.096581
116,0.3585077,1.1252891,4.9839563,0.4757227,2.6407535,1.1113272,0.8540546,1.1562941
117,0.36100414,1.1147773,4.205754,0.51785755,2.732198,0.8058849,0.82470834,1.3165767
118,0.5312706,1.042286,2.2259827,0.8813165,3.199908,0.9495099,0.8278241,1.1350818
119,0.40343624,1.082227,5.9408627,0.29745975,2.4813101,1.1972995,0.802148,1.197697
120,0.4259584,1.0875211,5.529813,0.6131517,2.6470757,0.92212445,0.8619385,1.0915391
121,0.5061084,0.95873153,6.1427965,0.33624288,2.1274388,0.96702975,0.9045554,1.434439
122,0.39001882,1.0607063,6.4710326,0.31968167,2.2911968,1.0655273,0.9478228,1.2288101
123,0.40016574,1.0856259,5.797428,0.5123094,2.4083395,0.880462,0.98580647,1.3478845
124,0.31721652,1.1236134,5.29989,0.43628162,2.4953382,1.1442509,0.91842467,0.9056978
125,0.4515792,1.0535198,6.5506754,0.4350283,2.578141,1.0037861,0.92417353,1.0723305
126,0.38251108,1.1153096,5.1638465,0.47501227,2.472041,0.99138373,0.9807273,1.340239
127,0.5113982,1.0204141,3.295762,0.65801555,2.743225,0.94654983,0.9798465,1.1883557
128,0.37645593,1.1195023,4.2601175,0.7247607,2.7130573,0.9198278,0.9320428,1.1784649
129,0.45954257,1.0616328,4.4269276,0.5301357,2.6008902,0.96502966,0.93372756,1.3191202
130,0.42803356,1.0650327,6.8959537,0.30651033,2.4774995,1.1490748,0.87256014,0.9253095
131,0.3911055,1.068175,6.4338045,0.30842265,2.3595598,1.0339948,0.9275667,1.1080027
132,0.28731504,1.1325477,6.779534,0.49911314,2.3182774,1.0332915,1.0554174,1.1715242
133,0.3713649,1.0438076,6.547132,0.13783233,2.366897,0.91089445,0.8867719,1.2173318
134,0.381872,1.1129241,4.2927723,0.71535724,2.646653,1.0719674,0.9787645,1.0682256
135,0.43103006,1.0303015,5.092332,0.4784118,2.2969024,1.1331489,0.9718926,0.97908795
136,0.3413403,1.1127983,7.401469,0.3355581,2.4868479,1.0446824,0.78951234,1.0733178
137,0.35967678,1.094113,6.6647635,0.35052484,2.5232365,0.91724205,1.0175914,1.1521461
138,0.3266099,1.097662,7.135413,0.33377588,2.3493092,1.0153184,0.9025622,1.2013361
139,0.3735033,1.0687344,5.7359686,0.32616633,2.5567513,0.8158201,0.9326885,1.0027547
140,0.47790962,1.04989,4.901748,0.5412278,2.8080575,1.0030832,0.8063968,0.86810267
141,0.45322338,1.0504485,3.9986677,0.5777999,2.5109484,1.0737121,0.8851078,1.3280578
142,0.29246128,1.1160699,6.8471,0.35359797,2.364382,0.9483473,0.9499863,1.2480768
143,0.44948706,1.0760717,4.534014,0.73230284,2.5734007,0.92793685,0.87334335,1.349861
144,0.43138978,1.0687407,5.835654,0.2661595,2.6273851,0.95119613,1.0138108,0.9783302
145,0.2998016,1.1045722,5.578758,0.3676602,2.5110807,0.87640244,0.8270557,1.0999535
146,0.6064192,0.8631975,6.6150675,0.32186106,2.364801,1.0182097,0.8043501,0.92614603
147,0.5164399,0.9442789,5.6369286,0.60041106,2.2259035,1.0052273,0.8610854,1.2039456
148,0.3847248,1.1195453,4.496083,0.53605866,2.715954,0.93438834,0.85019624,1.109281
149,0.3410394,1.1130149,7.694224,0.2348807,2.4745762,0.90001875,0.9566081,1.1478597
150,0.38387936,1.0878433,6.239969,0.3501591,2.396363,1.0118953,1.0437951,1.1810782
151,0.3612646,1.1210617,5.0770574,0.5288495,2.4177387,1.0945984,0.9571807,1.2799104
152,0.36313814,1.0961008,6.2463074,0.33907297,2.5365086,1.123151,0.8376329,0.91375977
153,0.24069019,1.1368785,6.1392164,0.2993234,2.5425692,0.9636442,0.88185126,0.954399
154,0.4676917,1.0751143,4.420918,0.64856845,2.5877488,0.96410537,0.9748984,1.3638492
155,0.42650288,1.0752702,6.288804,0.35604712,2.5272024,0.7749819,0.9913976,1.1771749
156,0.3581541,1.0739022,8.062208,0.20052814,2.38555,0.94597656,0.87014514,1.2550818
157,0.5692631,0.7549812,5.5326686,0.9111974,2.0634844,1.0209826,0.88459647,1.0683268
158,0.64392644,0.75221854,5.1906214,0.84042794,2.2142196,0.97750986,0.82273364,1.0243982
159,0.36810672,1.1212277,4.0431824,0.760822,2.5708108,1.0378344,1.0237759,1.1673932
160,0.3405551,1.0952818,6.582865,0.2873571,2.3032727,0.8951477,1.0749142,1.2971045
161,0.44757974,1.0238802,6.9425206,0.15360995,2.4678392,0.99420226,0.8495907,1.12652
162,0.64798,0.788111,5.0850205,0.6091371,2.1644144,0.9282285,0.9404233,1.1974583
163,0.44048128,1.0804634,5.839009,0.3992249,2.4370897,1.1241457,0.9555235,1.2254158
164,0.32138672,1.116795,5.7952037,0.25976902,2.6253128,0.9466083,0.7306674,1.1738895
165,0.41749853,1.0311899,5.437499,0.35716084,2.2601907,1.0457797,0.9645001,1.2136402
166,0.35469058,1.0880036,5.8738623,0.3215603,2.268761,0.97264946,1.1960386,1.1190877
167,0.4018688,1.1306627,4.5113974,0.8753713,2.6847737,0.9973879,0.8644149,1.1727862
168,0.46638593,1.0220814,6.570943,0.20552365,2.390891,0.9507044,0.70421374,1.4193424
169,0.2759891,1.1320188,6.1149774,0.40094408,2.5226498,0.8884077,0.79235536,1.2677014
170,0.4751182,0.9777492,6.3818426,0.25831532,2.2902455,1.1566204,0.7992056,1.1606874
171,0.48598942,0.9575104,5.567429,0.26672345,2.224387,1.0253783,0.93660283,1.1428831
172,0.3864431,1.0997537,4.570514,0.5574378,2.6410367,1.0732248,0.80582327,1.0596596
173,0.40718117,1.1120843,4.0474124,0.7676368,2.6279697,1.0349245,0.83177716,1.3386813
174,0.6422343,0.7327885,5.425457,0.9680105,2.0276856,1.0361398,0.95052105,1.1168771
175,0.39587304,1.1073611,3.3979995,0.7658826,2.7601943,0.92117333,0.78769714,1.1750499
176,0.36819652,1.0879605,5.1658278,0.39272454,2.6307318,0.8846566,0.88852906,1.1668184
177,0.4989219,0.96511346,6.5874367,0.3808297,2.1637514,1.0176696,0.89265215,1.3007271
178,0.3890219,1.059047,7.378732,0.19828518,2.2979643,1.0402544,1.0069995,1.0977155
179,0.40029085,1.083966,7.8829613,0.25470912,2.2524207,1.0878981,1.0011852,1.3380347
180,0.5812645,0.8838638,4.7046533,0.30518827,2.2310429,0.9590966,1.0298036,1.0967762
181,0.37605897,1.1037381,4.852825,0.44450513,2.6251674,0.96025884,0.8828423,1.189839
182,0.4252627,1.0380338,6.8643546,0.1776801,2.361593,0.9715597,0.93348944,1.1197562
183,0.3949468,1.0958232,5.220961,0.5710023,2.5630746,0.8765822,0.9230041,1.2909088
184,0.4322699,1.0180844,5.910447,0.26011875,2.27864,1.0409924,1.0146356,0.97687185
185,0.34426445,1.1109592,5.884139,0.41241565,2.5097544,1.011182,0.8900263,1.0816511
186,0.3947096,1.1090558,6.212345,0.44874513,2.6227338,0.9466375,0.83348626,1.0606546
187,0.6446612,0.6940593,5.082087,0.93909377,2.1783068,0.9056455,0.81230015,0.9689039
188,0.41875184,1.0692567,6.7298756,0.27960187,2.474324,0.9730735,1.076462,1.0616717
189,0.42454705,1.0885309,3.7906613,0.907132,2.9007816,0.92058367,0.78089845,1.0782057
190,0.33589986,1.1224097,7.1752324,0.28624892,2.568824,0.96298605,0.8552193,1.1059062
191,0.40603262,1.0425804,5.7095685,0.3024646,2.245112,0.98621595,0.96820927,1.249096
192,0.46587434,1.0820948,4.306672,0.5039335,2.7238138,1.2104846,0.9423637,0.83333325
193,0.5896491,0.8650447,4.5851545,0.37872812,2.2182748,0.9435505,0.88380146,1.2185886
194,0.4403446,1.0377375,6.798992,0.25927463,2.3449683,0.9923706,1.0055792,1.2578442
195,0.4286759,1.0942221,4.172496,0.65276897,2.742272,0.9595373,0.8153511,1.2949919
