,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho,posterior_g1,posterior_g2,posterior_g3,posterior_g4
0,0.3147101,1.0847805,6.6668067,0.30475548,2.6272123,1.0506454,1.0420734,0.8785997
1,0.3937438,1.0558283,3.341682,0.7241841,2.5741048,1.3514832,1.0758808,0.99221575
2,0.42858532,1.0322396,5.5114465,0.38795346,2.5318012,0.98365265,0.88858926,1.1899838
3,0.41658708,1.0005819,4.044224,0.42792806,2.5841281,1.0390732,0.9466531,0.92038894
4,0.44311166,0.9869853,3.811482,0.48262885,2.6876285,0.92749745,0.9697858,1.0203578
5,0.5105685,0.96544933,3.4968371,0.5871327,2.6193948,1.0022812,0.9847192,1.1296276
6,0.4548697,1.0420624,4.50093,0.47883254,2.6272488,0.8486761,1.0187161,1.0208969
7,0.46195203,0.99665976,4.6283536,0.34929144,2.526129,1.0990733,0.99797237,0.8038692
8,0.45972773,1.0237424,3.9721668,0.80782264,2.3937988,1.0433912,0.9806689,1.139987
9,0.46088713,0.9742771,4.3622346,0.6711143,2.267126,0.9984581,1.0409011,1.0663317
10,0.4064751,1.0462202,4.391184,0.52816194,2.292737,1.1488776,0.98706263,1.0933356
11,0.4041317,1.0294529,4.70818,0.5536741,2.58065,1.0524945,0.84945166,0.9773256
12,0.5043305,0.9835698,4.1493597,0.34371015,2.5683374,1.0043039,1.0486757,0.8569457
13,0.33356437,1.0997345,4.708285,0.8814486,2.5994866,1.0653689,0.9146105,1.1030813
14,0.6501666,0.85789794,6.289371,0.41362113,2.2578058,0.9813079,0.8553448,1.1684371
15,0.5929336,0.8530832,5.6487737,0.53722936,2.1751955,0.9982748,0.9366782,1.1855813
16,0.6261251,0.8478347,4.2443714,0.65593594,2.0965295,0.93728137,1.1369529,1.1866113
17,0.45549634,1.0022565,2.6765747,0.949448,3.003117,0.87756914,0.8487739,1.1612095
18,0.44756672,1.0467874,3.6243672,0.66808635,2.700149,1.0966018,0.8842523,0.8754682
19,0.42471224,0.9918487,3.5025876,0.6424552,2.701052,0.87901187,0.93482774,1.1730424
20,0.5821655,0.93542695,4.8319435,0.3561575,2.2603507,1.0507176,1.0996926,1.1302586
21,0.6463817,0.83089805,4.913568,0.46418455,2.1797144,1.1102216,0.9830765,1.0370857
22,0.41062132,1.0312378,3.591417,0.6094602,2.6464312,1.1906313,0.9721624,0.97617626
23,0.39022014,1.0193483,3.6176093,0.78511447,2.384407,0.9316989,0.9413849,1.0573208
24,0.4281899,1.0406542,4.8391347,0.69432265,2.6351478,1.0797635,0.7832995,1.0705175
25,0.516775,0.9978013,4.2257323,0.53354955,2.5162916,1.1427721,0.8702275,1.2202659
26,0.46011344,1.0133501,4.934116,0.33961782,2.3469706,1.1524824,0.9213125,1.3271072
27,0.680041,0.77964914,4.8340716,0.82342046,1.9586537,1.0350568,0.93448675,1.3332838
28,0.48327872,1.0122566,5.550629,0.5090036,2.4970212,1.1347324,0.92737997,1.1058246
29,0.51303774,0.9774086,3.9661908,0.6082907,2.6954455,1.0016605,1.1052742,0.9827174
30,0.40831852,1.0430639,6.401882,0.28579435,2.5455527,1.0936701,0.8510011,1.0605994
31,0.5773592,0.9062148,2.9098747,0.66199356,2.8346596,1.0676398,1.1360053,1.0405687
32,0.41722092,1.0484765,3.8277333,0.8280451,2.6790445,0.92737085,0.89001274,1.0045552
33,0.4973808,0.97593474,3.0929282,0.8633116,2.7331586,1.0111078,1.0076334,1.3010257
34,0.30601692,1.0872636,3.6033435,0.72366136,2.7143757,0.96463513,0.8207051,1.1443589
35,0.43006682,1.0429184,4.832451,0.4845029,2.7149537,0.8606259,0.8267479,1.0704725
36,0.5198872,0.9851689,2.3263493,1.0007286,3.0549576,1.1928277,0.8844947,0.92803144
37,0.39673302,1.0700663,3.9714184,0.57948077,2.8469825,0.9693059,0.83581066,0.8860663
38,0.4623344,0.99677193,6.184079,0.32360232,2.5292902,0.8965608,0.87710714,1.0643681
39,0.43189135,1.028675,2.878739,0.7197589,2.6532037,1.1110653,0.8728261,1.1639407
40,0.47171512,1.0041811,2.8927925,0.91624314,2.8402917,1.1302168,1.1289873,0.87421435
41,0.4633656,1.0019764,6.548443,0.22182089,2.281573,0.9140514,1.0469508,1.3086678
42,0.39286405,1.0401964,5.61784,0.36031744,2.3743234,0.9815631,0.90844226,1.0556625
43,0.4087217,1.0561802,3.6846204,0.56577647,2.5943606,1.1308423,1.0069358,1.3339461
44,0.42430827,1.0047659,5.336902,0.31757486,2.514575,0.9743357,0.81032634,1.2421596
45,0.5003856,0.9825092,5.63651,0.19595143,2.421521,1.1299262,1.0045806,1.0691307
46,0.36990857,1.0406797,5.4121394,0.8562483,2.3817348,0.9371074,0.9182652,1.099261
47,0.5361994,0.93779564,4.496102,0.5041043,2.2784457,1.1181479,0.92522436,1.0914664
48,0.49133414,0.9699335,4.153358,0.75938857,2.4185622,0.89839333,0.9512303,0.9275416
49,0.46067196,1.0123222,5.200919,0.40864322,2.6453755,1.1649083,0.92163527,1.0607612
50,0.4731787,0.976935,3.0322576,0.761555,3.0549798,0.83132356,0.94798386,0.9924348
51,0.30683917,1.0728846,4.2315497,0.35258082,2.4198506,0.9599772,1.1276463,1.0693518
52,0.46112433,0.99916077,5.3665185,0.28610262,2.304427,1.0438654,1.0874374,1.1652443
53,0.4298399,1.0541768,5.616269,0.3052886,2.5517387,0.92749447,1.1220679,1.0498508
54,0.49700493,1.007991,3.3649485,0.9234582,2.639227,0.99503183,1.0889908,0.97894335
55,0.52449054,1.0096313,2.1621792,0.95239305,3.1076767,1.1988631,0.9987784,0.9612896
56,0.464542,1.0230058,3.7720685,0.67365885,2.3846667,1.0514569,0.95677954,1.1716439
57,0.44115275,1.0330179,4.7434406,0.60092294,2.5926971,0.99648297,0.8815293,1.0406913
