,posterior_phi,posterior_sigma,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6
2216,0.11767224,0.5345467,1.538387,0.6981271,0.8199434,0.5137242,0.5882227,-1.101769
2217,-0.4991214,0.42502165,1.5200145,0.5449902,0.227024,0.5210305,0.4253239,-0.5032853
2218,0.17834473,0.6081287,2.3651657,0.042670213,-1.6452407,0.60454786,-0.039766427,1.191783
2219,0.008077185,0.57195973,2.2501516,-0.370267,-0.727005,0.49700287,-0.3118185,0.5455786
2220,-0.69597757,0.45370093,0.8385085,1.298636,0.69540024,0.5243109,1.2472737,-0.9856648
2221,0.4863898,0.49031815,0.016668426,2.3810844,1.5111675,0.28869691,2.27229,-1.9372622
2222,-0.34544104,0.5221305,1.1646332,0.93758667,2.9689653,0.55091256,0.9580129,-3.4268956
2223,0.43262878,0.54429084,0.23332123,2.237604,1.5812167,0.53575766,2.137575,-2.0328324
2224,-0.18072927,0.5173174,2.0698473,0.047188558,-1.0299494,0.3973131,0.059017774,0.90438676
2225,0.15435572,0.54527444,2.6051183,-0.29132628,0.4491836,0.3566667,-0.45300892,-0.70292616
2226,0.07195264,0.5826891,1.674485,0.5205521,0.90525544,0.3096431,0.351779,-1.1585336
2227,0.21255396,0.63005465,0.71250206,1.4877741,0.6492749,0.5782647,1.4748943,-1.0324684
2228,0.5091574,0.4486358,2.2165139,-0.09932719,-2.8361256,0.59484,-0.13538459,2.7370484
2229,0.29854545,0.5689776,1.7031926,0.33884344,-0.048839726,0.5523631,0.36740994,-0.3677518
2230,0.36853322,0.48381338,0.78671885,1.5440727,0.3746054,0.5780183,1.4240611,-0.7762153
2231,0.26697227,0.57828563,1.3063233,0.68587893,0.21352047,0.51898247,0.86514777,-0.4487795
2232,0.4766925,0.46018574,2.3511062,-0.22821733,1.5673885,0.43215778,-0.29513654,-1.8249993
2233,-0.5064241,0.5168165,-0.33253014,2.7231922,-0.9887927,0.43501222,2.646468,0.5163457
2234,-0.08189012,0.5995995,1.1482264,1.0285302,0.58686256,0.41249987,1.0167857,-0.84187984
2235,-0.37254202,0.6215401,-0.34730732,2.626912,-2.3673694,0.43279204,2.574355,1.867238
2236,-0.0048819575,0.60264796,3.390336,-1.6377971,-0.26429698,0.49912897,-1.5795265,0.031827796
2237,-0.16384262,0.5765585,2.4683428,-0.3786101,-0.58945984,0.52029026,-0.33153158,0.6368317
2238,-0.28529575,0.53173643,0.25487933,1.9407853,2.6769826,0.41276333,2.0035515,-3.0754418
2239,0.74039215,0.40603933,2.1184244,-0.01406037,-2.1982365,0.43590173,-0.17581977,1.883497
2240,0.6179015,0.46213886,1.3322687,0.94567895,0.026518252,0.44699955,0.95606786,-0.14843482
2241,0.5441032,0.4940749,4.026922,-2.0925796,0.23640288,0.48286888,-2.1570768,-0.2526997
2242,0.29263237,0.6011922,1.8958168,0.21684794,-0.5063546,0.49814194,0.2507404,0.32813197
2243,-0.076368846,0.58114594,0.53189677,1.7435054,0.48959786,0.30755663,1.7223392,-0.6204097
2244,-0.042919926,0.59862936,1.5707234,0.52952397,-0.2940768,0.41728833,0.4204258,0.1447975
2245,0.56443954,0.49573833,1.7144715,0.4451657,0.6428951,0.32963502,0.38609314,-1.0008497
2246,-0.25747848,0.5876055,-0.023544557,2.2291496,-0.5350121,0.5511186,2.3352814,0.29147723
2247,0.028564576,0.6014138,1.8877122,0.07461686,-1.4850668,0.6338829,0.08542481,1.118399
2248,0.556556,0.5000618,3.44245,-1.3166896,0.41032186,0.38699386,-1.2512726,-0.46703598
2249,0.68540573,0.44921294,2.326145,-0.47640383,2.1932685,0.48534033,-0.29466784,-2.3489964
2250,0.5501395,0.4901341,1.1286,0.8130374,2.170658,0.48007363,0.79589003,-2.2641845
2251,0.5245061,0.5219613,-1.1937026,3.5613317,-1.8359736,0.396331,3.607228,1.4070017
2252,-0.2796219,0.5422719,1.7850158,0.12299661,-0.84405285,0.44863838,0.12806477,0.7457479
2253,-0.36146402,0.5500815,2.115714,0.12533458,-0.060392056,0.4382007,0.07227259,-0.14426078
2254,0.4230542,0.54513276,1.9694887,0.057248775,-1.0882062,0.49131113,0.06897312,0.9584688
2255,-0.44998822,0.4752363,2.1541128,-0.040910725,1.5131763,0.50583816,-0.01882193,-1.7615516
2256,0.052269433,0.5276873,1.6687617,0.36381596,-1.7604172,0.52942634,0.4177588,1.5997844
2257,-0.2864997,0.55851316,1.1770561,1.2548193,0.5298578,0.55968285,1.2315675,-0.95769864
2258,0.8091581,0.41864115,3.68503,-1.4803089,-0.8506779,0.4693823,-1.5948759,0.70071036
2259,0.11885071,0.6414613,1.5375596,0.28253213,0.028268715,0.46054754,0.46655813,-0.08446321
2260,-0.7777259,0.31590363,1.3834592,0.8800086,1.8586359,0.38241473,0.7453147,-2.059822
2261,0.14930949,0.5027152,0.046063412,2.2731516,-0.28706706,0.6876203,2.3296404,-0.10663517
2262,0.25417033,0.65124303,0.41518572,2.0575302,-2.0564373,0.30317715,2.0359251,1.6625793
2263,-0.15004857,0.61175114,0.87100744,1.1214609,1.0381414,0.44578093,1.3617599,-1.2459154
2264,-0.3334069,0.59781426,-0.15108886,2.4465628,-1.0818704,0.33404514,2.456845,0.9728796
2265,0.2661634,0.6281478,1.6469207,0.6856091,0.48730293,0.38594154,0.51062447,-0.83833027
2266,0.056512516,0.5201452,2.8596995,-0.7044024,-1.8044398,0.37563848,-0.71509945,1.7360677
2267,-0.7507411,0.45184353,0.4520454,1.883108,1.248932,0.46314642,1.7852465,-1.7000481
2268,0.0921315,0.45261794,-0.5614835,2.960673,-2.0188358,0.32118833,2.882587,1.6428384
2269,-0.029923813,0.49245253,1.5513315,0.5533286,0.6243661,0.40512517,0.7289918,-0.84165907
2270,0.31946766,0.5225793,0.72348744,1.7123023,-0.73534596,0.44248587,1.6503577,0.38482302
2271,0.5037595,0.5251478,2.9693377,-0.7268416,-2.7506437,0.3302158,-0.74417263,2.4573011
2272,-0.19756198,0.5350247,4.567829,-2.4362915,2.1193032,0.44083038,-2.3888297,-2.4515789
2273,-0.23197094,0.48711202,1.9624351,0.26045048,-2.1929152,0.4819141,0.24642238,1.9679137
2274,-0.09564787,0.6262955,1.9514221,0.23713966,-1.3382146,0.38216138,0.33677363,1.0985795
2275,0.82999957,0.289417,2.116787,0.13935879,-0.6055962,0.4063634,0.12948892,0.49749172
2276,0.030520236,0.5217535,0.71436584,1.450119,-0.75110215,0.34788486,1.5431459,0.50244206
2277,-0.105891176,0.6269162,1.791607,0.23739429,0.6614338,0.3592459,0.2646675,-0.8893842
2278,0.41925213,0.4915789,1.317292,1.1583968,-3.6270056,0.4414053,1.1296335,2.9690437
2279,-0.14219883,0.68211573,1.4510087,0.508957,1.4152149,0.37111694,0.5317846,-1.5818189
2280,-0.5280312,0.38216844,2.0701423,-0.30554667,0.5617793,0.6197143,-0.20561798,-0.7387853
2281,-0.22490698,0.5990106,2.3841574,-0.42801598,-0.08751385,0.30102193,-0.5164279,-0.056317892
2282,-0.21075815,0.5798561,2.3316514,-0.40077874,-2.6446831,0.47294575,-0.43863308,2.4053888
2283,0.2921175,0.5353343,2.054502,0.24010366,-0.46577477,0.39841628,0.16354935,0.20533021
2284,0.2229884,0.63165003,1.9905678,0.0707089,0.76472163,0.5016329,0.24725631,-1.0745013
2285,-0.640892,0.39680004,2.37094,-0.16532862,-0.46618474,0.5114548,-0.1865883,0.29333514
2286,-0.77478915,0.3269005,2.339674,-0.26590914,-2.3906462,0.5128097,-0.30716807,2.109512
2287,0.20603213,0.53468186,2.4448338,-0.17947234,1.5009112,0.43522707,-0.2662014,-1.7338986
2288,0.48267436,0.543115,-1.2662843,3.5376909,1.4046897,0.38772792,3.7166474,-1.7168888
2289,-0.054454222,0.5135818,1.2190354,1.0765518,-2.4278545,0.41849005,1.0377976,2.1221445
2290,-0.22672233,0.5461934,1.6807457,0.44827512,-1.6491728,0.43700936,0.57169497,1.3851296
2291,-0.4708092,0.48022887,3.9195356,-1.8913178,-1.020301,0.30104107,-1.9609665,1.0015317
2292,0.5802404,0.44351578,2.8681328,-0.8174217,1.5473874,0.41040912,-0.6708095,-1.8036455
2293,0.2936328,0.5584537,0.7694493,1.465256,-3.8798063,0.39173388,1.2248524,3.7851331
2294,0.51807964,0.5121118,0.13889094,2.0448785,-0.80626243,0.4795946,2.1002927,0.551427
2295,-0.843428,0.29479855,0.16608396,2.2759888,-1.60398,0.40916198,2.0872686,1.3456761
2296,0.31339157,0.5152281,1.3583626,0.70827085,2.6072233,0.18453205,0.72145706,-3.0295403
2297,0.57963717,0.48571455,0.47580242,1.833956,-2.99545,0.45429552,1.8612388,2.44822
2298,0.27103242,0.63598853,-1.0194628,3.179692,1.0848033,0.3892155,3.3599846,-1.1767474
2299,0.31548434,0.6245265,2.4467814,-0.39428145,-2.0334957,0.50085235,-0.5028223,2.0249696
2300,-0.06088317,0.6020332,1.6418557,0.62323827,-0.9147463,0.5083509,0.4999641,0.76059943
2301,0.4622025,0.49310598,0.98062956,1.4692712,-5.3927593,0.465998,1.4135624,4.5867968
2302,0.29601935,0.4834544,0.8680362,1.292595,0.49413273,0.517457,1.223375,-0.5342727
2303,-0.11906552,0.60313964,1.0620928,0.97740704,0.11060883,0.3246067,0.9915704,-0.2389463
2304,0.5449201,0.5184869,-0.46445248,2.9810324,-5.9265723,0.5267797,2.8764477,4.7482934
2305,-0.30814537,0.53116333,0.9138429,1.4617018,-4.2963667,0.4565769,1.2737169,3.4505975
2306,0.34671402,0.5255344,-0.49068436,2.7793589,0.22645855,0.43097425,2.809034,-0.4018759
2307,0.45827472,0.5539539,-1.0181113,3.68196,-3.6408195,0.43809894,3.757685,2.840776
2308,-0.6235152,0.4681249,1.4353178,0.5153794,0.49994633,0.41327137,0.584565,-0.34527934
2309,-0.07803686,0.6290731,1.5564537,0.61051065,-3.298979,0.39010364,0.55247,2.8767307
2310,0.4650794,0.4831245,2.5178778,-0.67034847,-1.5359905,0.47493568,-0.6864969,1.4133295
2311,-0.41155103,0.5717634,0.8609374,1.4199952,0.4592517,0.4833167,1.5682601,-0.7774923
2312,0.5661181,0.5315312,-0.151799,2.0444553,1.7130336,0.63790673,2.2988307,-1.8690168
2313,0.41163972,0.48732483,2.533026,-0.77489483,1.3731031,0.65942603,-0.5667434,-1.4480174
2314,0.25301608,0.60846084,2.755748,-0.67496324,-2.06742,0.43924028,-0.63525397,1.8412088
2315,0.17742899,0.6489838,0.23079464,2.1110616,0.84855294,0.346531,1.9644666,-1.3506143
2316,-0.08235947,0.5899058,2.516545,-0.622865,1.0839131,0.51865983,-0.6920085,-1.2350894
2317,-0.44894868,0.59295344,1.3051361,0.906451,-2.0633008,0.43682384,0.9544058,1.6219064
2318,-0.16099082,0.5632789,3.3289933,-0.9871504,-1.8654151,0.3771613,-1.0108172,1.6151341
2319,0.6715426,0.4530506,1.9568583,0.29059568,0.094755605,0.54734975,0.19779152,-0.2858737
2320,0.5034126,0.48907876,1.6902137,0.4506338,0.42425776,0.46791598,0.4729985,-0.6269075
2321,-0.37722215,0.53024435,0.4988102,1.8849534,0.11583916,0.53028923,1.9071425,-0.5674002
2322,0.4139827,0.446426,3.5872114,-1.501318,0.31818688,0.50974876,-1.4766985,-0.3411871
2323,-0.43946955,0.5762315,1.8021706,0.21067023,-1.6957618,0.4606448,0.12074749,1.6098629
2324,0.22762306,0.62693155,2.0329792,0.10271594,0.63489234,0.4535009,0.11491647,-0.81747055
2325,0.2768175,0.58655256,1.4119984,0.80947715,1.975053,0.5329102,0.8427111,-2.2675269
2326,-0.07572695,0.58044136,1.6462977,0.32515854,0.003825583,0.3991218,0.39811245,-0.031513173
2327,-0.5249,0.49649704,1.0275371,1.0576242,1.8630761,0.39196914,1.2130373,-1.9635684
2328,0.032498643,0.6030354,2.6628156,-0.49955142,0.9322287,0.5362833,-0.6751211,-1.0304079
2329,-0.09385104,0.61842716,1.0084008,1.1274302,3.8823588,0.52718085,1.0757895,-4.2162433
2330,-0.21149024,0.59048617,3.2842283,-1.178319,-3.3512118,0.4250599,-1.2219284,3.178438
2331,-0.10144719,0.5834634,1.758997,0.19290338,-3.2616477,0.3372285,0.18006904,2.9540362
2332,0.4996999,0.50296694,-0.8658615,3.199224,-1.6764835,0.4423272,3.123641,1.4970844
2333,0.63787913,0.43078157,1.1582792,0.97571826,-1.4846411,0.48403597,0.9653062,1.3128208
2334,-0.18280055,0.5860657,0.35338423,1.9084207,-0.10493101,0.51558965,1.903015,-0.14788018
2335,-0.11796787,0.581688,1.1868577,0.788938,-0.5351786,0.35306928,0.80683446,0.42247733
2336,0.01854066,0.50957125,1.8946328,0.20159039,-0.33974877,0.3564678,0.25389165,0.12120233
2337,0.014530954,0.6241128,-1.37877,3.7115252,-0.88590896,0.46511996,3.913046,0.41834977
2338,0.55711883,0.48185682,0.28532538,2.2024784,-3.2827635,0.25201195,2.2256331,2.662322
2339,-0.29174057,0.58420694,2.1902568,0.044643957,-0.87421477,0.39894044,-0.11737616,0.6746942
2340,0.37318164,0.47520125,1.4492515,0.7898672,1.042425,0.45300233,0.70489174,-1.4483585
2341,0.60720587,0.46535724,2.2448568,-0.20569156,1.2424331,0.60406893,-0.1740595,-1.5682361
2342,0.3961666,0.6028779,0.48352462,1.6486391,0.4375054,0.38435876,1.3476042,-0.4815654
2343,-0.20832677,0.6318232,-0.9853652,3.283213,-1.2829766,0.4674472,3.30754,0.93624794
2344,-0.29722482,0.6073886,1.805485,0.44500467,-3.4373252,0.47570086,0.3357819,3.310907
2345,0.68143976,0.4099576,0.7610982,1.3860745,1.2802595,0.46220794,1.5532408,-1.5480527
2346,-0.47561795,0.48320723,3.0187128,-0.858608,-0.9984143,0.5073613,-1.0900232,1.0849705
2347,0.28518742,0.485439,2.520094,-0.59500563,1.5669934,0.50518984,-0.57398945,-1.7296035
2348,-0.40231818,0.51468426,1.2180575,1.0345238,-1.1778551,0.33146688,1.0125482,1.006606
2349,0.10700689,0.5789687,1.0263096,1.2076545,-0.11519155,0.33494395,1.2281299,-0.17321002
2350,0.76257443,0.4267391,-1.9286937,4.488874,-0.8986094,0.6509106,4.2943125,0.47919697
2351,0.16287129,0.6782399,1.1494447,0.6707671,0.028426575,0.464662,0.7775991,-0.10886666
2352,-0.72212607,0.4492403,-0.03727725,2.2975798,-0.97063446,0.5130356,2.2917001,0.63211393
2353,-0.23684119,0.6075117,0.8584405,1.4366704,0.712956,0.25273588,1.2976727,-0.86208177
2354,-0.19661988,0.39196202,1.7708954,0.2470066,1.4830831,0.39418754,0.21373005,-1.6446414
2355,-0.48217794,0.54083896,-0.46916828,2.8686712,-0.2561289,0.38328314,2.8056538,-0.14532574
2356,0.602406,0.49007115,-0.38481778,2.5700529,-0.4803743,0.567849,2.8018525,0.16954425
2357,-0.18175687,0.54214895,0.16025667,2.3768497,-1.1104598,0.39713177,2.3205535,0.7523033
2358,0.1769395,0.5320015,1.5673273,0.6455554,1.7846541,0.40443683,0.6237492,-2.08278
2359,0.77383524,0.41205043,1.0079159,0.8909744,0.10823485,0.514608,1.0616288,-0.24159008
2360,-0.45504072,0.54827935,1.6718462,0.459602,-2.0840611,0.39202315,0.47233164,1.8348156
2361,0.49292645,0.5089802,0.6683835,1.889796,-2.5786211,0.2569629,1.8366573,1.986699
2362,-0.04238368,0.5525984,-0.5014012,2.7616296,-0.56078404,0.4470527,2.9071667,0.036187116
2363,-0.0973389,0.57703084,2.0190728,0.15160169,0.46676633,0.4369913,0.050774172,-0.6178748
2364,-0.48607695,0.4401405,3.6383219,-1.2148017,-2.3725932,0.5471025,-1.2237202,2.1619408
2365,0.41056657,0.52919877,-0.15522148,2.3846323,-0.6746639,0.2749508,2.5446868,0.36100903
2366,-0.07295636,0.48849273,1.0807722,1.1429164,0.6203553,0.31493402,1.0010035,-0.84985274
2367,0.0074719917,0.5604811,2.619087,-0.5962846,0.013738299,0.4456142,-0.7001879,-0.13171017
2368,-0.55538833,0.5396243,0.41030768,2.1366951,-1.6665901,0.37115878,1.9724326,1.2245322
2369,0.48534143,0.48751542,2.0259497,-0.1515699,0.09132026,0.4638597,0.05253406,-0.16249372
2370,0.092744626,0.594445,0.577603,1.935404,-1.214895,0.5553877,2.0727878,0.74790764
2371,-0.38728884,0.4881129,2.77827,-0.729518,-0.009230197,0.46910033,-0.6916938,-0.28027636
2372,0.84095836,0.37066227,0.6744783,1.5308108,0.66722834,0.34573305,1.541727,-0.91247994
2373,0.12686579,0.5109848,1.1187432,1.0052491,1.1908606,0.462821,1.0728662,-1.319403
2374,-0.33439565,0.5275724,2.9364555,-0.711698,-0.87456924,0.49143076,-0.85984117,0.81015974
2375,0.76868784,0.4361516,1.5301437,0.6062572,-1.3553792,0.34736842,0.6623517,1.0675088
2376,0.580136,0.40774405,1.2026271,1.1346846,-0.083887495,0.2687059,0.99352556,-0.11779162
2377,-0.5002792,0.5026052,1.5378138,0.9031817,0.63846064,0.40056607,0.81316346,-0.8447287
2378,-0.18431829,0.6264802,0.4414151,2.0111024,-0.14829911,0.44546202,1.9442481,-0.10381756
2379,0.61256295,0.47539875,2.8741553,-0.8869767,0.57127774,0.52506775,-0.9287524,-0.8066064
2380,0.5581851,0.47336942,1.4217219,0.6291778,-0.21018028,0.4326185,0.7556271,-0.09125518
2381,-0.5661286,0.5007911,-0.92530257,3.3176737,-1.0706725,0.39018652,3.314305,0.8932672
2382,0.3644117,0.52233887,1.1763157,1.0997093,-0.88013375,0.4652678,1.180728,0.7163676
2383,-0.08931685,0.59695095,1.3675481,0.68884695,0.26919326,0.532843,0.90378773,-0.5702634
2384,-0.2596416,0.57403696,2.952987,-0.9328687,-2.2118096,0.428648,-0.81850135,1.9765768
2385,0.17787209,0.5294614,0.6316382,1.660258,-0.44324854,0.51544434,1.6591705,0.044272922
2386,0.15772887,0.6192267,2.348993,-0.19432184,0.29755116,0.29359275,-0.2653754,-0.43384734
2387,0.2422446,0.61463416,1.6068367,0.45301038,0.62378526,0.29051602,0.3976428,-0.8273093
2388,-0.0142504,0.51310647,1.48961,0.42504767,-1.5194588,0.5222293,0.49521148,1.2544767
2389,-0.43904495,0.49377498,4.307625,-2.3972032,-1.2105731,0.32983908,-2.4397073,1.3901976
2390,0.17901726,0.64361936,0.98552316,1.2429107,-0.11456266,0.32656455,1.1819456,-0.021645868
2391,0.28679678,0.50662357,2.1795356,-0.100683324,-0.3954804,0.36461172,0.013495839,0.24966261
2392,0.39576608,0.565608,0.2878622,2.1821773,1.3526038,0.47913566,2.1768675,-1.5055033
2393,-0.02378116,0.6544019,2.1377892,-0.12769905,-0.042308893,0.36525512,-0.116640724,0.038343426
2394,0.7029099,0.47990447,2.0804298,-0.046488773,-0.5086835,0.45176372,0.004384524,0.25063005
2395,-0.6409097,0.47180867,1.6266582,0.48840547,0.752145,0.41490495,0.41193977,-0.88995725
2396,-0.15042864,0.5049178,1.00085,1.2786503,-1.6259578,0.41674024,1.3440716,1.2238137
2397,-0.25078407,0.5850416,1.1675923,1.2411445,-0.10904007,0.42569295,1.1838056,-0.2957872
2398,-0.54147965,0.5087541,-0.12630478,2.603005,-0.8431547,0.47856626,2.602457,0.38866046
2399,0.26657256,0.5523173,1.3248507,0.6672203,-0.64777106,0.4024267,0.8516908,0.33261234
2400,-0.5265011,0.39227742,2.6212647,-0.29782125,-0.991636,0.32437578,-0.3533233,0.82859623
2401,0.5507243,0.46390608,1.612443,0.3949882,-0.82655317,0.4087346,0.4117476,0.58869326
2402,-0.142492,0.5885507,1.2134739,1.1731433,0.6884662,0.43606487,0.9004218,-1.030774
2403,0.1309451,0.6241464,2.0512743,0.29739314,-0.90640694,0.46513414,0.097243935,0.69630027
2404,0.6679178,0.4281479,3.21083,-1.0485655,0.8729657,0.6292554,-0.92550045,-1.1788268
2405,0.42772046,0.5364901,1.1131213,1.4076508,1.6670494,0.5727238,1.3046223,-2.1442332
2406,0.43266034,0.5229001,-0.06529448,2.3817973,2.8025737,0.5838384,2.4646742,-3.0530734
2407,0.3155016,0.56544566,1.3263675,0.66073513,0.96112186,0.487009,0.7391289,-1.1826364
2408,0.5519229,0.45449203,0.58369094,1.6268474,1.1598852,0.4833124,1.7482961,-1.4614393
2409,0.3402179,0.5813799,2.2966592,-0.31998122,-0.29810607,0.4916881,-0.3627602,0.08006709
2410,0.09472065,0.60894173,1.0246766,0.9829049,0.44109502,0.51350754,1.0988401,-0.68993783
2411,-0.7053415,0.5584291,2.7452536,-0.5301217,-0.3442461,0.49352235,-0.66107446,0.20224857
2412,-0.74724656,0.38646397,3.894552,-2.0162144,-0.21589875,0.30319518,-2.001727,0.18061592
2413,-0.20589648,0.6039075,1.4904474,0.4317404,1.976981,0.586916,0.7339793,-2.3952456
2414,-0.204749,0.5588203,3.2460797,-1.1340467,-2.6852863,0.4751511,-1.139315,2.4731297
2415,-0.71219856,0.41662928,0.48237905,1.8889841,0.43164483,0.5901222,1.8858625,-0.8812081
2416,-0.31032366,0.6316556,1.540563,0.6922241,0.52655095,0.3903475,0.6519154,-0.89014995
2417,0.08690644,0.67670196,0.028928611,2.2255404,0.14576714,0.27678943,2.2378445,-0.48608315
2418,-0.20558523,0.4267693,2.1614313,-0.24836257,-2.6945689,0.52684337,-0.38349754,2.8325114
2419,0.22038066,0.5374544,2.179941,-0.12786365,1.3292472,0.3383056,-0.1098576,-1.462066
2420,0.2896218,0.6111431,-0.26081008,2.7010777,-0.82482356,0.46136168,2.66953,0.3486816
2421,0.022711627,0.562335,0.80577046,1.578698,0.96698123,0.5380946,1.5443044,-1.268197
2422,0.5289712,0.5368957,0.9702413,1.4512774,0.13188715,0.45376265,1.339168,-0.5052519
2423,0.6819969,0.4214644,1.4202327,0.507769,1.6329627,0.32569894,0.48963067,-1.6510181
2424,0.27149242,0.5452936,0.39261708,2.0757666,1.5456654,0.45157382,2.100033,-2.0425377
2425,0.34139204,0.5919505,0.9042552,1.1072836,0.08345625,0.28222984,1.3165147,-0.32835913
2426,-0.14910267,0.6122184,0.92725724,1.1883154,2.1095579,0.47802594,1.3026314,-2.2041304
2427,-0.64757854,0.43511564,0.7320021,1.4360769,0.09603304,0.5589561,1.5910233,-0.4207972
2428,-0.54767007,0.42379186,1.8658853,0.3426314,0.9861483,0.42700064,0.27976266,-1.1172847
2429,0.050843116,0.59027517,1.1308513,0.9728597,-1.4563168,0.46034545,0.97927713,1.2834258
2430,0.26625764,0.52602285,0.14620972,2.3498683,-1.5818706,0.3958262,2.3275995,1.2023213
2431,-0.045459244,0.5949157,1.6166958,0.7073158,0.82011795,0.601511,0.50754714,-1.166038
2432,0.8022034,0.43266842,1.0705744,1.2071488,-1.9301081,0.46489945,1.1707867,1.5070409
2433,0.18310484,0.5619965,2.1410966,-0.033743784,-0.23240943,0.47375092,-0.20704134,0.032083657
2434,0.6356866,0.46077496,-1.0197035,3.2753487,2.3431919,0.4956827,3.4789846,-2.809973
2435,-0.6662943,0.4680407,0.5242452,1.7816786,1.7568712,0.60777056,1.7271123,-2.1503372
2436,0.004195307,0.68507874,4.0423613,-1.5964484,-0.09622784,0.6827152,-1.8027076,0.088933334
2437,0.39978978,0.49667746,2.1426094,-0.29872584,1.3255135,0.42446914,-0.20080623,-1.5400653
2438,-0.020520683,0.52043086,1.2640357,1.019436,0.30379972,0.34493762,1.034287,-0.5786177
2439,-0.47254616,0.5599823,1.9498087,0.036689803,0.6592859,0.36856624,0.12943791,-0.7662581
2440,0.68767124,0.4152563,4.3494825,-1.8603861,0.5566726,0.5033144,-1.9064288,-0.82402575
2441,0.040615186,0.6637674,1.6370642,0.62162924,1.4579657,0.5072656,0.6506719,-1.9194491
2442,-0.51230484,0.45849404,0.6191696,1.6146557,1.4220729,0.4760525,1.5639846,-1.8299904
2443,-0.04046045,0.5842017,2.3343906,-0.37346318,-2.5600917,0.54391265,-0.29365623,2.4611506
2444,-0.23949799,0.51083267,3.7844222,-1.5985796,0.6553938,0.3801536,-1.6912518,-0.8723714
2445,0.6940117,0.4849052,1.2416041,0.7993305,0.7617917,0.44047162,0.8204344,-0.9270629
2446,-0.66857153,0.4177423,2.4882896,-0.39038464,-1.5140765,0.51968354,-0.56571823,1.2336824
2447,0.22061466,0.5899664,-0.16776408,2.406501,1.2591212,0.21468848,2.4003866,-1.6344098
2448,-0.70399904,0.41447175,0.6165965,1.7774792,-2.2875125,0.53004164,1.6597444,1.9551328
2449,0.19143496,0.61807394,1.471027,0.7464036,0.43413386,0.48585874,0.7063413,-0.7103834
2450,-0.12927029,0.5574545,-0.560025,2.8952565,-1.7318512,0.42935133,2.978828,1.2723212
2451,-0.6569749,0.4865482,-1.209452,3.733237,0.46211132,0.33060834,3.799845,-1.0195466
2452,0.20812163,0.65774286,0.99239254,0.98906714,-1.524728,0.5554434,1.0507193,1.4584206
2453,0.8257487,0.4041869,3.1587205,-1.2769369,-0.034868896,0.5116879,-1.1858418,0.16629572
2454,-0.57159144,0.4878908,0.7499698,1.6782391,-3.1473622,0.4914516,1.5993701,2.8588994
2455,0.7056429,0.43007374,0.020261113,2.4490829,-2.0177293,0.45340312,2.3170598,1.6721938
2456,0.15703721,0.57900065,1.2590855,0.7102121,-0.27803004,0.5239913,0.70632243,0.08045243
2457,0.44836593,0.41117138,2.3930864,-0.20001215,-1.3251145,0.45141703,-0.13200496,1.1553776
2458,0.4594561,0.45562372,2.0726576,-0.18999662,-1.0970701,0.49287012,-0.077801526,0.91537136
2459,-0.054092214,0.66295785,2.0698206,0.37824732,-2.9238534,0.5095022,0.15298414,2.4633918
2460,0.3641701,0.48474804,0.12760106,2.1840103,1.3181765,0.34613627,2.0746856,-1.412713
2461,0.62222123,0.4817295,1.3284202,0.7642164,1.4115905,0.627875,0.91416395,-1.7949727
2462,-0.46088722,0.38907042,3.1833465,-0.99171704,-0.22432981,0.5255584,-0.9780671,-0.013918734
2463,-0.818446,0.3060633,0.8996338,1.2299106,-0.022620004,0.3969287,1.24193,-0.26387906
2464,0.7612958,0.41231328,1.4458387,0.62634474,0.32694677,0.3263876,0.62047064,-0.4671859
2465,-0.18960585,0.52865523,1.4764409,0.81712556,-0.6612071,0.3902881,0.7114412,0.38244835
2466,0.0708612,0.5690772,2.637161,-0.13963665,-2.1815636,0.4328995,-0.20236926,1.9638047
2467,0.7220414,0.3866312,1.5363885,0.5595135,0.33740106,0.5239771,0.533814,-0.67418414
2468,0.70565903,0.43811625,0.2875214,2.2625892,-1.7337967,0.4528857,2.0579805,1.3698387
2469,0.74918145,0.44070208,2.120016,-0.013487581,1.0515648,0.50562084,-0.061433602,-1.1832145
2470,-0.30164677,0.507855,2.6981509,-0.66897637,-0.8246067,0.32147625,-0.63037616,0.8286837
2471,-0.6683818,0.40396944,1.3561103,0.8924845,-2.8523757,0.6110558,0.8577368,2.573031
2472,0.012358126,0.5824675,0.95678973,1.6213684,-1.89379,0.38954553,1.3598924,1.7574097
2473,0.24752013,0.5236236,-0.5225775,2.9043767,2.3538854,0.44780686,2.9760807,-2.6075377
2474,0.05213042,0.6448713,0.4402179,1.8499254,0.74036825,0.50649047,1.8853595,-1.296482
2475,0.35060623,0.5851992,1.0072204,1.328382,-2.1872203,0.376073,1.2459437,1.8754761
2476,-0.5451513,0.50125724,1.3057086,0.7530225,-1.1128162,0.52158564,0.805963,0.90188
2477,-0.71146154,0.39801323,-0.37706894,2.591691,-0.044019148,0.5365601,2.6318614,-0.33895832
2478,-0.5258912,0.4643012,2.0348258,0.13961437,-0.59927094,0.3821749,0.16586775,0.31436497
2479,-0.14772642,0.56776255,3.4803352,-1.5947016,0.8345163,0.5181428,-1.6857423,-0.92626244
2480,-0.45904756,0.5243417,1.153366,1.0058517,3.6161623,0.508441,0.9475168,-3.8350255
