,posterior_g1,posterior_g2,posterior_g3,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
0,2.2338765,0.20703968,-0.08922402,0.7799246311187744,0.43795863,3.1065866947174072,0.3001758
1,2.1949053,-0.0083052525,-0.18623409,0.7532005906105042,0.40308806,3.298117160797119,0.2485783
2,2.300026,-0.0214616,-0.08273432,0.7749353051185608,0.4310244,2.771562337875366,0.26915696
3,2.4550867,0.19466865,-0.2177707,0.7601748108863831,0.61786443,2.904510974884033,0.2190776
4,2.1942296,0.14111651,-0.31971982,0.7227213382720947,0.4676523,3.5747926235198975,0.21765219
5,2.313869,0.20892805,-0.00038023788,0.8472084403038025,0.47920093,2.6794815063476562,0.34244013
6,2.1274087,0.14588813,-0.13475588,0.7179397940635681,0.47656214,3.3240771293640137,0.2039684
7,2.3900287,0.10473787,-0.09336276,0.8362518548965454,0.3793703,2.5086464881896973,0.41260713
8,2.4372003,0.11951159,-0.21519074,0.8195692896842957,0.4460949,2.7248945236206055,0.27167553
9,2.2654219,0.20598377,-0.2289434,0.7925337553024292,0.4512764,3.076981544494629,0.24452399
10,2.3572874,0.087179966,-0.15674055,0.7209120392799377,0.49444047,2.9373598098754883,0.2570316
11,2.1653676,0.22343692,-0.056479573,0.7599336504936218,0.44505268,2.871318817138672,0.30105233
12,2.2057161,0.092554495,-0.2446009,0.8046565651893616,0.44195157,2.880370616912842,0.2810769
13,2.1889625,0.1485257,-0.083419174,0.7634761929512024,0.41018987,3.1578705310821533,0.29645813
14,2.4517283,0.13356659,-0.15033261,0.8075498342514038,0.4786233,2.6350514888763428,0.3257303
15,2.2444835,0.260011,-0.1592655,0.8178344368934631,0.42943987,2.937401294708252,0.28426152
16,2.252447,0.15399462,-0.16443045,0.8377342820167542,0.38795522,2.764545440673828,0.29484075
17,2.2388308,0.138025,-0.16339396,0.7205075025558472,0.46652985,2.9692511558532715,0.25752062
18,2.1514149,0.2895768,-0.055781174,0.786640465259552,0.44752023,2.485651731491089,0.31361783
19,2.4378438,0.09354149,-0.16074549,0.8319227695465088,0.38137358,2.410106897354126,0.3852956
20,2.47597,0.021510867,-0.18570888,0.810597836971283,0.5112401,2.7622179985046387,0.32032755
21,2.4665728,0.120358005,-0.22670594,0.7915858626365662,0.4281568,2.6584529876708984,0.3626959
22,2.331485,0.0124973105,-0.11618441,0.8441437482833862,0.46027365,2.6909053325653076,0.34900042
23,2.2109206,0.18257834,-0.21553029,0.7644672989845276,0.37148717,3.2035672664642334,0.2140349
24,2.1971574,0.20273337,-0.123884,0.7833735942840576,0.46787447,3.1652309894561768,0.2703523
25,2.0577545,0.09717686,-0.061535973,0.7737719416618347,0.45341295,3.1238698959350586,0.26007757
26,2.1648483,0.22776444,0.0319715,0.7646818161010742,0.42123085,3.0505645275115967,0.28388324
27,2.1982114,0.14006178,-0.060121685,0.82206130027771,0.33296978,2.8139522075653076,0.33192468
28,2.3456597,0.06788822,-0.06606344,0.8051259517669678,0.38892832,2.7336318492889404,0.36421326
29,2.388356,0.12224918,-0.033019576,0.7433410882949829,0.56940746,2.6617376804351807,0.32471308
30,2.2390485,0.19522698,-0.08129839,0.8131007552146912,0.40037033,2.5395166873931885,0.36264858
31,2.324941,0.12633601,-0.15926789,0.8114319443702698,0.35069194,2.549337387084961,0.33989263
32,2.2203968,0.1174933,-0.09955922,0.7823331952095032,0.4091005,3.3433172702789307,0.22436047
33,2.2459378,0.059968233,-0.13221473,0.7761498689651489,0.5139626,3.251633644104004,0.25285056
34,2.1380038,0.13736144,-0.11164353,0.8437539339065552,0.39264694,3.35951828956604,0.24119402
35,2.3223863,0.0628834,-0.17863402,0.7465413808822632,0.48698628,3.372498035430908,0.23028584
36,2.2189927,0.18577579,-0.14463499,0.8015324473381042,0.36754373,2.9485256671905518,0.29623362
37,2.394697,0.053897455,-0.051803403,0.7875550389289856,0.5034914,2.6828253269195557,0.33469385
38,2.5801756,0.19344956,-0.15904629,0.768630862236023,0.67390484,2.6521613597869873,0.33720618
39,2.370551,0.17856541,-0.14431016,0.8370117545127869,0.4159842,2.5908010005950928,0.3609355
40,2.4615016,0.15880415,-0.15403754,0.8236913681030273,0.5440935,2.687218189239502,0.31316072
41,2.344862,0.054336105,-0.04205419,0.8222920298576355,0.42650187,2.8621060848236084,0.28265262
42,2.2739618,0.1549802,0.0044849515,0.7741667628288269,0.53565896,2.3293135166168213,0.37652504
43,2.2830071,0.21403126,-0.11281285,0.806753933429718,0.45005736,2.718966007232666,0.29887253
44,2.1579523,0.11224647,-0.13333343,0.7680258750915527,0.4288204,3.690033197402954,0.18543021
45,2.2945707,0.12524678,-0.20966448,0.7332819104194641,0.4767166,2.8313028812408447,0.2622525
46,2.2223282,0.11879636,-0.11748353,0.8162207007408142,0.34993753,3.012758255004883,0.24473588
47,2.1933236,0.19427682,-0.11797611,0.780458390712738,0.40955105,3.0897796154022217,0.26774928
48,2.1431935,0.18291923,-0.11412177,0.7766129970550537,0.33832878,3.29614520072937,0.24837314
49,2.252972,0.07011834,-0.15290965,0.7843800783157349,0.43107828,3.080084800720215,0.29886332
50,2.1991856,0.11478063,-0.17167136,0.796033501625061,0.34988895,3.357753276824951,0.25435075
51,2.0018587,0.11629665,-0.17881688,0.8194568753242493,0.5965244,2.58730411529541,0.35341528
