,posterior_g1,posterior_g2,posterior_g3,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
131,2.2664266,0.041974965,-0.13346407,0.05,0.17072206735610962,2.2024986743927,0.9229183
132,2.31905,0.06700739,-0.13035208,0.05,0.21916550397872925,2.1354663372039795,1.2613392
133,2.2855988,0.08124858,-0.07705217,0.05,0.263455331325531,2.2814533710479736,1.2664356
134,2.226541,0.13287282,-0.11486024,0.05,0.16634507477283478,2.138450860977173,1.0479877
135,2.287941,0.13140953,-0.1934223,0.05,0.19923928380012512,2.189307928085327,1.0540166
136,2.294121,0.11585507,-0.16694601,0.05,0.1656927764415741,2.061033248901367,1.0177099
137,2.322131,0.12295356,-0.15833287,0.05,0.2063424438238144,2.0554113388061523,1.1816176
138,2.3543773,0.017543588,-0.16525662,0.05,0.1628328561782837,2.0550224781036377,1.0962703
139,2.0704458,0.1412907,-0.14438814,0.05,0.23423059284687042,3.075836420059204,0.77067655
140,2.3300037,0.09110238,-0.13231002,0.05274301767349243,0.21467511355876923,2.1038522720336914,1.1055021
141,2.302285,0.12695149,-0.12546363,0.09921538829803467,0.1576944887638092,2.240562677383423,0.9774636
142,2.2764022,0.09810303,-0.17389815,0.11405884474515915,0.15703387558460236,2.1510889530181885,0.8836148
143,2.2597494,0.12285369,-0.15567438,0.0760904997587204,0.172094464302063,2.1372358798980713,0.9110146
144,2.1762393,0.115080036,-0.1679656,0.06273691356182098,0.18790191411972046,2.577713966369629,0.79774636
145,2.290301,0.120240375,-0.14792846,0.05,0.2232172191143036,2.116560697555542,1.1363599
146,2.3613203,0.08348202,-0.17656504,0.10442281514406204,0.21828608214855194,2.0371060371398926,1.1429602
147,2.2408757,0.122829184,-0.122040145,0.05237942561507225,0.19486624002456665,2.3179197311401367,1.04103
148,2.305333,0.12036118,-0.1054348,0.05,0.23819653689861298,2.0407488346099854,1.2935154
149,2.3368096,0.15226923,-0.14119533,0.051131393760442734,0.2243799865245819,2.0682449340820312,1.1773361
150,2.1914458,0.14847901,-0.08101277,0.05,0.1654442399740219,2.305274486541748,0.9449707
151,2.2259955,0.08634193,-0.14781003,0.05,0.16994519531726837,2.132312774658203,1.0295161
152,2.3391266,0.0964001,-0.15233171,0.05,0.21906031668186188,2.024425506591797,1.2669199
153,2.2240543,0.23829465,-0.08613553,0.05,0.19631695747375488,2.0549566745758057,1.1001472
154,2.2607338,0.12551229,-0.106881864,0.05233750492334366,0.19756044447422028,2.119448661804199,1.0586478
155,2.3847573,0.10942559,-0.18383417,0.05592460185289383,0.2126336693763733,2.0661258697509766,1.2446294
156,2.456388,0.11131665,-0.13240047,0.28060972690582275,0.18644429743289948,2.020319700241089,1.260435
157,2.3194442,0.06974367,-0.14998494,0.05,0.2038276344537735,2.2146482467651367,1.0498489
158,2.299992,0.19879478,-0.064848565,0.14010237157344818,0.23290756344795227,2.0453832149505615,1.2125753
159,2.367004,0.106145896,-0.2010249,0.050898995250463486,0.21912600100040436,2.095869302749634,1.3174891
160,2.2766714,0.043692086,-0.063749745,0.07689058035612106,0.18701989948749542,2.2477381229400635,0.85176176
161,2.1982193,0.08415252,-0.107044116,0.05,0.1754624992609024,2.0899953842163086,1.049062
162,2.3489928,0.07831703,-0.13864297,0.16046690940856934,0.22104968130588531,2.0861828327178955,1.1409456
163,2.27315,0.03018213,-0.11091814,0.05,0.16579771041870117,2.2915027141571045,0.91404337
164,2.3682804,0.1036061,-0.17054382,0.05,0.18746685981750488,2.018110513687134,1.1921651
165,2.3857126,0.13948134,-0.116661094,0.06137228012084961,0.2303156852722168,2.053619146347046,1.3962806
166,2.3778746,0.024600659,-0.14155656,0.05,0.18938419222831726,2.1676790714263916,1.0829109
167,2.374431,0.07398452,-0.07971065,0.2359877973794937,0.2159632444381714,2.0802626609802246,1.2962047
168,2.3595657,0.1149243,-0.08052815,0.05,0.22381623089313507,2.099990129470825,1.1651266
169,2.3558447,0.14257349,-0.14159542,0.06823258846998215,0.20190317928791046,2.1167497634887695,1.1280617
170,2.2846172,0.050039243,-0.15116046,0.05438634380698204,0.19767670333385468,2.2039248943328857,1.0025353
171,2.2144976,0.12287387,-0.113147944,0.05,0.18860569596290588,2.173654794692993,0.9792769
172,2.2891428,0.04929065,-0.12543227,0.05001430958509445,0.19874246418476105,2.139167547225952,1.1218656
173,2.2177312,0.12811334,-0.10830689,0.05,0.15680396556854248,2.3117282390594482,1.0090578
174,2.2797503,0.07843997,-0.070199355,0.05,0.19405968487262726,2.314789295196533,0.7770869
175,2.2095242,0.13560395,-0.055361003,0.05,0.17053565382957458,2.2775323390960693,0.9616121
176,2.2552958,0.0503449,-0.14483936,0.15182220935821533,0.095186248421669,2.5225260257720947,0.6706102
177,2.2944188,0.10686198,-0.12888235,0.11298642307519913,0.22795473039150238,2.242488384246826,1.0047448
178,2.3005583,0.07318547,-0.1417862,0.05,0.18719474971294403,2.0735321044921875,1.0248942
179,2.281109,0.088458166,-0.15090886,0.05,0.21472102403640747,2.1153805255889893,0.97367674
180,2.2897983,0.055699427,-0.116330735,0.05,0.1998303234577179,2.0771450996398926,1.0872439
181,2.3077,0.048928723,-0.13694805,0.05,0.20253165066242218,2.1912968158721924,1.0667847
182,2.2728863,0.18288286,-0.09594473,0.05,0.21172010898590088,2.0802524089813232,1.1470578
183,2.203484,0.1833699,-0.12408495,0.05,0.25470685958862305,2.151968240737915,1.1262268
184,2.260932,0.101819456,-0.228046,0.05,0.21300733089447021,2.4222471714019775,1.013339
185,2.2763143,0.13522495,-0.18908003,0.05,0.1486484855413437,2.154262065887451,1.0527259
186,2.3120344,0.15419957,-0.17327842,0.0604935921728611,0.1825430989265442,2.179299831390381,1.071089
