,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_g7,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
0,0.0331883,2.2053995,-0.5643839,0.5364744,2.189068,0.26780888,-0.004352184,0.8226855993270874,0.21602828800678253,4.193762302398682,2.5507078
1,1.2761278,1.0614821,0.22607987,0.56544054,1.0478253,-0.51670736,-0.068523556,0.669249415397644,0.2562328577041626,2.646599769592285,2.3468099
2,3.8013113,-1.4308938,0.7282127,0.47667176,-1.4166769,-0.95620215,-0.055870105,0.45008957386016846,0.2159833014011383,2.1850130558013916,2.18639
3,1.6894121,0.6643839,2.0092368,0.64878297,0.8087077,-2.4781861,-0.25907272,0.5301811099052429,0.25132259726524353,2.19193172454834,1.9756235
4,0.02897408,2.294991,-2.7810483,0.5746232,2.3741267,2.32122,-0.10369421,0.8196048140525818,0.23095546662807465,3.9795608520507812,2.0878985
5,1.919917,0.53105915,-3.7615764,0.6369673,0.42198306,3.2378874,0.018962309,0.6845913529396057,0.2926803231239319,3.8517770767211914,2.8256826
6,0.5246399,1.8400993,-1.0471461,0.55407137,1.7930732,0.7975005,-0.071280405,0.5572474002838135,0.2829282581806183,2.530540943145752,2.2517133
7,1.2829221,1.1254339,-2.1347103,0.532201,1.050033,1.8318814,-0.10889257,0.6979831457138062,0.25911420583724976,2.5189504623413086,1.8414853
8,1.0916704,1.2335945,-0.5491108,0.7673518,1.3269888,0.21751864,-0.2969573,0.6213601231575012,0.08301529288291931,2.159402847290039,1.2554685
9,0.57847756,1.824848,0.52601534,0.7968109,1.9572524,-0.91940427,-0.4496323,0.7813109159469604,0.13687360286712646,2.004268169403076,1.3901954
10,-0.14802614,2.5003788,0.11406352,0.37551856,2.570751,-0.41822872,-0.015444035,0.5219312906265259,0.20898063480854034,2.4291539192199707,1.9693509
11,0.46643755,1.8608311,-0.802052,0.51367944,1.9169009,0.72416866,-0.35815516,0.5864955186843872,0.19584663212299347,2.068279504776001,2.2465417
12,3.1991234,-0.9106876,-0.3763436,0.34248036,-0.84330994,0.045082945,0.08807081,0.7654826641082764,0.2294052243232727,3.3472602367401123,1.9646677
13,1.3110789,1.0823773,-0.33359078,0.71145487,1.1057755,-0.16038206,-0.3829252,0.40720492601394653,0.3513944745063782,3.0289456844329834,2.666445
14,2.291696,-0.13383536,-0.26515633,0.4449924,0.11901718,0.023850974,0.0015364123,0.7387810349464417,0.24028253555297852,3.129328489303589,2.0037105
15,1.520846,0.7800004,0.09154969,0.55458623,0.80853987,-0.3962502,-0.18765283,0.5794045329093933,0.2968142330646515,3.0285120010375977,2.6409528
16,1.0341694,1.3558023,2.3072433,0.5055774,1.2410336,-2.368648,-0.17975286,0.24394525587558746,0.2755029499530792,2.1862990856170654,2.1906517
17,1.2197752,1.0789833,-1.4887925,0.50231266,1.2629215,1.2744466,-0.11618686,0.4572819769382477,0.2570922374725342,2.1731722354888916,2.505951
18,0.6861381,1.6939925,1.3723893,0.62945306,1.897252,-1.6397772,-0.14886783,0.2559601664543152,0.32961413264274597,2.0697438716888428,2.8047006
19,1.5481573,0.8656775,-1.0954341,0.52132326,0.934518,0.7903189,-0.056130927,0.5193449854850769,0.2317925989627838,2.1437065601348877,1.9968773
20,0.7446123,1.6277812,-0.21501611,0.52262217,1.7910234,-0.13307077,-0.07852205,0.41524219512939453,0.2185702621936798,2.084873676300049,1.6542567
21,-1.1128778,3.4479942,1.0841222,0.45481867,3.3064404,-1.3605666,0.0145648,0.6204836368560791,0.30844736099243164,3.895188331604004,2.6835544
22,1.5871843,0.82419246,-1.3182443,0.634108,0.8767539,0.7392666,-0.24545087,0.6515432596206665,0.27861228585243225,3.1701302528381348,2.3565779
23,-1.0419666,3.4167948,0.9962286,0.72116625,3.2145073,-1.2040737,-0.19082344,0.7616651058197021,0.23370812833309174,2.973520517349243,2.5544543
24,1.9049698,0.32357615,-0.37735134,0.44215846,0.53497887,0.14641604,0.06894532,0.6654808521270752,0.23436562716960907,2.5675220489501953,2.3335426
25,0.27232012,2.1055584,-1.7244556,0.65501225,2.1830127,1.3320193,-0.3884547,0.6874004006385803,0.20488564670085907,2.356520891189575,2.0197988
26,2.3291504,0.08082881,-2.8332553,0.5700885,0.0759359,2.559087,0.030574497,0.510724663734436,0.2602941691875458,2.285916328430176,2.2914789
27,1.7759999,0.53387487,1.7792989,0.4009327,0.7340353,-2.1041927,0.051708464,0.3708983361721039,0.23697324097156525,2.1325671672821045,2.2294996
28,1.3779093,1.1030831,-2.0489907,0.60939264,1.1296731,1.7226994,-0.16464819,0.4508277475833893,0.2591403126716614,2.043394088745117,2.4815335
29,3.6253748,-1.2641251,-0.52682304,0.61734784,-1.1858107,0.39498168,-0.22842404,0.27782389521598816,0.2560191750526428,2.0045621395111084,2.371182
30,-0.76050824,3.12198,-1.0185941,0.6535322,3.1492913,0.81743115,-0.26454484,0.2211790680885315,0.2228427678346634,2.0710628032684326,1.8179092
