,posterior_phi,posterior_sigma,posterior_g1
2856,0.46018875,0.6141171,2.1417866
2857,-0.34534106,0.64402765,2.2192128
2858,0.55381125,0.60803217,2.2394483
2859,0.35389104,0.6383134,2.2148316
2860,-0.0552448,0.716254,2.1448996
2861,0.36486688,0.64952904,2.1561797
2862,0.09600175,0.75274837,2.2098799
2863,0.43216816,0.6410978,2.2950087
2864,0.68456477,0.5483805,2.200585
2865,-0.5594601,0.5540342,2.1623628
2866,0.41510895,0.6370503,2.233335
2867,0.3446808,0.65379846,2.1786537
2868,-0.556186,0.6081053,2.256419
2869,-0.7945043,0.42796826,2.2006123
2870,-0.7373499,0.44891357,2.1826189
2871,0.6866826,0.5183439,2.268756
2872,-0.5280183,0.57730025,2.1901598
2873,0.1599071,0.7050814,2.1706383
2874,0.3828085,0.67235506,2.2133508
2875,-0.64070684,0.5223389,2.142793
2876,0.6945832,0.50159717,2.190528
2877,-0.25295895,0.66072005,2.1816733
2878,-0.8051395,0.42483032,2.1765528
2879,0.05555636,0.74994695,2.1500475
2880,0.5165505,0.5987989,2.1737282
2881,-0.43376744,0.6166112,2.1606147
2882,0.34117296,0.66337687,2.1786156
2883,-0.036025614,0.7398352,2.1460342
2884,-0.27585158,0.65960574,2.2252023
2885,0.47454727,0.6183022,2.2096672
2886,0.33109584,0.66191405,2.1934516
2887,0.012431649,0.73340195,2.1400566
2888,-0.022668986,0.71816045,2.2515657
2889,0.14565799,0.6787177,2.218753
2890,-0.2777578,0.6761745,2.2537937
2891,0.6680728,0.5369163,2.2227402
2892,-0.4168537,0.6419449,2.1982188
2893,-0.12293991,0.7155812,2.1406221
2894,-0.7548136,0.4554316,2.238442
2895,0.10268487,0.7148952,2.229323
2896,0.13057551,0.6986104,2.1901934
2897,-0.14867,0.7186516,2.2954514
2898,-9.765346e-05,0.7475386,2.2221422
2899,-0.20204301,0.67318624,2.1745257
2900,0.396257,0.6309229,2.123312
2901,-0.41152564,0.62171304,2.2080798
2902,-0.6549555,0.5416484,2.276146
2903,0.81502026,0.42731386,2.2215416
2904,0.03244943,0.710959,2.162195
2905,0.22686963,0.7233041,2.223643
2906,0.021571234,0.7008262,2.225564
2907,0.6708422,0.5401695,2.1718483
2908,0.72041804,0.49611637,2.2142303
2909,-0.03442699,0.70653254,2.2540953
2910,0.20939036,0.6808744,2.172441
2911,0.4014681,0.6871764,2.2628431
2912,0.012525823,0.74414665,2.1907816
2913,-0.0046200757,0.72627795,2.221307
2914,0.3046259,0.6545936,2.0734007
2915,0.3849612,0.6553021,2.2487361
2916,-0.17625204,0.67609197,2.159256
2917,-0.41575757,0.6272552,2.1232824
2918,0.4670512,0.6172382,2.2451007
2919,0.7644476,0.45083508,2.308256
2920,0.74796355,0.50741076,2.2423263
2921,0.51773316,0.5902623,2.1327357
2922,-0.800537,0.43731043,2.1633713
2923,-0.5147968,0.59529364,2.182175
2924,-0.25764263,0.6665537,2.0731876
2925,-0.6138492,0.55771816,2.2069407
2926,0.006892458,0.75784737,2.2165992
2927,-0.06951795,0.7068754,2.199533
2928,0.093890175,0.7452188,2.151772
2929,-0.12482586,0.70092374,2.2409368
2930,-0.66905314,0.52468044,2.2623034
2931,-0.1416834,0.7152446,2.226566
2932,0.6708893,0.51344615,2.203408
2933,0.38441205,0.6704367,2.1341627
2934,-0.55993354,0.5474561,2.1823387
2935,0.37241757,0.64485204,2.1921055
2936,-0.5166905,0.5760632,2.1390915
2937,-0.13644648,0.68017995,2.206367
2938,0.6234146,0.5623597,2.2764513
2939,0.0096790325,0.7411195,2.190347
2940,0.8316086,0.4219751,2.229442
2941,-0.12978727,0.71094334,2.2657366
2942,0.29587683,0.66858727,2.1610866
2943,-0.081001006,0.7009259,2.2021446
2944,-0.41639963,0.6192869,2.125674
2945,0.48397413,0.6062986,2.235029
2946,0.48929146,0.6192502,2.2318676
2947,-0.23069248,0.6807197,2.2082276
2948,-0.2770499,0.6691197,2.1671357
2949,-0.650229,0.54983497,2.162753
2950,-0.09317947,0.72764236,2.1402624
2951,0.53956425,0.60191464,2.2602541
2952,-0.10936812,0.6961632,2.1944125
2953,0.21778129,0.7218669,2.2374756
2954,0.38118827,0.65251786,2.1938214
2955,0.6390821,0.53573245,2.2030666
2956,-0.50489557,0.5856631,2.149631
2957,-0.5994294,0.57689977,2.1777368
2958,-0.5336934,0.60141534,2.2230594
2959,0.16333392,0.7417752,2.1931999
2960,-0.28932557,0.6468646,2.1836674
2961,-0.6307644,0.53078157,2.212641
2962,-0.39159268,0.6455457,2.2158926
2963,0.14004491,0.7365311,2.1922069
2964,0.49551755,0.589339,2.290753
2965,-0.009360175,0.73253137,2.1310532
2966,0.6262101,0.5476787,2.227752
2967,0.06629183,0.7122458,2.1753185
2968,-0.26609513,0.6790823,2.224256
2969,-0.55103123,0.6067664,2.2212892
2970,-0.36056635,0.6700719,2.1926334
2971,-0.52336556,0.5887025,2.161373
2972,-0.10360544,0.65603405,2.2024646
2973,-0.5834146,0.5665191,2.2014718
2974,0.63607717,0.5580568,2.1737466
2975,0.15720962,0.7257916,2.2716804
2976,0.19555463,0.7081653,2.2827263
2977,0.018125877,0.69848526,2.2021163
2978,0.7080395,0.4720901,2.1922407
2979,0.35212752,0.6553815,2.2143483
2980,-0.009046853,0.69826156,2.1835673
2981,0.06450225,0.7023312,2.1924415
2982,0.4006879,0.652376,2.2768981
2983,0.075984776,0.7547018,2.2176635
2984,-0.073458925,0.6858152,2.1823127
2985,-0.64631426,0.55565333,2.185548
2986,0.7041129,0.5210451,2.2240252
2987,-0.27360305,0.668665,2.1328433
2988,-0.02991965,0.73063695,2.1384673
2989,-0.17359516,0.71742666,2.2275991
2990,0.59469074,0.54993236,2.2533925
2991,-0.5051098,0.5917918,2.185583
2992,-0.057431947,0.6965237,2.1628904
2993,-0.42621443,0.6278217,2.170019
2994,-0.19682305,0.6953686,2.2833683
2995,-0.3740658,0.6402862,2.2019222
2996,-0.72302395,0.48851916,2.2065916
2997,0.6814814,0.5087034,2.1258311
2998,0.039073896,0.7288143,2.190346
2999,0.0814275,0.70654285,2.1925313
3000,-0.8064409,0.41164097,2.2452364
3001,0.28487834,0.6815434,2.1786408
3002,0.42276043,0.6356225,2.192206
3003,-0.09464048,0.73576176,2.1674218
3004,0.3411808,0.6579883,2.1084266
3005,0.547592,0.5967296,2.2880387
3006,0.17584768,0.7244262,2.1967163
3007,0.077932805,0.78260416,2.126634
3008,-0.8486681,0.386592,2.0744765
3009,0.28342515,0.6532994,2.1658313
3010,0.1439691,0.7126173,2.2482285
3011,0.70058507,0.5080556,2.1837237
3012,0.24784774,0.66930884,2.1510983
3013,0.6964997,0.5008651,2.1115603
3014,-0.5557292,0.56984097,2.222832
3015,-0.7371982,0.47969815,2.1403947
3016,0.5482096,0.5961755,2.2417636
3017,-0.48258278,0.58937424,2.189911
3018,0.5925972,0.5625063,2.1681209
3019,0.47944593,0.61029345,2.1622593
3020,0.2190126,0.7333775,2.2641816
3021,-0.068867244,0.70479614,2.1900804
3022,-0.2642222,0.6903348,2.2046263
3023,-0.42779568,0.6224313,2.1819706
3024,0.0049465536,0.76304245,2.1374292
3025,0.12984864,0.7048104,2.1457422
3026,0.24714331,0.6987766,2.2330892
3027,-0.59011024,0.5644868,2.237545
3028,-0.060227066,0.74609417,2.1555262
3029,0.5511365,0.5896917,2.1876662
3030,0.30847475,0.6577512,2.2093866
3031,-0.6213035,0.5596918,2.2417667
3032,0.31066215,0.6685243,2.2917645
3033,-0.26299295,0.665101,2.1935291
3034,0.21951482,0.70069057,2.147112
3035,-0.022554802,0.7614572,2.176398
3036,-0.10308437,0.69644994,2.225861
3037,0.3196367,0.66573626,2.1473536
3038,-0.74633145,0.45421687,2.2222931
3039,-0.75610197,0.4463435,2.136154
3040,0.11918073,0.7045645,2.1665301
3041,0.2690743,0.65969944,2.2329311
3042,-0.15255745,0.72116387,2.1354377
3043,-0.6599853,0.5239021,2.1775866
3044,-0.8060831,0.42462638,2.2057993
3045,-0.14748175,0.7069507,2.1517081
3046,0.057342544,0.6729322,2.167486
3047,0.027810315,0.69706523,2.1657104
3048,0.1552734,0.7157658,2.2044158
3049,0.3888361,0.63534313,2.1818132
3050,0.5534991,0.5817466,2.1333044
3051,-0.24109907,0.63079137,2.159095
3052,0.027832547,0.79622775,2.160109
3053,-0.5798676,0.5846403,2.2219412
3054,0.54472446,0.6053636,2.171329
3055,0.47582275,0.6177322,2.228105
3056,0.11394092,0.7134837,2.187388
3057,0.29157254,0.6744438,2.1557336
3058,0.57023114,0.5850082,2.146674
3059,-0.01932786,0.76134586,2.2152529
3060,-0.23460756,0.67772555,2.1392176
3061,0.60410106,0.57565486,2.1494565
3062,0.13114111,0.71223474,2.1752162
3063,-0.0033783969,0.7232078,2.1764808
3064,0.40902683,0.6599641,2.2507868
3065,0.21218754,0.7306703,2.1915545
3066,0.5138108,0.60173815,2.1691089
3067,-0.6129295,0.5802383,2.2853239
3068,-0.02606272,0.7096672,2.1614943
3069,-0.5335133,0.62211627,2.2548687
3070,-0.15605608,0.6828293,2.1886294
3071,-0.10141249,0.685037,2.330206
3072,-0.10780212,0.7493723,2.2270074
3073,0.31689095,0.6650181,2.229205
3074,-0.47873214,0.62835515,2.3351562
3075,0.054061595,0.7485469,2.2476718
3076,-0.8284577,0.40406716,2.2147596
3077,0.4741685,0.61493844,2.243144
3078,0.38089442,0.65509397,2.352461
3079,0.02226182,0.685247,2.245936
3080,-0.33595267,0.6424433,2.2527866
3081,-0.7707461,0.44756198,2.1425354
3082,0.23805048,0.6876708,2.1490948
3083,0.008855287,0.6974284,2.2765658
3084,-0.26791787,0.66490424,2.224863
3085,-0.77598345,0.41568395,2.1964877
3086,-0.45101136,0.62033576,2.149519
3087,0.5331545,0.5725888,2.2064636
3088,-0.30794927,0.6906482,2.2844315
3089,-0.39500988,0.6183688,2.1551452
3090,-0.53931284,0.6069535,2.270163
3091,-0.7888376,0.42415872,2.2201273
3092,0.19846892,0.74795955,2.155485
3093,-0.2058522,0.6978258,2.188742
3094,-0.13703121,0.76310414,2.1351657
3095,-0.56489295,0.5934162,2.2629037
3096,0.33529764,0.64965314,2.1736293
3097,-0.5093677,0.6013444,2.221001
3098,0.025839644,0.7379543,2.1724164
3099,0.06831481,0.70856607,2.2678955
3100,-0.6739135,0.55372703,2.2282944
3101,0.3001259,0.6505887,2.1334233
3102,0.38329068,0.6527692,2.1775043
3103,-0.17871305,0.70551157,2.227812
3104,0.30925542,0.6643651,2.3307135
3105,-0.11792004,0.7340912,2.2420487
3106,-0.0510898,0.7529688,2.1696377
3107,0.58790624,0.5606828,2.1511116
3108,0.25011414,0.6923508,2.1570241
3109,0.40909228,0.61650807,2.189938
3110,-0.19538024,0.7068324,2.1813827
3111,-0.60056305,0.56254905,2.198304
3112,-0.09195999,0.7094477,2.2198973
3113,-0.41194206,0.63502634,2.1594324
3114,-0.028906148,0.75159323,2.1805084
3115,-0.17338881,0.7190354,2.168486
3116,-0.7139495,0.5101152,2.1923134
3117,-0.7317391,0.4779009,2.2510884
3118,-0.032690875,0.68568784,2.265523
3119,-0.13942252,0.7381939,2.1645105
3120,0.23959391,0.6930762,2.1968362
3121,0.027228784,0.73785466,2.1960244
3122,0.19410668,0.68483156,2.1435149
3123,0.03035854,0.7114803,2.2515295
3124,-0.65195924,0.508,2.1907477
3125,-0.6518457,0.54359466,2.188986
3126,0.6651155,0.56664944,2.3266222
3127,0.7784412,0.46285048,2.2601857
3128,-0.6458012,0.51755756,2.1752496
3129,0.24680516,0.7032417,2.2024198
3130,0.0805968,0.6849746,2.2832282
3131,-0.7057889,0.4834169,2.1716087
3132,0.022436889,0.7444925,2.1801178
3133,-0.52778685,0.57544076,2.1969814
3134,0.6591956,0.52139753,2.1631052
3135,-0.14713284,0.71214956,2.200946
3136,0.36114788,0.65521765,2.1963212
3137,0.31835878,0.6517233,2.1625786
3138,0.58007,0.6076918,2.2365015
3139,0.28583974,0.6816645,2.274451
3140,0.50448436,0.6052236,2.1973014
3141,0.4113437,0.6312312,2.142746
3142,-0.37264517,0.6606486,2.1328783
3143,0.013495731,0.7563322,2.2008457
3144,0.058639135,0.674481,2.1683419
3145,-0.6104216,0.54054433,2.2291532
3146,0.8440124,0.34357116,2.1827238
3147,-0.035294168,0.69063056,2.2028203
3148,-0.18421741,0.6668186,2.1848178
3149,-0.6219257,0.5575757,2.1038854
3150,0.3897275,0.65511143,2.2212481
3151,-0.015948642,0.7267038,2.1593373
3152,-0.2879481,0.65287554,2.1585112
3153,0.55240345,0.5899404,2.1973827
3154,0.011546996,0.69198924,2.1360967
3155,0.3329799,0.6626629,2.1370661
3156,-0.24818505,0.6773879,2.1812108
3157,0.85,0.31832144,2.201373
3158,-0.64628774,0.52686596,2.1856134
3159,-0.56444234,0.58246446,2.2634134
3160,-0.121326044,0.6784413,2.155546
3161,-0.6807341,0.52466583,2.2208917
3162,0.027130703,0.71913,2.2570944
3163,0.7386735,0.47587064,2.2039692
3164,-0.3799842,0.64843464,2.2280405
3165,-0.15284848,0.6661884,2.1959794
3166,0.117636785,0.7335326,2.1518543
3167,-0.14381331,0.69048285,2.2457445
3168,0.3959363,0.6393783,2.169136
3169,-0.5924028,0.5483991,2.1814415
3170,0.05796329,0.6709757,2.2289224
3171,-0.14174837,0.71473384,2.1837475
3172,0.0070079193,0.6913557,2.214582
3173,0.178487,0.7309853,2.0974288
3174,-0.36462724,0.6441386,2.1904297
3175,-0.16991048,0.70595455,2.1585524
3176,0.26194865,0.6872564,2.1770194
3177,-0.13337113,0.6990149,2.223299
3178,0.8167648,0.44362825,2.174571
3179,0.6147975,0.58417284,2.2030575
3180,-0.46923184,0.63095134,2.2692828
3181,-0.8125483,0.4179805,2.199321
3182,-0.10076191,0.75031936,2.173829
3183,-0.23641595,0.6442813,2.2559865
3184,0.031174665,0.75234634,2.2245739
3185,-0.7082062,0.4681883,2.169276
3186,0.36177874,0.62948287,2.2864733
3187,-0.0026379754,0.7313399,2.2507887
3188,0.39533168,0.6578711,2.2688944
3189,0.35234824,0.64554065,2.044009
3190,0.39550695,0.6517488,2.1267972
3191,0.4448207,0.57888454,2.253272
3192,-0.53128487,0.5928336,2.2307045
3193,0.0735225,0.7003771,2.201691
3194,0.0067980625,0.71991783,2.2701123
3195,-0.65380216,0.5363557,2.198154
3196,-0.13652265,0.7090759,2.2137213
3197,-0.66777956,0.5350259,2.2598221
3198,0.4952774,0.62875473,2.2528455
3199,0.3813189,0.6520181,2.2381792
3200,-0.24039239,0.6866985,2.1435785
3201,-0.15389721,0.7084818,2.1771774
3202,-0.21829432,0.72084475,2.1856146
3203,-0.37086678,0.620832,2.1385293
3204,-0.7376845,0.4685856,2.155955
3205,0.31208315,0.6591086,2.202157
3206,0.66881776,0.5174633,2.2010508
3207,-0.5322986,0.59546965,2.1738284
3208,0.35559088,0.65877163,2.2281382
3209,0.60708237,0.5710128,2.2088027
3210,0.15262139,0.71824706,2.225603
3211,0.00726075,0.73596895,2.1450453
3212,0.5414936,0.58885926,2.1782303
3213,-0.76146436,0.4842097,2.1983066
3214,-0.18986298,0.68215996,2.1627722
3215,-0.23150313,0.6780694,2.1354482
3216,-0.06478111,0.7585959,2.1522362
3217,-0.32011262,0.6530766,2.1942499
3218,-0.28159463,0.6673715,2.1711843
3219,0.014805232,0.78208476,2.1753514
3220,-0.4387892,0.6115676,2.112326
3221,0.81801176,0.38069886,2.2127714
3222,0.17846261,0.7461009,2.1642895
3223,0.287378,0.6810524,2.2710605
3224,0.4784929,0.6304378,2.2247221
3225,-0.12990372,0.6855776,2.137295
3226,-0.1093635,0.71360195,2.1215649
3227,-0.55327445,0.57888496,2.1752682
3228,0.029665606,0.71784365,2.228179
3229,-0.06647852,0.7522324,2.1626976
3230,0.5090938,0.5938908,2.2120137
3231,-0.18753594,0.66678363,2.180994
3232,-0.46626204,0.59647846,2.130523
3233,-0.7113042,0.52709883,2.2170758
3234,-0.2638797,0.6866103,2.2583535
3235,0.06619043,0.73169655,2.1305897
3236,0.6548066,0.53723896,2.2783494
3237,-0.432606,0.6418055,2.251374
3238,0.67250514,0.5188988,2.2267103
3239,0.56557566,0.5575814,2.1491485
3240,-0.0076337215,0.7104751,2.1411724
3241,0.16142331,0.735254,2.1881542
3242,-0.49564466,0.58886683,2.1961777
3243,0.43356264,0.62871945,2.1413233
3244,0.51195395,0.61155236,2.24142
3245,-0.81748974,0.36307728,2.124621
3246,-0.21672997,0.68848735,2.172243
3247,0.6669832,0.5235611,2.2050626
3248,-0.22439048,0.71921575,2.2042449
3249,-0.41656607,0.64364684,2.2565434
3250,-0.32514748,0.64719456,2.2028022
3251,-0.00065102306,0.7396243,2.2065353
3252,0.12804218,0.7276397,2.2086058
3253,-0.5213757,0.6009012,2.2414436
3254,-0.6921296,0.50995433,2.2114744
3255,-0.12222933,0.6694592,2.1844711
3256,0.56463546,0.5880703,2.216035
3257,0.083942354,0.7296815,2.2294738
3258,-0.4557932,0.63073003,2.2939167
3259,0.16963375,0.6653487,2.133356
3260,-0.7386694,0.47062984,2.2381475
3261,-0.564913,0.5805273,2.2616022
3262,-0.018490594,0.66167945,2.178458
3263,-0.35020825,0.62952524,2.2119257
3264,0.4909144,0.6198394,2.2511148
3265,-0.09775442,0.7116272,2.2708044
3266,-0.19653508,0.6566015,2.2204156
3267,-0.54488736,0.57204103,2.252482
3268,0.27143154,0.67642015,2.187221
3269,0.15752093,0.69402945,2.1976562
3270,0.5388895,0.6177301,2.202858
3271,0.09470561,0.7458236,2.1745412
3272,-0.06209293,0.74427557,2.246802
3273,0.6152869,0.56839174,2.2387242
3274,-0.32864743,0.65282923,2.211454
3275,0.07967723,0.7311045,2.2040212
3276,-0.13371673,0.6873117,2.1573436
3277,0.0005255741,0.74790204,2.2166002
3278,-0.05027856,0.6860919,2.231407
3279,-0.12568823,0.71471685,2.192559
3280,-0.7884645,0.44241005,2.1997356
3281,-0.47457367,0.59901273,2.0806582
3282,0.105680816,0.73085386,2.1543517
3283,-0.4561947,0.6010679,2.2950842
3284,-0.13638866,0.7402174,2.182731
3285,0.06455461,0.7468292,2.2007084
3286,-0.08286861,0.6962603,2.2044978
3287,0.16400883,0.6937404,2.247057
3288,-0.28815776,0.68198085,2.263045
3289,-0.0022102136,0.7221517,2.196162
3290,0.19462278,0.68737155,2.1318057
3291,-0.20766233,0.6741333,2.120112
3292,-0.22433832,0.68214154,2.2015874
3293,-0.262341,0.6948939,2.1336346
3294,0.50954026,0.6004193,2.176558
3295,-0.34803227,0.6387697,2.1889932
3296,0.3731992,0.6625778,2.238761
3297,0.5416566,0.58595264,2.2888513
3298,0.37843397,0.6629373,2.210246
3299,-0.60134643,0.5547591,2.1787338
3300,-0.77109736,0.42536882,2.2595546
3301,-0.14574371,0.6695367,2.2200422
3302,-0.8165175,0.40847024,2.2114344
3303,0.64667183,0.53859794,2.16917
3304,0.23939948,0.6707433,2.1584437
3305,0.68656254,0.5138034,2.1957233
3306,0.19065975,0.6974265,2.2282848
3307,-0.23641391,0.6595181,2.1797998
3308,0.02951399,0.6904718,2.2636054
3309,-0.11263463,0.66865826,2.2078907
3310,0.3504402,0.6472865,2.1445568
3311,-0.4930091,0.6141766,2.2152796
3312,0.19849814,0.69613224,2.1525762
3313,0.223631,0.73264116,2.1708267
3314,-0.58787155,0.5625921,2.1594238
3315,0.09298857,0.7282496,2.1373317
3316,-0.65765744,0.5208592,2.1599064
3317,0.24614845,0.7384275,2.1941319
3318,0.5564542,0.5708704,2.1882854
3319,-0.07629298,0.747729,2.1772726
3320,0.7924885,0.44371998,2.1998875
3321,0.1090164,0.69950646,2.1716223
3322,-0.3533656,0.6771867,2.238449
3323,0.5295372,0.58841777,2.2639768
3324,0.27169585,0.6872083,2.2046258
3325,-0.20529628,0.71773684,2.2242358
3326,-0.2716213,0.69321066,2.1822603
3327,0.18222025,0.6489958,2.229244
3328,-0.18732125,0.68772644,2.3467207
3329,0.19556487,0.7021646,2.2198493
3330,0.2212425,0.6652605,2.2344294
3331,0.83639634,0.4194668,2.1821444
3332,-0.07792041,0.7071487,2.1901357
3333,0.15491726,0.6824827,2.1269891
3334,0.28827882,0.66166013,2.1485572
3335,-0.37313905,0.63522315,2.1793296
3336,-0.4613663,0.6059117,2.1521494
3337,-0.6147746,0.56733745,2.2548053
3338,-0.3361069,0.64408624,2.2809234
3339,-0.20034304,0.7330626,2.1925905
3340,-0.7569017,0.46050912,2.1342614
3341,-0.061017867,0.6826495,2.2266932
3342,-0.296762,0.65428746,2.1872566
3343,0.39186376,0.63307476,2.171991
3344,-0.13740309,0.7075989,2.1315753
3345,-0.09434464,0.6895447,2.1762128
3346,-0.2013796,0.6963279,2.1440625
3347,-0.2583234,0.69004554,2.1822665
3348,0.7006972,0.50838673,2.1604152
3349,0.5857239,0.55735964,2.1581426
3350,0.37671334,0.6536329,2.240273
3351,-0.07008443,0.69112563,2.1777754
3352,0.112875596,0.71077836,2.2799046
3353,0.23663647,0.6617243,2.167945
3354,-0.16467957,0.71588904,2.154252
3355,0.14677107,0.6724918,2.1188405
3356,0.6298536,0.5635659,2.2269702
3357,0.78119373,0.4582269,2.173079
3358,0.23032859,0.6829982,2.145133
3359,-0.5264697,0.60920244,2.2261164
3360,-0.51344675,0.60365045,2.1766233
3361,-0.12694927,0.69398963,2.1792405
3362,-0.6040851,0.5738431,2.2409675
3363,0.084165335,0.72296035,2.169524
3364,0.51937735,0.57449436,2.175589
3365,-0.48817274,0.6163127,2.1993933
3366,0.26676488,0.6767579,2.1578753
3367,-0.24338284,0.70380133,2.1824603
3368,-0.0995414,0.7337408,2.1881058
3369,0.07146202,0.7227322,2.259354
3370,-0.06688575,0.701297,2.2369494
3371,0.09176968,0.71489185,2.1942015
3372,0.76222295,0.43812224,2.1594684
3373,0.026961334,0.7330913,2.2326343
3374,-0.3108831,0.6388926,2.213997
3375,0.31509477,0.68628645,2.154402
3376,0.14745034,0.75540555,2.1685185
3377,0.31391332,0.66930634,2.2387545
3378,0.30149436,0.6682014,2.1415384
3379,0.2858999,0.67064834,2.1876926
3380,0.5838952,0.60101366,2.1978018
3381,0.33645147,0.63336825,2.1233723
3382,0.8353108,0.39890262,2.2820413
3383,-0.61322916,0.5451848,2.1605186
3384,0.70045966,0.5302601,2.1693447
3385,0.744865,0.4582571,2.167075
3386,-0.10062466,0.6918001,2.197675
3387,0.28379756,0.6810939,2.1623902
3388,0.56654364,0.5752137,2.1840274
3389,0.8423373,0.40659755,2.1896102
3390,-0.00021647621,0.6849745,2.2758155
3391,-0.38200384,0.6403913,2.0967968
3392,0.29526132,0.68571234,2.2005384
3393,0.12737401,0.7021139,2.233029
3394,-0.37403375,0.62397665,2.2302458
3395,-0.20095143,0.71898735,2.2594619
3396,-0.37616938,0.6466157,2.1547437
3397,-0.106982574,0.71144813,2.1810546
3398,-0.7977437,0.40891853,2.209634
3399,0.023949027,0.7465806,2.248054
3400,0.00016555119,0.7167699,2.236439
3401,0.048173968,0.73129624,2.1693823
3402,-0.30107546,0.668611,2.1783943
3403,-0.31296146,0.6499417,2.1795855
3404,-0.070994854,0.7322224,2.1721528
3405,-0.5798774,0.5616239,2.1221533
3406,-0.52752936,0.5934628,2.2003465
3407,-0.34300715,0.62358874,2.1953225
3408,0.627285,0.5779758,2.1862583
3409,-0.151331,0.699422,2.1792743
3410,-0.8038328,0.37243384,2.142813
3411,0.61280394,0.5473296,2.179056
3412,-0.6158806,0.55177677,2.2081978
3413,0.40093353,0.62681687,2.1484425
3414,0.04377765,0.744712,2.1831877
3415,0.002639494,0.722624,2.1568983
3416,0.6479083,0.548892,2.1984837
3417,0.012097674,0.74588525,2.1572282
3418,-0.10422016,0.72619224,2.2558334
3419,0.2383873,0.654293,2.2342544
3420,-0.37066644,0.6795201,2.3087044
3421,-0.17926778,0.7003872,2.2470844
3422,0.1653582,0.71512085,2.1695876
3423,-0.7656655,0.4627782,2.1861966
3424,-0.007855354,0.6866979,2.2127686
3425,0.09334379,0.6766856,2.2233145
3426,-0.2841773,0.6738194,2.2011507
3427,-0.60417384,0.5960987,2.2134283
3428,0.14150232,0.6959729,2.1683466
3429,-0.383696,0.61009586,2.3008988
3430,-0.40202332,0.6214183,2.0625648
3431,0.5240663,0.61196244,2.1836681
3432,0.12358006,0.731838,2.1811717
3433,0.41634554,0.6396445,2.2182007
3434,-0.271053,0.66818494,2.1499877
3435,-0.702282,0.49954885,2.228879
3436,0.029656757,0.697851,2.1684992
3437,-0.68435603,0.516696,2.187942
3438,0.7765282,0.49454653,2.1824248
3439,-0.37293273,0.65713596,2.244269
3440,0.29282656,0.68146783,2.2252042
3441,0.35045746,0.66756773,2.208525
3442,-0.80833924,0.38201225,2.2046173
3443,-0.32119402,0.67013085,2.2254932
3444,0.60554737,0.5856741,2.2582908
3445,0.62292284,0.5556477,2.175913
3446,-0.30524865,0.6583333,2.188054
3447,0.22530864,0.694425,2.2438347
3448,0.48371094,0.60405874,2.154763
3449,-0.69466555,0.49614823,2.1865604
3450,0.15101413,0.6460607,2.2167761
3451,-0.04598174,0.6943155,2.1926556
3452,-0.30622417,0.63894236,2.2314687
3453,0.71533674,0.49174613,2.1934078
3454,-0.3800407,0.6360643,2.2602122
3455,-0.5382691,0.60173666,2.1836402
3456,0.25357822,0.6873592,2.176007
3457,-0.40955657,0.6258197,2.2124288
3458,-0.09241193,0.7216994,2.130881
3459,0.025094101,0.7132973,2.1647093
3460,-0.5589752,0.5716173,2.233688
3461,0.5365051,0.59329,2.1842685
3462,0.462459,0.63439536,2.2789547
3463,-8.043227e-05,0.7210561,2.2086992
3464,0.68781424,0.5075318,2.2540874
3465,-0.16566488,0.68427885,2.2740772
3466,0.526646,0.5803029,2.1821623
3467,0.42969206,0.6175941,2.1698546
3468,-0.23914485,0.69855624,2.1790767
3469,-0.5089085,0.61476475,2.265799
3470,-0.5680398,0.554009,2.132327
3471,0.5811739,0.59405637,2.144986
3472,0.34364772,0.67044634,2.2059295
3473,0.4289223,0.6475018,2.293938
3474,-0.18249103,0.7195554,2.1915817
3475,0.6090748,0.56297195,2.1841128
3476,-0.33178458,0.65852606,2.2498841
3477,0.39894888,0.64859056,2.1719115
3478,-0.11885557,0.6959866,2.1410394
3479,0.07594093,0.7282165,2.1437092
3480,0.2702143,0.6650327,2.188318
3481,0.54968065,0.61043704,2.3326054
3482,0.15058972,0.6908481,2.1507797
3483,0.6885077,0.5358474,2.1741872
3484,-0.07028434,0.69372696,2.317743
3485,0.14013293,0.72919077,2.1860344
3486,-0.4803794,0.6049248,2.1737604
3487,-0.19619629,0.7111567,2.3061094
3488,0.31031156,0.6475871,2.1712277
3489,-0.62786454,0.54040134,2.1750193
3490,0.7979259,0.43791935,2.157914
3491,0.585295,0.5811743,2.251424
3492,0.19809657,0.69054645,2.2064762
3493,-0.79537064,0.4482063,2.1372244
3494,0.58724797,0.56818724,2.058507
3495,-0.7674529,0.46468335,2.2440238
3496,0.48102382,0.588492,2.2746663
3497,0.75407994,0.469008,2.1572614
3498,0.053857613,0.6909957,2.156994
3499,0.8057279,0.42743224,2.1643503
3500,0.3576237,0.6510215,2.193623
3501,-0.5384449,0.5858514,2.1388392
3502,-0.121814445,0.7046648,2.1813562
3503,-0.0012886694,0.75581366,2.2001204
3504,-0.50893337,0.5990162,2.1409879
3505,0.04504038,0.67026687,2.2044253
3506,-0.11352901,0.71815336,2.1523354
3507,0.08034543,0.73919964,2.2002318
3508,-0.2563223,0.67748564,2.1751974
3509,0.23040208,0.7009072,2.2464929
3510,-0.38185838,0.6362461,2.1868172
3511,-0.5786421,0.55266804,2.1553106
3512,0.44192943,0.660223,2.3549984
3513,0.3996557,0.6254757,2.207916
3514,-0.7938332,0.42268428,2.2044253
