,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
0,2.0138023,0.28194505,-0.1946927,0.3909623,0.14786327,0.8476762771606445,0.39214504,6.4168305,0.0914989486336708
1,1.8235749,0.48303914,-0.21553002,0.4642388,0.51105237,0.8323468565940857,0.4144626,3.2493274,0.3543483316898346
2,1.5922303,0.72943825,-0.24980818,0.47593525,0.75475323,0.782577395439148,0.50299555,8.883602,0.014366831630468369
3,-0.10602348,2.2729166,-0.15916054,0.42372453,2.2408643,0.7964661717414856,0.45821768,5.5648017,0.11303256452083588
4,1.1430451,1.067142,-0.21067347,0.38199455,0.8536426,0.6977170705795288,0.5658383,8.7020645,0.028845157474279404
5,-1.3068464,3.3836439,-0.20262572,0.45353788,3.4044864,0.8169050812721252,0.44017816,9.040438,0.0001263557351194322
6,1.5510424,0.8665022,-0.22974697,0.37731615,0.7703302,0.8255220055580139,0.5323763,4.3891697,0.1840481162071228
7,3.5216074,-1.2284683,-0.2104945,0.3671315,-1.2377516,0.8363038301467896,0.41514564,4.261289,0.21614588797092438
8,2.8489957,-0.21335743,-0.2940206,0.41559774,-0.39408594,0.847775399684906,0.5619827,4.138783,0.19481436908245087
9,0.9200663,1.1345876,-0.19806801,0.40436694,1.1565719,0.8269960880279541,0.3623433,8.468925,0.013583911582827568
10,0.3325735,2.0589375,-0.2657772,0.43040952,1.8898609,0.7917200922966003,0.4358186,7.0810814,0.02579936943948269
11,-0.0009527202,2.0945206,-0.18486157,0.41422766,2.154414,0.838272750377655,0.45439225,6.912289,0.0890403613448143
12,1.5891651,0.7584553,-0.24747853,0.43931052,0.68544203,0.8117055892944336,0.4737289,4.38827,0.19901296496391296
13,-0.2551266,2.3971403,-0.1802998,0.44879237,2.2729955,0.7993586659431458,0.43622515,5.2903647,0.12915891408920288
14,-0.9677301,3.062234,-0.21648031,0.43344238,3.074558,0.8248768448829651,0.4605536,7.0557814,0.05887824296951294
15,-0.27775922,2.2373357,-0.24718824,0.6564786,2.336763,0.8005831241607666,0.47399363,10.030085,0.05
16,2.5944982,-0.0042761103,-0.23212232,0.41192636,-0.13283928,0.8276687860488892,0.57778645,7.6999297,0.03318732604384422
17,-0.18690705,2.426154,-0.23832591,0.49120498,2.363216,0.7827461957931519,0.53479147,8.705116,0.028511453419923782
18,1.7129579,0.4900656,-0.3126008,0.41547996,0.5213084,0.8167468309402466,0.49247727,11.176691,0.05
19,2.7646475,-0.29535905,-0.3009229,0.42362562,-0.37350574,0.8127142786979675,0.48301044,3.5105853,0.28187936544418335
20,1.6081948,0.68332666,-0.17179523,0.47084713,0.60339266,0.8308332562446594,0.42860356,3.4626565,0.3199889659881592
21,1.1108092,1.1845272,-0.18401095,0.36207533,1.1487211,0.8182641267776489,0.45298165,7.052983,0.05926536023616791
22,0.8731194,1.4445122,-0.2936988,0.39799285,1.3600596,0.7512190341949463,0.4659515,9.106582,0.017773624509572983
23,2.2207744,0.24135727,-0.14855617,0.2334157,0.065227255,0.8237324357032776,0.49210197,5.600384,0.12026593834161758
24,0.26533076,1.9756606,-0.27299774,0.37608486,1.9998837,0.8399020433425903,0.3614879,6.6136537,0.0832889974117279
25,1.5356956,0.7696726,-0.26377794,0.435725,0.6865288,0.8437190055847168,0.3368439,4.004294,0.2087954878807068
26,1.0276083,1.3903867,-0.22905438,0.3412734,1.3117677,0.8435384035110474,0.5316538,5.1158714,0.1393429934978485
27,1.9578712,0.37349308,-0.24390158,0.36669952,0.32471493,0.7939838767051697,0.56499755,6.0028086,0.10805660486221313
28,0.14758907,2.1989994,-0.31159607,0.4788762,2.146399,0.8019967079162598,0.44000494,6.304309,0.10787375271320343
29,1.0222673,1.3663522,-0.2742906,0.45700285,1.3312215,0.7713786959648132,0.49132648,4.847337,0.15173447132110596
30,1.1470257,1.1108367,-0.2361889,0.35507113,1.0769857,0.8046810030937195,0.47723764,7.547773,0.018885737285017967
31,3.2001336,-0.66614145,-0.21473911,0.39783946,-0.8030354,0.7881969213485718,0.5969872,8.827061,0.003679568413645029
32,1.1516583,1.1677575,-0.2705275,0.4050238,0.9799252,0.8336553573608398,0.41170794,5.6170464,0.11351016908884048
33,0.30201375,1.8522496,-0.18373632,0.3525023,1.8629988,0.802225649356842,0.4705725,8.171219,0.034255143254995346
34,2.3148928,0.072288334,-0.28228998,0.44473773,0.010275916,0.8310559988021851,0.46393433,5.5911927,0.11522816866636276
35,2.5299654,-0.08043078,-0.22284217,0.40046167,-0.22620897,0.8285770416259766,0.4080855,3.8366551,0.25968125462532043
36,2.4163287,-0.20863816,-0.25255135,0.5058009,-0.2614487,0.8011168837547302,0.4838615,7.3437104,0.048890259116888046
37,2.5486143,-0.2061212,-0.39482054,0.44647235,-0.35035074,0.8160498738288879,0.39786085,5.9597936,0.11816628277301788
38,1.0613911,1.0990137,-0.16361135,0.45107207,1.1294396,0.8352087140083313,0.3785804,3.8847818,0.2369241714477539
39,0.040547926,2.315892,-0.16692182,0.48186263,2.3259532,0.8368149399757385,0.5567815,4.627859,0.15756405889987946
40,1.4684422,0.6441757,-0.25536665,0.4892546,0.5642704,0.7839212417602539,0.4283121,14.866308,0.05
41,2.4371183,0.039235365,-0.30513352,0.42453933,-0.0997555,0.8491069078445435,0.44280887,5.261861,0.15395009517669678
