,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
0,2.855946,-0.6346566,-0.45887655,0.4329807,-0.481567,0.104747415,0.85,0.04373429715633392,4.141741,1.4755787
1,1.453896,0.91976446,-0.6904136,0.4496295,1.0813117,0.26642925,0.85,0.14628003537654877,3.731407,1.6036845
2,2.3016527,0.02987758,-1.1707159,0.42809567,0.09611699,0.86122644,0.85,0.12144801765680313,3.6844344,1.7580863
3,-1.5737927,4.0961328,-0.2935366,0.46510944,4.172809,0.030113213,0.85,0.2262832373380661,3.3365273,1.8538105
4,3.629291,-1.1237838,0.07570937,0.45722008,-1.0412434,-0.39639556,0.85,0.14063099026679993,3.0955164,2.0861428
5,2.2080297,0.13927719,-1.4026787,0.40630904,0.15379104,1.0238403,0.85,0.20884408056735992,4.082719,1.3541778
6,1.1364586,1.2258637,0.1885502,0.44369113,1.3727381,-0.5029099,0.85,0.11609606444835663,3.4951081,1.8312476
7,3.6921353,-1.4182205,-0.43975773,0.44209677,-1.4063834,0.07360626,0.85,0.13255983591079712,4.0297685,1.3879843
8,1.930943,0.5169837,-2.9892561,0.43519995,0.52868915,2.658853,0.85,0.08676094561815262,3.4639452,1.8984628
9,3.42671,-1.0320762,-3.1265419,0.37374985,-1.0421729,2.8405595,0.85,0.09507003426551819,3.770122,1.9052112
10,1.1563416,0.9179369,1.7035912,0.48124307,0.978234,-2.146546,0.8336421847343445,0.2244444489479065,5.383408,0.7252068
11,-0.11512485,2.5286283,0.1823083,0.3941844,2.6489031,-0.41554415,0.85,0.08789277076721191,3.058375,2.6374273
12,-0.83039975,3.2952795,-1.2889174,0.45105726,3.3372371,1.0392393,0.85,0.07933995872735977,3.4147882,1.8691105
13,0.39275032,2.041705,-2.523134,0.5014861,2.0636396,2.1686382,0.85,0.15471597015857697,3.4778104,1.8885831
14,-0.9867068,3.2594185,-0.94502926,0.4665273,3.2951586,0.65445125,0.85,0.0908917784690857,4.082874,1.5204538
15,2.1679783,0.53898394,0.9580577,0.3057795,0.58012176,-1.1671705,0.85,0.12702438235282898,3.1842682,1.8810524
