,posterior_g1,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
0,2.4945564,0.6958938241004944,0.22766771912574768,2.0306683,2.1338012
1,2.1774557,0.781362771987915,0.27470648288726807,4.171563,2.8720312
2,2.2209938,0.7651057243347168,0.2843533456325531,3.998882,2.9031436
3,2.0511658,0.842904269695282,0.28163379430770874,12.091926,1.296382
4,2.4432642,-0.15698128938674927,0.13585954904556274,2.0493832,1.6749792
5,2.1242342,0.8424639701843262,0.2599306106567383,7.5657525,2.7442386
6,2.3123305,0.7687158584594727,0.24523663520812988,2.7769678,2.653089
7,2.2215676,0.8495060801506042,0.21365299820899963,3.737427,2.4968593
8,2.2580328,0.8020932674407959,0.2098032534122467,2.7312915,2.5995908
9,2.2044742,0.7961437702178955,0.2453014850616455,4.1789536,2.364171
10,2.0919032,0.85,0.25770294666290283,9.718538,2.8010628
11,2.2379537,0.8444988131523132,0.2262505143880844,3.6103733,2.6791434
12,2.304899,0.7113459706306458,0.28560540080070496,2.75343,2.7455423
13,2.1113977,0.8019070029258728,0.2840575575828552,8.470338,2.873395
14,2.1441298,0.8346937894821167,0.25154292583465576,5.953596,2.492576
15,2.2858856,0.837755024433136,0.21784906089305878,2.923882,2.3579893
16,2.1155915,0.8285208344459534,0.23939526081085205,7.5326943,2.6807544
17,2.2308996,0.6939981579780579,0.3083970844745636,3.6034842,2.6242187
18,2.337603,0.7265369892120361,0.1943483054637909,2.1033423,1.8292477
19,2.213166,0.7706830501556396,0.24673357605934143,3.7469344,2.1387057
20,2.3263013,0.7353805303573608,0.23361384868621826,2.5930572,2.3705707
21,2.3081229,0.7970930337905884,0.2084089070558548,2.6993473,1.6519517
22,2.2253919,0.7664008736610413,0.2904820442199707,3.8137007,2.734912
23,2.2690587,0.8237475752830505,0.2423628866672516,2.9723802,2.21336
24,2.3221636,0.7140981554985046,0.22905640304088593,2.322287,2.8148608
25,2.1963725,0.85,0.1949305534362793,4.2209415,2.1862404
26,2.2144995,0.843164324760437,0.22038011252880096,3.7373438,2.685013
27,2.2056468,0.8003868460655212,0.26416119933128357,3.969207,2.8104882
28,2.338952,0.7287269830703735,0.20876525342464447,2.3680198,1.7367376
29,2.2095733,0.7969438433647156,0.25662243366241455,3.8385813,2.8449867
30,2.2440236,0.85,0.19149380922317505,3.2990694,2.1270182
31,2.2924495,0.6619511246681213,0.29491838812828064,2.9855576,2.8338592
32,2.2262366,0.8028174042701721,0.23696593940258026,3.8852894,2.509046
33,2.164486,0.8353996872901917,0.2469770461320877,4.7409816,2.52451
34,2.2313063,0.806893527507782,0.23890790343284607,3.5866246,1.7718034
35,2.1917005,0.8332125544548035,0.23101922869682312,4.478644,2.6272478
36,2.2575674,0.8117039203643799,0.24123342335224152,3.1815689,2.586432
37,2.2249448,0.85,0.24023470282554626,4.082189,2.553351
38,2.318919,0.8091397285461426,0.1888687014579773,2.5276783,1.9054989
39,2.179718,0.7704721689224243,0.2788258194923401,5.103333,2.693506
40,2.2137365,0.8441417217254639,0.2322608232498169,4.0360527,2.6925921
41,2.636265,0.4281035363674164,0.2273610234260559,1.9896997,1.7459147
42,2.3697236,0.5878204703330994,0.2648203670978546,2.2369125,1.9693623
43,2.1036065,0.835429310798645,0.2639075219631195,8.660916,2.6505008
44,2.3699083,0.42767032980918884,0.3029727637767792,2.0894465,2.1921234
45,2.188914,0.85,0.20456315577030182,4.209256,2.626233
46,2.2016866,0.7771304845809937,0.2670893669128418,3.7082174,2.7986555
47,2.1737986,0.85,0.18806083500385284,4.4843154,2.439209
48,2.372681,0.7722153067588806,0.16814476251602173,2.141947,1.8265275
49,2.28759,0.8087565302848816,0.23114719986915588,2.861786,2.3447962
50,2.2204368,0.85,0.21001571416854858,3.845089,2.677966
51,2.255418,0.8210914731025696,0.22252213954925537,2.9956229,2.600562
52,2.3138463,0.8105905652046204,0.17792490124702454,2.7139971,1.6792806
53,2.2518768,0.772118330001831,0.2599247694015503,3.274574,2.7262707
54,2.089388,0.8333849906921387,0.2559596002101898,9.258292,1.6150419
55,2.3214803,0.7801663279533386,0.2176891416311264,2.341358,2.0144472
56,2.1945205,0.8492880463600159,0.23928603529930115,4.3798957,2.7189968
57,2.1189895,0.849233090877533,0.21365423500537872,7.977508,2.4343107
58,2.1554031,0.8166311383247375,0.2514382600784302,5.09283,2.4557505
59,2.2375245,0.8148737549781799,0.2480769157409668,3.4167035,2.5873513
60,2.3749564,0.6937589049339294,0.24475781619548798,2.2466402,2.1539803
61,2.3888428,0.7366727590560913,0.14135809242725372,2.1931658,1.688778
62,2.3314364,0.7530168890953064,0.22829937934875488,2.3102057,1.9813476
63,2.1848025,0.8238072395324707,0.2378367930650711,4.625596,2.5349963
64,2.2385736,0.85,0.14903560280799866,3.0320625,2.4889252
65,2.4122448,0.725264310836792,0.1380782127380371,2.052337,1.7675136
66,2.3733585,0.7561663389205933,0.19769352674484253,2.0892718,1.8902851
67,2.2285604,0.773260772228241,0.2726089060306549,3.7978795,2.842152
68,2.3006573,0.7527463436126709,0.2867721915245056,2.8344636,2.4402275
69,2.2177274,0.768805742263794,0.29675522446632385,4.049781,2.8658528
70,2.2504551,0.8121998906135559,0.2265862375497818,2.9497569,1.7828093
71,2.186353,0.85,0.22830921411514282,4.3215675,2.2724345
72,2.2696912,0.8340162038803101,0.2010069191455841,3.151953,2.7718654
73,2.258322,0.85,0.18465369939804077,2.9316754,1.7009053
74,2.1442032,0.7648814916610718,0.2634313106536865,5.7636485,2.4365003
75,2.1344166,0.85,0.2086755633354187,5.8509226,2.53778
76,2.3021536,0.7953140139579773,0.21612174808979034,2.7325635,2.5607784
77,2.1580317,0.8430230021476746,0.2385181337594986,5.6727204,2.547955
78,2.261182,0.831429660320282,0.21096652746200562,3.1832352,2.374415
79,2.2467394,0.802801787853241,0.23698239028453827,3.239428,2.8272054
80,2.2271464,0.8205274343490601,0.2550872564315796,3.6006014,2.0777125
81,2.3536525,0.7242597937583923,0.21117828786373138,2.060775,1.6788023
82,2.2718108,0.844143271446228,0.19273164868354797,3.2368336,1.8798678
83,2.2487938,0.7770550847053528,0.2699822187423706,3.1607091,2.7887263
