,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
0,2.3662784,-0.07418342,-0.2714169,0.39014181,0.534303605556488,0.19504977762699127,2.2872148,1.3672271
1,2.2193754,-0.016102877,-0.15346466,0.4021499,0.687191903591156,0.1485017091035843,2.6104906,1.0672666
2,2.2390137,-0.0068518766,-0.2822986,0.3284402,0.21072779595851898,0.2066585123538971,2.4788852,1.0527438
3,2.3502836,-0.16730072,-0.21238147,0.3646083,0.6069101095199585,0.15274742245674133,2.3974998,1.0468585
4,2.2851987,-0.06296468,-0.28114545,0.24606517,0.28916776180267334,0.15124031901359558,2.5197816,1.1213667
5,2.3208795,0.006391122,-0.18848026,0.44072083,0.7044433951377869,0.07856962829828262,2.2860048,1.2958261
6,1.992144,0.036070585,-0.10513682,0.4368846,-0.5728235244750977,0.2531887888908386,2.8755906,1.3821261
7,2.273746,0.06289922,-0.2418579,0.4645563,0.2163892537355423,0.2130257934331894,2.3901699,1.3782043
8,2.1929438,-0.044485025,-0.27393076,0.7141389,0.23711857199668884,0.21757525205612183,2.3511345,1.0102545
9,2.2639804,0.030157158,-0.18015684,0.34307408,0.7621221542358398,0.15660828351974487,2.522635,1.3344752
10,2.232094,0.022596236,-0.23833956,0.38516593,0.6835711002349854,0.1152777299284935,2.8127897,0.9516717
11,2.0805726,0.08954776,-0.073110305,0.36873984,0.42659252882003784,0.15926125645637512,2.572325,0.9131505
12,2.261291,0.024098193,-0.2942581,0.29271036,0.4766887128353119,0.20213595032691956,2.3552594,1.3589878
13,2.1827471,-0.04926513,-0.13588639,0.24704455,0.44889453053474426,0.09904468059539795,2.5578356,0.8130121
14,2.3232193,-0.07133959,-0.29610032,0.394078,0.23840470612049103,0.2092985212802887,2.464344,1.1019859
15,2.3733778,0.065596275,-0.22192894,0.41041625,0.6440678834915161,0.17114025354385376,2.1490366,1.504639
16,2.3884065,-0.029260078,-0.17422587,0.42810035,0.7831752896308899,0.12971848249435425,2.0350163,1.5581325
17,2.3877854,0.09088325,-0.1367178,0.33258635,0.3931073546409607,0.18493786454200745,2.0672994,1.6290885
18,2.3955894,0.087280154,-0.2604428,0.31804514,0.48341333866119385,0.19138051569461823,2.1031985,1.6026741
19,2.18302,-0.057892147,-0.21049617,0.2897292,-0.11042138189077377,0.2829172611236572,2.4643283,1.3549923
20,2.234117,-0.016519817,-0.13238518,0.3871392,0.7129197120666504,0.15351004898548126,2.3512099,1.3018539
21,2.2525685,-0.03615234,-0.12073362,0.39016804,0.5185660719871521,0.216765359044075,2.1518083,1.390762
22,2.2905445,0.0071729757,-0.12932193,0.44095346,0.8183562159538269,0.11666148900985718,2.5180914,1.2437435
23,2.386514,-0.010803579,-0.061970796,0.38774636,0.5620129108428955,0.19903072714805603,2.1362078,1.5081646
24,2.2930458,-0.033185642,-0.26052234,0.4645457,0.5821235775947571,0.18714720010757446,2.732612,0.9977449
25,2.3701444,-0.10252285,-0.21742578,0.43956923,0.6190884709358215,0.17034335434436798,2.2786276,1.3193855
26,2.3618977,0.0049591316,-0.24745603,0.4685877,-0.4465958774089813,0.15618185698986053,2.1411984,1.4516003
27,2.3000596,-0.03572057,-0.25758368,0.36525106,0.7566773891448975,0.1669328212738037,2.471478,1.2700557
28,2.2697518,0.062093593,-0.1854268,0.4220109,0.5559643507003784,0.19735127687454224,2.3122463,1.13168
29,2.256468,-0.058860775,-0.24946451,0.39470306,0.4808141887187958,0.16185294091701508,2.5870867,1.0745313
30,2.21725,-0.11598704,-0.20370814,0.36493608,0.10397888720035553,0.2959865629673004,2.397863,1.3595883
31,2.2031796,-0.0016704393,-0.1597727,0.4066086,0.4983818531036377,0.1740061491727829,2.3668587,1.167267
32,2.3037584,-0.045853864,-0.18115431,0.37141496,0.3184489607810974,0.1438479870557785,2.217326,1.1226292
33,2.2279649,0.045330346,-0.12504633,0.37489757,0.5046031475067139,0.211899995803833,2.404562,1.3570637
34,2.1667945,0.09362034,-0.22088139,0.30394584,0.10596340894699097,0.19720381498336792,2.4937549,1.0045927
35,2.2798936,0.03201006,-0.20580287,0.40133074,0.7429348230361938,0.15130862593650818,2.3906138,1.0036168
36,2.3001907,-0.014081656,-0.22129677,0.41017634,0.535200834274292,0.12801943719387054,2.3254416,0.98414123
37,2.3897219,-0.07011502,-0.24810593,0.30955967,0.6765485405921936,0.1821138709783554,2.2390416,1.2144514
38,2.3566048,0.021770999,-0.20201422,0.4755667,0.7316136956214905,0.15915602445602417,2.3967152,1.2095534
39,2.1921997,0.020779438,-0.15074131,0.3919222,0.7324350476264954,0.10323482751846313,2.7722027,0.8099014
40,2.2746904,-0.055589706,-0.16880411,0.45033893,0.4502222239971161,0.19196252524852753,2.1809452,1.3189603
41,2.3058164,-0.0061873463,-0.26125798,0.4365943,0.6505885720252991,0.1459992527961731,2.3924632,1.2421472
42,2.1970382,0.020025494,-0.16346607,0.390347,0.4965915083885193,0.1583796590566635,2.4020083,1.1365781
43,2.3857114,-0.09736366,-0.21812536,0.4648335,0.7465233206748962,0.16898764669895172,2.304725,1.4847134
44,2.2851262,-0.019443588,-0.20628588,0.4303814,0.742009162902832,0.17039772868156433,2.5776362,1.2360737
45,2.3295727,-0.14025256,-0.16577315,0.4903596,0.670471727848053,0.14232000708580017,2.5531404,1.0827601
46,2.1270869,-0.035090756,-0.11308926,0.49640298,0.11814618110656738,0.22852963209152222,2.4150734,1.0391022
47,2.2813582,-0.09516371,-0.24042779,0.4696163,0.714344322681427,0.14649853110313416,2.6189911,0.9047893
48,2.3120944,-0.09659111,-0.19106402,0.43377933,0.5701121091842651,0.17530493438243866,2.7966025,1.0703806
49,2.292728,-0.03327441,-0.22839275,0.45626134,0.5878693461418152,0.14125171303749084,2.3938859,1.1224217
50,2.2711906,0.012855539,-0.17984587,0.46701592,0.8200498223304749,0.16506369411945343,2.3965824,1.39654
51,2.2896137,-0.097904466,-0.1826359,0.4916274,0.5452443361282349,0.2197422832250595,2.3804212,1.2817297
52,2.2432227,-0.06756117,-0.12192053,0.51071966,0.39658021926879883,0.25283509492874146,2.3414052,1.5241119
53,2.2646685,-0.024846228,-0.14059171,0.5088323,0.6215460300445557,0.15318670868873596,2.404048,1.2277441
54,2.3728986,-0.040038135,-0.2844863,0.5365684,0.7767855525016785,0.145207479596138,2.3316908,1.2915622
55,2.261284,-0.06642154,-0.1361107,0.6056059,0.6772456765174866,0.1787468045949936,2.2518444,1.3619891
56,2.3494275,-0.045029473,-0.15992704,0.59376436,0.7981962561607361,0.10460902005434036,2.1788898,1.4082826
57,2.3678741,0.026135243,-0.30708483,0.5525782,0.6921699643135071,0.17163395881652832,2.0908997,1.4708278
58,2.2572548,0.034963608,-0.24426758,0.46041453,0.5648432970046997,0.15568943321704865,2.8240263,0.98915327
59,2.3342113,-0.057507724,-0.23037972,0.20823449,0.390078067779541,0.20480775833129883,2.307143,1.0490181
60,2.3464715,0.043626677,-0.19768716,0.42316628,0.7040717005729675,0.16664455831050873,2.0944605,1.9277037
61,2.1926987,-0.07011891,-0.1699123,0.5266892,0.6276487112045288,0.10988150537014008,2.6915445,0.84235775
62,2.1945808,0.09831442,-0.2161032,0.35119638,0.3083968460559845,0.2173486202955246,2.4589078,1.1880735
63,2.2819111,-0.03706186,-0.28011003,0.41877136,0.34166356921195984,0.24517515301704407,2.8741825,0.92978936
64,2.1410642,-0.07918452,-0.211432,0.48979387,-0.26224857568740845,0.25758305191993713,2.6905997,1.1501912
65,2.3300729,-0.018523494,-0.18816,0.56320775,0.588641881942749,0.1501413881778717,2.1655612,1.3616477
66,2.1945791,-0.06418874,-0.19829261,0.530977,0.5087869167327881,0.12885664403438568,2.4429092,0.8761421
67,2.3631072,0.04327058,-0.29450426,0.35442954,0.47755691409111023,0.1979644000530243,2.2054095,1.4136912
68,2.423694,-0.044845864,-0.26177707,0.4497922,0.5504907369613647,0.1740874946117401,2.0966287,1.5416709
69,2.3451538,0.06323724,-0.12509716,0.5106827,0.4427426755428314,0.23706436157226562,2.151374,1.780414
70,2.3190384,-0.06052598,-0.20226426,0.5052753,0.5380741357803345,0.21531818807125092,2.400862,1.3444724
71,2.5357783,-0.04063448,-0.3456678,0.4896568,0.7194980382919312,0.1698477566242218,2.101485,1.418705
72,2.2292192,-0.23022616,-0.26872307,0.43156365,-0.37652096152305603,0.3022940158843994,2.7857006,1.1121423
73,2.2296932,0.032987736,-0.26915008,0.3636361,0.46558648347854614,0.14786458015441895,2.5177066,0.9008563
74,2.2736814,-0.006023399,-0.23887545,0.48125896,0.5445040464401245,0.17918626964092255,2.4110544,1.0864804
75,2.107259,-0.08061447,-0.18852353,0.49156818,-0.4941304624080658,0.24408990144729614,2.9993687,0.96089494
76,2.2269669,-0.10002415,-0.21586272,0.49670604,0.5557783246040344,0.1706630438566208,2.6797833,0.9218613
77,2.2443645,0.0016981321,-0.25551933,0.43902093,0.7084463238716125,0.15034982562065125,2.7938864,0.92920953
78,2.252976,-0.056809843,-0.24243091,0.40950283,0.5373335480690002,0.15868732333183289,2.4676442,0.9834638
79,2.4509985,-0.007137225,-0.30132005,0.51897293,0.7107259631156921,0.15349377691745758,2.0061378,1.8163022
80,2.3555524,-0.01319925,-0.24117647,0.40533087,0.736039400100708,0.1379474550485611,2.3562527,1.1963667
81,2.1696274,0.062725365,-0.15698595,0.38028458,0.5118798017501831,0.1273927390575409,2.759958,0.7752197
82,2.3239346,-0.06920824,-0.22656167,0.37008864,0.5519269108772278,0.17707999050617218,2.3642375,1.0939908
83,2.1560621,0.00062197336,-0.108300425,0.38846567,0.299724817276001,0.2025887817144394,2.371352,1.1477954
84,2.3109171,-0.060015634,-0.28539827,0.4564839,0.04424121975898743,0.2048461139202118,2.4665577,1.0617082
85,2.2716498,-0.040557668,-0.18695441,0.4498996,0.5443381667137146,0.20825542509555817,2.6208434,1.1432316
86,2.3891876,0.02286993,-0.16090305,0.38314858,0.7384269833564758,0.15708911418914795,2.242103,1.3371851
87,2.227901,0.06516153,-0.13266686,0.3884855,0.4787309467792511,0.16294999420642853,2.598953,1.0245038
88,2.3388872,-0.07181625,-0.22098744,0.40583283,0.7738454937934875,0.14479424059391022,2.3698463,1.2778529
89,2.2044594,-0.012919387,-0.102116145,0.43324223,0.6511433124542236,0.14062142372131348,2.3468146,1.0856581
90,2.3663623,-0.07451496,-0.19500653,0.49960014,0.6809386014938354,0.16932262480258942,2.1448617,1.4287373
91,2.3008492,0.029064417,-0.23206033,0.42522213,0.556851863861084,0.1779947280883789,2.4120107,1.1734034
92,2.219267,0.009549233,-0.0935712,0.52575475,0.747603714466095,0.14666293561458588,2.4767404,1.1716353
93,2.3510637,-0.052676566,-0.24471565,0.47758242,0.5631040930747986,0.17702987790107727,2.2873359,1.3279369
94,2.2754235,-0.07536754,-0.14392775,0.43945298,0.5391308069229126,0.19752851128578186,2.2495778,1.2597275
95,2.1132655,0.04136229,-0.17478266,0.3910978,-0.2039727121591568,0.2401675581932068,2.5685174,1.307351
96,2.4866416,-0.05553366,-0.1820058,0.3721099,0.8178778886795044,0.09582740068435669,2.098215,1.5078765
97,2.5422618,-0.017746212,-0.29874632,0.4772941,0.4634888470172882,0.21534518897533417,2.201365,1.5026875
98,2.2581217,-0.0978525,-0.21016988,0.3623894,0.3131435811519623,0.19091400504112244,2.1824613,1.1690956
99,2.2928684,-0.019970533,-0.25785092,0.3484473,0.5103513598442078,0.15422455966472626,2.3851197,1.1852171
100,2.1771064,0.06475042,-0.16106866,0.24453247,0.5656703114509583,0.1394733190536499,2.6336691,0.87583464
101,2.431283,-0.057321373,-0.28906786,0.4260018,0.5689295530319214,0.19320867955684662,2.0984275,1.443585
102,2.1899312,-0.13145769,-0.17656626,0.59017736,0.11521689593791962,0.26947590708732605,2.6840494,1.0931811
103,2.3201768,-0.06414315,-0.26968572,0.39881235,0.7620221376419067,0.11685466766357422,2.3224418,1.1767341
104,2.2681048,0.08126593,-0.21739541,0.38857096,0.6549796462059021,0.12486755102872849,2.4119256,0.97742987
105,2.2008498,0.047129285,-0.05843112,0.56018823,0.8031401038169861,0.1463908851146698,2.5063086,1.182728
106,2.4533894,0.030244252,-0.34859857,0.38153896,0.5109842419624329,0.20215164124965668,2.0936737,1.6805835
107,2.2319076,0.035758693,-0.2093343,0.39524043,0.552754282951355,0.15314269065856934,2.370202,0.9691722
108,2.2639153,-0.0037857657,-0.17764497,0.44344375,0.4741542935371399,0.22075974941253662,2.5785558,1.2945104
109,2.313005,-0.019648088,-0.1428576,0.4591794,0.7651019096374512,0.15606871247291565,2.1489341,1.3344101
110,2.2847254,0.0104817,-0.2316299,0.370905,0.4445614516735077,0.1720278263092041,2.34905,1.0926116
111,2.3657415,0.013231159,-0.2905787,0.38368422,0.6102348566055298,0.17445781826972961,2.399063,1.2273005
112,2.1507347,0.012600525,-0.23539393,0.2525829,-0.2668171525001526,0.2567392885684967,2.7441409,0.9265388
113,2.3164186,0.0025802876,-0.13375647,0.3585804,0.5683550834655762,0.15435893833637238,2.0844011,1.4047899
114,2.1523788,0.021706594,-0.10668512,0.33852294,0.3124358057975769,0.15831543505191803,2.3820295,1.0309489
115,2.4615667,-0.069438204,-0.32569882,0.42352474,0.7543505430221558,0.14083142578601837,2.0827835,1.7973803
