,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_g7,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
125,-0.33229366,2.5320783,0.1251422,0.3801387,2.6403656,-0.3627602,0.09878456,0.45944496989250183,0.04059073328971863,3.691599,2.4654536
126,-2.0719798,4.3657517,-2.293774,0.41083905,4.2830334,2.0377722,-0.079638995,0.8399627804756165,0.05,4.426975,2.150453
127,2.1602979,0.030661741,0.03733798,0.63740814,0.06740274,-0.300989,-0.27132645,0.10401111096143723,0.04873109981417656,4.3162727,2.525416
128,1.7027545,0.6058442,-1.7888705,0.65052354,0.7177918,1.4366739,-0.20451918,0.8170724511146545,0.05,2.5566585,2.4565248
129,2.2995424,-0.16131483,-0.4451015,0.6278994,-0.14815415,0.15796916,-0.22228055,0.85,0.05,7.3492336,2.3200061
130,1.1686709,1.1336275,1.8068492,0.6165628,1.1106842,-2.085705,-0.32345924,0.7297847270965576,0.08198299258947372,3.1628973,2.5916705
131,-1.2380282,3.3324003,1.0187081,0.44531953,3.316869,-1.3370006,-0.011260132,0.8311058878898621,0.05398834869265556,11.882564,1.4444823
132,1.0032716,1.2316478,0.5737158,0.77647257,1.1079549,-0.8414212,-0.35664207,0.7607594132423401,0.05,5.168261,2.2480981
133,0.086313605,2.0413468,-0.91102314,0.95841545,2.1359015,0.7042478,-0.5155094,0.85,0.05,3.9972322,2.14607
134,1.9022194,0.41617328,-3.1885061,0.62610686,0.35816124,3.1462498,-0.26715583,0.6001104712486267,0.01933853141963482,2.2195692,2.8673105
135,-0.099791,2.4565551,-0.61991185,0.3246146,2.5055652,0.46204403,0.14217567,0.4557587504386902,0.0486573688685894,2.096711,2.8615918
136,2.1185887,0.14814489,0.2608418,0.6290411,0.14831164,-0.47919208,-0.23265378,0.85,0.0005228244117461145,3.065958,2.6414137
137,0.4854925,1.9386504,0.8883705,0.5277072,1.67263,-1.0546398,-0.11816791,0.1734127402305603,0.2060246616601944,3.921641,2.8760812
138,1.5606744,0.69869584,0.62574667,0.4619181,0.8051599,-0.9252592,0.0753977,0.4525681734085083,0.05,2.6137166,2.7346306
139,2.5737498,-0.30454314,1.4523947,0.52140224,-0.2953716,-1.7158542,-0.19641517,0.8284370303153992,0.026979781687259674,2.6561441,2.5310464
140,1.4585109,0.7761918,-0.703111,0.45493117,0.7769632,0.4947074,-0.13139135,0.8444515466690063,0.05,3.6980083,2.193838
141,3.3122666,-1.0080591,0.85245466,0.5856273,-0.9918803,-1.1194484,-0.29343572,0.48198947310447693,0.07159073650836945,2.455451,2.9014719
142,1.6158786,0.80427766,-0.402147,0.39641863,0.76105505,0.15873022,-0.1138959,0.5224867463111877,0.04406798258423805,2.3134725,2.7186759
143,1.1992408,1.0151154,0.56753314,0.67803764,0.9847452,-0.72806585,-0.29038537,0.85,0.05,3.812021,2.4404674
144,2.2491364,-0.043712776,-1.094717,0.29736188,-0.0966038,0.8302495,0.20796809,0.7542935609817505,0.019899439066648483,6.708968,2.3067033
145,0.964197,1.360305,2.426182,0.047873992,1.3949273,-2.7259908,0.2910482,0.85,0.023889299482107162,2.6215458,2.2614672
