,posterior_phi,posterior_sigma,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5
87,0.25181875,0.5726499,0.81088394,1.350869,-0.40315202,0.4633501,1.4294883
88,-0.011631752,0.59995294,1.3138038,1.015134,-0.3061893,0.61138153,1.0932075
89,-0.33117488,0.5317265,1.6283762,0.5815017,-0.35322836,0.4834884,0.7789335
90,0.06615309,0.6348525,1.3372973,0.7832912,-0.272649,0.40498173,0.886021
91,0.76838875,0.41089118,1.3000691,0.7827528,-0.3583826,0.5830601,0.92357665
92,0.069124006,0.5979334,2.0449889,0.06604359,-0.28899524,0.41278422,0.22296551
93,-0.12128542,0.5968292,-1.959528,3.8969252,-0.308222,0.47089034,3.9883194
94,-0.24740002,0.5068242,3.4347594,-1.16947,-0.3009547,0.4427156,-1.0537285
95,0.03221249,0.6313708,-1.2724391,3.2452185,-0.19249238,0.598166,3.2849634
96,0.7031326,0.38801917,1.3749237,0.7359753,-0.14175597,0.41513696,0.7736368
97,0.16909117,0.565035,0.63530135,1.5252559,-0.3065439,0.43059558,1.5982345
98,0.033319794,0.56510735,2.7741067,-0.64450663,-0.26255077,0.5398932,-0.4880437
99,-0.0112608895,0.6937495,3.021018,-0.6723849,-0.24362959,0.47845608,-0.6313721
100,-0.3579304,0.5541895,1.7019106,0.4437762,-0.259261,0.41582865,0.65716964
101,-0.2527312,0.52171904,1.0902174,1.0701293,-0.32728547,0.41068962,1.2405757
102,-0.6933556,0.4325913,1.0334549,0.8496825,-0.19747795,0.45946077,0.98456854
103,0.7668799,0.40515012,1.2348717,1.0363175,-0.2767805,0.45747274,1.0917348
104,0.0058215843,0.6094468,0.5286844,1.7152289,-0.29736882,0.4539123,1.8505151
105,-0.35541365,0.5437224,1.1204896,0.9733129,-0.39467835,0.56273973,1.0677706
106,0.041083127,0.6485401,1.0315757,1.1950938,-0.21048619,0.5355391,1.2814797
107,0.7713424,0.38938406,-0.8054146,3.0765576,-0.2959404,0.35750467,3.2403967
108,0.028840367,0.6482982,1.6040931,0.7182894,-0.2248983,0.43002775,0.8743057
109,0.4022693,0.56169015,1.5585356,0.698766,-0.32589978,0.4868073,0.88050306
110,0.6459057,0.45322013,0.6647949,1.4868925,-0.2844705,0.40457815,1.4559829
111,-0.5974705,0.42684653,2.6987576,-0.49516028,-0.29046828,0.40933123,-0.35805926
112,-0.41302353,0.47312292,0.7862464,1.2402986,-0.21261847,0.42305902,1.3494983
113,-0.042636055,0.6100571,1.1271455,1.0906482,-0.28032762,0.50808305,1.1688106
114,0.2689614,0.5629862,3.6794488,-1.4200902,-0.19948606,0.353271,-1.2131249
115,0.30904603,0.5278333,1.1112567,0.9586087,-0.20205711,0.37848428,1.0581836
116,-0.24833508,0.5869478,3.450736,-1.183394,-0.30904713,0.5096301,-1.0560366
117,0.719468,0.40225285,1.0418981,1.0757242,-0.15207413,0.59968674,1.0794199
118,0.68041897,0.4640114,3.4789646,-1.2254581,-0.2337271,0.4260742,-1.1077814
119,-0.11770929,0.4965749,1.1443968,0.8688617,-0.21671668,0.4522607,0.9701619
120,0.28371772,0.53521556,2.723302,-0.43782538,-0.26532677,0.39215487,-0.31295434
121,-0.02496563,0.6633648,1.0998635,1.1978588,-0.27217054,0.32586983,1.2873467
122,0.7650323,0.431691,-0.3622062,2.3342645,-0.32073626,0.48651394,2.485604
123,0.08240781,0.49795517,2.278408,0.022839196,-0.34140173,0.4240999,0.19356796
124,-0.70582455,0.42238817,2.6662414,-0.39281538,-0.3014095,0.4000693,-0.26190057
125,-0.10943132,0.6084858,1.9207137,0.34376216,-0.31877398,0.48895448,0.38025916
126,0.036763437,0.5710012,1.0141068,1.1185243,-0.24250713,0.43838337,1.282828
127,-0.20396578,0.6128207,1.9706686,0.1574341,-0.12231987,0.53746504,0.2702458
128,-0.4710938,0.51136434,3.0976427,-0.8043008,-0.3773244,0.58525187,-0.6017503
129,-0.7496644,0.42543265,2.9676023,-0.80484784,-0.2023812,0.52523744,-0.6937131
130,-0.07104905,0.5810618,1.7736021,0.45511815,-0.32570085,0.49104297,0.5999759
131,0.47747403,0.5154272,1.2882866,0.8717194,-0.20958914,0.52156997,0.98734295
132,-0.042499535,0.54760814,0.46768907,1.8037982,-0.25546196,0.43311375,1.8146731
133,0.66175014,0.4582321,0.07307278,2.0182176,-0.2066086,0.5946483,2.189406
134,-0.10852265,0.6152016,1.1400555,0.9092641,-0.23935488,0.471941,1.0193815
135,0.13771895,0.6145365,2.0879855,0.10993392,-0.28356338,0.42644757,0.23548572
136,0.7719294,0.36672792,1.6344619,0.3720708,-0.13668373,0.46515092,0.5811565
137,-0.6365512,0.44037667,1.9550699,0.37248287,-0.3979721,0.4950854,0.53414166
138,0.42984697,0.5092226,3.4585783,-1.1366391,-0.29158708,0.41832626,-1.0529752
139,-0.2646451,0.5867852,0.9950178,1.0250337,-0.21164654,0.35454613,1.1897527
140,-0.71289366,0.4791384,2.0630925,0.15881336,-0.3004893,0.4431565,0.29028222
141,-0.40079242,0.53871286,1.3299664,0.668425,-0.26138395,0.4131783,0.70263106
142,-0.31335327,0.5395102,-0.44882807,2.6635363,-0.31839916,0.58335567,2.7671752
143,0.13383634,0.53572005,0.8271903,1.479038,-0.30044895,0.2207929,1.5196124
144,-0.25271615,0.6101946,0.9670965,1.2532074,-0.29931146,0.45831627,1.3457288
145,0.12682687,0.55778927,1.5211177,0.75235975,-0.3308837,0.47147983,0.9113122
146,0.44866118,0.5262289,1.8545527,0.3787394,-0.3168225,0.4841243,0.43609673
147,-0.041880533,0.59623635,3.519868,-1.3141204,-0.27362278,0.47553045,-1.1269368
148,-0.6368219,0.4510204,4.0898595,-2.0477867,-0.32928208,0.45515177,-1.9326463
149,0.37516114,0.5472405,0.19070798,1.981683,-0.4616386,0.4745188,2.0030086
150,0.21766625,0.53308994,0.28925976,1.8263421,-0.23189664,0.43474248,1.8693582
151,0.11976315,0.55467284,0.50116897,1.6225543,-0.30351067,0.46511477,1.7989383
152,0.30592388,0.52608144,-0.012770658,2.2704613,-0.26109615,0.28844994,2.3623137
153,0.03758267,0.65389526,1.9293158,0.28525576,-0.2417842,0.40744516,0.3827796
154,-0.08002395,0.5743874,2.0987988,0.043680936,-0.24664459,0.33749846,0.11102052
155,-0.71746176,0.4094735,1.6710371,0.4958418,-0.3160272,0.43439284,0.5964543
156,-0.64158595,0.4515048,0.55459267,1.4159293,-0.15412179,0.45606938,1.5285889
157,0.73438764,0.42380863,1.0431015,1.1905633,-0.20442832,0.58214283,1.294374
158,-0.60042924,0.4288405,1.1461031,1.0184603,-0.31415766,0.40413484,1.0328015
159,0.042659327,0.664676,4.7010436,-2.4090548,-0.36923283,0.55268216,-2.2846484
160,0.21816728,0.5767064,0.76229435,1.3230036,-0.30563274,0.5232821,1.4078726
161,-0.6530049,0.46926063,2.725465,-0.4577501,-0.32118252,0.4282455,-0.31142908
162,-0.69241583,0.37385663,2.1232846,0.08586729,-0.2689967,0.50110424,0.25444543
163,-0.6799891,0.46968824,2.5133169,-0.3046074,-0.1525199,0.38748637,-0.18932763
164,0.4257171,0.51502275,1.1324973,1.074494,-0.2964048,0.4577854,1.1219426
165,0.5198265,0.44983572,4.853865,-2.6044803,-0.16381848,0.47089094,-2.4710593
166,0.15721227,0.62324566,1.4568671,0.77730936,-0.2620058,0.49174252,0.8590887
167,0.49614468,0.46859348,2.2390203,0.011446128,-0.30668315,0.43934435,0.108146004
168,-0.10728976,0.5416772,1.2757326,0.7330114,-0.21731894,0.37913185,0.83488405
169,-0.6918249,0.44096357,-0.14886475,2.313615,-0.27407858,0.5095463,2.525834
170,-0.5497203,0.49580505,1.3182739,0.7783252,-0.30921987,0.39077228,0.8227966
171,-0.7053476,0.4310009,0.5558064,1.553714,-0.2505856,0.59412825,1.7138189
172,0.69893116,0.42137817,1.6947759,0.5233579,-0.27932245,0.5217576,0.71507066
173,-0.45249292,0.48375896,0.8421642,1.0948694,-0.19458786,0.51038164,1.2009124
174,-0.5905258,0.4412868,0.054161355,1.8336747,-0.33146164,0.49957788,1.9505367
175,-0.50251365,0.5110642,0.36235532,1.6321962,-0.23144501,0.4786357,1.732281
176,0.8322964,0.29203466,1.5147492,0.6148363,-0.17324439,0.4894808,0.66963524
177,-0.4578014,0.5137843,1.5741732,0.39730325,-0.20550488,0.41143104,0.50124395
178,-0.28362057,0.547845,-0.53247315,2.6793942,-0.26325002,0.59980416,2.6820765
179,0.5472318,0.4529727,1.9379216,0.0480138,-0.24651405,0.5642033,0.24471053
180,-0.77257806,0.44125766,1.5882473,0.59203446,-0.38062835,0.44861665,0.743739
181,0.18573827,0.5802969,0.83519524,1.1859349,-0.24028514,0.45615706,1.283412
182,-0.33365417,0.5387937,3.8049462,-1.5270616,-0.3925967,0.49728167,-1.4268882
183,0.3342501,0.5640809,0.49854124,1.6185671,-0.23061773,0.48881796,1.6440581
184,0.61902994,0.476524,0.88194203,1.2360017,-0.28423437,0.5685894,1.3232237
185,0.617883,0.45423934,2.4722586,-0.2532369,-0.25386894,0.5289289,-0.14114529
186,-0.19475478,0.5391387,2.1151042,0.027450087,-0.31005123,0.5021907,0.13282333
187,-0.7197319,0.40854827,2.7063298,-0.48644042,-0.32836938,0.63366055,-0.3510215
188,0.3402136,0.5941515,1.267914,0.8491252,-0.22224908,0.5093649,0.98725474
189,0.39283344,0.5337761,1.8699914,0.3401245,-0.40136823,0.54429126,0.4971981
190,0.7069556,0.44422978,2.5083933,-0.30314514,-0.34611267,0.46428806,-0.19229548
191,0.5947993,0.46855468,2.072763,0.0548579,-0.22151002,0.46931145,0.22741558
192,-0.7914935,0.432734,-0.41125715,2.5253966,-0.2597789,0.51226056,2.6579292
193,0.6430501,0.47795784,0.7312078,1.4674238,-0.23591939,0.49583757,1.573397
194,-0.770415,0.39393455,0.37020403,1.7364341,-0.3279342,0.50244766,1.8400395
195,0.23173371,0.5891226,0.7595383,1.4422737,-0.2529829,0.40833884,1.6158352
196,-0.5417922,0.46836683,0.3213215,1.8689636,-0.33904627,0.46809596,1.8376102
197,-0.77054065,0.38793615,3.5950367,-1.2562181,-0.335344,0.40243834,-1.1345948
198,0.6342236,0.4450378,1.3174314,0.778568,-0.26032448,0.44986945,0.86004466
199,0.63741213,0.47392976,0.8866061,1.2795632,-0.15964344,0.52206886,1.3296318
200,0.47343615,0.5072098,-0.6356983,2.7154264,-0.3636713,0.5734849,2.8959808
201,-0.71107143,0.4421343,3.5970404,-1.3337063,-0.254894,0.44347227,-1.0833532
202,0.75969124,0.39749396,3.2284245,-0.932055,-0.36120752,0.40610355,-0.87170374
203,0.120543115,0.5902345,1.5560246,0.58661044,-0.26179475,0.42415485,0.7112559
204,-0.83931667,0.3788659,2.7707443,-0.5900454,-0.1867625,0.45883885,-0.44268903
205,0.527825,0.5294929,3.3929043,-1.189914,-0.28349745,0.4105765,-1.021954
206,-0.54018635,0.49096704,0.7988258,1.2656424,-0.27770925,0.46979958,1.3889471
207,-0.5442381,0.5007476,1.933244,0.3366002,-0.459215,0.42182648,0.44511232
208,-0.67217636,0.44223604,-0.462866,2.5121195,-0.36841455,0.40306112,2.5100863
209,0.14128351,0.632109,1.7394662,0.48405087,-0.28765658,0.4063306,0.61475986
210,-0.29744816,0.5295634,-0.09306078,2.2343495,-0.31694818,0.45426735,2.2710743
211,-0.34236386,0.5553603,1.7039663,0.4251996,-0.31675613,0.4934261,0.6089727
212,0.20766427,0.53476816,2.1144826,0.09525019,-0.22190055,0.32357338,0.17952791
213,-0.3531759,0.54837364,-0.8597727,3.0548606,-0.31476486,0.3803001,3.1080666
214,-0.53109443,0.50858694,1.559154,0.6589353,-0.38019177,0.45627564,0.8066867
215,0.5109957,0.49891165,4.197398,-1.8729979,-0.38813818,0.42008182,-1.827312
216,-0.12376288,0.5485158,1.5122752,0.5414619,-0.16986221,0.39332625,0.5860591
217,0.46372762,0.5300498,1.4050936,0.81405646,-0.34071302,0.58493876,0.9224524
218,0.6319488,0.46950048,0.91984653,1.1245083,-0.29956844,0.36623883,1.2395536
219,0.34274378,0.5690844,2.1997442,0.061958577,-0.2514976,0.45013952,0.16376568
220,0.20355213,0.58688146,1.119632,0.921139,-0.2621249,0.51131576,1.0783378
221,0.6394372,0.4430039,1.141769,0.91508114,-0.24877244,0.49854007,0.91710854
222,0.099310085,0.47752026,3.2193558,-1.2009641,-0.26994798,0.5901766,-0.98249924
223,0.55179036,0.51934373,1.7119658,0.3294909,-0.22761232,0.45130992,0.45398766
224,0.67524403,0.47912815,3.436568,-1.4500684,-0.22609292,0.47158155,-1.5763726
225,-0.35815403,0.5219003,1.1691352,0.96843,-0.18543832,0.43533817,1.0504384
226,0.5999469,0.4575182,2.6596305,-0.73389655,-0.24898796,0.52986324,-0.590089
227,-0.13882418,0.6284981,0.49335727,1.6825817,-0.4577509,0.5416869,1.789527
228,0.04124584,0.5811852,3.177834,-0.91332835,-0.3392865,0.54588133,-0.7174745
229,-0.0042633824,0.59062195,2.7755914,-0.6092897,-0.30974656,0.6592575,-0.4230294
230,0.6476631,0.4713443,1.7114044,0.34443095,-0.20035927,0.42598155,0.5609882
231,-0.74100417,0.41410062,3.680105,-1.6168984,-0.25131452,0.46749306,-1.577162
232,0.30725068,0.5470486,1.6196622,0.5691442,-0.2825604,0.42803332,0.7142567
233,0.110072,0.49220118,-1.1224569,3.1245952,-0.31290102,0.35841584,3.2937033
234,-0.45764846,0.5014536,1.7429643,0.38179302,-0.20587169,0.36213425,0.44333902
235,0.60048866,0.51589555,0.8425965,1.3513029,-0.25567734,0.4123723,1.4585601
236,-0.8262895,0.33864686,3.6050057,-1.2890729,-0.2539093,0.5610167,-1.2310234
237,0.07240718,0.56455034,1.9143602,0.31048626,-0.22687119,0.34353554,0.4137071
238,-0.05639736,0.5747869,3.9715214,-1.6913306,-0.24818677,0.46237355,-1.693535
239,0.096932925,0.5030137,1.2875878,0.8864081,-0.21086319,0.47300708,0.911734
240,0.5282024,0.5140457,0.03730251,1.9413168,-0.11332814,0.42066088,2.0235155
241,0.6801155,0.41993657,-0.095278494,2.185328,-0.18396887,0.3473066,2.2348518
242,-0.7154117,0.41423932,2.7631488,-0.46415898,-0.3571751,0.45730275,-0.35182327
243,0.1702067,0.6362367,3.2544317,-0.89399153,-0.33612898,0.527216,-0.7626426
244,-0.5891026,0.46844846,1.3395433,0.80536693,-0.343567,0.6247341,0.9351377
245,0.61324525,0.47423738,2.546478,-0.37484097,-0.31232214,0.4723637,-0.16998053
246,0.24600995,0.5575976,2.9581978,-0.7121329,-0.26915097,0.42735,-0.5454517
247,0.53239477,0.49326193,-0.18922785,2.401407,-0.2910805,0.44612685,2.4948978
248,-0.2641909,0.52326083,2.5335224,-0.4148899,-0.22068633,0.25082895,-0.37681517
249,0.029763862,0.5448714,1.9624134,0.26007435,-0.28081998,0.51501155,0.35875946
250,0.52552366,0.4935806,2.6245675,-0.350849,-0.2838701,0.41684568,-0.16822137
251,0.7545116,0.40979472,2.7536583,-0.57983243,-0.3278779,0.5029164,-0.5180065
252,0.051653657,0.5534929,2.740404,-0.48029044,-0.3376452,0.50168765,-0.32992384
253,0.5928401,0.45717883,0.63920945,1.5099742,-0.27060702,0.48837325,1.6231983
254,0.6133984,0.48602134,0.8631906,1.247193,-0.31599325,0.44036725,1.337953
255,-0.77742785,0.32536355,0.07481512,2.040366,-0.29197234,0.42086482,2.1447704
256,-0.54818565,0.5088521,1.7439829,0.5567889,-0.29920486,0.5059932,0.6523359
257,0.7728724,0.40018842,1.7841508,0.3058693,-0.2445065,0.56673825,0.36367863
258,-0.61792976,0.45086843,0.8954406,1.282592,-0.3246345,0.5012133,1.3501599
259,0.16451493,0.5544314,1.4903698,0.7974691,-0.24451591,0.6058422,0.9461202
260,-0.58406156,0.4796844,1.9929266,0.23125045,-0.273626,0.42896238,0.3569125
261,0.78168195,0.4023719,2.204305,-0.055972654,-0.2670937,0.49837345,0.103869766
262,0.03459907,0.5924904,1.1935364,0.9955394,-0.3207316,0.5097173,1.1561975
263,-0.7736011,0.39751646,-0.7427634,2.8489032,-0.22889355,0.5906356,2.9156508
264,0.39205825,0.5399405,-0.120104246,2.405753,-0.34570184,0.40499416,2.56384
265,-0.28602767,0.5393098,1.674462,0.57889855,-0.25325128,0.3949312,0.74592954
266,-0.74146664,0.40263876,0.17108048,1.9564484,-0.28386933,0.44959688,2.1249943
267,0.6375728,0.4415815,1.4994441,0.67295,-0.16142313,0.33608064,0.78053814
268,-0.5497699,0.5030683,2.0303442,0.24813636,-0.3267404,0.33540556,0.40482053
269,0.33331454,0.5042776,2.2611814,0.07958009,-0.32840306,0.45920572,0.10731493
270,0.24482442,0.48421997,3.0194342,-0.7257082,-0.3796564,0.4606622,-0.5923942
271,-0.7470731,0.41754875,-0.31779954,2.311805,-0.30696625,0.4294281,2.472359
272,-0.16139051,0.5275482,3.7913377,-1.7675083,-0.28835812,0.4145747,-1.5948747
273,-0.79871655,0.38725945,0.63282883,1.4231975,-0.31029877,0.4517597,1.5707132
274,0.20704894,0.61335814,0.8875694,1.1597571,-0.1845361,0.48926234,1.1863393
275,0.46554574,0.53864133,0.38208437,1.7236259,-0.1943289,0.4141113,1.7949733
276,0.05437337,0.59931415,1.4357343,0.6765231,-0.23909372,0.45244277,0.76828617
277,0.65427023,0.48013362,2.4273577,-0.22963989,-0.21664585,0.33637026,-0.1282522
278,0.7651199,0.38681686,-0.14116201,2.270692,-0.38036153,0.4406609,2.3984885
279,0.030054161,0.6573412,1.7024758,0.33331135,-0.19816245,0.46339148,0.53522813
280,0.206081,0.6075261,3.1385002,-0.9116342,-0.2460338,0.49678499,-0.73289716
281,-0.07053951,0.53605336,2.0840187,0.035336528,-0.21496311,0.5264587,0.101806924
282,-0.50035566,0.49099514,1.7525208,0.53069484,-0.35365787,0.44797042,0.63636833
283,0.4295096,0.5491718,1.0516903,1.143873,-0.26180997,0.45935473,1.2679735
284,0.04830086,0.6040674,2.455177,-0.20339696,-0.29213104,0.6335562,-0.09451492
285,-0.7925485,0.37884533,2.068096,-0.025073199,-0.15864871,0.41982123,0.11558175
286,-0.8225672,0.33914506,-0.22888853,2.1851888,-0.15041536,0.64296585,2.3133826
287,0.5423013,0.49221313,-0.05457054,2.1863139,-0.23893674,0.4229552,2.3454683
288,-0.82222635,0.38608998,2.249091,-0.0033436688,-0.35895714,0.47942635,0.16175994
289,0.6653846,0.41549885,3.7388062,-1.630704,-0.3225506,0.46566793,-1.4549433
290,0.13688003,0.5791341,4.3407426,-2.1629717,-0.26094028,0.53614736,-2.0951645
291,0.46495163,0.50539225,0.6061319,1.4376433,-0.37048092,0.4970264,1.5422921
292,0.81880593,0.32258976,-0.60585165,2.833862,-0.2850838,0.6142637,2.9229836
293,0.0129069295,0.52924156,2.3663995,-0.25642306,-0.28808123,0.5192736,-0.12703644
294,0.7236155,0.43674052,1.7358443,0.2901479,-0.267924,0.38109696,0.33646905
295,0.37948895,0.5849597,4.058408,-2.0042596,-0.30789286,0.51734966,-1.8342307
296,0.008479648,0.58719397,2.551881,-0.30862832,-0.37238964,0.47143427,-0.14493592
297,0.37566832,0.5482664,1.3975673,0.759564,-0.32698527,0.45427722,0.8525257
298,0.0020032667,0.6657206,2.6656673,-0.5497146,-0.29597822,0.44395018,-0.39848557
299,-0.61392134,0.50259936,1.0918036,1.0170233,-0.29141492,0.47259116,1.0860343
300,0.4491748,0.5424526,1.7514136,0.46821967,-0.30704468,0.42885116,0.6690583
301,-0.70041394,0.4471414,2.6435802,-0.55075437,-0.23159307,0.466726,-0.4509407
302,0.37301224,0.50827193,2.3087587,-0.1650499,-0.28396297,0.3085506,-0.016553259
303,-0.41077957,0.47193128,0.8639761,1.2853905,-0.25511226,0.3898275,1.3681314
