,posterior_phi,posterior_sigma,posterior_g1
146,0.54600745,0.77005047,2.1673188
147,0.6756301,0.77578634,2.3340335
148,0.6299274,0.79606336,2.0606341
149,0.61393636,0.6829071,2.2892482
150,0.6222511,0.78362924,2.0994399
151,0.6669865,0.7289379,2.2582788
152,0.59457517,0.84827125,2.1927738
153,0.6755238,0.7341843,2.296027
154,0.56097,0.67946106,2.2639005
155,0.59489733,0.70271856,2.1906254
156,0.5707511,0.70118904,2.270465
157,0.70120966,0.7092046,2.3579905
158,0.71465904,0.7114995,2.0875235
159,0.6453304,0.70628476,2.0777104
160,0.6392543,0.7090527,2.1578188
161,0.6934523,0.5979165,2.1028879
162,0.6509148,0.69446003,2.437803
163,0.6222318,0.74681467,2.1756136
164,0.5707647,0.7478239,2.3508742
165,0.60146064,0.7636386,2.149232
166,0.62603915,0.73370665,2.164239
167,0.62758225,0.7175194,2.1003692
168,0.7082795,0.6560354,2.429102
169,0.5597714,0.7505378,2.1462018
170,0.66409427,0.68974453,2.239042
171,0.6495488,0.75355446,2.356892
172,0.6613743,0.7833417,2.1320076
173,0.61611384,0.7554685,2.0740745
174,0.59058356,0.69948405,2.168779
175,0.68793744,0.7432236,2.1683543
176,0.6093487,0.72748697,2.2150373
177,0.5691115,0.8419779,2.1246648
178,0.67285025,0.7147732,2.3599222
179,0.6397351,0.6727091,2.2272966
180,0.6529134,0.71204835,2.2225685
181,0.57733727,0.71265066,2.1896365
182,0.67552507,0.60476696,2.2391322
183,0.659464,0.7549382,2.1800754
184,0.60606545,0.78659153,2.3001654
185,0.69053227,0.71770847,2.2547057
186,0.6776882,0.7584548,2.293141
187,0.54377174,0.65336746,2.19912
188,0.57232404,0.71363175,2.0414047
189,0.70072544,0.7518847,2.21899
190,0.6107508,0.8403546,2.3409274
191,0.6412487,0.67131025,2.2049046
192,0.577129,0.7809336,2.3297346
193,0.6633331,0.7402648,2.3310928
194,0.6670667,0.76466006,2.0877483
195,0.6815195,0.7258803,2.2732174
196,0.57775337,0.8202392,2.0911562
197,0.60065824,0.7695747,2.148335
198,0.60786843,0.816773,2.1304603
199,0.585644,0.7016802,2.0823991
200,0.7000973,0.8351218,2.2859187
201,0.66629064,0.73117566,2.1075585
202,0.5467422,0.6854461,2.2035682
203,0.60011786,0.67881817,2.2080827
204,0.6075646,0.7653676,2.237208
205,0.5510346,0.67742795,2.1833901
206,0.7014531,0.76118344,2.3039982
207,0.5367449,0.72323245,2.2097967
208,0.6906138,0.6590281,2.1903534
209,0.6350471,0.71581495,2.1925561
210,0.67957425,0.6894045,2.1290157
211,0.6558476,0.68277645,2.1583538
212,0.63909966,0.7570099,2.1778622
213,0.61786515,0.77428114,2.2184515
214,0.5352612,0.75212616,2.0732093
215,0.6830069,0.737169,2.263647
216,0.6574975,0.7220853,2.1254754
217,0.57337457,0.8064098,2.1488402
218,0.64370716,0.74016064,2.1641984
219,0.64146715,0.67303056,2.2823062
220,0.656105,0.70965266,2.0354412
221,0.6724532,0.7540082,2.3523226
222,0.6863098,0.7367327,2.2459314
223,0.62873226,0.75266796,2.2184315
224,0.637074,0.7010859,2.256409
225,0.58303607,0.7031081,2.113783
226,0.64070755,0.70458555,2.188201
227,0.5001082,0.81626666,2.2293096
228,0.5627999,0.64058954,2.118951
229,0.66578186,0.7096766,2.0598855
230,0.5711542,0.69792527,2.1479404
231,0.49924272,0.6988515,2.2467802
232,0.62012947,0.75415426,2.1678755
233,0.6696262,0.7613887,2.2233207
234,0.58660245,0.68425536,2.1421673
235,0.66559565,0.8208784,2.1355953
236,0.63332605,0.7357274,2.3137977
237,0.59598887,0.7094619,2.16759
238,0.7096584,0.7545133,2.182641
239,0.6331167,0.7965472,2.2757359
240,0.733774,0.72193664,2.1518722
241,0.6555224,0.7541317,2.3684297
242,0.60915315,0.79375464,2.1078095
243,0.6558663,0.7993084,2.1617703
244,0.6856094,0.7677655,2.264184
245,0.7053714,0.732817,2.1105337
246,0.589041,0.7297196,2.1877623
247,0.56085277,0.7663888,2.1316667
248,0.6565869,0.62370944,2.2591984
249,0.6700954,0.6992633,2.139969
250,0.67158365,0.7524435,2.3230543
251,0.6336158,0.7271141,2.0642622
252,0.7101441,0.6860546,2.1923802
253,0.60420036,0.72454065,2.241365
254,0.57565194,0.72932154,2.145178
255,0.4990518,0.79719615,2.2043414
256,0.63987535,0.80967027,2.1032627
257,0.53259355,0.7835354,2.4166815
258,0.5852221,0.6526903,2.148975
259,0.5386464,0.7400727,2.268904
260,0.46526575,0.84131575,2.0851924
261,0.69791806,0.70292544,2.1810877
262,0.6338909,0.6892498,2.1524801
263,0.63134,0.67941916,2.2385159
264,0.7207067,0.74043274,2.385263
265,0.6813319,0.78179675,2.0385356
266,0.6203566,0.77100694,2.0746572
267,0.7118005,0.76111716,2.3601043
268,0.5129387,0.7356596,2.1497316
269,0.6088675,0.69992906,2.2433722
270,0.49061885,0.7637892,2.29853
271,0.6797792,0.78364694,2.2459733
272,0.7255212,0.77886283,2.2602408
273,0.6559543,0.7060124,2.2068453
274,0.60776275,0.7486735,2.1426728
275,0.6486893,0.75816846,2.20809
276,0.6186145,0.8082029,2.1651132
277,0.64860106,0.76581067,2.169846
278,0.6712695,0.81905854,1.9838612
279,0.6083712,0.8676431,2.3049061
280,0.63549924,0.7342518,2.152009
281,0.6351927,0.7236076,2.1173623
282,0.6321802,0.80056363,2.2172468
283,0.6962436,0.7635909,2.2369506
284,0.6085006,0.7651243,2.2126215
285,0.63822186,0.7992012,2.3732553
286,0.5651694,0.75362945,2.120029
287,0.6790732,0.71760535,2.3693879
288,0.6304583,0.65505606,2.2781818
289,0.65554804,0.71189994,2.2857492
290,0.65930474,0.8251732,2.1845891
291,0.5941465,0.6965958,2.1669097
292,0.68026185,0.6941049,2.2757459
293,0.56295735,0.7547513,2.192499
294,0.68106806,0.6701571,2.295445
295,0.5905533,0.78011703,2.32866
296,0.7539631,0.6498676,2.3746676
297,0.57007265,0.6704541,2.1279218
298,0.59476596,0.7526579,2.262699
299,0.7449464,0.70787466,2.1909564
300,0.6405644,0.7329313,2.29449
301,0.67292315,0.79513067,2.3996732
302,0.63475484,0.6792743,2.3243837
303,0.616223,0.71199536,2.16542
304,0.5925215,0.6829619,2.1965458
305,0.5948117,0.6661998,2.1547205
306,0.59386104,0.6892125,2.247717
307,0.68850386,0.73127604,2.1887364
308,0.6878183,0.648079,2.3315277
309,0.6572327,0.70826274,2.2880473
310,0.6646664,0.6909323,2.2400312
311,0.6520171,0.7086734,2.0923116
312,0.70327884,0.7139218,2.2857485
313,0.7019303,0.7018821,2.2877383
314,0.53822607,0.70446706,2.0296934
315,0.63844764,0.71960425,2.257197
316,0.6637661,0.6654198,2.252292
317,0.57631576,0.6472435,2.0546074
318,0.6065242,0.71127814,2.2803986
319,0.6273696,0.7598104,2.2922084
320,0.6147375,0.7419971,2.2828903
321,0.563743,0.7649011,2.1805916
322,0.7157615,0.7518078,2.2028465
323,0.7600014,0.71916425,2.3777149
324,0.6275618,0.6893349,2.058185
325,0.67170537,0.72396123,2.1549113
326,0.65081984,0.6367424,2.2948709
327,0.6122711,0.80796105,2.2851784
328,0.64298373,0.70448875,2.323211
329,0.61950415,0.7409507,2.1301901
330,0.632391,0.714537,2.1733751
331,0.69509435,0.7734655,2.2361012
332,0.5799029,0.72631246,2.3255734
333,0.78237844,0.70177215,2.2415295
334,0.65788966,0.77606344,2.3012028
335,0.55367064,0.7363814,2.3049943
336,0.654417,0.68521905,2.1021316
337,0.6373174,0.7142909,2.071861
338,0.6497458,0.71136516,2.1718366
339,0.67417485,0.73923886,2.1965523
340,0.6739322,0.7697982,2.309369
341,0.6718308,0.7500045,2.1342616
342,0.70484966,0.7034474,2.1905706
343,0.7151656,0.77598834,1.966916
344,0.7154001,0.7716894,2.1719346
345,0.72434884,0.66044927,2.3458822
346,0.71910113,0.7204938,2.0828457
347,0.5368632,0.7872522,2.0922945
348,0.6936858,0.71285427,2.255037
349,0.71562654,0.76752275,2.183864
350,0.6059563,0.8120104,2.1555095
351,0.5573561,0.68367606,2.1180365
352,0.6711319,0.689256,2.4703085
353,0.5383263,0.76693237,2.2113438
354,0.72507495,0.7733068,2.2514539
355,0.60723567,0.70678645,2.15762
356,0.5528619,0.6429946,2.1346107
357,0.6156789,0.6896445,2.1713622
358,0.6775609,0.7499783,2.1605475
359,0.6750488,0.7450019,2.2825062
360,0.5269301,0.7253465,2.0637825
361,0.6601936,0.7622,2.1594741
362,0.5860086,0.79704,2.0683997
363,0.64945817,0.7926576,2.2052076
364,0.6168122,0.74833363,2.2055311
365,0.69489527,0.8161101,2.1723702
366,0.66914177,0.7250844,2.2083611
367,0.553556,0.7059423,2.2552326
368,0.5892852,0.6636896,2.1462972
369,0.64609677,0.740735,2.2894318
370,0.6306052,0.7793216,2.0281339
371,0.54733056,0.7273754,2.0920193
372,0.62464726,0.6402616,2.1636312
373,0.7210564,0.70041245,2.165005
374,0.6838157,0.72095686,2.1797423
375,0.68558264,0.70997095,2.079883
376,0.72408324,0.6914892,2.2759805
377,0.6242874,0.70233816,2.1390862
378,0.62340075,0.66155666,2.324135
379,0.46191835,0.8596923,2.2354913
380,0.66625077,0.80978006,2.0873044
381,0.64520866,0.7589116,2.1340363
382,0.6934383,0.6791071,2.360168
383,0.7345376,0.6973555,2.4117405
384,0.6640021,0.7032389,2.2477212
385,0.5727676,0.85078776,2.1461062
386,0.72408175,0.7944994,2.2751026
387,0.6914746,0.76986617,2.261003
388,0.600325,0.6465957,2.1146574
389,0.558963,0.7949286,2.1543043
390,0.6535283,0.78751767,1.9500597
391,0.6569859,0.83546567,2.3487842
392,0.60677344,0.7237586,2.2477627
393,0.6155713,0.7346424,2.1048257
394,0.58670413,0.7216103,2.1457372
395,0.57459426,0.78166306,2.198893
396,0.6549943,0.8137804,2.2332175
397,0.6643677,0.7854227,2.2176368
398,0.6923401,0.70679903,2.1924226
399,0.7076906,0.7080807,2.3880389
400,0.5933765,0.73619735,2.0888014
401,0.65553075,0.67152095,2.16688
402,0.60088056,0.8536554,2.1770537
403,0.54467887,0.71390986,2.227528
404,0.57767195,0.7621889,2.1499672
405,0.6628426,0.62971854,2.243459
406,0.6556612,0.72932726,2.0082061
407,0.6512296,0.7488583,2.0303497
408,0.67729205,0.7931997,2.107518
409,0.66782933,0.7083199,2.1874504
410,0.6448175,0.6897459,2.2212002
411,0.60941327,0.7183124,2.157208
412,0.55068636,0.6911677,2.111088
413,0.6524376,0.7544659,2.1390498
414,0.6499038,0.7553346,2.223776
415,0.70698994,0.7106485,2.0961354
416,0.77505684,0.67674345,2.2391675
417,0.64312243,0.66700023,2.0459676
418,0.6670166,0.740624,2.2721705
419,0.6531612,0.7030981,2.145035
420,0.58610713,0.76914316,2.2033124
421,0.5876294,0.7426789,2.281712
422,0.6916959,0.78118455,2.2783632
423,0.6331885,0.69127625,2.18666
424,0.555905,0.7095962,2.1016479
425,0.7345389,0.6587304,2.1021292
426,0.7060022,0.6897149,2.113937
427,0.6791372,0.6160448,2.2037027
428,0.6007613,0.76208794,2.0056942
429,0.57503486,0.7279045,2.1349902
430,0.6130318,0.77949196,2.192456
431,0.5923588,0.70938045,2.059785
432,0.7354828,0.6820809,2.1738799
433,0.6378967,0.7616861,2.2168832
434,0.5600043,0.71938545,2.306443
435,0.7267989,0.70309675,2.214446
436,0.5733884,0.71064377,2.1244879
437,0.69519234,0.66171455,2.3431082
438,0.64574593,0.6634053,2.126121
439,0.6749388,0.76494455,2.2070796
440,0.6714572,0.6560261,2.3469648
441,0.6562619,0.74375844,2.344499
442,0.6192234,0.73169106,2.1364915
443,0.56816125,0.7582445,2.20714
444,0.6210226,0.6911942,2.2455044
445,0.6280849,0.77648747,1.994465
446,0.64079636,0.731002,2.1812637
447,0.61975324,0.82268727,2.109021
448,0.7139046,0.7852896,2.0827284
449,0.78001064,0.774336,2.2478483
450,0.7035145,0.68668634,2.112294
451,0.5757305,0.7302312,2.2284107
452,0.6882825,0.70649856,2.2482839
453,0.7040888,0.71668595,2.2850864
454,0.7438349,0.5995998,2.2660594
455,0.7090299,0.708137,2.3691835
456,0.6265871,0.76568526,2.1988413
457,0.62671226,0.6221154,2.0837307
458,0.6581522,0.73301744,2.0902524
459,0.5494653,0.79932976,2.0449448
460,0.637093,0.6879908,2.1909437
461,0.58204156,0.74315375,1.9981095
462,0.58217865,0.69337285,2.1976578
463,0.64500606,0.74742657,2.1499083
464,0.6246142,0.7400791,2.1762757
465,0.54469883,0.6899123,2.1207304
466,0.6433693,0.6829034,2.1345575
467,0.6749427,0.7545193,2.373285
468,0.55003124,0.7694243,2.192969
469,0.62470776,0.66574705,2.1366167
470,0.5938464,0.7135231,2.1158118
471,0.67680156,0.7632022,2.2413306
472,0.62332714,0.81793857,2.1947222
473,0.6330857,0.7467298,2.2084966
474,0.6371387,0.73829323,2.2452374
475,0.59583366,0.7997259,2.0502203
476,0.6728433,0.7834813,1.9486481
477,0.66131467,0.7008804,1.9765526
478,0.6659138,0.7959654,2.177837
479,0.60569966,0.7338175,2.1898983
480,0.65543956,0.70031095,2.0362978
481,0.6452286,0.6685061,2.0732076
482,0.6481603,0.6717708,2.2408855
483,0.69649154,0.6986478,2.1106179
484,0.70455766,0.7821352,2.2438254
485,0.72921824,0.7614803,2.1027439
486,0.64314723,0.70517606,2.148259
487,0.55354446,0.69037974,2.3090796
488,0.6387864,0.6493971,2.1956139
489,0.59593517,0.7048671,2.186573
490,0.56481814,0.6699922,2.2314496
491,0.57657295,0.8248952,2.1590629
492,0.6174803,0.7370872,2.278472
493,0.677291,0.73223424,2.4316928
494,0.5655833,0.74284303,2.1710806
495,0.48957127,0.7254431,2.0804937
496,0.52930015,0.73448735,2.1801803
497,0.62232673,0.7193095,2.0362735
498,0.66158354,0.67847157,2.0346851
499,0.6634003,0.78070015,2.2879841
500,0.631085,0.6911065,2.128152
501,0.69709694,0.7482183,2.1481395
502,0.6218215,0.823198,2.0912235
503,0.6554712,0.65104586,2.177944
504,0.7250986,0.60784566,2.3695261
505,0.74233717,0.66872317,2.249222
506,0.62246233,0.75804967,2.1442754
507,0.5787471,0.74681515,2.2110517
508,0.71176213,0.7573109,2.1800542
509,0.79130083,0.70834696,2.5299487
510,0.59688145,0.74934936,2.1456354
511,0.62261903,0.7350804,2.185427
512,0.69626266,0.72987884,2.1523433
513,0.70916194,0.7134061,2.2778127
514,0.5312594,0.6746009,2.1688616
515,0.68171567,0.67868257,2.32681
516,0.53820497,0.6726863,2.1866946
517,0.651675,0.7699542,2.4130116
518,0.7080321,0.67663866,2.0423458
519,0.69945055,0.8274455,2.2052803
520,0.52984077,0.8515302,2.231676
521,0.5982866,0.72349614,2.169117
522,0.69143015,0.74131036,2.182026
523,0.5819825,0.76340806,2.3555849
524,0.73062074,0.7639363,2.133145
525,0.6203035,0.7292448,2.3915854
526,0.5785832,0.6829921,2.198778
527,0.63942724,0.7695823,2.234358
528,0.6876546,0.64086866,2.2272666
529,0.52837163,0.70732373,2.0188725
530,0.6716621,0.7058338,2.3903847
531,0.58292437,0.78797245,2.270175
532,0.65175813,0.8251284,2.4627454
533,0.614192,0.6644461,2.2039502
534,0.5977676,0.6696698,2.1127684
535,0.6150859,0.76495004,2.157904
536,0.654092,0.6964174,2.1785893
537,0.49398598,0.66503716,2.2700996
538,0.59476095,0.8212209,1.9800016
539,0.7036336,0.685808,2.2120795
540,0.6315043,0.73895204,2.2011683
541,0.61697316,0.66414803,2.177924
542,0.61154884,0.7401748,2.2486463
543,0.58661586,0.85213166,2.1432858
544,0.6778771,0.75015163,2.32817
545,0.7277623,0.7540485,2.1613085
546,0.66999424,0.7094836,2.3516948
547,0.7748992,0.7178124,2.2229156
548,0.6163849,0.7511991,1.9858066
549,0.53086716,0.72001743,2.2190323
550,0.61947614,0.7605372,2.24272
551,0.6211602,0.76027256,2.1108692
552,0.7191217,0.68516207,2.3560944
553,0.5935371,0.7124982,2.1440506
554,0.5998163,0.7388993,2.1866167
555,0.74199116,0.74177974,2.1862545
556,0.59396243,0.77843106,2.2048771
557,0.6191528,0.71358037,2.2291448
558,0.61538696,0.8211341,1.9616097
559,0.6572208,0.6484422,2.1686723
560,0.51244694,0.75117874,2.0781574
561,0.66993773,0.709972,2.2471232
562,0.5279715,0.79201907,2.0351436
563,0.65884274,0.7447726,2.2907884
564,0.58944833,0.75815415,2.269522
565,0.5850834,0.7867429,2.176492
566,0.55042624,0.8714809,2.1638148
567,0.6307482,0.6879798,2.1831245
568,0.5918791,0.82545555,2.0542026
569,0.7362078,0.7004721,2.2257495
570,0.599766,0.78969884,2.046357
571,0.6566766,0.6998185,2.265978
572,0.74952906,0.70824915,2.2251992
573,0.7025358,0.7828213,2.2088308
574,0.5505868,0.7722155,2.1867645
575,0.61705846,0.7192968,2.3137877
576,0.6727468,0.6960509,2.181958
577,0.685522,0.73320675,2.318137
578,0.5817652,0.71174014,2.3091798
579,0.64559335,0.71538126,2.134694
580,0.49869898,0.74557847,2.2189925
581,0.61626977,0.76509875,2.180732
582,0.706125,0.7526637,2.260914
583,0.64757365,0.7813898,2.3787568
584,0.643343,0.76681465,2.201439
585,0.6363754,0.70583797,2.0223563
586,0.576936,0.7563553,2.1161578
587,0.64373547,0.665568,2.1580217
588,0.64881104,0.75661826,2.2058609
589,0.7273633,0.7074399,2.0940237
590,0.74172604,0.6540739,2.2028618
591,0.553624,0.6206848,2.1217513
592,0.58886456,0.80538476,2.0723352
593,0.56709856,0.75503224,2.1238267
594,0.6148909,0.70039773,2.2659092
595,0.59717876,0.69688517,2.1656911
596,0.65690726,0.83367926,2.1725419
597,0.63380694,0.65460277,2.2463448
598,0.64795125,0.6948167,2.2115715
599,0.68303114,0.6876045,2.2540689
600,0.6787258,0.7487533,2.307981
601,0.659672,0.70614225,2.28103
602,0.593063,0.8317325,2.1602044
603,0.656103,0.6899441,2.0416992
604,0.64465237,0.67165846,2.173385
605,0.72488874,0.7960586,2.0492582
606,0.5960888,0.7395125,2.1806858
607,0.5630622,0.80355996,2.1450377
608,0.6411311,0.8063905,2.4580798
609,0.7246697,0.69024783,2.2103271
610,0.6460018,0.7760414,2.2369995
611,0.5668701,0.65493333,2.1872425
612,0.69897985,0.78368884,2.125914
613,0.5105354,0.67392653,2.174333
614,0.6586122,0.80746156,2.0387428
615,0.62866163,0.7472064,2.2581902
616,0.7649735,0.71352863,2.3010519
617,0.6227702,0.69907147,2.255441
618,0.6632616,0.7232108,2.338433
619,0.6855363,0.70375174,2.083131
620,0.6085926,0.7438912,2.0873988
621,0.68489796,0.65701854,2.305393
622,0.5877085,0.7343328,2.242312
623,0.7032329,0.7291552,2.248039
624,0.67585367,0.67081726,2.2024946
625,0.68131596,0.75534433,2.3636508
626,0.60794365,0.7065723,2.3004243
627,0.66731066,0.71336555,2.0941472
628,0.6305782,0.6702893,2.1190114
629,0.64731705,0.7576543,2.2467918
630,0.62238485,0.698271,2.085215
631,0.7144652,0.68487084,2.1498106
632,0.6629768,0.7691326,2.185421
633,0.60911584,0.74359393,2.200799
634,0.72779727,0.7619005,2.2541707
635,0.6919408,0.7580657,2.371132
636,0.63194495,0.77229214,2.2652953
637,0.7266455,0.7148746,2.161725
638,0.6355058,0.72191334,2.0236998
639,0.61438656,0.7400949,2.339083
640,0.6932054,0.7655678,2.2266054
641,0.6317915,0.74290276,2.0328822
642,0.5811165,0.8273261,2.0485032
643,0.62812495,0.7926419,2.1687293
644,0.55278987,0.74925894,2.160873
645,0.66864294,0.71097887,2.2399004
646,0.7019705,0.7146483,2.3109853
647,0.67755437,0.7281723,2.1785603
648,0.76676685,0.6844027,2.4811206
649,0.7408287,0.6775765,2.228901
650,0.66134506,0.74554783,2.3681786
651,0.6137632,0.76874965,2.2801259
652,0.662035,0.81610876,2.162096
653,0.66183716,0.81022066,2.2238677
654,0.5644895,0.76480913,2.210267
655,0.6088722,0.7689826,2.0809577
656,0.71064055,0.78658104,2.0900862
657,0.66772556,0.7353196,2.084302
658,0.54449475,0.7092761,2.0817509
659,0.7535612,0.71331924,2.261124
660,0.62409264,0.694635,2.1533048
661,0.6557697,0.6776283,2.245164
662,0.6290402,0.71323836,2.12683
663,0.55422467,0.7589485,1.9814432
664,0.5459299,0.7619437,2.0661893
665,0.6293094,0.7102546,2.2695086
666,0.6690315,0.69974446,2.3025126
667,0.6415769,0.7186696,2.2227142
668,0.65554595,0.76221687,2.2255294
669,0.6650435,0.67206424,2.2328792
670,0.655363,0.67811793,2.1296837
671,0.658535,0.66229427,2.2019026
672,0.60193664,0.8258821,2.219001
673,0.7352597,0.6817476,2.1529808
674,0.6705784,0.7364403,2.3306906
675,0.6346132,0.69040716,2.1746695
676,0.6061671,0.9644269,2.0883672
677,0.55478644,0.62846714,2.2616248
678,0.65990525,0.67676896,2.3337808
679,0.68160737,0.6751289,2.343871
680,0.7001165,0.600397,2.1373591
681,0.751062,0.85922813,2.4808488
682,0.58388114,0.70909286,2.233755
683,0.61239165,0.7642954,2.139636
684,0.69623804,0.7879081,2.3882484
685,0.6341277,0.68013155,2.0488524
686,0.6326734,0.8354469,2.0480893
687,0.66569346,0.8089466,2.230113
688,0.62951875,0.8782452,2.173462
689,0.6601048,0.69576544,2.148876
690,0.6184078,0.7524306,2.4185057
691,0.59588116,0.6879796,1.957782
692,0.6001515,0.67788047,2.1363955
693,0.62627167,0.7823393,2.1785998
694,0.6493354,0.7451784,2.3915408
695,0.6222502,0.66498214,2.2849808
696,0.55991787,0.728669,2.2086294
697,0.50818604,0.74136984,2.0282683
698,0.6037112,0.66571975,2.1952612
699,0.57049376,0.68862593,2.2316945
700,0.5983894,0.8876899,2.0956848
701,0.56172353,0.70560044,1.9779663
702,0.6448805,0.70146435,2.229686
703,0.6350328,0.74537414,2.1298168
704,0.59447664,0.7370437,2.3877993
705,0.63355285,0.8013315,2.1583772
706,0.6640101,0.7439359,2.290218
707,0.6998651,0.76094234,2.1690912
708,0.61973494,0.70428455,2.2363744
709,0.6608837,0.732895,2.344252
