,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
0,0.100704186,2.2574098,-0.3185379,0.45333543,2.2586415,0.8215897679328918,0.05025481805205345,2.8878987,2.3632042
1,0.5695349,1.8487636,-0.28048477,0.35475573,1.8563724,0.5292475819587708,0.02609066106379032,2.0433826,2.7132628
2,1.4162571,0.9380296,-0.27991885,0.41833282,1.0051723,0.4616604745388031,0.026088614016771317,2.0515006,2.8404632
3,-0.21036507,2.5045025,-0.011194702,0.5242878,2.5541425,0.7580050826072693,0.07459145039319992,2.1356542,2.8250098
4,1.3245952,0.97718936,-0.26792908,0.45882183,1.1714066,0.15191705524921417,0.047606635838747025,2.173421,2.0941317
5,1.1131308,1.1844566,-0.3286518,0.4100459,1.3247546,0.8454983830451965,0.029377132654190063,2.4036639,2.598147
6,1.2721345,1.0567635,-0.2586363,0.35403088,1.1457344,0.19340847432613373,0.04424578323960304,2.3282177,2.4622383
7,0.9706567,1.3137089,-0.29209363,0.493358,1.4332741,0.85,0.020134275779128075,2.573296,2.5083234
8,1.8311225,0.5760629,-0.2344352,0.409709,0.4485905,0.85,0.05,2.6018262,2.8414164
9,2.2431417,0.024838587,-0.28656182,0.42270535,-0.034258276,0.7977686524391174,0.01556930597871542,4.29953,2.70584
10,2.0300586,0.44229317,-0.15878557,0.398682,0.2834352,-0.017084503546357155,0.03388480842113495,2.3137615,2.679176
11,2.321836,0.071574,-0.24456334,0.3659594,-0.061556485,0.8219609260559082,0.05,3.0512855,2.580806
12,1.6327939,0.6860351,-0.15140833,0.4990566,0.6810294,0.5211447477340698,0.05,2.378841,2.8623257
13,1.7609383,0.6307593,-0.23412578,0.29672593,0.61763495,0.85,0.05,1.994537,2.8580592
14,1.4379678,0.9150875,-0.28586218,0.38646302,1.0090718,0.2315567582845688,0.0561957024037838,2.2730777,2.8395245
15,0.41559073,1.8451153,-0.25106788,0.4183205,1.9040793,0.7629696726799011,0.05,2.8574631,2.5745535
16,0.8163667,1.5067406,-0.31274623,0.41796082,1.592329,0.8221244812011719,0.05,2.458696,2.4643908
17,2.6335797,-0.29509303,-0.21489881,0.30651447,-0.32214084,0.8342126607894897,0.05,2.512508,2.7129776
18,1.2272308,1.10863,-0.2563185,0.3602262,1.1692163,0.16444703936576843,0.024252185598015785,2.6422246,2.4607515
