,posterior_g1,posterior_g2,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
0,2.2312057,0.19952014,0.8180814385414124,0.5088176,5.0788918,0.08622781187295914
1,2.1428025,0.19334501,0.8452568054199219,0.4666687,3.8220832,0.22656689584255219
2,2.176269,0.16990897,0.8085002303123474,0.500352,4.502537,0.16017815470695496
3,2.1593657,0.21400085,0.8147876262664795,0.5031013,6.1343274,0.059076763689517975
4,2.2303472,0.16576688,0.8292846083641052,0.46121845,5.5567417,0.09507367759943008
5,2.2057426,0.1416321,0.8055546283721924,0.46541443,5.560362,0.08363649994134903
6,2.0969188,0.10545654,0.7946195006370544,0.40772933,5.4453535,0.10050912201404572
7,2.175918,0.09912352,0.8338603377342224,0.44794855,4.9201345,0.12530726194381714
8,2.2424395,0.140124,0.761358916759491,0.563409,8.577273,0.05
9,2.2451413,0.11919441,0.8330166935920715,0.47346288,2.8971913,0.3517770767211914
10,2.1936748,0.16719054,0.8149625062942505,0.4548384,3.8579364,0.19165675342082977
11,2.153731,0.13889228,0.8402095437049866,0.38509208,3.6539264,0.2553178369998932
12,2.172817,0.15611395,0.7872426509857178,0.4686742,8.852873,0.05
13,2.301481,0.17917337,0.7690767645835876,0.5826225,4.8609014,0.12149575352668762
14,2.248272,0.1602069,0.7878690361976624,0.5256785,7.7290196,0.025783756747841835
15,2.275894,0.12936908,0.7758418321609497,0.52987766,3.5625725,0.2338540256023407
16,2.3148367,0.15490769,0.8145132660865784,0.50937736,4.4060464,0.15867260098457336
17,2.3437886,0.12502337,0.8449819087982178,0.48851022,3.44395,0.19561272859573364
18,2.4080427,0.20031257,0.8338414430618286,0.57717097,3.611192,0.21707601845264435
19,2.3212667,0.18307212,0.8095204830169678,0.5544741,5.9415407,0.08914433419704437
20,2.1158993,0.113251954,0.815090537071228,0.47730628,10.129881,0.05
21,2.2731242,0.11129672,0.811485230922699,0.5952617,5.837606,0.08903508633375168
22,2.1982374,0.1790841,0.793721079826355,0.4854286,5.041762,0.08504197746515274
23,2.218709,0.1942923,0.8177914619445801,0.52475846,3.2921999,0.30324870347976685
24,2.3040552,0.14451338,0.7658935785293579,0.58617365,5.765713,0.08373543620109558
25,2.1094794,0.16025724,0.819538414478302,0.49248388,7.5435114,0.021416833624243736
