,posterior_g1,posterior_g2,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
0,2.1564434,0.19066936,0.5626804232597351,0.18717579543590546,2.3208864,1.2739766
1,2.1628783,0.17125602,0.595544159412384,0.16805429756641388,2.5670693,1.0157506
2,2.1125507,0.1513392,0.5826789736747742,0.16898855566978455,2.8130443,0.8075105
3,2.106715,0.14119226,0.3314422070980072,0.21887560188770294,2.2048903,1.0187471
4,2.2158248,0.16311963,0.7720270752906799,0.15671415627002716,2.6058807,1.1970761
5,2.1465406,0.18819262,0.6198484301567078,0.21929091215133667,2.6712537,0.9755794
6,2.0999675,0.13247283,0.3422103822231293,0.17246007919311523,2.7501447,0.68621373
7,2.120065,0.104364455,0.520094633102417,0.19859807193279266,2.3520412,1.086464
8,2.1278722,0.2050471,0.477146178483963,0.19124214351177216,2.3673327,1.0487466
9,2.1865547,0.11383378,0.8029634356498718,0.11033521592617035,2.4308112,1.1250836
10,2.1547623,0.17828925,0.5289793014526367,0.18887747824192047,2.3458583,1.300122
11,2.1523726,0.22942321,0.813827395439148,0.16772444546222687,2.5995593,0.8793214
12,2.191341,0.18443394,0.7093175649642944,0.1471405327320099,2.306517,1.0736275
13,2.1171527,0.16971171,0.556196391582489,0.13074591755867004,2.502425,0.85330594
14,2.1838603,0.09159936,0.76305091381073,0.1411387026309967,2.4928393,1.1898633
15,2.2141194,0.14786245,0.5249000787734985,0.24410927295684814,2.1722033,1.4164308
16,2.2162945,0.09839579,0.5646683573722839,0.21396978199481964,2.3372917,1.1938691
17,2.1577218,0.15257165,0.7830115556716919,0.14211730659008026,2.5498323,1.0622503
18,2.150224,0.16807874,0.8047540783882141,0.12772777676582336,2.4596353,1.1685582
19,2.1972976,0.14756921,0.6753023862838745,0.17126937210559845,2.3137236,1.1770617
20,2.1554,0.14293379,0.6687286496162415,0.12744294106960297,2.67319,0.9315201
21,2.1641943,0.20047875,0.765113115310669,0.13958990573883057,2.420822,1.08808
22,2.16648,0.22644006,0.7867188453674316,0.14069192111492157,2.2499573,1.2926486
23,2.091629,0.14976469,0.29190126061439514,0.12955522537231445,2.3607097,0.92744315
24,2.2146564,0.18003614,0.6570772528648376,0.1998915821313858,2.3267326,1.5944825
25,2.142062,0.22611777,0.7647807598114014,0.1264219433069229,2.471666,1.0387516
26,2.125946,0.21619599,0.7681737542152405,0.14004619419574738,2.5978336,0.9022806
27,2.1916623,0.19021674,0.7618856430053711,0.17420877516269684,2.2185752,1.4936776
28,2.1544988,0.17111753,0.583168089389801,0.2056172788143158,2.605171,1.0596834
29,2.132544,0.1970905,0.7770769596099854,0.13746410608291626,2.6481833,0.91388434
30,2.1833136,0.10007346,0.8228811025619507,0.12747284770011902,2.5633798,0.93542707
31,2.1618085,0.20834649,0.85,0.07093705236911774,2.4201236,1.0999101
32,2.1580818,0.16073988,0.6556031703948975,0.16329839825630188,2.3842888,1.1508121
33,2.1282718,0.21066007,0.418670654296875,0.21030282974243164,2.4596684,1.0836378
34,2.1065724,0.11412054,0.647520124912262,0.148275688290596,2.3827996,0.9772574
35,2.1657066,0.13062967,0.6512914299964905,0.16903342306613922,2.4906287,1.0997846
36,2.2190173,0.1702849,0.802837610244751,0.14456576108932495,2.4054,1.1520281
37,2.1966465,0.08598888,0.48237282037734985,0.14315173029899597,2.3275807,0.96768326
38,2.1230965,0.20176305,0.7909950017929077,0.12263204157352448,2.3733766,1.0706227
39,2.138876,0.15120283,0.7115885019302368,0.11767914146184921,2.5544102,0.9434179
40,2.1670568,0.2071305,0.6456508040428162,0.14795514941215515,2.4315624,0.98129344
41,2.1797009,0.13868895,0.7837479710578918,0.15347400307655334,2.5542078,0.9888192
42,2.11561,0.2037584,0.7093287110328674,0.17054452002048492,2.5121107,0.95764
43,2.202167,0.1479247,0.6161016225814819,0.18358686566352844,2.2847052,1.4142286
44,2.1629956,0.15820105,0.6963454484939575,0.16864264011383057,2.3299654,1.1755745
45,2.0996966,0.18280612,0.814238429069519,0.14007696509361267,2.6375813,0.9289129
