,posterior_g1,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
0,2.269713,0.7962565422058105,0.390567,2.853866,0.30010477
1,2.3266947,0.7993655800819397,0.451169,2.503925,0.39679256
2,2.2960093,0.85,0.25568503,2.0664296,0.4689542
3,2.1858854,0.7709295749664307,0.4467518,2.9130979,0.2538055
4,2.0129707,0.826985776424408,0.5047398,2.8963094,0.2899889
5,2.4124155,0.8244422078132629,0.46425253,2.6392875,0.3385385
6,2.2053726,0.8311929702758789,0.40400192,2.812781,0.30487207
7,2.1838715,0.818986177444458,0.35573262,3.00519,0.32331148
8,2.2232697,0.8332296013832092,0.3738006,2.6536918,0.32151437
9,2.2416306,0.8402827382087708,0.32517833,2.90516,0.34123915
10,2.159268,0.7646825313568115,0.44437593,3.1714396,0.23859376
11,2.1017423,0.7570173740386963,0.5695943,3.0384734,0.2203201
12,2.195731,0.7894710302352905,0.4282249,2.7742195,0.30300546
13,2.333894,0.8221504092216492,0.41930035,2.8338063,0.28066316
14,2.0777729,0.798391580581665,0.4402666,2.925801,0.28267995
15,2.16275,0.7855081558227539,0.41000175,3.0915792,0.2667288
16,2.2375844,0.8451071381568909,0.32872012,2.5184364,0.3483837
17,2.2146957,0.8312129378318787,0.28235424,2.5522084,0.3625585
18,2.1057754,0.7811222672462463,0.45019868,2.9464135,0.26209643
19,2.279454,0.8004582524299622,0.42898974,2.9468746,0.30148867
20,2.3012726,0.8345975279808044,0.4948111,2.6714787,0.3246743
21,2.2391534,0.783097505569458,0.4268251,3.0010695,0.3246281
22,1.9845642,0.8304246664047241,0.59239167,2.6853056,0.39992183
23,2.054715,0.8120959401130676,0.47013894,2.4897614,0.3173531
24,2.15737,0.7900165915489197,0.3836344,2.638899,0.26567346
25,2.1907105,0.7695838212966919,0.42996144,2.837037,0.26723707
26,2.2203076,0.7916132211685181,0.37521538,2.9581645,0.28884223
27,2.300464,0.7936859130859375,0.4491488,2.8896494,0.31277993
28,2.3226538,0.8151950240135193,0.33278865,2.7415035,0.37008092
29,2.2069182,0.7449783086776733,0.46637315,3.0007706,0.2797194
30,1.7959954,0.8119080066680908,0.9959415,2.6785436,0.8648988
31,2.118856,0.7495144009590149,0.4430782,3.4715014,0.21370368
32,2.1750803,0.7858853340148926,0.36670402,2.8770087,0.29742318
33,2.0460982,0.8046448826789856,0.55824965,2.9550326,0.24819174
34,2.3038754,0.8011953830718994,0.39012638,2.830424,0.3268246
35,2.2210262,0.7891349196434021,0.43849164,2.7612708,0.28345594
36,2.1313632,0.8263888955116272,0.37444824,2.8870106,0.29053244
37,2.2430875,0.7792415618896484,0.36945173,2.9591582,0.32874203
38,2.136963,0.8169326186180115,0.36660272,2.7648072,0.27373424
39,2.3033426,0.814549446105957,0.33714503,2.7436934,0.28789288
40,2.1592016,0.755966067314148,0.42673835,3.1847246,0.24095526
41,2.487214,0.801154375076294,0.62103236,2.773872,0.320256
42,2.3305779,0.8064582347869873,0.43666643,2.3806818,0.34862354
43,2.2921247,0.7549415826797485,0.42526028,2.84756,0.31231344
44,2.0935466,0.7564675211906433,0.6056675,3.3874989,0.21649942
45,1.9883513,0.8366706371307373,0.46198645,2.3370016,0.37205222
46,2.2889087,0.8118059635162354,0.34598508,2.8239963,0.3577967
47,2.1651409,0.7819404602050781,0.37239668,2.9688573,0.2760474
48,2.0658252,0.7544972896575928,0.486417,3.0780513,0.2903829
49,2.0500565,0.8118457198143005,0.4953894,2.857466,0.2968766
50,2.0993083,0.7052854299545288,0.5741542,2.942211,0.2495016
51,2.2845283,0.8053990602493286,0.4259134,2.7329183,0.315612
52,2.2367785,0.8411161303520203,0.3108082,2.8346972,0.32839543
53,2.3081906,0.8332862257957458,0.3746621,2.5019186,0.2985538
54,2.3569036,0.8117599487304688,0.39825675,2.3155699,0.3641541
55,2.0456216,0.7892733812332153,0.47825512,3.2005274,0.2590407
56,2.2604187,0.8075780272483826,0.33917773,2.81612,0.2721877
57,2.125404,0.7470845580101013,0.51581895,3.1661954,0.22545674
58,2.1628866,0.7875766754150391,0.43778062,2.7675564,0.24967729
59,2.1314514,0.7716121077537537,0.41653436,3.448518,0.2275021
60,2.2286093,0.7476362586021423,0.4185269,3.0535247,0.27782378
61,2.3656957,0.8307551741600037,0.4481703,2.6192026,0.32141384
62,2.298118,0.8459689021110535,0.27572232,2.621812,0.36218694
63,2.3154838,0.8303076028823853,0.34631425,2.569112,0.43137857
64,2.1543005,0.7573491334915161,0.42464823,2.7105575,0.28891402
65,2.1729178,0.74094158411026,0.45512488,3.0842078,0.24700654
66,2.2021873,0.7617797255516052,0.38684723,2.984346,0.26576135
67,2.3956563,0.8272789716720581,0.41026306,2.459091,0.39044815
68,2.1848395,0.8264891505241394,0.43128964,2.841922,0.2893811
69,2.173087,0.81376051902771,0.36703122,3.0307288,0.2893562
70,2.1809173,0.7529916167259216,0.4643439,2.8079445,0.27404386
71,2.2293108,0.8047001957893372,0.37665096,2.964426,0.29476228
72,2.1233082,0.787294328212738,0.4556175,2.9806404,0.2823242
73,2.2043695,0.8334184288978577,0.37458247,2.7866018,0.29962277
74,2.2687953,0.8016284704208374,0.3891764,2.600952,0.31395662
75,2.1188722,0.7688450217247009,0.4345329,3.188251,0.24054238
76,2.2175324,0.7805562615394592,0.38684055,2.782128,0.28252214
