,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
0,1.8753456,0.48803517,0.95048624,0.47922823,0.50448054,-1.2364893,0.8182021379470825,0.45780173,3.304442,0.31226927042007446
1,0.3471438,1.8659967,-0.7592758,0.5241193,1.8178148,0.4066829,0.8214089870452881,0.4467804,10.535227,0.05
2,0.17557077,2.1947799,-0.01584136,0.35393715,1.9991566,-0.2951292,0.8138679265975952,0.45519248,5.4101334,0.12579001486301422
3,5.285238,-3.0250528,0.57639974,0.4639456,-2.8135986,-0.8218015,0.8096755146980286,0.5345265,5.2098675,0.1318441778421402
4,1.4737775,0.86426455,1.3763645,0.4732559,0.8456774,-1.6620228,0.7875510454177856,0.61038786,7.6944566,0.054765425622463226
5,2.6719756,-0.35849708,-0.28345558,0.39217943,-0.3744832,0.11251581,0.8172773718833923,0.4645397,6.27773,0.09996942430734634
6,1.0959648,1.1940911,1.1817473,0.46639776,1.0533203,-1.3806527,0.8469149470329285,0.48027867,4.551427,0.18547730147838593
7,0.16334324,2.049661,-0.4627717,0.55767107,1.9739906,0.15346237,0.8263598084449768,0.36411217,6.0507793,0.08981586992740631
8,1.2998236,0.97511446,0.9754812,0.39109084,0.8787108,-1.0753069,0.8372464776039124,0.37971345,3.2258883,0.3901744484901428
9,2.102035,0.29180318,-1.5333879,0.42400995,0.24738641,1.0789943,0.8375127911567688,0.45353252,5.467447,0.12595948576927185
10,-0.7528836,2.9788961,-0.84674096,0.6317149,2.7926848,0.47852084,0.8172934651374817,0.48765388,9.846355,0.05
11,2.5066144,-0.41509196,1.4895532,0.5511244,-0.3328899,-1.6248621,0.7833716869354248,0.43337223,9.211084,0.0029208462219685316
12,6.2184153,-4.001631,-1.3493489,0.5309663,-3.3801284,1.1480634,0.8334989547729492,0.5727287,12.790051,0.05
13,-1.1951733,3.416901,-1.4039643,0.4388694,3.521074,1.0434974,0.766692578792572,0.49990514,9.841553,0.05
14,1.098521,1.2600527,-2.8031335,0.39206594,1.221889,2.451164,0.7747415900230408,0.5092844,8.309949,0.02004976198077202
15,3.242925,-1.1022977,1.1260902,0.512829,-0.9034325,-1.4801825,0.8337069153785706,0.3663688,4.301923,0.19641070067882538
16,2.5871444,-0.36055645,-0.15081726,0.5188875,-0.2654595,-0.07820819,0.8307672739028931,0.36769843,5.787783,0.10331114381551743
17,-0.18378082,2.5217216,1.6022183,0.4495389,2.438688,-1.9049212,0.7799999713897705,0.4974788,8.528531,0.029617032036185265
18,2.4542117,-0.3987371,-0.7793643,0.45293546,-0.2721597,0.54570836,0.8263891339302063,0.4914518,6.680618,0.08288764208555222
19,0.6250751,1.6427754,1.8626481,0.40187204,1.4958864,-2.0955331,0.8029240369796753,0.4395731,6.4242816,0.062404993921518326
20,1.7360163,0.45461926,-0.18209626,0.39841416,0.5182281,-0.10394288,0.8130012154579163,0.39232197,8.901804,0.00761256692931056
21,2.5791683,-0.2376931,-0.6131692,0.4295788,-0.2366664,0.30889067,0.8032625913619995,0.5605561,6.2507663,0.11605656892061234
22,-1.6121329,3.860779,-1.6419483,0.42972594,3.8721619,1.1782141,0.8183955550193787,0.4108351,10.05958,0.05
23,1.1619031,1.1772504,-0.9021046,0.523176,1.2239947,0.6662876,0.7766576409339905,0.4942531,5.11145,0.14158272743225098
24,-0.23985213,2.5922616,-0.19469883,0.39249623,2.4512315,-0.16246675,0.7766355276107788,0.4973581,7.2495785,0.06873612105846405
25,1.6248777,0.74387723,-0.4034777,0.50783783,0.7219688,0.062410183,0.8155925273895264,0.46433938,8.591679,0.021799784153699875
26,3.7070868,-1.5759853,-0.7304346,0.57437456,-1.3179873,0.23503257,0.7649609446525574,0.4889044,7.343553,0.0475100614130497
27,2.575266,-0.28131706,-0.31887868,0.4810321,-0.27436,0.14317112,0.8257577419281006,0.48014092,4.9418287,0.16044653952121735
28,2.620541,-0.25218543,-0.89953613,0.43196917,-0.14662649,0.7451467,0.8223697543144226,0.526116,3.5263693,0.28334876894950867
29,1.5382421,0.6912109,-2.497502,0.41632432,0.5969778,2.1961095,0.8306252360343933,0.40508956,9.872487,0.05
30,1.4499662,0.8952697,-0.20934492,0.4317884,0.8352082,-0.03279969,0.7728224396705627,0.4116658,3.6893513,0.29039424657821655
31,0.51089334,1.7373495,-2.3134286,0.5012694,1.5934641,1.9387091,0.8121147751808167,0.4762304,6.4288316,0.09963735938072205
32,2.6278303,-0.404748,-1.4063305,0.47533742,-0.30193198,1.1219633,0.8196315169334412,0.39608526,3.3260121,0.373940110206604
33,0.96974367,1.3188392,1.0871685,0.357419,1.1801893,-1.3157222,0.8114400506019592,0.42404506,7.228777,0.08071698248386383
34,2.2437463,0.18373927,-1.7658587,0.5262334,0.15963598,1.3529651,0.8373681902885437,0.38907906,5.3109174,0.12996622920036316
35,0.26754606,1.8325188,-0.20341353,0.4646553,1.7900987,-0.00368729,0.7949798107147217,0.43694735,8.479044,0.022315148264169693
36,-1.8401752,4.0594893,-2.6393046,0.5054495,3.9999568,2.3365982,0.8149641156196594,0.3566659,7.276444,0.03640413656830788
37,0.84174955,1.4537213,-1.4614524,0.53592706,1.4530584,1.092059,0.8160731792449951,0.46453527,9.5632305,0.008564521558582783
38,1.8507038,0.37465516,-0.88377583,0.41938606,0.3851322,0.6526762,0.8171496987342834,0.44530317,5.887926,0.09453772008419037
39,2.744595,-0.4510633,-0.09561835,0.49851057,-0.30524155,-0.21647745,0.837126612663269,0.36154822,3.4810243,0.27982214093208313
40,1.4412225,0.9542326,-1.1646198,0.48354915,0.960439,0.7717703,0.8408227562904358,0.35850325,4.1136856,0.22666260600090027
41,2.96987,-0.79177314,-0.4111034,0.39986968,-0.63642263,0.12249953,0.7703269124031067,0.44997334,9.291213,0.05
42,2.302313,0.2768364,-0.62004584,0.44166175,0.08609667,0.30115232,0.85,0.46581146,6.0200677,0.1082015186548233
43,2.0553536,0.1790677,-0.6283233,0.46761867,0.32243088,0.34811747,0.7733730673789978,0.5173958,4.643811,0.16724151372909546
