,posterior_g1,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
0,2.2089252,0.7477802038192749,0.13572397828102112,2.3945655822753906,1.0002182
1,2.2339902,0.5778334736824036,0.18512386083602905,2.393498659133911,1.1267637
2,2.2123957,0.46384549140930176,0.17665652930736542,2.5154738426208496,0.9805013
3,2.259827,0.759576141834259,0.14031493663787842,2.084204912185669,1.1041676
4,2.2993245,0.7729089856147766,0.14800803363323212,2.4735748767852783,1.1743991
5,2.387275,0.7524406909942627,0.07070952653884888,2.084700584411621,1.2871636
6,2.2635224,0.571017324924469,0.20929907262325287,2.395474672317505,1.4010893
7,2.3382094,0.8018218874931335,0.12596279382705688,2.2077813148498535,1.4584532
8,2.229551,0.7308208346366882,0.1577860713005066,2.5127060413360596,0.91946346
9,2.2606633,0.7575055956840515,0.1618148386478424,2.4231042861938477,1.043997
10,2.2703464,0.7158642411231995,0.14533601701259613,2.34493088722229,1.1916083
11,2.2253976,0.7371012568473816,0.1482968032360077,2.4583609104156494,0.9962824
12,2.3208337,0.7830814123153687,0.11856355518102646,2.273702383041382,1.139044
13,2.2625878,0.7381989359855652,0.14176274836063385,2.430413246154785,1.0671725
14,2.2344236,0.8275390863418579,0.08557936549186707,2.3214073181152344,1.1205783
15,2.2974305,0.7744596600532532,0.15867872536182404,2.3962135314941406,1.0213525
16,2.1562614,0.23511049151420593,0.1918676644563675,2.51232647895813,0.79975694
17,2.250324,0.7141016125679016,0.18786180019378662,2.310147523880005,1.30727
18,2.2310772,0.7563533186912537,0.13136005401611328,2.3531219959259033,0.9871603
19,2.1207404,-0.0008632364915683866,0.247164785861969,2.437028646469116,0.8819269
20,2.318785,0.7292768955230713,0.17309586703777313,2.249385118484497,1.4613749
21,2.2848504,0.7900019884109497,0.11178738623857498,2.39888072013855,1.1786367
22,2.2672427,0.8233993053436279,0.0970839187502861,2.3423752784729004,1.1501088
23,2.1991568,0.7643651962280273,0.12992432713508606,2.3821749687194824,0.8318985
24,2.227302,0.7313881516456604,0.16611839830875397,2.3436739444732666,1.1253647
25,2.3781455,0.8340010643005371,0.12029296904802322,2.0894389152526855,1.5245773
26,2.2677562,0.7646172046661377,0.1394905000925064,2.5208816528320312,1.1107587
27,2.1554463,0.5724703669548035,0.15921594202518463,2.4781785011291504,0.8099993
28,2.2191658,0.5056800246238708,0.22077421844005585,2.4892852306365967,1.090457
29,2.3653862,0.8251686096191406,0.13410931825637817,2.265573024749756,1.2635456
30,2.186401,0.6615055203437805,0.1364595741033554,2.4561362266540527,0.85586417
31,2.218179,0.4420103132724762,0.2081538289785385,2.440001964569092,1.0930239
32,2.219829,0.5262669324874878,0.18487440049648285,2.5220956802368164,1.0475082
33,2.2256994,0.6844004988670349,0.15439939498901367,2.461437702178955,0.9852988
34,2.3611019,0.8111575841903687,0.1347995400428772,2.072801351547241,1.7481742
35,2.347417,0.8298646211624146,0.11046762019395828,2.1147701740264893,1.3970034
36,2.1597817,0.3400512635707855,0.2587331235408783,2.460813283920288,0.9512742
37,2.2397416,0.7746426463127136,0.15006382763385773,2.327510118484497,1.2153935
38,2.2296228,0.8249883055686951,0.1053503081202507,2.4008822441101074,1.0031759
39,2.3108923,0.821783185005188,0.13765929639339447,2.248281717300415,1.189168
40,2.3339481,0.6014356017112732,0.17742522060871124,2.059990882873535,1.5277892
