,posterior_g1,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
0,2.0804188,0.8424056172370911,0.07324831187725067,8.201694,1.4431834
1,2.125028,0.85,0.02031298540532589,5.895634,1.3615403
2,2.1002862,0.8468719720840454,0.026437941938638687,6.5203247,1.2585114
3,2.1107192,0.8290621638298035,0.05,6.4098473,1.3979961
4,2.1370692,0.85,0.05,5.6985273,1.395423
5,2.1475177,0.8138399720191956,0.02414114400744438,4.9210825,1.1876069
6,1.9264221,0.85,0.20690375566482544,14.645718,0.97645694
7,2.1262436,0.7615329623222351,0.04691729694604874,6.319985,1.505709
8,2.0241098,0.85,0.07773527503013611,11.618423,1.2331038
9,2.0966337,0.8203263282775879,0.05039718374609947,6.4410143,1.08977
10,2.0721605,0.85,0.04838744178414345,8.512075,1.2097095
11,2.266168,0.8275824189186096,0.05,3.3005884,2.2622385
12,2.4458544,0.85,0.06412209570407867,2.038293,2.6881266
13,2.1622295,0.8350586295127869,0.028764162212610245,5.0528903,1.5101191
14,2.1560285,0.85,0.013293875381350517,5.565047,1.3939655
15,1.6865871,0.8237931132316589,0.27840614318847656,10.783265,2.1171768
16,2.2814443,0.6954711675643921,0.037786900997161865,3.047722,2.1554856
17,2.2525363,0.85,0.05,4.050612,2.0878446
18,2.1168911,0.85,0.05,5.5751224,1.2609339
19,2.2306783,0.85,0.05,3.7974355,1.6804868
20,2.271888,0.7484256029129028,0.049562789499759674,3.32509,2.2692025
21,2.175249,0.85,0.05,4.6928377,1.4644792
22,2.1144698,0.85,0.05,6.00828,1.2682527
23,2.187727,0.85,0.05,4.7236257,1.7447815
24,1.961209,0.85,0.1625751554965973,14.583133,1.1407378
25,2.1455944,0.8492541313171387,0.05,5.0651155,1.1464094
26,2.0318966,0.8495787978172302,0.07339915633201599,12.313626,1.0877402
27,1.9631562,0.85,0.0845608115196228,11.959524,0.57805675
28,2.0549405,0.85,0.0677911713719368,9.425775,1.6806897
29,2.2540581,0.4057721197605133,0.04780735448002815,3.7188122,2.4952464
30,2.2884042,0.42353519797325134,0.024469370022416115,3.0916374,2.4156857
31,2.0896215,0.85,0.03779563307762146,7.2648416,1.5040792
32,2.161237,0.8080812096595764,0.05,5.2727475,1.4431202
33,2.208633,0.8326956629753113,0.05,4.5007544,1.7133611
34,2.108864,0.85,0.04082801938056946,7.151177,1.3164506
35,2.228347,0.4780735671520233,0.05,4.2706094,1.8850819
36,2.259895,0.85,0.05,2.957199,2.2053392
37,2.122949,0.7989426255226135,0.01707352325320244,6.212982,1.1220957
38,2.1808734,0.85,0.05,4.8447065,1.5160935
39,2.1419022,0.8237510323524475,0.05,5.32501,1.3536781
40,2.2472346,0.827842652797699,0.025827713310718536,3.1127453,2.0247684
41,2.0040534,0.8037182092666626,0.15405702590942383,14.927762,1.8003132
42,2.0537817,0.85,0.04545712098479271,9.683806,1.5709606
43,2.0946946,0.85,0.03152342885732651,6.713156,1.3624779
44,2.174316,0.6227545738220215,0.05057765915989876,4.52995,1.6736053
45,2.0185845,0.85,0.11237489432096481,13.171813,1.3685882
46,2.0221052,0.85,0.09970057010650635,12.269742,1.718319
47,2.1714156,0.5442938208580017,0.0594124011695385,4.8467364,1.7703702
48,2.1315646,0.85,0.02682759426534176,5.935055,1.5140754
49,2.421199,0.5394574999809265,0.0895165205001831,2.28613,2.6980872
50,2.1753902,0.85,0.008586225099861622,4.971949,1.73058
51,2.1700838,0.85,0.05,5.2163353,1.4800175
52,2.0472045,0.85,0.0856296569108963,10.846677,1.5069225
53,2.0243578,0.85,0.06833389401435852,11.571133,0.7265054
54,2.0762496,0.8449884057044983,0.04953326657414436,7.6381884,1.6459298
55,2.129244,0.8202037215232849,0.05325772240757942,5.859171,1.4738686
56,2.0850909,0.8283207416534424,0.07026972621679306,7.340842,1.3316687
57,2.2248106,0.8228957056999207,0.03260262310504913,4.3039317,2.3130617
58,2.2235038,0.7558922171592712,0.05,4.0281553,1.9083245
59,2.0826125,0.8272067904472351,0.07695581763982773,7.8917155,1.2861583
