,posterior_g1,posterior_g2,posterior_g3,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
0,2.2235823,0.15334722,-0.08712186,0.8323448300361633,0.21070164442062378,3.3854806,2.6215932
1,2.330035,0.13500546,-0.14495906,0.6996406316757202,0.2920975089073181,2.1649692,2.08032
2,2.2232838,0.14392956,-0.14425167,0.7855834364891052,0.2839314043521881,3.5115154,2.6905367
3,2.2657392,0.09054938,-0.10243943,0.7564176321029663,0.27502909302711487,3.3215115,2.8859272
4,2.2183454,0.18736584,-0.12047875,0.8487324118614197,0.22180597484111786,2.9792278,2.7399411
5,2.2825716,0.15556154,-0.1380602,0.7208718061447144,0.2642313539981842,2.884797,2.525421
6,2.1645415,0.07421244,-0.09425713,0.85,0.21229474246501923,5.2920823,2.1240861
7,2.3879359,0.10573684,-0.16905534,0.7613348364830017,0.20461881160736084,2.1105418,2.0268035
8,2.288935,0.14453925,-0.11746098,0.8177381753921509,0.2138732671737671,2.6988149,2.3261256
9,2.317773,0.17305899,-0.09981145,0.7388268113136292,0.16835470497608185,2.1103249,1.7575662
10,2.21965,0.08593566,-0.08868428,0.7909284234046936,0.2665310800075531,4.199791,2.7214692
11,2.2682893,0.16291149,-0.13127716,0.8065426349639893,0.21294258534908295,2.9984677,2.6717026
12,2.3097808,0.1146263,-0.22740088,0.774390459060669,0.2625138759613037,3.3987417,2.602896
13,2.2869205,0.0877882,-0.09949077,0.8219071626663208,0.18457409739494324,2.8145537,1.531462
14,2.2659433,0.062366124,-0.08258895,0.7563861012458801,0.24550680816173553,3.3019328,2.3438141
15,2.2704182,0.08159468,-0.09535908,0.72407466173172,0.26508432626724243,3.2949939,2.4457147
16,2.261438,0.1446094,-0.132952,0.8276368379592896,0.16647037863731384,2.7644887,2.043219
17,2.37185,0.08114011,-0.093815915,0.802895724773407,0.1545196920633316,2.158241,2.2576215
18,2.2853165,0.14363155,-0.16840608,0.7800415754318237,0.2275816649198532,2.9151235,2.4449234
19,2.252978,0.14069143,-0.20381068,0.85,0.17272603511810303,3.7805223,1.6261646
