,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
0,-0.6529551,3.0946264,-0.3410511,0.3585817,3.1037734,0.4166714549064636,0.2596978545188904,2.3090312480926514,2.6086252
1,0.9709998,1.4040446,-0.19651613,0.41750973,1.4500624,0.18467320501804352,0.23500725626945496,2.043639898300171,2.086715
2,4.003604,-1.5021648,-0.21883827,0.4887958,-1.3986394,0.6878387331962585,0.18523305654525757,2.006030559539795,1.7353951
3,2.6074507,-0.28845203,-0.22786164,0.46799326,-0.20075484,0.4366437792778015,0.23758690059185028,2.3728530406951904,2.5428278
4,0.8688757,1.4956605,-0.2509854,0.62047476,1.5227492,0.24023881554603577,0.3027796745300293,2.174912214279175,2.5134542
5,0.2143178,2.143287,-0.23173155,0.35855198,2.2487457,0.38866686820983887,0.290567547082901,2.224397897720337,2.5410895
6,2.7850661,-0.33166945,-0.19969022,0.33107567,-0.3041573,0.5046543478965759,0.23092374205589294,2.043449640274048,2.3715863
7,1.615211,0.5862159,-0.24535657,0.44619352,0.7355269,0.7647921442985535,0.21248041093349457,3.057924509048462,2.250219
8,1.4418732,1.0193331,-0.30898336,0.37576845,1.1249224,0.7737419009208679,0.14967012405395508,2.0430281162261963,1.9693629
9,3.5924613,-1.1676339,-0.31600124,0.41951618,-1.0822543,0.45359402894973755,0.22033827006816864,2.069173574447632,1.9332216
10,3.6426153,-1.3974259,-0.16575526,0.4133341,-1.1736149,0.3951243460178375,0.3017069399356842,2.2239527702331543,2.7498424
11,1.3837199,1.0021507,-0.32531756,0.39552432,1.154671,0.19886761903762817,0.2588355243206024,2.096555233001709,2.5821095
12,1.0420876,1.3478632,-0.20465998,0.47229648,1.4469683,0.37640702724456787,0.21611164510250092,2.0684776306152344,1.9628248
13,0.85856134,1.4408777,-0.4214909,0.62491083,1.6198237,0.6953631043434143,0.21596573293209076,2.4968769550323486,1.8717738
14,1.163113,1.2671082,-0.28987178,0.5296272,1.2157705,0.48711565136909485,0.17675144970417023,2.1178855895996094,1.4882417
15,0.25356907,2.169627,-0.25706995,0.49274164,2.2659745,0.5867592692375183,0.20280800759792328,2.0288374423980713,2.5612378
16,1.4367646,0.8620447,-0.17420018,0.39881402,0.91928416,0.6224174499511719,0.2240496426820755,2.1638753414154053,1.8633829
17,1.3574173,1.0794541,-0.25461757,0.34852108,1.1641303,0.15870077908039093,0.29799097776412964,2.1652169227600098,2.4487138
18,0.5496158,1.7460573,-0.1529871,0.44302925,1.8334948,0.608238160610199,0.18012595176696777,2.0590145587921143,1.8399355
19,1.468259,1.0431955,-0.25063947,0.52705353,1.1641972,0.49991142749786377,0.19605231285095215,2.0388641357421875,1.6108851
20,2.3153367,0.023810828,-0.17044075,0.33594128,0.04740071,0.5058178901672363,0.23769518733024597,2.375249147415161,1.9928602
21,3.8279405,-1.2728151,-0.15789118,0.4401957,-1.2505755,-0.3354134261608124,0.1915651261806488,2.034691572189331,2.1560364
22,1.8157339,0.49684152,-0.24717245,0.3821775,0.58364475,0.5405155420303345,0.2728368043899536,2.381575107574463,2.5107877
23,1.8175493,0.51038617,-0.20487101,0.45350882,0.52977955,0.6532968282699585,0.22439098358154297,2.366103410720825,1.7765775
24,2.439534,0.024179703,-0.23979451,0.27063113,-0.012724713,0.08952153474092484,0.1880066692829132,2.1276190280914307,1.3805069
25,1.9193332,0.4218726,-0.30720738,0.5202923,0.5317073,0.29300281405448914,0.24143989384174347,2.132754325866699,1.8840125
26,3.6380994,-1.253687,-0.19270845,0.48246467,-1.1725378,0.4207863509654999,0.2232719361782074,2.069154977798462,2.159639
27,1.9453697,0.32161662,-0.11749287,0.5209522,0.4121014,0.5968008041381836,0.1664344072341919,2.1694095134735107,1.2322778
28,2.3965333,-0.064408295,-0.32849756,0.3594702,0.09054655,0.6144254207611084,0.21096697449684143,2.2301597595214844,1.684781
29,1.2765406,1.0112308,-0.2790801,0.48974174,1.1007832,0.7559459209442139,0.19721464812755585,2.4240896701812744,1.750982
30,2.7573352,-0.45439428,-0.2902064,0.4526343,-0.26229346,0.21958719193935394,0.29960542917251587,2.344069719314575,2.864652
31,1.4513961,0.68854475,-0.12726438,0.56601304,0.860499,0.5832728147506714,0.3239032030105591,3.122556686401367,2.5754876
32,3.626375,-1.0400436,-0.2870624,0.32052812,-1.051483,0.4812617003917694,0.2391335517168045,2.0821948051452637,1.8596872
33,1.8138555,0.4533033,-0.18132311,0.49143356,0.6070899,0.23853348195552826,0.2765730321407318,2.170576333999634,1.8015597
34,1.951751,0.39932403,-0.2855428,0.43839818,0.44325167,0.7631423473358154,0.1674511581659317,2.1886794567108154,1.687804
35,2.541217,-0.1328323,-0.1503109,0.4513541,-0.07349543,0.46481508016586304,0.2271447330713272,2.0543367862701416,2.00285
