,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
106,2.0588317,0.17623052,-0.2710206,0.45939046,0.23553914,0.22062624990940094,0.17247499525547028,2.302161455154419,1.2070961
107,-0.62887377,3.0216768,-0.28715602,0.5102313,3.1438003,0.4377678334712982,0.2031930387020111,2.068080425262451,1.3363495
108,4.145159,-1.733265,-0.265103,0.5011625,-1.6591072,0.45380908250808716,0.19672153890132904,2.1918253898620605,1.1302228
109,0.61151755,1.8187885,-0.3434897,0.4115901,1.7658716,0.2842373251914978,0.19413922727108002,1.9959468841552734,1.4264834
110,0.74370366,1.595119,-0.263777,0.50389665,1.5483813,0.06047935411334038,0.20936916768550873,1.986006498336792,1.4294662
111,2.489881,-0.29109403,-0.16550644,0.5215098,-0.27434206,0.13494016230106354,0.16586335003376007,2.0973434448242188,1.255458
112,1.1443232,1.3503358,-0.31310615,0.46186453,1.4331557,0.24682581424713135,0.22851239144802094,1.9185823202133179,1.5666728
113,1.8705453,0.37870657,-0.30870622,0.47999284,0.41275972,0.07647934556007385,0.1847110092639923,2.3016467094421387,1.1153158
114,1.2723031,1.0196267,-0.3251916,0.37628525,1.0219804,0.2843593955039978,0.21738627552986145,2.6392197608947754,1.0809512
115,1.5182697,0.90128756,-0.22176646,0.42335325,0.9173832,0.41270092129707336,0.20698034763336182,2.0316712856292725,1.3621074
116,1.2149644,1.1203139,-0.20445515,0.3771036,1.2394053,0.35358572006225586,0.14587166905403137,2.359198570251465,0.8471946
117,-0.23739307,2.653314,-0.33827096,0.53446496,2.6989772,0.3179355561733246,0.19148127734661102,2.1147146224975586,1.1788613
118,1.5442203,0.6277817,-0.2655324,0.49683183,0.5173654,0.05,0.24451470375061035,2.5615644454956055,1.0607145
119,2.070461,0.24930969,-0.19629467,0.45392975,0.30771455,0.156338170170784,0.1919645369052887,2.0145158767700195,1.4023869
120,1.25175,1.1865255,-0.34657466,0.5277585,1.282834,0.3909514248371124,0.17641396820545197,1.8803513050079346,1.570454
121,2.2324815,-0.016915593,-0.35650602,0.4645939,0.13062905,0.05,0.20670680701732635,2.1684327125549316,1.211995
122,-0.32254222,2.690302,-0.35935453,0.5588693,2.538882,0.2674543559551239,0.18794536590576172,2.3312652111053467,1.0381255
123,0.12487983,2.3510957,-0.30305386,0.4234345,2.4281807,0.3873852491378784,0.20608268678188324,2.0947673320770264,1.4281372
124,2.0172417,0.3826493,-0.38454142,0.5755341,0.41165617,0.33478784561157227,0.17359839379787445,2.0354843139648438,1.2383366
125,1.4065173,0.8587049,-0.31647938,0.4600861,0.89499724,0.05,0.14802928268909454,2.1255526542663574,1.1270386
126,3.2892666,-0.7520897,-0.4367688,0.44710913,-0.610997,0.5813984870910645,0.16483739018440247,2.0530881881713867,1.050467
127,1.1258912,1.1544693,-0.32777253,0.46963802,1.1599809,0.3562183678150177,0.18700434267520905,2.2539267539978027,0.9625722
128,1.0891614,1.438421,-0.35558876,0.35393512,1.362278,0.35954225063323975,0.17385603487491608,2.059175729751587,1.3084826
129,1.8276862,0.4924008,-0.3275061,0.3857963,0.5390866,0.27515408396720886,0.1922702044248581,2.268172025680542,1.0861961
130,2.3432126,-0.05480328,-0.27702472,0.5594546,0.01744047,0.13054823875427246,0.15848475694656372,2.046717882156372,1.221635
131,1.5519063,0.616717,-0.24150567,0.38749117,0.73075664,0.05,0.20211033523082733,2.110337734222412,1.2799238
132,1.4851778,0.8303579,-0.2846532,0.3860516,0.89178944,0.2736877202987671,0.15812020003795624,2.131070613861084,1.1580193
133,1.8236297,0.48100328,-0.30037543,0.44764468,0.5132288,0.3561103045940399,0.14612825214862823,2.1619699001312256,1.192152
134,2.534625,-0.25532365,-0.20771609,0.44124153,-0.16953173,0.18703250586986542,0.16005919873714447,1.9799693822860718,1.375901
135,1.2861601,1.049561,-0.2787827,0.43389094,1.1180269,0.38680708408355713,0.17480699717998505,2.066293239593506,1.2578688
136,1.9054463,0.40088284,-0.23529243,0.46675485,0.4454418,0.4438425600528717,0.15787279605865479,2.0533182621002197,1.1330544
137,1.6336826,0.53350675,-0.39959234,0.51563203,0.59740233,0.2217043936252594,0.20300252735614777,2.7907276153564453,0.92719907
138,2.3408642,-0.10220172,-0.2982345,0.37188655,-0.079928726,0.06027074530720711,0.20275861024856567,2.335467576980591,1.1426703
139,0.68407667,1.8972232,-0.33811957,0.41395202,1.9417274,0.5042439699172974,0.14769870042800903,2.0944488048553467,1.0586234
140,1.0091692,1.124978,-0.38849425,0.47822836,1.1788888,0.08186010271310806,0.19133709371089935,2.4874649047851562,0.9322794
141,0.933208,1.5173635,-0.26782376,0.47007942,1.5436362,0.6688503623008728,0.21279321610927582,2.111948013305664,1.193091
142,1.2779913,0.8664468,-0.30120888,0.41289234,0.9209598,0.10691872239112854,0.22310233116149902,2.5479509830474854,1.1277523
143,-0.15826589,2.5593605,-0.27471897,0.5139478,2.6646717,0.4840525686740875,0.1693979650735855,2.128784418106079,1.1168966
144,1.8925872,0.31183013,-0.45336524,0.52317804,0.3900465,0.06088755279779434,0.2154734879732132,2.292921543121338,1.1702877
145,-0.88483024,3.320184,-0.36481333,0.4819008,3.4891205,0.21789896488189697,0.18988142907619476,2.047779083251953,1.2558179
146,1.4872171,0.83477247,-0.33575308,0.4901001,0.965794,0.1900390088558197,0.20004433393478394,2.165430784225464,1.2707235
147,3.665327,-1.2777039,-0.26625687,0.49175563,-1.2078533,0.32920747995376587,0.17957369983196259,2.0362861156463623,1.316372
148,2.2366273,-0.071925685,-0.2885365,0.54217446,-0.029977415,0.15737661719322205,0.212077334523201,2.27365779876709,1.2014076
149,1.6223377,0.62856025,-0.27235353,0.5482211,0.6582764,0.13171032071113586,0.20559006929397583,2.176240921020508,1.1716881
150,1.8829373,0.44104257,-0.27934533,0.47572118,0.52808243,0.4016622304916382,0.19864164292812347,2.2483599185943604,1.3352474
151,1.9801464,0.33510664,-0.39096114,0.51534665,0.3731089,0.2604941129684448,0.17584364116191864,2.2675845623016357,1.1728218
152,0.58572257,1.7843903,-0.32876444,0.5008437,1.8673877,0.1815706342458725,0.2290324568748474,2.055060863494873,1.5053939
153,1.728906,0.64335823,-0.3513149,0.5150395,0.72361124,0.23476004600524902,0.15319253504276276,1.9647842645645142,1.3136299
154,1.4590735,0.79246044,-0.34349748,0.44021487,0.80285794,0.29101651906967163,0.20504553616046906,2.3517446517944336,1.1235435
155,2.2490473,0.18791825,-0.3536094,0.52803826,0.20120956,0.21100911498069763,0.16150875389575958,1.9852169752120972,1.4122492
156,1.1628226,1.2504232,-0.35786143,0.69963264,1.2793162,0.05,0.1361379623413086,1.4790728092193604,1.3443755
157,2.5385818,-0.1811863,-0.26560488,0.45376432,-0.1090776,0.2654828727245331,0.17723169922828674,2.021277904510498,1.340574
158,2.5855243,-0.32262567,-0.38027522,0.45688733,-0.35307285,0.15293121337890625,0.1594739854335785,2.2847843170166016,1.1283801
159,2.9181406,-0.71252227,-0.29576916,0.4165939,-0.69662076,0.06873441487550735,0.23100823163986206,2.300718307495117,1.2532908
160,1.7004334,0.608347,-0.26938954,0.42937115,0.63732636,0.17420335114002228,0.16026116907596588,2.1009998321533203,1.2137723
161,2.7299583,-0.23535581,-0.33771232,0.3862042,-0.20077083,0.46536728739738464,0.16951365768909454,2.035133123397827,1.3581773
162,1.7908009,0.39102492,-0.27912045,0.41731924,0.43856725,0.07036527246236801,0.22450095415115356,2.2202765941619873,1.226302
163,1.8251835,0.49901873,-0.31497002,0.50599855,0.45261896,0.3790304958820343,0.11450187116861343,2.112842559814453,1.0361165
164,-0.10619251,2.503794,-0.27198222,0.5780062,2.495874,0.16909100115299225,0.18640895187854767,2.0508711338043213,1.2490513
165,1.400477,0.76036257,-0.26569274,0.56870186,0.9040791,0.11732746660709381,0.1814122498035431,2.416361093521118,1.1083902
166,-0.0020835332,2.3797321,-0.3028891,0.4857697,2.470985,0.16500557959079742,0.18665261566638947,2.1111066341400146,1.308224
167,2.1143749,0.21692419,-0.3348809,0.4772163,0.22899982,0.08931393921375275,0.15893672406673431,2.1288020610809326,1.2178869
168,0.75787395,1.4268148,-0.07711562,0.40684712,1.4820986,0.24565215408802032,0.15880845487117767,2.142000436782837,1.1465563
169,0.24878474,2.2173905,-0.24077538,0.4161114,2.3422205,0.3375137150287628,0.2394760549068451,1.9836140871047974,1.5512159
170,1.6644588,0.61701703,-0.2876145,0.46801996,0.68979555,0.32717424631118774,0.19306127727031708,2.0330915451049805,1.5036124
171,2.1254525,0.25919196,-0.39602768,0.5691068,0.2603565,0.12962688505649567,0.18102967739105225,2.084172010421753,1.1799217
172,2.99655,-0.79448265,-0.23120332,0.5000475,-0.71882826,0.2635393440723419,0.17052549123764038,2.261155366897583,1.193184
173,0.83407545,1.4027703,-0.21953246,0.40262225,1.4493647,0.2760385274887085,0.17117586731910706,2.13661527633667,1.1100879
174,1.5634619,0.83334905,-0.3594024,0.5700038,0.81077665,0.21248888969421387,0.1716013252735138,2.043632984161377,1.3669184
175,0.4383598,2.0266023,-0.32738495,0.494627,2.0883627,0.6736578345298767,0.17368297278881073,2.216399908065796,1.0682011
