,posterior_phi,posterior_sigma,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6
28,0.15132552,0.7728751,1.4655671,0.75567484,-0.26841915,0.3273029,0.6914512,-0.043019533
29,0.5354013,0.84232575,1.355847,0.72745204,-0.5304311,0.45394957,0.7213169,0.26467735
30,-0.58855385,0.5773821,1.0845122,1.0914973,0.45926598,0.31848657,1.0736237,-0.66511
31,-0.20622113,0.6165144,3.8225849,-1.6436403,0.15992069,0.39246184,-1.6384354,-0.38961875
32,0.5969596,0.6878206,0.4401448,1.5889838,-0.8972092,0.45874336,1.5854386,0.679235
33,0.24482271,0.91763985,2.191562,-0.07336796,0.47387987,0.3374785,-0.111255795,-0.8000232
34,0.5283499,0.8203652,0.8267714,1.1961933,-0.35645893,0.32631442,1.1962452,0.047569994
35,-0.032894105,0.73145854,2.475524,-0.15296876,0.15429743,0.3357455,-0.20939106,-0.30287927
36,-0.23364043,0.8403371,3.149827,-0.925068,1.2850156,0.36644986,-0.86385,-1.5180428
37,-0.587541,0.52028644,-0.589662,2.544285,-1.0141535,0.34291556,2.4774559,0.77600735
38,0.18118957,0.69105077,2.8853045,-0.625531,1.0156178,0.35687983,-0.6574258,-1.198268
39,-0.06287229,0.9578779,2.961763,-0.6675207,-0.99889493,0.32705337,-0.64897877,0.6488119
40,-0.60297805,0.5735426,0.10472682,1.8089668,2.371964,0.3870273,1.7726054,-2.6700895
41,-0.17696048,0.79038805,-0.23215878,1.9416314,1.6199075,0.3788097,1.9365726,-1.8597912
42,0.14048839,0.9697355,2.7703104,-0.5088408,1.4466553,0.3621756,-0.51403195,-1.7255619
43,0.5878774,0.7746132,-0.25057107,2.3508036,2.2982714,0.4104514,2.3471982,-2.6837263
44,0.2462177,0.8544565,3.0178318,-0.884144,-2.132575,0.36066076,-0.86974055,1.7689537
45,0.5916953,0.8150155,0.49740627,1.5687175,-1.0505477,0.3977793,1.5675607,0.8649593
46,-0.5491173,0.9361013,2.5669413,-0.15902783,-0.01675129,0.2943711,-0.20570855,-0.2677522
47,-0.70116305,0.69716626,1.0379686,1.0477493,-1.9829493,0.3724597,1.0017256,1.6492224
48,-0.29609427,0.82031536,1.7694503,0.38059664,-0.26250532,0.43520343,0.3412989,0.017680323
49,0.010073711,0.48227435,2.7196412,-0.42415068,0.50189924,0.32309014,-0.50965893,-0.7417023
50,0.5489719,0.8623853,1.394046,0.6493434,0.0065265996,0.36200902,0.62320936,-0.19058138
51,0.120785534,0.7947612,1.2808468,0.79136777,-1.820555,0.23158318,0.7894939,1.4322387
52,-0.5899089,0.78925234,3.5437956,-1.2497773,-0.6544346,0.43507904,-1.2644242,0.33539835
53,0.521142,0.8477012,-0.54507715,2.423385,-0.099825606,0.44996676,2.3782842,-0.11979886
54,-0.060416833,0.78191596,1.9147575,0.27210268,-1.4159383,0.47495705,0.2970755,1.1040635
55,0.2367386,0.907202,2.9532814,-0.65532315,-1.3360434,0.29271117,-0.6298817,0.96439797
56,0.47579136,0.75223905,2.1345181,0.06053056,1.5699025,0.4716273,0.05387493,-1.9107769
57,0.08058023,0.5908395,1.6527057,0.58152187,-1.3109399,0.39602077,0.5717746,1.0211987
58,0.13652001,0.68877894,1.9117419,0.23538774,1.9667535,0.33603358,0.17542648,-2.223168
59,0.30033693,0.88809496,1.5654199,0.3458286,2.5922391,0.31991562,0.35974494,-2.7981956
60,0.7510331,0.77107376,1.1011682,1.0110911,-0.38677406,0.3721491,1.0109969,0.030717291
61,-0.023729274,0.7878441,1.1068666,1.0979292,-0.4570042,0.4861313,1.0117432,0.1835576
62,0.6923729,0.590824,4.013527,-1.9173496,-0.90274054,0.35241565,-1.8237591,0.6206149
63,0.5456938,0.91610044,1.3655529,0.89806706,0.22059725,0.38456094,0.8007862,-0.52801156
64,0.36328223,0.7211039,-0.0011644756,1.6990305,1.11963,0.34521705,1.7185837,-1.3514084
65,0.63410324,0.986524,1.276862,0.8147335,1.356312,0.40376812,0.750785,-1.721216
66,0.6060172,0.9381324,2.0495994,0.3751231,-0.53851557,0.3066561,0.34376627,0.36150423
67,0.6672615,0.8340002,-0.23067766,2.2346482,-1.5502868,0.37546366,2.1938396,1.2774063
68,-0.26905298,0.79415315,0.2850151,1.5848993,-1.4978429,0.41716546,1.5766989,1.215189
69,0.5061096,0.86170155,2.7084417,-0.49070355,0.19711104,0.38579816,-0.5413288,-0.4436101
70,0.56250113,0.65783703,0.3759478,1.7206588,1.7483878,0.3857935,1.6678371,-2.0650663
71,-0.051724978,1.0332857,1.6775234,0.5385158,0.52753025,0.39861953,0.52218896,-0.82949376
72,0.5591769,0.6491575,-0.01142535,2.111295,-3.7456198,0.48088893,2.0724692,3.4336772
73,-0.69172496,0.8024018,1.0701362,0.807102,1.2746472,0.39859024,0.79324234,-1.4925636
74,-0.7585253,0.6060422,1.4267596,0.9484119,-1.1255254,0.44012427,0.9823488,0.7440027
75,-0.74540824,0.5383488,1.8704354,0.34944665,-0.7696421,0.3944176,0.39204264,0.5053382
76,-0.6591542,0.7864708,4.402463,-1.7557636,-3.3433542,0.39224395,-1.7316256,2.9373124
77,0.08808587,0.7280516,2.065194,0.0987173,0.04766366,0.27366835,0.07229926,-0.36510715
78,-0.76374173,0.61286736,1.979913,0.46811512,-1.8639708,0.50019187,0.47652578,1.4697837
79,-0.3130755,0.8832328,-0.004374929,2.112601,0.93708634,0.4136577,2.0514438,-1.242637
80,-0.77974784,0.6024619,4.1310163,-1.6575047,-0.81759727,0.41896823,-1.6093184,0.33339342
81,0.14452094,0.7417083,3.0959084,-0.8034638,0.3309777,0.39321843,-0.8622168,-0.62966466
82,-0.6573402,0.61400473,2.6615424,-0.31094834,0.76731706,0.33751553,-0.34319106,-0.9821719
83,0.6236408,0.74454594,2.1668718,-0.064862855,-2.918246,0.39228812,-0.16423105,2.520121
84,-0.0801954,0.74471265,1.9853662,0.18906815,-1.4107262,0.38104,0.1698627,1.0330795
85,0.6194833,0.8849104,0.79868263,1.203321,-2.3218212,0.3612455,1.1727672,1.9436321
86,-0.61649036,0.6583143,0.2320051,1.8785057,-0.7930682,0.4457877,1.8800435,0.5494648
87,0.6118538,0.80616546,2.6142106,-0.4191181,-2.5342128,0.34626973,-0.4627875,2.2559614
88,0.26429015,0.96573925,1.456028,0.7174991,-0.62358373,0.36909926,0.70805585,0.22781593
89,-0.507934,0.70960957,2.3335192,-0.16961735,0.2081914,0.46876073,-0.15289523,-0.43204343
90,-0.18876666,0.6980599,1.5484787,0.40212792,-0.34693384,0.32725945,0.4118822,0.1286019
91,-0.139415,0.74088156,0.9961344,0.86443454,0.15651783,0.5296575,0.8866756,-0.44453532
92,0.23531112,0.82449234,1.0682747,1.1076102,0.78165877,0.5298355,1.0840794,-1.106109
93,-0.4927012,0.726334,0.975298,0.9113747,1.3584001,0.42337874,0.9029934,-1.5029246
94,0.6330606,0.8343169,-0.2606366,2.3229332,0.69992363,0.44435638,2.3009236,-0.95560014
95,-0.048787616,0.78375185,2.9456532,-0.5969204,-2.2571323,0.4673393,-0.63730633,2.0672035
96,0.62426573,0.69573224,0.22603503,1.8731204,2.0868373,0.39253318,1.801219,-2.3853126
97,0.55200344,0.8261357,0.04770365,2.3559525,0.6512607,0.37727416,2.21869,-0.95546865
98,-0.7518724,0.6032199,3.7621596,-1.5150462,-0.41931307,0.41694146,-1.4628812,0.091158405
99,-0.19759178,0.71247154,-1.89563,3.7229605,0.8236979,0.26665214,3.5975804,-0.97329277
100,-0.44083536,0.74503434,2.2648594,-0.15807447,-0.45054507,0.45709312,-0.18582718,0.17149155
101,-0.036787838,0.66710526,2.3727577,-0.18293338,0.27425393,0.33068562,-0.19378968,-0.6402916
102,-0.15178739,0.6447225,0.26262766,1.6684121,-1.6374676,0.44119674,1.7573544,1.2398733
103,-0.68695134,0.5181162,0.93790126,1.2063923,-2.1607478,0.42176345,1.2011607,1.8547494
104,0.8156037,0.7883695,1.7275338,0.47184658,3.297513,0.4165427,0.5137156,-3.6580317
105,0.71192265,0.6508539,1.588979,0.5893753,-0.7769932,0.34939647,0.69620645,0.55764186
106,-0.5605267,0.7150122,0.72581846,1.1614423,-0.4890056,0.33956927,1.1909409,0.2584018
107,0.6189615,0.7086229,0.9595766,1.5799235,-1.8644828,0.35013282,1.573256,1.7354201
108,-0.45445156,0.5345932,0.0011194942,1.9153814,0.11831819,0.3841836,1.8957067,-0.3202432
109,0.10891319,0.84855044,2.203498,0.0015967987,-0.4794759,0.3567071,0.060341053,0.16920769
110,0.28105655,0.7205686,2.0274146,0.1800405,-2.0298204,0.51761264,0.28310278,1.6041449
111,0.81467986,0.535644,2.981567,-0.5719296,0.28882113,0.3386183,-0.59832364,-0.50179297
112,-0.42331788,0.74944586,1.6277183,0.67803085,0.19565448,0.29636887,0.592582,-0.43391252
113,-0.02756854,0.780207,1.5794971,0.65937155,-2.2327433,0.38039836,0.63794106,1.8452661
114,0.14409728,0.8607434,3.451746,-1.3863597,-0.5092755,0.3456978,-1.3153366,0.24332209
115,0.20256276,0.87684375,1.823481,0.42517674,-0.19166873,0.4041979,0.45874763,-0.08002691
116,0.04572041,0.87100875,3.9384806,-1.6513011,-1.4513353,0.44345337,-1.7489338,1.2052532
117,-0.08599645,0.90041393,2.064874,0.12361261,0.2848986,0.34620094,0.10250708,-0.4751933
118,-0.16101982,0.70097816,1.3495517,1.1180879,-0.287358,0.40853179,1.1572363,-0.08337744
119,-0.83753437,0.53567207,-0.60589856,2.5233974,0.6450634,0.3586104,2.4994369,-0.84068114
120,-0.45483318,0.6235779,2.5837765,-0.39236358,0.73054254,0.4402509,-0.40504366,-0.9608441
121,0.68573725,0.7613446,1.9094213,0.33567756,-3.2021055,0.42265502,0.36792985,2.8928115
122,-0.14296801,0.79568315,3.89927,-2.0299273,3.4095938,0.33056542,-2.0408945,-3.652273
123,0.229364,0.54064924,0.73324203,1.1227131,-1.2184784,0.37279603,1.091753,0.998279
124,0.27319086,0.64900756,0.8130638,1.2431885,0.41654155,0.35008356,1.1956531,-0.594818
125,0.3687309,0.49644098,2.7676105,-0.55239934,-0.5635764,0.38774875,-0.48278934,0.33412737
126,-0.038766287,0.8598703,1.4081707,0.77529466,1.9585955,0.29298183,0.8043378,-2.3006017
127,-0.26852164,0.39106908,3.4582303,-1.0624316,-1.9595428,0.4406834,-1.0236131,1.6393313
128,0.11653712,0.7441055,1.2637329,0.714284,-0.71908057,0.351243,0.6955829,0.4841946
129,0.16618711,0.72865623,4.590669,-2.508733,-0.08329034,0.3457503,-2.5594325,-0.14544737
130,-0.5425995,0.40024439,1.4778496,0.61751676,-0.75098145,0.40758336,0.61560106,0.42285818
131,0.05815264,0.7354471,0.35895458,1.7308506,0.041453935,0.42501122,1.6912935,-0.42011172
132,-0.06500969,0.8684748,0.415353,1.7108337,0.43385494,0.3645113,1.6925154,-0.64929783
133,0.3058519,0.6320986,1.3060085,1.0313641,-2.2085881,0.39343628,1.0435876,1.8030286
134,0.7885093,0.7137778,2.193021,0.14905845,0.6578432,0.393443,0.11303925,-0.8938157
135,-0.4066289,0.5803247,3.8622887,-1.6478652,-0.7837051,0.34579894,-1.682082,0.5130877
136,0.42354196,0.36527577,1.0647582,0.94958794,1.7895216,0.37628627,0.9068458,-2.058293
137,-0.30565956,0.60324097,1.4572592,0.60049343,1.4151632,0.372359,0.6126302,-1.5843197
138,0.24599694,0.65289855,1.4936527,0.63126713,-0.7193113,0.38473797,0.64319605,0.4831366
139,0.568246,0.8356486,-0.66527843,2.8587885,-1.7233781,0.35570386,2.6847053,1.4291735
140,-0.08213234,0.6180697,1.325197,0.86731493,-0.7189594,0.43784818,0.8997137,0.37645426
141,-0.081730135,0.9464062,2.194646,0.13104571,0.8617092,0.409818,0.098942205,-1.1733587
142,0.6179843,0.95635736,1.0969411,1.2992371,-0.6852973,0.3429964,1.2992501,0.48710853
143,0.53687644,0.8078743,3.219633,-0.93101746,-0.3113017,0.42176434,-0.8886412,0.013595921
144,0.03038996,0.85722387,3.840225,-1.6417599,1.9566602,0.3689103,-1.7097206,-2.159536
145,-0.24788484,0.7800325,0.8995,1.1804394,-1.6072574,0.39950427,1.222416,1.2668775
146,0.24523719,0.9545367,0.2984323,1.7776008,-0.23901187,0.34190693,1.7921951,-0.03235598
147,-0.5239368,0.9184471,2.044212,0.09301003,-0.7810655,0.33388838,0.054828092,0.30855477
148,0.0033194318,0.52834344,-0.041216988,2.274721,-0.26536283,0.37847266,2.22555,-0.12625554
149,0.058515027,0.711481,2.8654492,-0.60023034,0.64076996,0.42082486,-0.59887606,-0.82019794
150,-0.48670873,0.7944365,-0.5491061,2.4689672,-1.8803535,0.5134418,2.4923532,1.4622623
151,-0.61189425,0.6559287,0.10683906,2.0164433,-0.54637074,0.3900911,1.9184296,0.21662706
152,0.18693855,0.9243516,2.4912894,-0.008124665,1.3282042,0.35899326,0.0019650015,-1.5973582
153,-0.18601552,0.9132938,1.1137277,1.0290157,0.8714549,0.38497055,1.0311517,-1.2556384
154,0.7112621,0.87454855,2.206755,0.11874959,-2.101657,0.4707667,0.1930158,1.6094896
155,0.7527209,0.69847316,2.963706,-0.72484285,1.5715387,0.34293938,-0.80925196,-1.8207122
156,-0.44010904,0.7134145,2.8172684,-0.95029545,-1.2748944,0.39110065,-0.9067154,1.0268929
157,0.025883988,0.90379936,2.8833294,-0.57864535,1.3385085,0.25555772,-0.6406725,-1.6177906
158,0.6414169,0.9482494,0.8376878,1.3740225,-0.24239053,0.2968816,1.3519087,-0.0703442
159,0.06940757,0.8560704,-0.32407114,2.289122,-1.7494379,0.3587773,2.215737,1.4898044
160,0.38944134,0.8078844,1.2516006,0.6687904,-0.08767613,0.40878335,0.6936939,-0.20151481
161,-0.80761945,0.19462982,0.89077616,1.2772278,-0.033765033,0.296826,1.2906659,-0.19211726
162,0.590704,0.80974895,1.5417445,0.55266595,-1.7195421,0.3556192,0.57200056,1.4013715
163,0.33166924,0.74854475,1.1965355,0.9236593,1.8276359,0.30384168,0.9471442,-2.137368
164,-0.057072245,0.86585015,-0.16193184,2.3394074,1.8323961,0.39161336,2.2298791,-2.087819
165,0.6651536,0.7271035,1.965498,0.20719461,0.9196297,0.3891079,0.23210657,-1.1360092
166,-0.5976347,0.7155642,3.2378776,-0.8712619,-0.2507109,0.29295853,-0.96299404,0.024279932
167,-0.063768364,0.81595683,1.324688,0.83926624,-1.7945069,0.397566,0.78260624,1.4904908
168,-0.27463967,0.54595643,2.6603894,-0.4390711,-0.28156725,0.37941054,-0.42092922,-0.042798992
169,-0.21641833,0.76802576,2.3519566,-0.10160297,1.7139648,0.4604894,-0.10460773,-1.945167
170,-0.007796925,0.89768815,2.16121,-0.022172201,-0.032200012,0.40783513,-0.05887097,-0.23820564
171,-0.6505528,0.59856987,2.0280547,0.120575756,0.12321003,0.31836754,0.10828222,-0.44435427
172,-0.30499884,0.7851495,2.6151707,-0.48077142,-0.9151519,0.28279185,-0.460506,0.65538245
173,-0.6265988,0.15219043,2.6453078,-0.3485182,2.099668,0.41261178,-0.35454062,-2.3654506
174,-0.47055334,0.5951068,-0.18619367,2.3286695,-1.4338961,0.35723832,2.374532,1.1911188
175,0.507857,0.89483273,0.4312926,1.6980577,-0.8651977,0.39502537,1.6878457,0.54624724
176,-0.13250482,0.68592054,-0.22796889,2.2269323,-3.4968958,0.44982085,2.1849697,3.0700357
177,-0.6841357,0.7043099,0.7394017,1.4220608,2.0097713,0.43103448,1.3839625,-2.2183259
178,0.027488988,0.8388199,2.1509216,0.06803377,-0.9256364,0.36529484,0.029861568,0.6046279
179,-0.38347116,0.37484398,1.5993861,0.52534187,0.07694798,0.31816635,0.47773552,-0.27854323
180,0.2282935,0.85283816,0.66110384,1.3908777,-1.3720231,0.43604073,1.3038334,1.0645168
181,-0.25517505,0.89014,0.4514033,1.6486491,-0.5621378,0.22028725,1.6137921,0.3485467
182,-0.034144394,0.8518546,0.24341398,1.9234676,-0.3111863,0.41583073,1.8657038,0.0755294
183,-0.6090967,0.69712365,-0.19629121,2.158089,0.023434883,0.34985387,2.1309392,-0.22132462
184,-0.62431043,0.49823308,2.858546,-0.48281643,-0.61029595,0.35916147,-0.4647885,0.3827754
185,-0.072453305,0.88436764,0.5750199,1.6762682,-2.9799473,0.33080405,1.6134957,2.729483
186,-0.055816315,0.7167634,4.714831,-2.6352367,-1.2073041,0.37612188,-2.5941353,0.90466726
187,0.6357166,0.7529084,3.3633108,-0.9899257,0.41016576,0.34518516,-1.0421549,-0.7423065
188,0.8142746,0.68266404,2.2112327,0.23694557,-0.27637106,0.4672656,0.19184017,0.032480795
189,-0.058438826,0.7750443,2.5793314,-0.34741563,0.72398293,0.28301847,-0.3263239,-0.87585664
190,-0.67353284,0.69163406,0.7711506,1.1766055,-0.39880297,0.3067509,1.1664153,0.08893207
191,0.08151148,0.6417181,0.26131627,1.683567,0.42911774,0.35001108,1.6567777,-0.646662
192,-0.46247095,0.8389428,1.0180546,1.2148306,-2.083263,0.44709972,1.2376753,1.7295309
193,-0.16168101,0.7962391,2.6728876,-0.5925415,-0.88083065,0.41756552,-0.55651116,0.524841
194,0.39276913,0.31774732,0.4243162,1.6805395,-2.9766884,0.38277632,1.6098384,2.7458155
195,0.07341282,0.8219587,2.8388567,-0.48929414,-0.14726432,0.29898354,-0.4806738,-0.15360434
196,-0.6757374,0.80885625,2.6846972,-0.35293418,-1.3885382,0.3933108,-0.3224505,1.0460536
197,-0.39865652,0.888097,1.0003042,1.0783068,-1.5572107,0.3937901,1.1046866,1.163693
198,0.68327,0.7914,2.3145716,-0.068322614,-0.54859084,0.42207664,-0.043046027,0.38501713
199,-0.033491593,0.8406276,1.3812876,0.8922333,-0.76808274,0.2760731,0.87534285,0.50619084
200,0.22530073,0.729575,3.0528796,-0.7534852,-0.91915756,0.31070924,-0.6717933,0.64888895
201,0.11164727,0.79287523,4.360921,-2.0277328,0.5876223,0.43485004,-1.9611288,-0.7938059
202,0.11046316,1.0310557,2.0465786,0.06252726,-1.9700788,0.39659053,0.14526138,1.5993807
203,-0.32886747,0.96332973,4.1867495,-1.8672073,-0.059262652,0.34547597,-1.8661886,-0.17298771
204,-0.08862488,0.6447903,2.437015,-0.22265767,-0.49323836,0.4339518,-0.20961992,0.21514286
205,0.20713799,0.78374654,-0.04085437,1.6734722,1.5494344,0.348487,1.6534737,-1.7718847
206,-0.2891664,0.86671406,2.8496878,-0.48895028,-1.5133159,0.3495106,-0.49168307,1.1451894
207,0.06153839,0.81622595,1.308019,0.6450396,0.64405835,0.3802212,0.61502326,-0.90008765
208,0.43813777,0.7607611,2.393408,-0.26029155,-1.6153345,0.41263148,-0.29173374,1.336939
209,-0.8009828,0.62623006,1.3561978,0.9084189,-0.37399417,0.4919584,0.8889812,0.018328946
210,0.5323812,0.9638991,2.3959296,-0.043066606,-0.34863594,0.37021923,-0.05768157,-0.015096267
211,0.13486168,0.735105,1.972229,0.124347664,0.5568895,0.41661268,0.16054216,-0.83150774
212,-0.6317647,0.7324365,1.3849647,0.7105425,0.7681913,0.39071622,0.68195194,-1.0349176
213,-0.42738712,0.6202239,4.572659,-2.2425988,0.49671298,0.47753415,-2.2105877,-0.7737725
214,-0.78438497,0.40435445,3.36648,-1.0326041,-0.27738523,0.45709354,-1.087339,0.018137032
215,-0.28859693,0.8175195,-0.4491589,2.6723216,-1.0937161,0.43832856,2.5724652,0.78669226
216,-0.81159717,0.5005283,0.121414945,2.1436965,-0.20032547,0.35366547,2.172659,-0.11626624
217,-0.31093422,0.79876655,-0.15696381,2.0542877,0.9402192,0.35395554,2.0511389,-1.2202926
218,0.30047217,0.61558914,-0.797232,3.0456717,-1.2493814,0.34806082,2.9274542,0.9622501
219,0.5335628,0.7647681,-0.72473747,2.8407204,0.62580645,0.41137215,2.8022096,-0.8163962
220,0.05568972,1.0309459,1.6968944,0.51211935,-0.64721286,0.34103155,0.5357675,0.4115554
221,0.71969706,0.7335124,2.644648,-0.28912392,2.7329385,0.38836324,-0.2837067,-2.9434614
222,0.7820484,0.7553925,1.7993487,0.37447816,2.238894,0.28602389,0.2715375,-2.5557106
223,0.52988887,0.8981617,0.20478013,1.814115,-1.2816414,0.2980778,1.9630297,1.0541131
224,0.58484495,1.0078697,2.4535086,-0.1943924,-0.68685347,0.39265543,-0.2297107,0.4067913
225,-0.59999233,0.6275026,1.6726526,0.44985306,-1.2526389,0.35347816,0.4681795,0.9589642
226,-0.6793676,0.6482505,1.829595,0.35019186,-0.5201211,0.31028998,0.29492635,0.26837194
227,0.8223866,0.8173098,-0.767125,3.04703,-0.6397882,0.33633602,2.922403,0.4264367
228,0.7672658,0.76486826,-1.185616,3.0081253,2.160093,0.29628855,2.8778453,-2.3437696
229,-0.41115132,0.65043855,1.4933412,0.84999394,-0.563752,0.37794536,0.9547048,0.22806512
230,0.7256288,0.670911,2.5745325,-0.41455156,-1.1250793,0.4189014,-0.47177708,0.7785171
231,-0.79600877,0.5969601,3.7516403,-1.449256,0.37435594,0.31061208,-1.4584861,-0.61558855
232,0.16798624,1.0827651,2.7384243,-0.3997147,-0.8942851,0.30857083,-0.45662394,0.52033377
233,0.514675,0.74450827,1.8509439,0.288114,0.5928038,0.4123402,0.27511674,-0.90466946
234,0.6549692,0.80389243,2.757637,-0.3680747,0.42007893,0.34322324,-0.4605907,-0.6809617
235,0.273158,0.9759732,0.89714813,1.2616395,-0.96326727,0.35790065,1.2466975,0.6077956
236,-0.04185792,0.6525526,3.0274942,-0.8737544,-0.7208299,0.28322348,-0.85055035,0.3433843
237,-0.29200906,0.6381115,1.2890457,0.72071433,-1.9031817,0.38423625,0.78724533,1.6168927
238,0.69073206,0.8656937,2.1505756,0.39669922,-0.8215788,0.4606841,0.34087294,0.55695087
239,-0.1750599,0.63703936,-0.08745345,2.1634429,0.63328004,0.34669456,2.0932312,-0.8354101
240,-0.8045982,0.23631093,-1.8891491,3.8741925,-2.3536885,0.31839624,3.7132576,1.9453462
241,-0.5558656,0.675298,1.9677931,0.34905195,-0.4325341,0.4083752,0.334831,0.08302785
242,-0.4295786,0.8237043,0.9712644,1.0938312,0.6558868,0.38835078,1.0212656,-0.8416446
243,-0.008878846,0.8496405,-0.8262872,2.5280552,-0.06546907,0.25763887,2.5222747,-0.18509
244,-0.767934,0.60424006,2.0047784,0.33409062,-1.2746636,0.41539413,0.32322052,1.0217444
245,-0.17064978,0.80427045,3.503354,-1.4216907,-0.71579206,0.40415293,-1.3473753,0.30760792
246,0.087224476,0.8554466,3.0164843,-0.85175985,-1.9305272,0.3257133,-0.77746624,1.5905125
247,0.012883425,0.72767335,0.10081908,1.9170986,-1.5929552,0.32193863,1.8802991,1.3606851
248,-0.82699966,0.5238944,2.361338,-0.22172341,-0.033607487,0.31904966,-0.22904168,-0.21308193
249,-0.15224887,0.7758502,2.1359165,0.09022476,-0.120203584,0.45751107,0.081609644,-0.2747351
250,-0.49425793,0.7338022,0.2885223,1.8980497,1.4763428,0.40022072,1.8585439,-1.7664449
251,0.2416391,0.740223,-1.5951061,3.5325692,0.06897623,0.40124443,3.4523447,-0.2223245
252,0.7557059,0.7993645,1.5269469,0.7769595,0.299534,0.43391752,0.76458424,-0.6462878
253,-0.47256592,0.72419417,4.4481006,-2.3574436,-0.5221646,0.3378529,-2.2935221,0.22768739
254,-0.56108123,0.74536294,0.54103523,1.5543712,-0.22711925,0.36065072,1.5591714,-0.15555789
255,0.37666878,0.891717,0.9668145,1.1032907,0.7450892,0.4170649,1.0364705,-0.8924865
256,0.83105385,0.59426045,1.8223004,0.44073024,0.2271613,0.37616837,0.37830716,-0.47292128
257,0.31597337,0.65701795,1.8640257,0.17765182,-1.3455876,0.3633797,0.15481985,1.0044351
258,0.17414807,1.0845681,1.2541655,1.0174452,1.6063559,0.34832773,0.94795173,-1.773928
259,-0.00856265,0.849628,0.70293754,1.2884101,-1.0547075,0.29999274,1.2831898,0.7780282
260,-0.08614152,0.8030126,-0.46690223,2.580449,-0.33247545,0.37325326,2.5089192,0.02126008
261,-0.1575685,0.55102015,3.1718566,-0.9043123,2.4512548,0.5191837,-0.8984084,-2.986715
262,0.14829062,0.9310159,1.1355448,0.93103284,0.83641523,0.32433084,0.8937915,-0.9798507
263,-0.60071903,0.70291585,1.242189,1.1063737,-1.2499691,0.34279382,0.9735359,1.0370121
264,-0.57505095,0.7096683,3.6206968,-1.5088112,1.8765187,0.36175016,-1.4622265,-2.210748
265,0.6832654,0.7970054,0.58856606,1.3854278,0.48240978,0.32620668,1.3460726,-0.6392109
266,-0.48365566,0.71268696,1.0618569,1.1024886,-1.390605,0.39399272,1.0803998,1.1395588
267,-0.76460934,0.5464432,2.0419314,0.21176207,0.8183013,0.31508806,0.21059385,-1.0771416
