,posterior_phi,posterior_sigma,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_g7
2010,-0.28350484,0.5283386,2.8431737,-0.5506612,0.81273943,0.23957402,-0.66931903,-0.9684386,0.14284329
2011,0.33570388,0.5313401,0.8491905,1.255262,1.3295511,0.37318474,1.3165653,-1.6353365,0.0064925784
2012,0.52424616,0.4803524,2.244204,0.008258792,-0.29114443,0.30185333,-0.09883445,0.04851799,0.2890047
2013,-0.018712193,0.6028408,1.2443639,0.9524931,-2.1334584,0.35387725,0.95807284,1.8445126,-0.006342714
2014,-0.278704,0.51931834,-0.5018347,2.673417,-1.3652097,0.3037748,2.8794732,0.9976573,0.13589033
2015,-0.021237524,0.60355103,2.1771476,0.110095896,0.36703697,0.76208,-0.06613849,-0.602501,-0.36630982
2016,0.7024389,0.4088298,-1.3923435,3.5303054,-3.0258718,0.21881771,3.8441107,2.6584482,0.22880454
2017,0.649508,0.44615614,0.3018296,1.8307843,0.96966153,0.24836694,1.9461471,-1.1611277,0.13061997
2018,0.44465333,0.5002282,0.82206434,1.4930117,-2.1923592,0.2753859,1.4902151,1.9132609,0.124208026
2019,-0.36280945,0.5295958,1.9491272,0.27222002,-0.26975375,0.3735141,0.40542513,-0.12764937,0.08847901
2020,0.6471276,0.45339692,-0.33862185,2.452579,0.77649957,0.41506398,2.713838,-0.9844043,0.07865182
2021,0.3277858,0.5102468,2.99867,-0.6097868,-0.62732726,0.31054187,-0.62121737,0.26011682,0.12591763
2022,-0.021111785,0.5849627,0.5421906,1.6136883,0.47411305,0.31986734,1.6642041,-0.6462765,-0.038968466
2023,-0.050873566,0.6232881,1.8513129,0.45459297,0.7379304,0.40332267,0.34158474,-0.987587,-0.09773693
2024,0.36879092,0.5164038,0.35753697,1.8830749,-0.6890266,0.394,2.005642,0.507782,0.052405797
2025,0.38604218,0.48734626,-1.5735246,3.6905487,1.0967928,0.29404482,3.9847722,-1.3490027,0.13161069
2026,-0.3617495,0.5933595,0.62686604,1.612108,0.27008227,0.2937442,1.8303943,-0.5569927,0.16721709
2027,0.078591876,0.6277396,2.188168,0.121612005,2.3183293,0.38903058,0.009928848,-2.6447954,-0.11389975
2028,0.45920935,0.46443188,1.4009178,0.79682887,1.0822135,0.27073586,0.80781466,-1.363265,0.14885926
2029,0.44304022,0.46767727,3.5696845,-1.1962157,-1.119517,0.4366896,-1.2479784,0.82939273,-0.07737129
2030,0.08881017,0.536901,1.2481673,0.92195916,-0.2826845,0.304328,1.0725813,0.03028546,0.1466838
2031,-0.37981665,0.5610007,2.795196,-0.45851648,1.3530936,0.2836603,-0.78368914,-1.5295954,0.05240669
2032,0.41214183,0.47835055,2.3614345,-0.17561366,-0.9555551,0.68578994,-0.29143006,0.5911338,-0.2002901
2033,-0.38991842,0.5498073,1.1709787,1.0050324,-0.3917579,0.6722965,1.1043448,0.1939469,-0.2880242
2034,0.6402629,0.43872324,2.5945563,-0.31009132,1.1604812,0.5816348,-0.448165,-1.25707,-0.26124924
2035,0.4076093,0.52340996,2.007785,0.21255003,-1.1529018,0.5304243,0.12721844,0.78290015,0.0027923214
2036,0.50805706,0.4779632,0.87690705,1.3827009,0.13670659,0.73384404,1.3852193,-0.48024267,-0.34015882
2037,0.2042316,0.5485906,0.9088192,1.3157103,-0.39952615,0.30690607,1.4556273,0.26599059,0.12697276
2038,-0.6561145,0.4282782,1.6603844,0.5626411,-0.41742215,0.5454252,0.7404517,0.11244812,-0.06079138
2039,-0.31613004,0.606301,2.7844315,-0.6617021,1.2323979,0.56055653,-0.55356413,-1.417629,-0.092338055
2040,0.30577907,0.50396,2.8625228,-0.7471338,0.46198606,0.3898687,-0.8616311,-0.64644474,0.07925089
2041,-0.015563031,0.6461691,1.4244622,0.8204793,-0.45987356,0.4595752,0.850913,0.12404343,0.02444122
2042,-0.56820273,0.45002338,0.9798882,1.3161559,-2.809711,0.4162155,1.3798714,2.5971775,0.13275854
2043,0.6315719,0.4426192,2.0914993,0.07605059,1.3857743,0.49863455,-0.041082367,-1.5473388,-0.12724784
2044,-0.31754947,0.5594129,0.56348926,1.589749,1.72382,0.20309247,1.8820662,-1.9687294,0.19911143
2045,-0.15859024,0.50025177,4.869707,-2.605063,-0.30327246,0.29050955,-2.5559754,0.05285404,0.16929708
2046,0.271574,0.5821225,3.6106272,-1.317903,-1.8869919,0.15707172,-1.3843684,1.5725166,0.27949303
2047,-0.08389064,0.64857644,-0.29479763,2.4962904,-1.4769125,0.52222943,2.6793034,1.0912626,-0.16350307
2048,-0.28811076,0.5291139,1.4190006,0.738316,0.24897936,0.4463983,0.616421,-0.6902113,-0.099251755
2049,-0.034823112,0.61120963,1.4690447,0.7242541,0.83674127,0.3951452,0.8090126,-1.0233738,0.038526118
2050,-0.2950833,0.51035196,-0.3536584,2.3370616,0.8612349,0.7285556,2.5605736,-1.196038,-0.29038844
2051,-0.44130653,0.4895276,1.7927821,0.4300454,1.4781141,0.44345933,0.5221951,-1.6872363,-0.16585192
2052,0.3701777,0.5009148,0.65337884,1.6078887,1.2849582,-0.1348642,1.6003577,-1.5292735,0.6488083
2053,-0.10524857,0.6026714,3.404166,-1.1403669,-1.4508128,0.62374824,-1.1947567,1.0768362,-0.1386934
2054,-0.15657172,0.593532,0.47502434,1.7952948,-1.0817544,0.53106135,1.7816397,0.6638009,-0.19607612
2055,0.24751101,0.51738745,-0.3738877,2.5466835,1.4334335,0.46797118,2.6809068,-1.6174803,-0.07288343
2056,0.7639865,0.3428998,0.6413447,1.456264,3.1537786,0.2577544,1.68164,-3.4438324,0.2099935
2057,0.57956177,0.50601095,1.6851462,0.4979337,-0.01739556,0.42075732,0.5795373,-0.29720205,-0.056335166
2058,-0.6198883,0.43269745,0.44226187,1.6936773,-0.9937254,0.42423838,1.9037554,0.6985157,-0.046382632
2059,-0.11610848,0.55897874,1.0399303,1.2463589,1.3902969,0.5420441,1.1630889,-1.8472555,-0.17552474
2060,0.35339618,0.5466644,0.15782131,2.0572317,1.5173885,0.5315793,2.3485146,-1.9863458,-0.09485923
2061,0.33784133,0.5013058,-0.86581075,3.1132448,1.1014358,0.54974526,3.3186798,-1.3496104,-0.093936376
2062,0.77140486,0.33884752,0.16064662,2.0867274,-0.6133052,0.14937945,2.2931454,0.40973514,0.17586176
2063,-0.053013902,0.5859585,2.9634676,-0.8232612,1.5695318,0.40425187,-0.6652678,-1.6692737,0.09777929
2064,-0.40439135,0.5587315,-0.08553101,2.1343396,2.1218193,0.82570606,2.44747,-2.3555388,-0.4239561
2065,-0.575422,0.48394564,2.8436728,-0.55830044,2.0842814,0.5082905,-0.7109477,-2.2960865,-0.044308357
2066,-0.81757855,0.35046193,2.0444407,0.14626062,1.3983997,0.41724,0.06632931,-1.7216733,-0.05322181
2067,0.024914635,0.5545166,1.5816867,0.6144298,-0.5188661,0.67715085,0.60764533,0.2756067,-0.31087816
2068,0.10614965,0.5608983,1.9661082,0.17522,0.5210071,0.30654323,0.17105542,-0.8408333,0.11527435
2069,0.031642765,0.61134666,1.1985767,0.9765409,2.8567412,0.19605081,1.1889052,-3.087158,0.14689983
2070,-0.33687,0.5090073,1.1692545,1.0251414,0.5906868,0.6235719,1.0912156,-0.7236672,-0.1973761
2071,0.51679933,0.4767856,-0.80839056,2.858219,1.0443428,0.34301192,3.2032661,-1.1222866,0.009013381
2072,0.1915931,0.53300846,1.4555233,0.7933445,-0.2378996,0.3731085,1.0040157,-0.1875807,-0.029928798
2073,0.32221967,0.4989981,1.1179922,1.1002576,0.34378278,0.28170514,1.1884246,-0.5969064,0.110058166
2074,-0.37100685,0.51409453,2.328252,-0.16443822,1.5592724,0.3664103,-0.28395578,-1.5792586,-0.05580493
2075,-0.039082035,0.65339726,1.3651073,0.84664285,1.0821275,0.5204179,0.9126224,-1.1996903,-0.088595726
2076,-0.7875643,0.34650037,1.3487248,0.8716992,1.6190617,0.03144923,0.79125327,-1.7894088,0.33021122
2077,0.38599956,0.46344694,3.1985824,-1.008257,0.99519855,0.29502657,-0.9260582,-1.0487511,0.024263922
2078,-0.61597407,0.42549458,2.585861,-0.25617382,-0.68074703,0.39900652,-0.5154722,0.48668715,-0.08063878
2079,0.23895779,0.50961643,2.9150224,-0.5738387,1.1100507,0.3700854,-0.8608986,-1.2860998,0.06860826
2080,-0.4049175,0.48507005,0.62447137,1.5472198,-2.993873,0.4728198,1.6595991,2.742271,-0.105811626
2081,-0.28332672,0.5947182,2.11651,0.11279867,-0.5737228,0.41496226,-0.06590416,0.2909765,0.017971529
2082,-0.09304292,0.57612675,0.931978,1.2465296,-0.5847415,0.5586909,1.284775,0.3868798,-0.2558334
2083,-0.06717211,0.57561916,2.0141602,0.23765184,1.3694918,0.7372166,0.1574058,-1.6387622,-0.23507062
2084,-0.082470454,0.62806404,2.2219503,0.034851033,0.065769024,0.3696789,-0.07372413,-0.4089025,0.0847193
2085,-0.016637959,0.5402696,0.7297925,1.437921,-0.45470163,0.38602212,1.6207656,0.17639087,-0.13055831
2086,0.054382853,0.5689008,2.167778,-0.079030864,-1.6570083,0.924688,0.15024589,1.3114846,-0.39432898
2087,-0.054142788,0.63427866,0.0050859773,2.2753284,0.8347303,0.3948365,2.243255,-1.1234415,-0.032927103
2088,0.092824005,0.60439813,1.0055562,1.1787986,1.641362,0.18165343,1.2171683,-1.7924492,0.16939011
2089,-0.10184297,0.61153376,0.12274192,2.158978,0.06662272,0.19091354,2.2195482,-0.32586905,0.17107673
2090,-0.022809936,0.5173864,4.063676,-1.7750849,-0.36552954,0.46520483,-1.8284799,0.18359149,-0.047081556
2091,-0.6768005,0.4375214,0.9561698,1.2144119,-0.5160891,0.33957452,1.4970279,0.16884789,0.2124463
2092,-0.63103044,0.43871352,3.9253607,-1.7799864,0.12249783,0.37864712,-1.7282493,-0.5100419,0.046420593
2093,0.81900233,0.35656857,0.7944551,1.3749853,-0.11539834,0.49155772,1.4883221,-0.38451427,-0.03277216
2094,-0.20094116,0.5571649,0.12679811,2.1340928,2.161866,0.40336928,2.0607548,-2.271112,0.030740788
2095,0.26273412,0.5487253,0.4633428,1.7234792,-2.5442944,0.42102888,1.9924769,2.0304718,0.017725864
2096,0.13452145,0.5598533,-0.06916586,2.1959708,1.509549,0.44953,2.3991055,-1.8187475,-0.081984825
2097,0.4128153,0.5023803,3.3027272,-1.1031909,1.213732,0.56494457,-1.0488957,-1.4015185,-0.20675659
2098,0.08645305,0.50057054,-0.49866265,2.647588,0.719789,0.3839675,2.8337595,-0.9871066,0.023785604
2099,0.6846195,0.42909446,0.82791674,1.495624,-4.236906,0.7190219,1.5096955,3.9612238,-0.22683068
2100,0.7540281,0.41924062,0.14170139,2.07687,-1.8066907,0.27931204,2.2610118,1.3807089,0.26248008
2101,0.37434,0.56480944,0.022047674,2.3247604,-2.1314397,-0.014888661,2.4392936,1.5894876,0.3349951
2102,0.051649954,0.56206375,1.7025989,0.52174973,0.4776312,0.46619028,0.44237658,-0.7608725,-0.10524924
2103,0.4370298,0.49191806,1.1032431,1.0786768,2.0086837,0.3085305,1.1385045,-2.2610953,-0.12582642
2104,0.73050123,0.40121743,0.72832745,1.581813,-0.26136342,0.32028618,1.5876218,-0.05898712,0.019135576
2105,-0.29359102,0.5689614,2.7784932,-0.56495476,0.9762729,0.33174556,-0.6885893,-1.2320424,0.04510921
2106,0.5055881,0.49352333,1.1315228,0.9651216,1.5146408,0.48845452,1.0217239,-1.588704,-0.13207941
2107,-0.1667777,0.5884144,2.1816347,0.1695793,-1.9210548,0.6121572,0.11920765,1.4581448,-0.19486001
2108,0.38139117,0.49050745,0.44638282,1.6753263,0.25257757,0.5954098,1.8295414,-0.5416495,-0.15297678
2109,-0.5847036,0.43032968,-0.68706465,2.8125212,1.915005,0.9501198,3.0376127,-2.365216,-0.67583364
2110,0.3084824,0.5651169,2.6247368,-0.3414005,0.21820566,0.48248044,-0.47991368,-0.52132976,-0.15151371
2111,0.5635902,0.49472082,3.4128973,-1.1677214,0.47881284,0.16150162,-1.1159333,-0.6939255,0.24937199
2112,0.56428444,0.45491815,-0.18537194,2.3740432,1.0536567,0.49142987,2.5262682,-1.2435501,-0.059502654
2113,-0.8398217,0.34158027,0.7200197,1.4217705,0.872323,0.49334967,1.52703,-0.9982688,-0.072566174
2114,-0.13330956,0.5839894,0.7679317,1.5150229,-2.6417048,0.49652845,1.5613512,2.4028277,-0.11000617
2115,0.13080415,0.5658031,-0.976298,3.0830348,0.97010595,0.5729976,3.3366368,-1.2839817,-0.2031865
2116,-0.12652126,0.59398305,-1.1600465,3.3846946,-1.4799091,0.3599038,3.6168046,1.146053,0.076761745
2117,0.51804596,0.47270676,3.2526977,-0.9086078,0.8369005,0.32971498,-0.9664766,-0.98405945,-0.051446967
2118,0.27594638,0.52505594,1.3389946,0.76007456,3.66632,0.14135137,0.89021534,-3.7801616,0.3043021
2119,-0.69159347,0.4514456,2.127065,0.16816738,-0.26399198,0.4268274,0.11073184,-0.078151695,-0.088383965
2120,-0.1816886,0.59297025,2.1660004,0.11196567,-0.15093601,0.518052,-0.07267729,-0.116210386,-0.10388489
2121,-0.13446006,0.49672633,0.90529877,1.3463207,-1.0170833,0.32877293,1.5800555,0.80042404,0.03977668
2122,-0.20265411,0.5572968,1.7606311,0.49089748,-1.3036644,0.55457914,0.46127057,1.0592827,-0.017893186
2123,0.72370666,0.4069222,2.1287441,-0.12653516,0.49263638,0.35573384,-0.061567686,-0.6775046,0.19281854
2124,-0.34406576,0.50701576,1.9870104,0.26259091,0.0031527514,0.29215044,0.20795216,-0.15906222,0.11661762
2125,0.76904774,0.38263124,1.1563292,1.0243441,-0.70697916,0.41460907,1.1074699,0.6359616,0.07012116
2126,0.4655079,0.4828383,0.77978283,1.4647304,-0.9680242,0.48633343,1.4577072,0.6935718,-0.0100579485
2127,0.59342426,0.44292122,1.9544619,0.22250025,0.9200589,0.37490138,0.3995631,-1.3126159,0.023782253
2128,-0.67048365,0.4019832,1.7039092,0.43742803,3.4372811,0.33613878,0.41587684,-3.564174,0.14169538
2129,-0.034710694,0.64845276,1.6392982,0.5166847,0.2736723,0.30913252,0.4237115,-0.4155878,0.044037554
2130,0.13636133,0.622208,-0.0925863,2.387583,-1.7610798,0.34428114,2.4324932,1.3805444,-0.054012813
2131,0.6100484,0.45527038,1.5186598,0.5919657,0.7706532,0.69033206,0.84913015,-1.0261977,-0.3063098
2132,0.5968429,0.44278237,2.783234,-0.5022425,-0.19664149,0.150692,-0.569518,0.008480728,0.2960806
2133,-0.77280813,0.3917188,2.4028454,-0.16378872,-0.014698278,0.3076433,-0.2080767,-0.21903546,0.032321673
2134,0.27150676,0.6252611,2.424131,-0.13791578,-0.4053637,0.15032561,-0.075153075,0.05333788,0.37225783
2135,0.16055231,0.48298264,3.9155908,-1.493787,1.0024619,0.19715296,-1.6738367,-1.2574197,0.17635201
2136,0.708839,0.41192645,1.7707345,0.40156147,-0.8252104,0.3946407,0.28731698,0.5201045,0.08177881
2137,0.28757685,0.57202435,0.662818,1.5965785,-1.9513117,0.5536994,1.781912,1.5147575,-0.02224145
2138,-0.08703643,0.5931991,0.7724693,1.369163,2.0095642,0.17217901,1.4510472,-2.1711206,0.27089822
2139,-0.108399004,0.6067284,0.43206188,1.8257861,-0.67894137,0.3530351,1.9363497,0.46869034,0.06669086
2140,0.13917921,0.56534815,0.8054546,1.3108131,1.5418705,0.35164934,1.3935964,-1.6812994,0.08795618
2141,0.08784037,0.5480032,0.38581076,1.8827468,-0.9333548,0.22372732,1.9010313,0.6335108,0.090659596
2142,-0.6276345,0.46912363,2.4729204,-0.24238883,1.6132454,0.45640808,-0.55915004,-1.8002112,-0.1463148
2143,-0.34126747,0.5239062,2.1170454,0.10614407,3.6499553,0.29323798,-0.035733264,-3.5686467,0.052388303
2144,0.12119309,0.5695282,-0.02170759,2.2321475,-0.34113497,0.4531645,2.3709548,0.19233821,-0.06731199
2145,0.03339324,0.5250526,2.3557012,-0.041611873,-0.83822167,0.64749324,0.12846974,0.5328442,-0.22385223
2146,-0.32104385,0.5106977,0.16960086,2.0917299,-1.9918494,0.54409635,2.0632074,1.5627909,-0.1014914
2147,0.27684134,0.533114,1.4807376,0.85725546,-0.43974417,0.07591636,0.91284025,0.02667616,0.40347907
2148,0.4336669,0.45533806,2.69254,-0.3724433,0.40904054,0.19449383,-0.28344,-0.7501464,0.29785484
2149,0.016889518,0.57246876,1.7309977,0.55838954,2.2658815,0.29118177,0.6633242,-2.6732008,0.17355558
2150,-0.09701024,0.54749554,1.8564397,0.33184305,1.431244,0.3770028,0.28824914,-1.4886287,0.067904934
2151,0.60376,0.43536204,1.9554505,0.14259283,1.6577897,0.40472686,0.3027078,-1.9362514,-0.067683496
2152,0.026934221,0.5854869,1.0860703,1.1874883,-1.6685218,0.5564716,1.3809706,1.2872759,0.0139278
2153,0.7966149,0.3941324,-0.41084886,2.7075253,-1.8382685,0.6103692,2.7317712,1.4003731,-0.29372513
2154,-0.62989646,0.46657422,0.24011984,1.9276209,-0.08557946,0.27876177,2.0919058,-0.25928724,0.042555492
2155,0.3390865,0.49857903,1.9714184,0.25863594,-0.3559512,-0.01780534,0.41852376,0.092823245,0.17947446
2156,0.011989162,0.59769803,0.41166288,1.8963833,-2.2533045,0.34888664,1.9895803,1.8736445,0.045467712
2157,0.022425754,0.5916428,3.4195788,-1.1562063,2.4947758,0.2649153,-1.3430421,-2.663427,0.27521607
2158,-0.1957719,0.54300934,1.3872784,1.0421312,-1.7124413,0.43671608,1.0839574,1.2515231,0.021148076
2159,0.17174737,0.53664416,3.2887437,-1.0422305,-0.3635756,0.31448442,-1.2608917,0.05341542,-0.08698915
2160,-0.4239796,0.53063273,-0.21978545,2.4469116,0.22888178,0.45741984,2.670144,-0.5410869,-0.21794482
2161,0.18624875,0.56638813,1.077216,1.1977813,-1.0126997,0.43997478,1.2535942,0.64104974,-0.008179062
2162,-0.62443495,0.41697478,0.54230565,1.7115782,-0.45957035,0.46136644,1.8218141,0.09118895,0.07018381
2163,0.5217852,0.48128036,-1.4570714,3.836131,-4.652958,0.3890097,3.9906034,3.6329205,0.07662278
2164,0.63857645,0.42399466,1.5430356,0.5296022,0.11031344,0.2636714,0.60953325,-0.29751974,0.1545035
2165,-0.5747898,0.45419914,2.1640296,0.099755175,-1.1451982,0.67019355,-0.10223914,0.8072327,-0.24578205
2166,0.520529,0.44677618,2.580538,-0.34735775,-0.17311433,0.5106547,-0.18909569,-0.05433809,-0.04602058
2167,-0.74193746,0.40075403,2.7762582,-0.5910488,0.2890791,0.57115227,-0.67388165,-0.4723213,-0.18029875
2168,-0.034397077,0.5865242,3.617054,-1.3368059,1.2193334,0.40015474,-1.4585645,-1.3130294,0.01314104
2169,-0.1970058,0.58545667,2.2057037,0.0502129,-0.35968888,0.26559943,-0.076231375,0.22324695,0.04353596
2170,0.07034073,0.5223041,0.28559396,1.9533978,-2.4554932,0.38401634,2.0610466,2.1559808,0.005627535
2171,-0.31543794,0.5371567,1.6294234,0.43145114,1.0318515,0.3683419,0.6918866,-1.2423369,0.07502921
2172,0.3794083,0.5580845,-1.3179369,3.6706083,-1.5889733,0.73586845,3.7170198,1.2661538,-0.48154047
2173,0.6330764,0.44823974,2.2811084,0.012211004,1.1534787,-0.14539574,-0.19228356,-1.3169181,0.43594006
2174,-0.33504713,0.4973707,1.9593678,0.17131475,1.8779798,0.6675354,0.287943,-2.1111772,-0.3029979
2175,0.3788866,0.4992839,2.1117346,0.12899482,-0.7729132,0.5242225,0.101489015,0.62113196,-0.1131612
2176,-0.6106163,0.4595321,0.08015733,2.0356026,-0.42116714,0.47247365,2.2066555,0.08968105,-0.1615037
2177,-0.7276425,0.4281174,1.5360163,0.75676554,-1.7761073,0.29650894,0.678482,1.4254909,0.07136844
2178,0.7363871,0.41351277,2.478892,-0.21357825,0.3186526,0.54193145,-0.12352142,-0.6025345,-0.19244008
2179,0.7287842,0.40580812,0.258309,1.9941596,-0.19423027,0.31892303,1.9540453,-0.07589902,0.044366445
2180,-0.2673516,0.6466424,3.3792167,-1.1920581,-0.6497923,0.29435143,-1.1716331,0.3389045,0.17073333
2181,0.43388695,0.5841308,-0.48670247,2.7514207,-1.6211104,0.43317166,3.1290357,1.2455782,-0.0361737
2182,0.33725786,0.50717777,0.741978,1.5060478,-2.599131,0.69492066,1.5356816,2.448885,-0.29303613
2183,0.30330563,0.5500707,2.6909213,-0.5532658,2.3337445,0.50089407,-0.6941226,-2.4990904,-0.14630727
2184,0.15071124,0.6108627,1.7451714,0.6524306,1.2711674,0.46509206,0.36839056,-1.6135906,-0.17089148
2185,-0.11516564,0.5806559,1.4303386,0.7561771,0.28856766,0.27470022,0.94848424,-0.66749644,-0.0044562193
2186,0.82851124,0.24896035,-0.34173962,2.4367917,-0.33276325,0.23379046,2.8668864,0.110958,0.23425943
2187,0.0740933,0.6112154,0.43638453,1.7047908,1.7956158,0.21825083,1.8928345,-2.1689878,0.093669616
2188,0.6763459,0.41781622,0.97941154,1.0592185,2.7148242,0.31454122,1.254292,-2.8442233,0.15673704
2189,-0.047756836,0.6173336,0.4558069,1.6949147,1.175506,0.5218279,1.6760697,-1.3229539,-0.19067746
2190,0.7240237,0.4337919,-0.06949719,2.19684,-2.299652,0.72276014,2.3704455,2.0048485,-0.56280565
2191,0.74651945,0.3796658,-1.0019466,3.2389147,-1.137426,0.29349023,3.4313092,0.94575894,0.26881558
2192,0.3328137,0.5287878,1.32189,0.81111604,1.7434417,0.3741168,0.9341737,-1.9625329,-0.0013174094
2193,0.6660146,0.44323096,-0.18175124,2.3793967,0.65191036,0.2964231,2.761118,-0.82689315,0.04654588
2194,0.5642036,0.4794243,2.178033,-0.13528837,-0.10156452,0.3488361,0.019445475,-0.020617487,0.13815604
2195,-0.15554737,0.5594513,1.7997084,0.40048748,-1.1069716,0.4328837,0.39313704,0.76106864,-0.16720954
2196,0.7220826,0.4025478,1.6813852,0.43238986,-0.69942397,0.28642112,0.6091267,0.38376954,0.24204074
2197,0.54092133,0.4813623,-0.005848791,2.107423,-1.2279612,0.5110756,2.2901342,1.0074635,-0.1978351
2198,-0.67792493,0.41687778,0.5240911,1.711613,-1.1820432,0.41408354,1.8897852,0.85502696,0.0141254235
2199,-0.23806043,0.5489451,0.30672827,1.7898384,1.286891,0.3123676,1.9029801,-1.4335772,-0.15585342
2200,-0.0884896,0.62128264,2.860833,-0.6125442,-0.70848197,0.76235825,-0.64845634,0.4027235,-0.35933712
2201,0.17673373,0.6045652,1.27346,0.8864399,2.6477816,0.3735918,0.7979815,-2.6150231,-0.08903366
2202,0.013832437,0.56106776,-0.30882496,2.6476521,0.34648806,0.23025618,2.5549965,-0.62076944,0.19755954
2203,0.44798794,0.45388386,-0.5706661,2.8824775,0.03480637,0.6497701,3.1454873,-0.45516756,-0.21368775
2204,0.23624125,0.52341944,3.0886176,-0.8997415,0.27931055,0.46068788,-0.9091159,-0.40339306,-0.12875411
2205,-0.40358657,0.5268286,2.7713547,-0.42797294,0.4693643,0.6191598,-0.63575065,-0.74305105,-0.25933826
2206,0.31966284,0.5608346,2.1688867,0.08465831,-1.8685727,0.34393346,0.23393899,1.4971265,0.13700116
2207,0.22287227,0.5891676,1.7483197,0.33003667,3.066321,0.4472574,0.4042787,-3.175657,-0.12308674
2208,0.18978846,0.6185706,-0.2550279,2.4399197,-0.73185056,0.43249133,2.7581608,0.55109453,-0.1006788
2209,0.38296342,0.46028152,2.3672738,-0.10511245,0.95605963,0.53508484,-0.18480013,-1.2111692,-0.13127169
2210,-0.38766417,0.5543599,2.6255403,-0.49899918,1.3108493,0.5288597,-0.4177265,-1.5600502,-0.20861849
2211,-0.028671792,0.6283192,1.8163054,0.57587034,-3.0511456,0.37712207,0.6856868,2.8036385,0.12750033
2212,0.32686132,0.68777186,1.5235204,0.6366447,-1.0113688,0.3609915,0.8684909,0.8013731,-0.053784855
2213,0.65988624,0.422061,2.7320814,-0.5786462,0.7657409,0.15301451,-0.722981,-0.8193579,0.31964937
2214,0.15828042,0.5490743,0.66979825,1.3960435,-0.28795815,0.40755698,1.7342998,0.11462081,-0.080383055
2215,0.57170796,0.4350903,1.3403167,0.78332293,1.4013056,0.31369138,0.96787125,-1.5547253,0.1385393
2216,-0.02889196,0.5729999,0.96499795,1.1138054,-0.2795173,0.64198595,1.5297221,0.032710176,-0.23642492
2217,-0.36762163,0.54062027,1.6158222,0.5134391,1.7040921,0.4456375,0.46695992,-1.8000386,-0.1304037
2218,0.055416893,0.56313646,-0.56424755,2.8068762,-1.1286981,0.06398751,3.150507,0.92199206,0.3185863
2219,-0.2541679,0.56146747,1.3596829,0.83823943,1.3910722,0.49463972,0.8969856,-1.5830626,-0.11030595
2220,0.3113463,0.5225335,2.7477124,-0.5758722,-0.2809273,0.62713575,-0.36224496,-0.026625955,-0.26630804
2221,0.24431007,0.6409063,1.2927965,0.96047014,-1.0155616,0.5664985,1.0386764,0.7605673,-0.07133378
2222,0.22697991,0.4573953,2.2861898,-0.040942024,-0.94096917,0.16808203,0.020094842,0.4936609,0.2403809
2223,-0.32055002,0.49530217,1.4282758,0.79730624,0.26381323,0.4862043,0.8934804,-0.62812704,-0.17472903
2224,-0.3661944,0.5179129,2.1465392,0.23824018,-2.2724602,0.3524162,0.22494355,1.8678102,-0.018167019
2225,0.5331162,0.47148475,0.20772834,1.974829,1.0338148,0.09164825,2.0436487,-1.2637714,0.3436427
2226,-0.20049343,0.53736573,1.3624854,0.9619983,-1.1340418,0.11055619,1.073347,0.7285332,0.30415082
2227,0.1439747,0.60042083,1.3929362,0.7028095,-0.059079643,0.32074025,0.80127263,-0.19176795,0.1423804
2228,-0.4469194,0.49728233,0.20846422,1.9898878,1.891563,0.35587263,2.2030175,-2.2236578,-0.035574883
2229,-0.11489843,0.5775708,2.2622118,-0.011512115,-2.171492,0.9233312,-0.00019813135,1.8836771,-0.6605434
2230,0.10237584,0.5735897,1.7512467,0.453171,-1.6784286,0.6100933,0.4699971,1.3411465,-0.1978024
2231,0.13332915,0.5874964,1.1784854,1.0649153,-1.1781249,0.49498636,1.2560036,0.885046,0.016624087
2232,-0.8478125,0.26318204,1.564843,0.7224782,-1.8322788,0.43833864,0.7019719,1.482363,-0.1591339
2233,-0.5964134,0.45170298,2.1233728,0.12746972,1.8762319,0.46933192,0.034800597,-2.1344895,-0.24381328
2234,0.099288605,0.5628665,1.5494219,0.72959155,-0.981571,0.18083313,0.8259233,0.565196,0.21825995
2235,-0.48139518,0.48486394,0.9095865,1.2716831,0.4886244,0.33470574,1.4924287,-0.6537441,0.051963657
2236,-0.3707356,0.50432205,2.4001765,-0.24238718,-0.99996096,0.3375466,-0.0781385,0.7049913,0.12932684
2237,-0.11339893,0.57504416,1.8016169,0.515429,-2.0085063,0.42111635,0.64310694,1.5936544,0.042822205
2238,-0.057402957,0.60720956,0.23723163,1.8446201,0.61892587,0.54729724,1.9663117,-0.8599086,-0.18733156
2239,-0.32684883,0.50077087,-0.36877576,2.4825668,0.95280224,0.55902016,2.7223747,-1.1885865,-0.16780177
2240,0.010484193,0.5901224,0.047686253,2.1376662,-2.410495,0.42933816,2.3788261,2.0683506,-0.0224567
2241,0.065955296,0.5171032,1.8040211,0.4262983,1.0407776,0.11951914,0.26901385,-1.1783553,0.40674236
2242,0.74508417,0.39460197,0.2546484,2.0399277,-1.9537531,0.5597094,2.1852036,1.3381737,-0.1136383
2243,-0.5591768,0.46733448,2.867278,-0.58519506,1.3915311,0.35882226,-0.73745406,-1.7320898,0.08476476
2244,0.029398507,0.5240543,2.1462443,0.08530891,-1.2740943,0.55263937,0.1932224,0.7504805,-0.16587481
2245,0.072486825,0.61189467,1.1583747,0.97077084,-2.2167847,0.26906872,1.0186279,1.7744076,0.14458333
