,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_g7,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
0,1.7888007,0.5129894,-2.133977,0.44942027,0.33204627,1.8865514,-0.02891514,0.8472585082054138,0.15849225223064423,4.6056476,1.1367116
1,0.5657337,1.4560436,-0.14410299,0.6027337,1.4823809,-0.175136,-0.007849046,0.85,0.17229217290878296,5.4273286,0.8355702
2,4.3867345,-2.1810563,-1.8697958,0.49456415,-2.1047413,1.824034,-0.0028907158,0.85,0.1032830998301506,3.506264,1.7591937
3,0.5135498,1.8153449,0.65643144,0.6668157,1.8112507,-0.8199302,-0.18796498,0.85,0.14352531731128693,3.306998,1.9090818
4,1.8107362,0.49317026,-2.3115098,0.5250727,0.39242944,2.1692007,-0.050148252,0.85,0.13475751876831055,3.6421392,1.6200496
5,2.0423756,0.19058892,-0.15797886,0.52619123,0.24001764,-0.08889286,-0.116042756,0.85,0.19341695308685303,4.1849284,1.4491748
6,0.015243949,2.368215,-2.1946812,0.6275798,2.245142,2.0261943,-0.17220925,0.85,0.09753956645727158,3.4256592,1.7374458
7,0.7745311,1.410557,1.7419304,0.52154416,1.4272935,-1.9974402,-0.052293763,0.85,0.08164168894290924,4.016142,1.5311272
8,-0.5068549,3.00075,1.6408441,0.5071613,3.094356,-1.8502682,-0.059388388,0.85,0.12136062234640121,3.3800206,1.6025
9,1.7911339,0.25145802,0.8964414,0.64997447,0.3198602,-1.248024,-0.3714246,0.85,0.10763470828533173,5.8365126,0.89853597
10,1.6114271,0.49843782,-1.0902234,0.44042635,0.38718975,0.7978873,1.260564e-05,0.85,0.11243285983800888,4.7435102,1.0395405
11,4.051841,-2.081222,-0.98492277,0.6552051,-2.038622,0.8350983,-0.13572383,0.85,0.10711190104484558,5.2700286,0.9250489
12,-0.4063275,2.5481532,0.23431793,0.5499268,2.601653,-0.56137776,-0.22322397,0.85,0.09026224166154861,4.888508,0.9971091
13,-0.045884315,2.290851,0.77270514,0.45147073,2.3582852,-1.1358659,0.13868475,0.85,0.07837331295013428,3.8833597,1.4646803
14,-0.57336,2.7140913,0.43899018,0.5450959,2.6886547,-0.65007246,0.009561576,0.85,0.15548984706401825,5.018974,1.0793761
15,0.19311899,1.7362622,-0.5155667,0.6133587,1.6784127,0.19666377,-0.15304211,0.7943121790885925,0.45681092143058777,4.823628,0.36196768
16,0.30034906,2.0595076,-1.7286394,0.4865568,2.21125,1.4846673,0.046359293,0.85,0.10584563761949539,3.8118541,1.6566865
17,0.06442184,2.166256,0.78372514,0.60624254,2.1439023,-0.96609783,-0.1562345,0.85,0.12836864590644836,4.0876617,1.6024514
18,1.4972934,0.64961666,0.78762275,0.45842394,0.64146,-0.9277615,0.06269252,0.85,0.10769350826740265,4.307014,1.3828763
19,0.9730831,1.1337914,-1.4235717,0.67880076,1.1912394,1.025748,-0.13568301,0.85,0.07820256799459457,6.33105,1.0872091
20,1.868932,0.5839515,-2.236766,0.5856668,0.64525574,1.9343139,-0.15657878,0.85,0.09741141647100449,3.3742526,2.0985575
21,1.7228179,0.5283836,2.5144625,0.6183186,0.67140305,-2.8228152,-0.06615753,0.85,0.07216225564479828,3.3898213,1.8210688
22,2.6505108,-0.5603616,0.8617573,0.5373193,-0.59828824,-1.1447029,-0.030962618,0.85,0.12870360910892487,5.6432266,1.0009953
23,-0.051106855,2.2652173,0.1513254,0.56563896,2.3932977,-0.43743965,0.025061868,0.85,0.1590575873851776,3.9940505,1.8595068
24,2.9103532,-0.80413187,0.084052086,0.46051493,-0.85429,-0.3760662,0.0112832775,0.8342481851577759,0.21114280819892883,6.282658,0.70902765
25,0.9340678,1.2567177,-0.13759492,0.5700547,1.1956859,-0.08055653,-0.19871548,0.85,0.10681044310331345,4.4469533,1.2509745
26,3.2638853,-1.0130943,-2.3933754,0.82328665,-1.128471,2.0623012,-0.4767511,0.85,0.1787147969007492,5.4548593,0.8386421
27,1.6373018,0.7661565,-0.7631618,0.38947898,0.7761008,0.423531,0.12985495,0.85,0.15882210433483124,3.50983,1.7250429
28,2.4837072,-0.2896696,0.05940349,0.539112,-0.51162577,-0.2714614,-0.043950688,0.85,0.17620548605918884,5.3010974,0.80806625
29,0.086058185,2.0805883,-0.32190156,0.5882995,2.1949704,0.033097807,-0.19258991,0.85,0.10038510710000992,4.1409965,1.485816
30,4.2853994,-2.1976318,0.82951784,0.39186624,-2.4708657,-1.0137501,0.21984747,0.8034499287605286,0.32006406784057617,4.212673,0.8225157
31,2.7733138,-0.4937379,-1.1105928,0.5648993,-0.49255887,0.85357594,-0.2246135,0.85,0.09381048381328583,3.5688891,1.6736087
32,1.0319182,1.0790067,1.2285886,0.6407128,1.0134004,-1.6349417,-0.23209873,0.85,0.1599336862564087,5.2987432,0.9071893
33,1.4749864,0.73540026,1.4329534,0.6069137,0.69214326,-1.6706891,-0.03617589,0.85,0.09588061273097992,3.7703364,1.7891457
34,1.5631424,0.67704606,-0.8957761,0.55663323,0.58109856,0.5740349,-0.12678094,0.85,0.08966095745563507,4.8470926,0.9885337
35,2.2575436,-0.15878843,2.7580385,0.47766703,-0.27274236,-3.2010756,-0.027892185,0.8417540788650513,0.2610108554363251,4.6831427,0.70007867
36,0.17124364,2.0856102,0.42745858,0.62880117,2.1940975,-0.77531856,-0.2545245,0.85,0.09178540110588074,3.8012826,1.5961431
37,0.634049,1.3428173,0.8555227,0.773603,1.2814648,-1.0622696,-0.37681848,0.8430606126785278,0.22191111743450165,4.86583,0.7635958
38,2.227565,0.016130174,-0.068174146,0.39105552,0.0049663563,-0.14641747,0.06035822,0.85,0.1393391489982605,4.048135,1.6130756
39,-0.17208669,2.5049884,0.2504166,0.66626716,2.6217244,-0.5037996,-0.20773612,0.85,0.12273304909467697,3.429149,2.0547075
40,0.61433536,1.5753955,2.5261047,0.28690702,1.4897716,-2.6383197,0.13939552,0.85,0.11716046184301376,4.2546535,1.3479209
41,1.9374733,0.32151455,-0.10390087,0.39503783,0.311831,-0.074860476,0.04246825,0.85,0.1318940371274948,3.7533925,1.7854079
42,0.38280246,1.8350407,1.8050945,0.6590102,1.8181243,-1.9665385,-0.25083384,0.85,0.11224143207073212,3.662655,1.5312357
43,1.9388849,0.10094986,1.2670171,0.45598215,0.14507999,-1.733184,0.12945308,0.8249244689941406,0.28440630435943604,4.84043,0.8435576
44,1.4542565,0.7354027,-2.29684,0.51096004,0.64251655,2.054775,0.011844566,0.85,0.15382741391658783,5.766325,0.8639251
45,1.8273147,0.38845924,0.9497343,0.38532364,0.24130468,-1.1620996,0.15253842,0.85,0.15842176973819733,5.097334,0.93226314
46,1.4252589,0.71785146,-1.8392969,0.5107116,0.7314503,1.6177648,0.043813862,0.85,0.16662079095840454,4.941865,1.0575492
47,1.3260112,0.9244529,-0.15642491,0.6061136,0.90722907,-0.0872124,-0.11856048,0.85,0.16983012855052948,3.4432719,1.698827
48,1.595581,0.4352412,0.14821441,0.62011623,0.6028337,-0.31996578,-0.010340596,0.85,0.08918572217226028,4.5050025,1.0333856
49,2.4513302,-0.06297275,-1.0768387,0.4601937,0.011995869,0.89035946,-0.041168112,0.85,0.1046765148639679,3.2831361,2.2333868
50,0.77385485,1.5009084,-0.4348367,0.5549038,1.4584539,0.17250022,-0.1135007,0.85,0.09647167474031448,3.8610613,1.6998041
51,2.5116136,-0.43903637,0.71846896,0.5998415,-0.45869213,-1.0719684,-0.06975955,0.85,0.16166917979717255,5.192688,0.9439397
52,2.5549953,-0.3340441,-0.7354577,0.6432952,-0.33874607,0.44421852,-0.16708958,0.85,0.06279826909303665,4.161174,1.4488033
53,0.37710297,1.9655793,0.018250735,0.55423456,1.974045,-0.43740067,-0.21401641,0.85,0.07974535971879959,3.7769632,1.6110991
54,0.81925076,1.4518541,0.4944073,0.33322173,1.5186,-0.7847235,0.030105188,0.85,0.06966608017683029,3.7572842,1.6805022
55,2.200532,-0.053640373,-0.43664372,0.6009988,-0.12683408,0.18459742,-0.14627285,0.85,0.07569796591997147,5.5004416,1.1149917
56,0.72861224,1.3518717,0.3149286,0.7320517,1.4418987,-0.59755003,-0.30261022,0.85,0.07666803896427155,5.571958,0.95437044
57,1.5888485,0.70189375,0.25937232,0.7066924,0.8212125,-0.63582414,-0.38379055,0.85,0.08862815052270889,3.6406806,1.5109823
58,0.060515527,2.236523,-1.6735637,0.4603766,2.270591,1.3477305,0.0159002,0.85,0.11111395061016083,4.0046396,1.5614426
59,0.91528225,1.3599888,2.337923,0.5628593,1.4717075,-2.3278358,-0.15434398,0.85,0.10250742733478546,3.2400913,1.5837473
60,2.0130243,0.23248334,-0.1390852,0.41697854,0.16679789,-0.080665454,0.111306466,0.85,0.1299547255039215,4.049553,1.5230616
61,2.6498277,-0.3457906,-1.6242969,0.42913938,-0.3401959,1.5350966,0.03547986,0.85,0.12679123878479004,3.5293121,1.6616229
62,1.3442928,1.141498,-4.478156,0.4472334,1.0639042,3.8220656,-0.06866429,0.85,0.12333989143371582,4.138665,0.8833489
63,1.475114,0.85682774,0.75804913,0.3263145,0.84532547,-0.9955519,0.12015061,0.85,0.1434338390827179,3.3173099,1.8879981
64,0.8280699,1.339866,-0.84481406,0.37976715,1.4101057,0.7104426,0.14766696,0.85,0.1569855809211731,4.5175443,1.2573651
65,2.1220374,0.13116483,-1.0025789,0.6026911,0.050898433,0.652011,-0.18078238,0.85,0.06680908054113388,4.5223746,1.3848562
66,2.6111746,-0.37238076,-1.8265057,0.6262426,-0.44994703,1.5014353,-0.12320916,0.85,0.08837762475013733,4.36799,1.2098548
67,0.05396196,2.1067994,0.5623623,0.6129116,2.1656756,-0.82999665,-0.07300193,0.85,0.13588684797286987,4.139726,1.4380498
68,-0.5575241,2.7256343,0.9718103,0.6455535,2.655976,-1.3977135,-0.13637824,0.85,0.15807092189788818,6.1093755,0.844051
69,2.9022608,-0.5049475,0.8581729,0.4413401,-0.48865768,-0.9966695,0.026809644,0.85,0.15844134986400604,3.212803,2.1321337
70,0.7494626,1.5581164,-2.707768,0.6095286,1.5204957,2.2262018,-0.028296366,0.85,0.09830483794212341,4.859649,1.1245933
71,1.0569348,1.0471089,-2.094187,0.5059207,0.95431215,1.9119272,-0.13368079,0.85,0.09795016050338745,5.11002,1.0154238
72,0.6508394,1.51412,0.67004097,0.46142223,1.4843897,-0.8095422,-0.07042114,0.85,0.0742039605975151,4.2259517,1.3729995
73,1.0547651,1.1894137,1.0188743,0.46898112,1.1683854,-1.5413713,-0.01439315,0.85,0.13412153720855713,5.2361293,0.9659874
74,2.4282873,-0.08687264,-1.6174376,0.4944619,-0.1883902,1.3470901,0.10911161,0.85,0.11712759733200073,3.8524175,1.5390923
75,1.4456602,0.6577911,-0.34033215,0.656226,0.758815,0.049279887,-0.26421505,0.85,0.07430894672870636,4.7267904,1.1480755
76,1.8194869,0.3129033,-0.097675286,0.41603228,0.21006922,0.0009905759,0.100532874,0.85,0.11691965162754059,4.638957,0.95283735
77,-1.5878521,4.0011735,-0.43777755,0.5732264,4.0117745,0.023284674,-0.13368106,0.85,0.11103760451078415,3.3706656,1.9113142
78,1.638437,0.6035064,-2.695966,0.6098221,0.5123579,2.4397013,-0.13014549,0.85,0.10573241114616394,4.377072,1.1320269
79,1.634593,0.38630673,-0.6693614,0.38140777,0.31865978,0.3987493,0.09344038,0.8174952268600464,0.3768581748008728,4.4196258,0.75426
80,0.76997465,1.351895,-2.1531215,0.514739,1.2205523,1.9351413,-0.037322797,0.8348663449287415,0.2087891548871994,5.1032834,0.9653738
81,1.7668083,0.5932278,-2.3425817,0.5274718,0.5379004,2.069493,-0.13153191,0.85,0.13681776821613312,3.9452307,1.7587454
82,3.3044853,-1.180772,0.99398935,0.5999961,-1.1268736,-1.2382494,-0.20328237,0.85,0.1121276393532753,4.297529,1.4015065
83,1.1511705,1.0836645,0.8573454,0.5959679,1.0189911,-1.167654,-0.1442214,0.85,0.0700850635766983,4.3562255,1.4707372
84,0.5758282,1.4139436,0.4307204,0.62636894,1.542785,-0.660947,-0.18172814,0.85,0.1581907719373703,5.9443083,0.8656961
85,2.313076,-0.14789946,-0.33411482,0.54292256,-0.19787596,0.1855173,-0.1407454,0.85,0.09925670176744461,4.1979117,1.2554604
86,1.8756893,0.39771944,-1.7478333,0.50115734,0.27141294,1.6116831,-0.11486755,0.85,0.13230450451374054,4.1713004,1.4741871
87,1.7482809,0.6194512,-0.28059605,0.60664743,0.7548634,0.0018849339,-0.16243318,0.85,0.08507166802883148,3.0632288,1.9668643
88,2.9505928,-0.5941725,-1.3702408,0.70736253,-0.53842366,1.1310067,-0.22696888,0.85,0.11350691318511963,3.6099648,1.7732774
89,0.21529627,1.8026152,-0.4929478,0.6650045,1.9192854,0.31289598,-0.2284579,0.85,0.13693876564502716,5.4913664,0.85364705
90,1.1519804,1.1469458,-4.3683076,0.49779493,1.263994,3.8138976,-0.07858332,0.85,0.13036158680915833,5.305928,0.80726385
91,0.62676924,1.7722366,0.44089714,0.41432595,1.7657967,-0.68069816,-0.08978188,0.85,0.0497029609978199,3.339692,2.183277
92,1.4146594,0.78096175,2.592949,0.55865234,0.679667,-2.860813,-0.07282443,0.85,0.06187640130519867,3.770077,1.2483433
93,-0.34648246,2.5076501,0.34236386,0.5557771,2.5967803,-0.6969447,-0.14289926,0.85,0.15630242228507996,4.8150134,1.065147
94,1.5441915,0.66524327,-0.16270383,0.4802449,0.63649094,-0.08243191,0.019611584,0.85,0.11962200701236725,4.387823,1.268925
95,0.29370797,2.3007846,-1.5613155,0.21484363,2.3499625,1.3385134,0.17909837,0.85,0.07462441921234131,3.2836666,1.9731454
96,1.9286444,0.29303148,-0.8693541,0.7348999,0.28535554,0.5234909,-0.17481683,0.85,0.1436641812324524,4.629518,1.2003
97,0.8693486,1.2168376,0.38529617,0.61197734,1.1342624,-0.72302,-0.1601389,0.85,0.15237468481063843,5.3537517,0.86998385
98,2.5334191,-0.053005766,-0.77740866,0.32213143,-0.19093795,0.49926576,0.109622166,0.85,0.11634369194507599,3.0774148,1.9905579
99,2.7933278,-0.4713628,-0.31960067,0.64087355,-0.36159432,0.1136554,-0.17641953,0.85,0.15636920928955078,3.627936,1.7887034
100,0.50586236,1.7713875,-0.11311439,0.7377181,1.5732589,-0.06883596,-0.38192993,0.85,0.15630342066287994,4.3514576,1.0473812
101,0.9801567,1.3265446,1.2575794,0.57488376,1.2834575,-1.4204757,-0.1382875,0.85,0.09561661630868912,3.4806218,1.7855659
102,3.3540907,-1.1454227,1.8017269,0.69799733,-1.356198,-1.8902482,-0.18080041,0.85,0.11285129934549332,4.0592165,1.0064621
103,0.4655853,1.7296923,-1.8972275,0.63623095,1.6837958,1.6754777,-0.17822863,0.85,0.09901155531406403,4.5476375,1.2317783
104,1.0332711,0.9903848,2.8759716,0.51872325,1.1013684,-3.0722294,-0.07953019,0.85,0.12370964139699936,4.70225,1.0315977
105,1.5020548,0.9695142,1.3021901,0.4654576,1.0333618,-1.5777893,0.0024503728,0.85,0.12611828744411469,3.1084456,2.337726
106,1.7090499,0.48663265,0.03460211,0.3986373,0.49638844,-0.2548734,0.08987435,0.85,0.13018260896205902,4.4192123,1.3023742
107,0.39351004,1.7812738,-0.74355453,0.48059583,1.8415613,0.4513958,-0.01119492,0.85,0.10658761858940125,4.5822244,1.305432
108,1.6889203,0.66545343,0.47795013,0.5309144,0.7623151,-0.7772035,-0.033382703,0.85,0.13433068990707397,3.180124,2.085203
109,1.3403444,0.8072641,-1.4697293,0.55936044,0.875816,1.0789202,-0.21911903,0.85,0.10606812685728073,5.896182,1.0213709
110,-0.85407925,2.9168375,0.55986285,0.5677144,3.0641181,-1.0187653,-0.05230854,0.85,0.09741552174091339,5.478176,1.1106788
111,0.933095,1.4113538,0.072815455,0.58723646,1.417187,-0.31101602,-0.05575916,0.85,0.10783001035451889,3.490243,1.8652956
112,1.5843267,0.5744877,1.8876055,0.5692365,0.41226733,-2.254527,-0.114347115,0.85,0.1704123169183731,5.3299427,0.8408884
113,1.5008258,0.6160531,-2.8237643,0.5152672,0.4373243,2.6849427,-0.15337723,0.85,0.12970614433288574,5.3281164,0.8469636
114,1.0167735,1.3170023,0.49049968,0.5543192,1.1608979,-0.74107087,-0.13373071,0.85,0.17027302086353302,4.040257,1.6219791
115,3.3255281,-1.1463856,0.3987099,0.5634153,-1.2723198,-0.55777436,-0.11528248,0.85,0.13637356460094452,4.5097246,1.0872693
116,2.5407996,-0.4640702,1.7162712,0.4951115,-0.39060846,-1.8439087,0.020938504,0.85,0.10529958456754684,4.34362,1.2344323
117,1.0029249,1.3439981,0.6565787,0.4417606,1.3626924,-0.97283876,0.07096679,0.85,0.0965581089258194,3.362892,2.2054763
118,2.1384187,-0.10298788,1.7550848,0.4946195,-0.17984055,-2.1147635,-0.11830791,0.8170173764228821,0.26145973801612854,4.1410284,0.8409995
119,1.2730794,0.94305533,-0.8741048,0.49929252,1.0569555,0.64697856,-0.04904014,0.85,0.13002054393291473,3.8788278,1.5864135
