,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
0,3.1075652,-0.8344449,-0.19925705,0.3987787,-0.76021254,0.8302112817764282,0.31094217,2.7249756,0.4289557
1,-0.16605408,2.2371435,-0.1762062,0.5066171,2.4151967,0.7843590974807739,0.48402116,3.0888393,0.3039946
2,4.3962684,-2.0237134,-0.20596917,0.33925304,-2.1538134,0.7238339185714722,0.46863273,2.8494697,0.34207642
3,1.4272552,1.1615822,-0.23410355,0.39227617,1.1982158,0.7746675610542297,0.61193687,2.258011,0.4070139
4,2.413103,-0.5262674,-0.24596411,0.42027423,-0.40793023,0.8115404844284058,0.8165758,2.2649977,0.57110703
5,-1.0219703,3.1815555,-0.16593456,0.47167322,3.2392025,0.7750518321990967,0.45930922,2.8694773,0.3455056
6,0.48344296,2.0635197,-0.18424666,0.4310869,2.0144453,0.7987525463104248,0.55486,2.7071805,0.37682933
7,2.0561645,0.60054845,-0.24362019,0.35154596,0.6442795,0.7737005949020386,0.61097634,2.3905177,0.4479049
8,3.1832767,-0.8411215,-0.08266479,0.44455713,-0.7970285,0.85,0.29965678,2.6564193,0.37102646
9,0.7421425,1.2166694,-0.124325864,0.5058405,1.252482,0.7925936579704285,0.5702749,3.1997912,0.26041797
10,1.3382282,1.2839624,-0.18627772,0.43416205,1.275984,0.8137465715408325,0.5764165,2.4753318,0.39359143
11,1.1448315,1.2886345,-0.20440722,0.39447045,1.3727999,0.8047356009483337,0.520455,2.6678438,0.35133043
12,3.4229152,-1.1156788,-0.21257803,0.47318912,-1.1501392,0.749139130115509,0.48800144,3.1664865,0.3086196
13,1.3820502,0.81454664,-0.13087675,0.34807172,0.8030534,0.8005655407905579,0.3760891,2.8267295,0.29603586
14,1.2258192,1.0505522,-0.21439601,0.5027204,1.0400046,0.8098947405815125,0.34942,2.6579387,0.36592716
15,1.2532322,1.0660979,-0.2159486,0.43405685,1.0485128,0.7786933779716492,0.38948154,2.9542265,0.30210456
16,1.926554,0.18644227,-0.08270167,0.50335205,0.25588477,0.796288251876831,0.3576071,2.6981096,0.3576036
17,-0.32704604,2.691623,-0.18163817,0.41890022,2.6578891,0.8076815009117126,0.35632157,3.0002189,0.30506197
