,posterior_phi,posterior_sigma,posterior_g1,posterior_g2,posterior_g3
29,-0.18620747,0.5319131,2.106974,0.045423385,-0.11824325
30,0.2415697,0.5139448,2.1736033,-0.021907004,-0.1579836
31,0.18560903,0.5356966,2.046773,0.07463047,-0.09352357
32,0.6201685,0.42268914,2.2396877,0.05655044,-0.19344191
33,-0.58551437,0.4511157,2.229911,0.103740565,-0.111706436
34,0.65661925,0.42776716,2.1359005,0.021481091,-0.06909449
35,-0.14707702,0.5521152,2.147336,0.024559531,-0.04067957
36,0.24441142,0.5102094,2.208009,0.11791979,-0.14813319
37,-0.6884608,0.42587727,2.1354144,0.05772937,-0.2907981
38,0.34269586,0.49569738,2.1618419,0.12933984,-0.20018838
39,0.027025735,0.5420445,2.115726,0.014999817,-0.03886466
40,0.31157887,0.51803005,2.1292613,0.044502705,-0.04335418
41,-0.11663925,0.6229478,2.0882032,0.089956895,-0.17289762
42,0.7151374,0.39325118,2.151262,0.095647745,-0.23932475
43,-0.6852248,0.4348246,2.206411,0.038783196,-0.13043872
44,-0.62594116,0.43373835,2.0340009,0.12811491,-0.020384433
45,-0.21541545,0.5853028,2.1013303,0.11849288,-0.058571752
46,0.107360385,0.528698,2.1141622,0.086470515,-0.05696747
47,0.0457075,0.5248717,1.9802147,0.124633275,-0.10589166
48,0.08454661,0.5318124,2.1398098,0.0962086,-0.060596198
49,0.63118494,0.41815913,2.1855497,0.07351377,-0.13991994
50,0.27487722,0.46805233,2.0725799,0.1315684,-0.09080157
51,0.02055899,0.5917843,2.0189679,0.04633969,-0.11617719
52,0.09974309,0.59505266,2.0849936,0.13336487,-0.108386934
53,-0.6955129,0.4159756,2.097595,0.19691506,-0.12235149
54,-0.72004277,0.42199108,2.1982987,0.023743685,-0.17319024
55,0.59048754,0.4560568,2.2064621,0.014534799,-0.15201865
56,0.27241254,0.50147456,2.2116485,0.0105891805,-0.11895041
57,0.66581637,0.40836957,2.154401,0.06840428,-0.20941389
58,-0.7771472,0.35436583,2.0510447,0.112358525,-0.15957777
59,-0.40206972,0.5370376,2.1913354,0.0613201,-0.15838832
60,0.64177805,0.37858975,2.1015897,0.086621925,-0.11015793
61,0.15058099,0.57945997,2.2218084,0.104742855,-0.17194298
62,0.605793,0.42960396,2.1571124,0.106362574,-0.16470785
63,-0.115594864,0.572738,2.2265904,0.10180055,-0.20751326
64,0.6285322,0.4428767,2.0920873,0.18058664,-0.16395292
65,-0.15166569,0.5341036,2.2065852,0.10431345,-0.15398005
66,0.32596856,0.49109668,2.1301281,0.1129118,-0.069567375
67,-0.0647717,0.55487317,2.129132,-0.010702094,-0.09280506
68,0.37912506,0.49686798,2.0561502,0.17763104,-0.2358782
69,-0.11247486,0.57653975,2.0847461,0.051596686,-0.10913162
70,0.63388735,0.40232775,2.1178966,0.072235815,-0.09839083
71,0.02529751,0.5685088,2.1174638,0.115587965,-0.16598846
72,-0.7296833,0.38872844,2.0926182,0.100903824,-0.14130624
73,0.7898089,0.38217354,2.1678596,0.05245939,-0.16554575
74,0.4569611,0.47467178,2.237237,0.05666539,-0.118154556
75,0.72943866,0.35466868,2.1807463,0.17502221,-0.21276577
76,-0.60189897,0.44410825,2.2173376,0.04842313,-0.14510489
77,0.11754776,0.6037226,2.1825228,0.035378914,-0.1602216
78,0.055339616,0.59355843,2.0472715,0.028641261,-0.1537637
79,0.20069036,0.55539465,2.1993463,0.060027525,-0.07567942
80,0.3438086,0.50052345,2.2381585,0.032265116,-0.17183065
81,0.8005008,0.35223588,2.1886446,0.107732266,-0.020380363
82,0.10360798,0.5144349,2.0734048,0.12156785,-0.14328803
83,0.08332408,0.5657249,2.1788907,0.021506373,-0.13332607
84,-0.8353571,0.33000365,2.0231438,0.14526443,-0.14384642
85,0.40282118,0.49338135,2.1293383,0.06241216,-0.13285185
86,-0.004344693,0.54545015,2.1198401,0.11285188,-0.2111655
87,0.022102825,0.5629499,2.12563,0.11209275,-0.07517479
88,-0.7270283,0.4198034,2.1800413,0.03811757,-0.12686434
89,-0.036073726,0.5756875,1.99522,0.114378355,-0.041875932
90,-0.20565183,0.54904824,2.1851177,0.07591748,-0.26533112
91,-0.09371902,0.58522874,2.0675957,0.079065226,-0.20048253
92,-0.69987893,0.41692707,2.091583,0.19119069,-0.07468237
93,0.38815612,0.42843404,2.13298,0.08156929,-0.10244911
94,-0.26129246,0.5075296,2.180406,0.060396627,-0.18277593
95,0.01764641,0.51830894,2.0338254,0.06854348,-0.18359204
96,0.6943889,0.41960588,2.1342247,0.104912005,-0.19214074
97,-0.5956277,0.44652465,2.1131647,0.06352901,-0.32613903
98,0.07829204,0.5289935,2.1916146,0.038758475,-0.13671234
99,-0.6324667,0.43455034,2.1645954,0.15647523,-0.17410655
100,-0.3899078,0.4955794,2.0786226,0.119315274,-0.10229401
101,-0.080085814,0.58270335,2.1735601,0.12882245,-0.12470489
102,0.75581926,0.35409808,2.1255817,0.08104838,-0.23383187
103,0.5133286,0.49841422,2.1075568,0.06006323,-0.15071075
104,0.61967236,0.42235503,1.9956292,0.13577047,-0.14241531
105,-0.7319841,0.41319302,2.2915747,0.08601308,-0.1521825
106,-0.6622129,0.40029487,2.1420305,0.10501245,-0.13250716
107,0.7804442,0.38287956,2.244777,0.11713424,-0.12549298
108,0.7987712,0.37240237,2.0788867,0.09121601,-0.021394646
109,0.7907655,0.3478054,2.1259842,0.0950826,-0.0065003484
110,0.120835885,0.55886054,2.1031668,0.039520692,-0.19653177
111,-0.5029303,0.48828366,2.1274107,0.08517566,-0.13613047
112,0.74029845,0.35208717,2.2279947,0.087243676,-0.20631745
113,-0.5045043,0.4604035,2.2269342,0.020707915,-0.1954449
114,0.6559934,0.41013044,2.161522,-0.016280465,-0.13288514
115,0.15740833,0.5730601,2.1230185,0.2024207,-0.21253073
116,-0.54691553,0.44221488,2.1089098,0.052405514,-0.09902035
117,-0.5745491,0.44772115,2.1008909,0.10188863,-0.12418864
118,-0.67722976,0.4130014,2.1576097,0.090747,-0.21458744
119,-0.67317116,0.48932013,2.0163882,0.13699648,-0.1561207
120,0.26098996,0.5145486,2.152669,0.08128685,-0.19542363
121,0.48543817,0.46314728,2.121214,0.11906309,-0.17985916
122,-0.55893713,0.4391995,2.253249,-0.045923565,-0.15091582
123,0.46057647,0.46151534,2.2519445,0.082514495,-0.1268236
124,-0.71931136,0.3971445,2.0630221,0.183933,-0.13267586
125,-0.42774728,0.49046543,2.1853416,0.10650512,-0.15638539
126,-0.56378657,0.45580834,2.0857058,0.13731381,-0.11779807
127,-0.57740825,0.464023,2.149126,0.009094349,-0.14504857
128,-0.17847095,0.5959461,2.1949894,0.06554558,-0.17060189
129,-0.01601656,0.5153389,2.1589024,0.0818962,-0.16164415
130,-0.03859738,0.6105513,2.1802504,0.06542389,-0.07284337
131,-0.5031487,0.49258888,2.0604339,-0.0073528215,-0.124415375
132,-0.6316208,0.3601003,2.14396,0.043240566,-0.057770126
133,-0.6882598,0.39984113,2.1560395,0.12722223,-0.16260877
134,-0.07448082,0.5483692,2.222703,0.10224011,-0.21557683
135,-0.38933927,0.49194202,2.2097516,0.056745157,-0.19911918
136,0.17019378,0.53624403,2.107985,0.03759817,-0.09726962
137,0.21552612,0.49686515,2.0939276,0.06739346,-0.1475289
138,0.07907719,0.527893,2.3001451,0.08480403,-0.19339202
139,0.31158498,0.5010696,2.133048,0.05897072,-0.050588142
140,-0.014790573,0.5635394,2.0666265,0.10001254,-0.18508057
141,0.5995606,0.4419934,2.162356,0.045351993,-0.11512642
142,-0.28215516,0.5469291,2.1051283,-0.037212335,-0.10149518
143,0.6640945,0.42446107,2.148956,0.06156689,-0.11091964
144,-0.828444,0.31991738,2.2264972,0.05527417,-0.20252958
145,-0.45873737,0.48491862,2.1173573,0.08106985,-0.10427081
146,0.07205359,0.56848603,2.193502,0.14187707,-0.26090273
147,-0.056400456,0.5876892,2.0817356,0.13677685,-0.09973923
148,-0.016061965,0.5472688,2.2200258,0.042006943,-0.19816323
149,0.19735998,0.507779,2.186377,0.03395984,-0.16627742
150,0.48558447,0.45890552,2.184815,0.12028388,-0.22233835
151,0.5421691,0.4423091,2.0925114,-0.025968587,-0.09675436
152,-0.82595736,0.35601807,2.1978083,0.071148925,-0.0366605
153,-0.7678683,0.35425377,2.2450225,0.09382861,-0.17728339
154,-0.32237905,0.52808535,2.0634573,0.06999084,-0.027151845
155,-0.39439172,0.5184534,2.094597,0.11609746,-0.15240872
156,0.6771492,0.41125512,2.0605826,0.18289469,-0.03050081
157,-0.6816591,0.43173862,2.14184,0.089871384,-0.17337973
158,0.7383646,0.3864352,2.1645286,0.084621124,-0.21401566
159,-0.46324298,0.4766199,2.147366,0.09659021,-0.12929912
160,0.31172895,0.63045925,2.139143,0.090756305,-0.202641
161,0.65895647,0.40543714,2.2190366,0.12759222,-0.21743281
162,0.7714658,0.3421408,2.2289586,0.16269746,-0.13486911
163,0.42627677,0.49448696,2.1407926,0.15619265,-0.13524677
164,0.084658004,0.5229505,1.9746205,0.06887746,-0.06264845
165,0.06962253,0.57311743,2.1503522,0.13147964,-0.12670647
166,0.29394767,0.49446177,2.0559795,0.1411762,-0.14420031
167,0.62361664,0.42983437,2.0788658,0.04543766,-0.16484396
168,0.09108082,0.54914254,2.114012,0.044775747,-0.0569207
169,-0.16482553,0.5261479,2.0506287,0.17344904,-0.11880677
170,0.2445175,0.5228435,2.166145,0.07294107,-0.090759814
171,0.09221687,0.53246766,2.1306884,0.21635284,-0.2725665
172,-0.067606114,0.5132922,2.0934992,0.0970026,-0.14889757
173,-0.43566638,0.5377824,2.1507816,0.06991091,-0.19028345
174,-0.25466233,0.5773413,2.2476115,0.054791305,-0.17468311
175,0.051865347,0.5349696,2.3175287,0.098077975,-0.29929063
176,-0.35561886,0.5101128,2.3286042,0.07070495,-0.16880354
177,-0.33183938,0.54725826,2.133748,0.13787551,-0.1822651
178,0.03813706,0.49867415,2.1127822,0.13151763,-0.19745561
179,0.44107223,0.47990322,2.0599205,0.12806194,-0.12929459
180,0.5143551,0.44770014,2.0428827,0.07966285,-0.08166486
181,0.5402608,0.48636872,2.1649458,0.12190211,-0.17460547
182,0.1878824,0.59593856,2.1071062,-0.010071632,-0.042095054
183,-0.7628235,0.36311567,2.1493902,0.053714197,-0.092055544
184,0.6932329,0.35533127,2.347992,0.024452182,-0.17542309
185,-0.2740307,0.5823794,2.1909325,-0.015290102,-0.0729755
186,0.6745192,0.4115999,2.0335543,0.13129538,-0.102954194
187,0.46505034,0.473972,2.203608,0.02233533,-0.17934988
188,-0.013100912,0.58049,2.169329,-0.023617519,-0.13923304
189,-0.08272336,0.48277688,2.2052996,0.059329707,-0.21288373
190,0.43956473,0.4738885,2.0784345,0.115851626,-0.22322182
191,0.46085802,0.46005282,2.1204486,0.08407466,-0.102982
192,-0.0012000687,0.48412514,2.3020093,0.008379503,-0.17040901
193,0.72520125,0.37338108,2.2065213,0.1768047,-0.20103876
194,-0.74741846,0.38289413,2.111107,0.07637662,-0.20281027
195,-0.35942736,0.5425659,2.0874033,0.06113551,-0.16575849
196,0.11296798,0.5278414,2.1159241,0.09506808,-0.13732998
197,-0.73872095,0.42361128,2.2808874,0.0643645,-0.1756979
198,0.14033966,0.5433467,2.0780218,0.11854814,-0.034243517
199,-0.20098168,0.59135395,2.1494527,0.12542605,-0.25095817
200,0.46356288,0.48886007,2.108473,0.09942258,-0.14760266
201,0.023786547,0.58107764,2.2457516,0.12209808,-0.2420351
202,-0.29229784,0.50147897,2.2242358,0.12557624,-0.07616691
203,-0.28470662,0.50930536,2.1834483,0.060752578,-0.10122133
204,-0.16333577,0.54944104,2.2602372,0.06942937,-0.18811822
205,0.08390869,0.5274573,2.1870198,0.10661106,-0.13873142
206,0.3725048,0.5023214,2.1791613,0.07035685,-0.11342004
207,0.050793592,0.5354188,2.1249256,0.055015493,-0.14176212
208,0.77018183,0.34054404,2.1837459,0.06309621,-0.20963675
209,0.46219504,0.44938156,2.148761,0.044966158,-0.039952613
210,-0.5227094,0.43483108,2.1306086,0.12521888,-0.15964814
211,0.14319882,0.48461217,2.0886662,0.13735203,-0.17543422
212,-0.24862838,0.5068353,2.094695,0.1642456,-0.25960377
213,0.030069308,0.50627244,2.0918849,0.15088019,-0.21562032
214,-0.23257437,0.49195832,2.1556742,0.08901513,-0.20873383
215,0.3392882,0.49073982,2.1109266,0.119596854,-0.17519887
216,0.58285034,0.42106536,2.075134,0.033449423,-0.14225008
217,0.8215643,0.34099916,2.3165846,0.040474035,-0.24953341
218,-0.13841185,0.56822616,2.1504185,0.09340997,-0.18132842
219,-0.15680121,0.5182763,2.200921,0.116257176,-0.1904322
220,0.8015593,0.3497343,2.2801836,0.03680066,-0.23772979
221,0.22816837,0.50805503,2.206282,0.07509023,-0.077701844
222,0.5782785,0.43819115,2.1068897,0.14184658,-0.09458537
223,-0.052895423,0.6037053,2.1937385,0.071600616,-0.21380812
224,-0.037279483,0.5799931,2.0264206,0.14894305,-0.155377
225,0.7450074,0.347643,2.1832063,0.022509845,-0.25362888
226,-0.27501357,0.5336701,2.2206674,0.13686892,-0.19540659
227,0.7556067,0.4051547,2.1681309,0.08946054,-0.11430292
228,-0.3172689,0.50906473,2.0357032,0.16466789,-0.17518936
229,0.69704664,0.37503383,2.1201105,0.13523151,-0.016845211
230,-0.08264709,0.5209363,1.9886131,0.16831192,-0.07187671
231,-0.29690567,0.48912248,2.196074,-0.018899351,-0.13816652
232,-0.25125587,0.5473638,2.195815,0.032106977,-0.14359528
233,-0.42846173,0.51302594,2.104778,0.10252707,-0.13257271
234,-0.11356842,0.5563215,2.096965,0.08107175,-0.12875664
235,-0.33353046,0.47791925,2.2543902,0.09010426,-0.20805945
236,-0.1432878,0.61866593,2.1877565,0.015516502,-0.1588991
237,-0.23039846,0.5194805,2.241461,0.03851422,-0.21484458
238,0.012856054,0.5277939,2.1091378,0.051362336,-0.18190782
239,-0.065172575,0.54876703,2.2188797,0.0871543,-0.15977465
240,0.35575163,0.52810466,2.0071323,0.10719315,-0.105550446
241,-0.48109004,0.48177603,2.3110924,0.07558832,-0.24286716
242,-0.15284187,0.49372104,2.0715733,0.049176056,-0.22583184
243,-0.28124183,0.5359583,2.1440883,0.17300023,-0.2050948
244,-0.6531262,0.4130594,2.1322453,0.023335747,-0.1568523
245,0.44860473,0.5077189,2.2282503,0.07073889,-0.113670394
246,0.03335675,0.4888479,2.089037,0.13916239,-0.14756347
247,-0.184147,0.5630475,2.1676548,0.10818739,-0.22713554
248,-0.4821676,0.4385703,2.1509411,-0.037914235,-0.14209913
249,-0.66291124,0.44046155,2.1619751,-0.013373902,-0.13141908
250,0.20890504,0.497565,2.1645093,0.030852688,-0.14414954
251,-0.4941577,0.49511248,2.0480692,0.06744705,-0.10196515
252,0.29576072,0.53659105,2.206855,0.080041915,-0.17909153
253,-0.8275413,0.3326353,2.1480541,0.051350225,-0.15501729
254,0.078534864,0.53408885,2.1319275,0.05613699,-0.12340851
255,-0.60412836,0.41588107,2.0976715,0.100083545,-0.10385292
256,0.44436726,0.4855288,2.130864,0.061551895,-0.20892535
257,-0.41394064,0.49929377,2.1498067,0.089507475,-0.24935357
258,-0.07227006,0.55407226,2.142083,0.12255981,-0.124950685
259,0.30409437,0.48452258,2.015714,0.15617058,-0.08928906
260,-0.47434554,0.48806992,2.1597397,0.058339592,-0.14235178
261,0.6864905,0.38236135,2.2005587,0.1257672,-0.13173498
262,-0.28198662,0.5363453,2.089147,0.099812336,-0.20035733
263,0.037772328,0.58259475,2.2169213,0.003664162,-0.13509516
264,0.6924888,0.40607476,1.9569182,0.15131538,-0.111635946
265,-0.6462765,0.39823046,2.121153,0.05408684,-0.13682902
266,-0.45019722,0.4669613,2.0696292,0.118756,-0.14098164
267,-0.24520116,0.5018321,2.2597504,0.050092883,-0.22864151
268,-0.24454567,0.54467463,2.2133203,0.08851503,-0.16844606
269,-0.32521662,0.5251964,2.1851416,0.073685035,-0.15761584
270,0.32851803,0.51515394,2.2280743,0.04914912,-0.18739413
271,-0.031588215,0.60174596,2.0795586,0.11952138,-0.1698478
272,0.083030574,0.52755314,2.1737602,0.06164133,-0.109546125
273,0.6399085,0.42121187,2.0987368,0.106607616,-0.21971731
274,-0.096677184,0.5022057,2.1172657,0.11417339,-0.08825263
275,0.05322662,0.5527752,2.112415,0.1582909,-0.14688493
276,-0.5384444,0.45248494,2.1299574,0.10026332,-0.16220294
277,0.30505723,0.5025084,2.14069,0.16549267,-0.19483107
278,0.7662146,0.38291416,2.1624844,0.045825746,-0.12457659
279,0.67640334,0.41598704,2.193928,0.056733955,-0.20863266
280,0.52394694,0.4530961,2.0746653,0.018981777,-0.13131528
281,0.440447,0.48340288,2.118212,0.08703042,-0.1223096
282,-0.2642448,0.52614653,2.0526583,0.12063432,-0.11036528
283,0.21609673,0.5627934,2.1671689,0.06841988,-0.22098523
284,0.4341352,0.45990133,2.1999724,0.0026554875,-0.14291604
285,0.24720256,0.55225414,2.1543205,0.13835393,-0.11078939
286,-0.48106876,0.48409346,2.1060746,-0.009497767,-0.028277587
287,-0.68943185,0.3927457,2.1852994,-0.009981562,-0.10265616
288,-0.26509476,0.51936406,2.218777,0.07713476,-0.1731694
289,-0.2122216,0.55239576,2.214107,0.049141597,-0.16003497
290,0.55214036,0.44995192,2.1665637,0.19511895,-0.041158218
291,0.032020956,0.5851175,2.1942317,0.08656828,-0.166739
292,-0.1398791,0.5153256,2.1388242,0.08907022,-0.12436491
293,-0.07476392,0.59333026,2.0892704,0.044364344,-0.16543089
294,0.50879544,0.46072337,2.1686628,0.07696497,-0.102035604
295,0.81658816,0.3450811,2.1535082,0.11503718,-0.21653494
296,0.64059615,0.43109518,2.074724,0.08875607,-0.1279316
297,-0.33483666,0.5860805,2.1559303,0.06475351,-0.20156357
298,-0.39313594,0.5062557,2.2003274,0.088588014,-0.18596566
299,-0.735716,0.40405953,2.1398003,0.16401188,-0.22722997
300,-0.26022658,0.51493466,1.9784064,0.076364025,-0.07521434
301,0.09282945,0.54435873,2.1362712,0.118587874,-0.16581805
302,0.4295256,0.47555915,2.078591,0.070649005,-0.08279594
303,0.6445499,0.4121623,2.257896,0.042769805,-0.23996231
304,-0.09836769,0.5523782,2.1510785,0.05303181,-0.02550394
305,-0.31116736,0.51446307,2.193535,0.14177866,-0.18669444
306,0.5017888,0.4685617,2.0806653,0.12885845,-0.14417163
307,0.069320634,0.5912787,2.152828,0.10617411,-0.19759107
308,0.49867398,0.48434633,2.1425815,0.044884782,-0.1282911
309,0.6047277,0.41366467,2.186861,0.052894514,-0.05672721
310,0.5439179,0.44902396,2.1159723,0.15817802,-0.12007317
311,-0.6573277,0.45644262,2.2381468,0.12528451,-0.3269477
312,0.120749466,0.5881885,2.329549,-0.040577937,-0.1888384
313,0.19012514,0.5743325,2.2379544,0.08489262,-0.1922482
314,0.4044139,0.4946235,2.155083,-0.01591479,-0.11208173
315,-0.23872148,0.5722457,2.111357,0.044007327,-0.10426645
316,-0.62758356,0.44582188,2.2571042,0.05263656,-0.1447637
317,0.17466992,0.51639867,2.0392377,0.065067664,-0.13840847
318,-0.24092522,0.50204724,2.2064455,0.11958792,-0.18980856
319,-0.07274928,0.591416,2.2539504,0.017274255,-0.1380063
320,0.03754943,0.51526564,2.2106366,0.07995035,-0.16946591
321,0.21799152,0.5278532,2.192821,0.08094437,-0.17168058
322,-0.04904828,0.618412,2.056332,0.123372816,-0.12548839
323,-0.61435205,0.4588207,2.206288,0.08531233,-0.23183206
324,0.008518316,0.5404536,2.193479,0.039070904,-0.17991756
325,0.61572945,0.40948305,2.14989,0.124459445,-0.06835393
326,-0.019978397,0.48620188,2.1703506,0.05603402,-0.16736402
327,-0.04870398,0.4772894,2.2041936,0.12172593,-0.1998901
328,-0.55028784,0.46559095,2.2779822,0.049898427,-0.1589581
329,-0.018985111,0.56343067,2.2394714,0.038139652,-0.18637364
330,-0.50039756,0.4559108,2.1878345,0.026223393,-0.11000019
331,-0.3225249,0.54751825,2.2082012,0.09371153,-0.18505247
332,0.35492224,0.5163441,2.054545,0.16610976,-0.06523425
333,-0.42562267,0.5180549,2.1471806,0.07032159,-0.070040315
334,-0.05726205,0.5713488,2.193639,0.0074703167,-0.16718456
335,0.43625176,0.45626286,2.100453,0.079418115,-0.12772574
336,-0.52361363,0.5073448,2.1051788,0.13069382,-0.14440767
337,0.29586378,0.5500546,2.177605,0.12112221,-0.15237276
338,-0.6315646,0.44120932,2.0757358,0.07871531,-0.08920421
339,-0.41067383,0.53025573,2.1651614,0.04740638,-0.092586845
340,0.08269505,0.61782545,2.2003515,0.116779454,-0.19624686
341,0.02570305,0.57988894,2.264412,0.018073007,-0.14954296
342,-0.08202273,0.5808271,2.1731043,0.12513737,-0.27170354
343,0.44089618,0.46730658,2.1294677,0.118813045,-0.12208585
344,-0.022021707,0.49844363,2.0835397,0.09916572,-0.17357011
345,0.24669518,0.59627867,2.1425946,0.11582018,-0.112975955
346,-0.7279436,0.3741229,2.207598,0.04341832,-0.19444379
347,0.64225113,0.42231584,2.0606482,0.120648414,-0.09573292
348,-0.090689816,0.59609085,2.1717222,0.1050138,-0.15076616
349,-0.40467998,0.4917832,2.1571684,0.079978295,-0.19736014
350,0.7522687,0.3658337,2.111705,0.09087228,-0.07901382
351,0.45203188,0.4874019,2.1279206,0.10301722,-0.1174453
352,-0.19168968,0.56657976,2.1025887,0.13827175,-0.23481815
353,-0.7165407,0.39846373,2.1787806,0.09544135,-0.14395618
354,0.085263625,0.5453836,2.0936623,0.039247382,-0.15993506
355,-0.5830111,0.45425838,2.1721745,0.12364052,-0.19766507
356,0.5075923,0.45870546,1.9550041,0.10515402,-0.03892846
357,0.56000274,0.45235234,2.137049,0.050936315,-0.061294485
358,0.5984996,0.4451232,2.0543754,0.076710016,-0.06658564
359,-0.20625512,0.4745846,2.214028,0.09859539,-0.13119173
360,-0.4880681,0.45786896,2.182636,0.01760147,-0.110588856
361,0.05583184,0.5712251,2.2610703,0.02220719,-0.148623
362,0.5667527,0.4611084,2.153894,0.16547783,-0.15483229
363,-0.28861493,0.5404854,2.0594802,0.083365254,-0.06532847
364,-0.69023097,0.43566716,2.1368637,0.14141144,-0.13478267
365,-0.5035937,0.48405704,2.1115844,0.100985594,-0.25338006
366,-0.62747765,0.42005184,2.0363076,0.06129101,-0.093227476
367,-0.03279452,0.60858434,2.2099745,0.07379652,-0.061969403
368,-0.08750528,0.5876638,2.1467798,0.08636835,-0.09091832
369,-0.58273137,0.45325133,2.1285338,0.043113034,-0.099948935
370,-0.3167789,0.5016245,2.1620138,0.111751,-0.2142406
371,-0.0946374,0.5292953,2.0900238,0.05558152,-0.016201422
372,0.08066007,0.54230285,2.0405536,0.14903827,-0.018754423
373,-0.21974446,0.5119074,2.1064687,0.10888034,-0.1264295
374,-0.48770118,0.39694944,2.1900833,0.06640918,-0.08516189
375,-0.2656426,0.5462071,2.3137863,0.06489926,-0.23176542
376,-0.27826735,0.5622685,2.1806116,0.10046737,-0.15187079
377,-0.0577705,0.59086764,2.1573727,0.08506205,-0.19124682
378,0.05310737,0.5095644,2.186748,0.10488314,-0.21914408
379,0.20214789,0.5348501,2.0736568,0.16438821,-0.09785407
380,0.69167864,0.41083205,2.1452048,0.086316325,-0.17993909
381,-0.04732773,0.55169195,2.095747,0.10549797,-0.08673281
382,-0.5783736,0.43041933,2.1867979,0.003100123,-0.1532982
383,-0.4300651,0.47256547,2.2374403,0.16964604,-0.16413288
384,-0.7805751,0.36026543,1.9931632,0.101638936,-0.0970524
385,0.39299247,0.5098447,2.118042,0.07684257,-0.17858514
386,-0.19624755,0.4996606,2.25048,0.11145063,-0.14068727
387,-0.0022096122,0.52456737,2.238007,0.12299065,-0.17976756
388,-0.72844476,0.39948714,2.2195053,-0.00924444,-0.19937766
389,0.7551232,0.36784837,2.1646714,0.09924649,-0.27260858
390,-0.42987132,0.5017526,2.1241474,0.13948993,-0.09914939
391,0.6000564,0.42631263,2.1688156,0.09505663,-0.15946421
392,-0.6476856,0.44610885,2.0656757,0.129804,-0.17398396
393,-0.7445114,0.38570064,2.1828382,0.08917341,-0.16445553
394,-0.22840576,0.5032236,2.0996356,0.11663773,-0.11193279
395,0.103396714,0.5692428,2.067059,0.034591988,-0.06574568
396,0.42265266,0.48320195,2.0871274,0.114815466,-0.08744439
397,-0.37077856,0.4907783,2.1320062,0.11016442,-0.07714612
398,-0.76035887,0.38748848,2.1570466,0.087417446,-0.061687153
399,-0.24198335,0.5455219,2.1403844,0.14402407,-0.18346371
400,0.02862595,0.51790524,2.127088,0.12965675,-0.21937242
401,-0.07184968,0.5061693,2.1096811,0.12054778,-0.11121551
402,0.7141208,0.36830932,2.2111943,0.10379541,-0.13638747
403,0.087827414,0.5742999,2.0431554,0.08583583,-0.21354985
404,-0.42621738,0.4706903,2.2004228,0.051991418,-0.14307658
405,-0.1987418,0.5136979,2.4327447,0.030626846,-0.11863762
406,-0.29624528,0.5353357,2.036424,0.07523968,-0.07983306
407,-0.6985336,0.41247863,2.1190505,0.051447008,-0.17223145
408,0.5975262,0.43980178,2.0453405,0.065547235,-0.20533718
409,-0.76927763,0.37282896,2.0990162,0.0586067,-0.12246444
410,-0.30455542,0.54608625,2.123059,0.03834639,-0.18091357
411,-0.42847326,0.5044836,2.109412,0.07781324,-0.090259396
412,0.20802867,0.5155727,2.2016373,0.11812592,-0.16619295
413,-0.5662961,0.48400944,2.1373997,0.078768715,-0.2563392
414,0.70786643,0.41900665,2.2613945,0.11091753,-0.13050017
415,0.60620636,0.42151242,2.093442,0.09696841,-0.12979554
416,-0.2200561,0.60505044,2.0852873,-0.0047866832,-0.101242736
417,-0.29303038,0.49435905,2.1770983,0.088176124,-0.0989558
