,posterior_phi,posterior_sigma,posterior_g1,posterior_g2
76,0.64377075,0.6250347,2.1028037,0.126398
77,0.6781957,0.6579928,2.2214048,0.13596511
78,0.6541348,0.74795884,2.1694226,0.09405625
79,0.6674582,0.7935191,2.2613628,0.15204386
80,0.6529156,0.7328283,2.2908356,0.13464276
81,0.7071878,0.6979176,2.1099253,0.13321829
82,0.63719946,0.6540335,1.8967593,0.13060252
83,0.5369278,0.74687636,2.1936488,0.17429489
84,0.67385924,0.71128094,2.235593,0.17280337
85,0.6611881,0.67663807,1.932432,0.14735492
86,0.5265356,0.7183563,2.020022,0.12414214
87,0.57557625,0.740749,2.1814203,0.11114874
88,0.73540074,0.71306545,2.0892727,0.13409093
89,0.6033163,0.72179765,2.0984368,0.1350731
90,0.5367872,0.75288653,2.0016718,0.1266234
91,0.6414066,0.700894,2.0686347,0.118911125
92,0.5759923,0.74402666,2.1374288,0.19076796
93,0.5171834,0.66299826,2.2430658,0.09356262
94,0.5376261,0.7053114,2.3474233,0.05736828
95,0.6902398,0.7359351,2.0966606,0.15516752
96,0.5923134,0.7421766,2.0801992,0.103947
97,0.664462,0.6336373,2.205419,0.087754644
98,0.48348507,0.75393766,2.1276624,0.09399925
99,0.49575981,0.7313077,2.0530393,0.10667646
100,0.48747686,0.71705145,2.0291047,0.105959654
101,0.6393394,0.7495789,2.230599,0.11872009
102,0.47209993,0.6700355,2.0936043,0.106539816
103,0.71735764,0.7496314,2.2220795,0.12036962
104,0.5405869,0.697881,2.187978,0.08192104
105,0.7081124,0.677572,2.2433481,0.19559588
106,0.49365178,0.74128664,2.0716767,0.07236665
107,0.67083347,0.6773681,2.0719635,0.1321919
108,0.5352889,0.6567976,2.246418,0.09107514
109,0.62762815,0.64330554,2.2178955,0.1349976
110,0.7879373,0.736209,2.0408065,0.15328728
111,0.6559271,0.7458577,2.158591,0.08515775
112,0.6398548,0.70301545,2.1809635,0.09685341
113,0.61651933,0.76602167,1.9423984,0.19399408
114,0.75945956,0.7102414,2.168185,0.16113113
115,0.55543566,0.7259885,2.2367296,0.104529284
116,0.5220384,0.77156734,2.1171625,0.1327632
117,0.58203167,0.69572586,2.1273034,0.124843374
118,0.48819613,0.75108874,2.0485528,0.10001941
119,0.6068439,0.76379776,2.3311074,0.17559233
120,0.55338347,0.61346835,2.1269884,0.13439271
121,0.620879,0.8203549,2.184997,0.17509319
122,0.54091185,0.71111673,2.1133332,0.16108294
123,0.68835825,0.6384912,2.2940714,0.12938519
124,0.58658814,0.63875395,2.215139,0.12449343
125,0.57420427,0.72291887,2.1736271,0.1998152
126,0.58201885,0.71720904,2.2145486,0.07903843
127,0.6413943,0.7463727,2.1894648,0.15397653
128,0.64525074,0.8072085,2.1905398,0.1316457
129,0.5334499,0.6774694,2.0946772,0.19074243
130,0.6328151,0.67043287,2.1192567,0.08372208
131,0.599656,0.74464357,2.1424952,0.1271433
132,0.48960322,0.70899785,2.2002857,0.12649137
133,0.59175074,0.6533112,2.2197876,0.116812624
134,0.63900805,0.6463434,2.1151252,0.12509005
135,0.54153603,0.64943075,2.231322,0.13687138
136,0.5455027,0.8163942,2.0961754,0.15500528
137,0.650846,0.714082,2.1088636,0.16072427
138,0.6381347,0.65518737,1.9871976,0.1928736
139,0.4455169,0.7585525,1.9107704,0.14047605
140,0.60980874,0.7536137,2.1273458,0.13833
141,0.4696374,0.69711304,2.0520344,0.12586413
142,0.57838386,0.6953314,2.123114,0.10756855
143,0.6773921,0.6774384,2.040278,0.15062161
144,0.5482451,0.7128424,1.970311,0.1423524
145,0.6038025,0.7138288,1.9520183,0.14829285
146,0.6294682,0.8000571,2.2571142,0.14013375
147,0.62050694,0.6592623,2.1649888,0.13769323
148,0.5520634,0.6393755,2.1921582,0.16086152
149,0.6252282,0.636148,2.0257337,0.2039745
150,0.67505705,0.7193169,2.1859522,0.16699478
151,0.71773833,0.735402,2.5418906,0.10177771
152,0.6478846,0.78640366,2.1033528,0.17209913
153,0.5775615,0.729054,2.1756275,0.18513724
154,0.5743228,0.7054571,2.1358566,0.12242635
155,0.541052,0.72095084,2.1790583,0.15746398
156,0.55685246,0.71123695,2.013633,0.1320315
157,0.52930224,0.80422604,2.2371864,0.15246573
158,0.5584703,0.69170225,1.9639652,0.14859867
159,0.6396545,0.64777803,2.1034272,0.13737561
160,0.70262164,0.6656696,2.2793417,0.17759517
161,0.63228405,0.7030095,2.2131228,0.114214025
162,0.61376315,0.6779801,1.9728138,0.12091225
163,0.6642907,0.71099615,2.4597483,0.12544186
164,0.47696334,0.6322494,2.1404884,0.12753119
165,0.57310027,0.71042114,1.98204,0.1661557
166,0.6558536,0.63163525,2.0620332,0.15161343
167,0.37649453,0.76603603,2.0764592,0.08520418
168,0.5155588,0.6656638,1.9597244,0.14606719
169,0.58537114,0.65876025,2.1315908,0.07347144
170,0.59544605,0.65425706,2.1084247,0.119413
171,0.56953233,0.7721982,2.1872048,0.1498284
172,0.6748951,0.6822713,1.9904041,0.11646626
173,0.7106607,0.773624,2.2389278,0.0634823
174,0.6038424,0.64437556,2.193761,0.13312463
175,0.58562,0.64922625,1.8792822,0.14258383
176,0.45634928,0.8040295,2.1184433,0.16796708
177,0.58372563,0.71953225,2.0575314,0.10986816
178,0.6180818,0.6966845,2.2432163,0.16267973
179,0.4349025,0.7181382,2.165573,0.05927711
180,0.5170878,0.6667334,1.9790913,0.12397605
181,0.60878175,0.6551653,2.02207,0.13869256
182,0.695123,0.7092927,2.1046948,0.15683007
183,0.6188203,0.793159,2.28043,0.1106093
184,0.60792226,0.66656244,2.0944488,0.0993209
185,0.7317521,0.626322,2.3125572,0.1464855
186,0.4560827,0.6789622,2.0200758,0.12374992
187,0.5291329,0.81041634,2.1019745,0.15834893
188,0.49312288,0.7617835,2.1808572,0.06530878
189,0.55589026,0.71026534,2.223355,0.15021028
190,0.5704372,0.77449346,2.1268313,0.12047528
191,0.60857356,0.6960088,2.1052976,0.1592271
192,0.61461896,0.7394856,2.1026747,0.16717157
193,0.63121957,0.6177977,2.1214364,0.18892504
194,0.4873225,0.7716964,2.2314062,0.15430424
195,0.56984794,0.7674104,2.2541132,0.09642443
196,0.5657253,0.8381443,2.0939205,0.12173351
197,0.60340875,0.6337765,2.1598618,0.13105014
198,0.5233069,0.7117623,1.9874331,0.13099062
199,0.67868847,0.65725654,2.310511,0.092012204
200,0.55053556,0.74465024,2.35819,0.1407583
201,0.63499516,0.70410836,2.2068176,0.15428394
202,0.5767935,0.72631586,2.2792273,0.12866877
203,0.5737572,0.7458033,2.1966758,0.1540615
204,0.63835657,0.8591864,2.0303326,0.15572464
205,0.60454696,0.6955909,2.043363,0.16277227
206,0.43266425,0.7910516,2.0910714,0.13684513
207,0.49636212,0.76691043,2.18704,0.14138591
208,0.57610446,0.6926036,2.1193254,0.15047088
209,0.60817504,0.7503831,2.143815,0.09892056
210,0.6047291,0.7953594,2.353861,0.14107275
211,0.47656155,0.79667807,2.2122107,0.14316554
212,0.6458352,0.7585319,2.258264,0.1674093
213,0.7008764,0.6604563,2.174553,0.15215707
214,0.54781216,0.67767507,2.1642182,0.11980833
215,0.5122606,0.7696156,1.9554164,0.16843489
216,0.6745033,0.6448956,2.1157558,0.14250937
217,0.5384808,0.6809948,2.0681467,0.08578594
218,0.6119433,0.7009236,2.093871,0.17182891
219,0.6040082,0.7497368,2.1839345,0.13891314
220,0.6201506,0.79741925,2.0983033,0.14109239
221,0.5473723,0.69930327,2.047018,0.16003633
222,0.7499406,0.71011096,2.1129212,0.18286656
223,0.66191643,0.67046607,2.0532923,0.07535617
224,0.5896504,0.75300944,2.0820851,0.11069512
225,0.5077424,0.84290904,2.1662333,0.14323069
226,0.48576266,0.78133494,2.1117368,0.10931472
227,0.59050936,0.7039798,2.1061158,0.15149069
228,0.64025426,0.6577436,2.0766034,0.16218267
229,0.5361743,0.81393564,2.1458185,0.111526735
230,0.62616926,0.7047218,1.9972688,0.16005181
231,0.59263766,0.71484834,2.3105469,0.107625104
232,0.56750345,0.6752072,2.1245115,0.13636257
233,0.45813778,0.69767994,2.1709092,0.10312068
234,0.6499297,0.680324,2.1247513,0.13401486
235,0.6573011,0.72054374,2.1404188,0.116476946
236,0.60348237,0.6963328,2.1295555,0.13312276
237,0.6938655,0.6297483,1.9994797,0.09100483
238,0.65390503,0.6516443,2.1952305,0.13494246
239,0.6275152,0.7400484,2.0593019,0.19566229
240,0.51858675,0.79243094,2.1801233,0.11547609
241,0.4920434,0.73330706,2.0266793,0.10767009
242,0.62321806,0.75935185,2.0731258,0.17520265
243,0.5620194,0.76558256,2.0290966,0.14190261
244,0.62164086,0.81922776,2.135802,0.12637863
245,0.6020544,0.6445588,2.140646,0.14393681
246,0.53645396,0.81363493,2.0926237,0.09605927
247,0.57975143,0.666911,2.2381608,0.13131587
248,0.5689048,0.68127036,2.1527376,0.13280307
249,0.5623538,0.76027066,2.056488,0.07389983
250,0.6442635,0.7359489,2.2697287,0.12580827
251,0.46888164,0.79014134,2.1571753,0.120800525
252,0.6682982,0.6531627,2.1347928,0.18490705
253,0.58762705,0.7051077,2.2205007,0.11711342
254,0.51281816,0.669716,2.0358658,0.16661935
255,0.6962502,0.73711234,2.1650984,0.11376967
256,0.5425874,0.67584544,2.004159,0.1586414
257,0.53882015,0.69457257,2.1642005,0.12879251
258,0.60334426,0.67736065,2.017991,0.11371541
259,0.584506,0.6792041,2.1046257,0.11365975
260,0.5103481,0.6827353,2.2179375,0.1193489
261,0.591597,0.64978445,2.0372105,0.20105311
262,0.35115176,0.6942567,2.1433434,0.11918315
263,0.5715674,0.72376734,2.0097103,0.12751275
264,0.6080596,0.73216504,2.419876,0.1032814
265,0.54218566,0.74966836,2.0924358,0.13697807
266,0.5544913,0.7369898,2.1106505,0.16765438
267,0.59217894,0.76122767,2.5201037,0.121174805
268,0.52752936,0.8321376,2.097339,0.13297376
269,0.6180007,0.71381384,1.9897704,0.16507232
270,0.673369,0.6491643,1.8997405,0.113233544
271,0.5797667,0.71334463,1.9508997,0.1549373
272,0.59561664,0.7301944,2.150686,0.20446481
273,0.58970445,0.7467808,2.258202,0.13133347
274,0.5672337,0.6643546,2.1650445,0.13640876
275,0.56348914,0.70245135,2.1188555,0.13251053
276,0.5070598,0.7205511,2.0887077,0.13879034
277,0.5520709,0.70694727,2.263915,0.15864506
278,0.6484431,0.6774821,2.2208056,0.18093124
279,0.49924806,0.67602944,2.0858867,0.13631488
280,0.56057376,0.7030407,2.1151383,0.13923898
281,0.6458793,0.71080947,2.0765033,0.1720092
282,0.6111813,0.7166425,2.134722,0.1690292
283,0.65492076,0.7407983,2.0994768,0.1592768
284,0.5416066,0.7029058,2.2040145,0.12619361
285,0.6223382,0.78575945,2.3437772,0.071593866
286,0.63026935,0.72721034,2.1791143,0.123013146
287,0.5853095,0.7755717,2.0874891,0.09138975
288,0.5417924,0.781068,2.045056,0.19009359
289,0.4959906,0.737982,2.1627061,0.10493249
290,0.5940267,0.7908229,2.2440767,0.1599408
291,0.6584157,0.70567834,2.0465567,0.17643751
292,0.6613963,0.7273864,2.039744,0.14148568
293,0.58913934,0.72672725,2.2026157,0.098197535
294,0.58756745,0.697212,2.2173438,0.0824537
295,0.5268017,0.66892487,2.0855808,0.14855485
296,0.53603524,0.67289233,2.1135428,0.086634345
297,0.49472147,0.72104055,2.12243,0.11551716
298,0.6005911,0.68382835,2.3107831,0.13260601
299,0.4870604,0.7366084,2.3292823,0.13382305
300,0.6134149,0.6625244,2.1939654,0.13319127
301,0.6616725,0.74261755,2.0477173,0.122342184
302,0.500951,0.7002969,2.1150815,0.15760489
303,0.6245421,0.69498986,2.0217488,0.1342927
304,0.5629037,0.7366066,2.095313,0.16555974
305,0.7221526,0.68753153,2.1806655,0.15604535
306,0.64377785,0.68029237,2.1272726,0.090656124
307,0.52598876,0.6950875,2.1747804,0.16388752
308,0.5541203,0.65133864,2.2576592,0.09379495
309,0.43478295,0.6749548,2.1493518,0.1392993
310,0.6991034,0.66726285,2.0589728,0.1917538
311,0.63686687,0.6089632,2.312949,0.11252595
312,0.6923006,0.68329793,2.2499027,0.14861777
313,0.49678814,0.6822849,2.1583378,0.17631418
314,0.45423314,0.71088094,2.2883575,0.1467226
315,0.61338526,0.73889744,2.2755673,0.0833639
316,0.59717137,0.67550874,2.2140415,0.14189014
317,0.48496088,0.7538433,2.1435082,0.077942185
318,0.5351811,0.7618999,2.2492023,0.17624469
319,0.536004,0.70839405,2.1184206,0.13480256
320,0.5307012,0.65157187,2.0948324,0.09181022
321,0.6187052,0.7196047,2.04064,0.18503551
322,0.5121769,0.7848582,2.195151,0.11517976
323,0.59321654,0.7335115,2.1474042,0.17949994
324,0.70547813,0.66119456,2.3001885,0.101197176
325,0.6301288,0.615235,2.3425102,0.1385156
326,0.5382117,0.76648396,2.2057412,0.13085146
327,0.5039045,0.7618392,2.115786,0.16294123
328,0.50217295,0.7613365,2.2865717,0.095171094
329,0.42086378,0.7197387,2.0194216,0.1365711
330,0.60678756,0.6854133,2.3022323,0.14102486
331,0.63581467,0.7366133,2.2498987,0.117567345
332,0.5660349,0.7711681,2.2869623,0.13846014
333,0.55735064,0.7059577,2.082112,0.14436029
334,0.7292652,0.6625963,2.3461487,0.121202946
335,0.5540282,0.7496159,2.1663866,0.122370236
336,0.4803049,0.8282816,2.2579567,0.1953024
337,0.6802816,0.69214046,2.0996633,0.11650243
338,0.6194739,0.74870545,2.1053898,0.13248427
339,0.64803416,0.78272617,2.1411054,0.11256562
340,0.5166955,0.6954075,2.10989,0.08917049
341,0.7028844,0.7902944,2.236815,0.14400092
342,0.51856387,0.72853315,2.2153077,0.084511295
343,0.49644938,0.6888243,2.1470432,0.095985815
344,0.5839901,0.6732642,2.144974,0.14443491
345,0.5388597,0.6378331,2.0063732,0.10139177
346,0.62230366,0.6641102,2.010576,0.14651242
347,0.60757756,0.788823,2.2825882,0.11139661
348,0.6537897,0.8437518,2.1353605,0.115940645
349,0.56715274,0.67537063,2.0968237,0.13975027
350,0.58249915,0.64379656,2.1704762,0.12670167
351,0.58968925,0.6318155,2.2459698,0.11495726
352,0.6016809,0.72417533,2.4627182,0.1541534
353,0.54637223,0.64937043,2.246522,0.06786948
354,0.70206547,0.7065921,2.017309,0.16639504
355,0.5848985,0.6799472,2.1101184,0.19440165
356,0.52295494,0.8008704,2.0231495,0.075698406
357,0.6575571,0.78855747,2.0916045,0.102220505
358,0.61376846,0.76020265,2.3629456,0.0627857
359,0.5326527,0.7924591,2.063254,0.13805172
360,0.5621768,0.7357986,2.2918892,0.13899659
361,0.4408819,0.7473268,2.0297027,0.053226497
362,0.6212371,0.6981076,2.286271,0.21205884
363,0.65220284,0.6806533,1.9891968,0.14340661
364,0.6440148,0.7300697,1.9308329,0.14460368
365,0.51500577,0.6824549,2.1110568,0.14236122
366,0.6019218,0.6358472,2.0336893,0.1901777
367,0.7269529,0.7310831,2.1354263,0.1402307
368,0.7392764,0.7624453,2.386999,0.10309663
369,0.5908313,0.71159214,2.1286683,0.12684552
370,0.68325233,0.638571,2.267624,0.1708789
371,0.50874174,0.6404424,2.077476,0.1561064
372,0.4836464,0.86041623,2.2175035,0.13376851
373,0.57071984,0.68022525,2.111288,0.1475419
374,0.6304837,0.7207484,2.0405068,0.12998782
375,0.70072687,0.83608514,2.1170352,0.114130355
376,0.70073503,0.6931434,2.2870069,0.166564
377,0.60210425,0.83196163,2.0668335,0.09806334
378,0.477809,0.79864985,2.20833,0.06730867
379,0.5577304,0.617139,2.1785965,0.19139133
380,0.6529591,0.80340725,2.0469158,0.076687805
381,0.5925289,0.7257704,2.1779714,0.15187715
382,0.59372354,0.6776169,2.0298889,0.13317049
383,0.44739667,0.6874605,2.1602666,0.1428285
384,0.58587134,0.6323031,2.3023083,0.16106133
385,0.6479948,0.65997934,2.284108,0.07775347
386,0.7465663,0.6818885,2.1354053,0.16186243
387,0.42354205,0.7849456,2.143612,0.123347275
388,0.53966343,0.65431166,1.9963508,0.17246449
389,0.6278984,0.80086315,2.2585077,0.08107193
390,0.5310098,0.6868898,2.1254025,0.118160106
391,0.566383,0.74100506,2.09917,0.13536566
392,0.5380671,0.6783074,2.1039999,0.09986663
393,0.53418225,0.68215185,2.068601,0.09556128
394,0.4965081,0.74872416,2.2075942,0.10951875
395,0.4154039,0.7692043,2.1629632,0.109371506
396,0.6737924,0.7216081,1.9932405,0.12042652
397,0.5879896,0.7091223,2.1038935,0.1634738
398,0.7251793,0.7489713,2.163127,0.1707726
399,0.64673007,0.75781846,2.2164264,0.14452752
400,0.49211124,0.75023407,2.0546618,0.14947952
401,0.4910289,0.772354,2.147812,0.10285947
402,0.68806154,0.6535258,2.1959841,0.18776844
403,0.6783677,0.7362469,2.164047,0.14551394
404,0.47308305,0.7111176,2.089212,0.089813575
405,0.56665057,0.71707046,2.1171284,0.17145579
406,0.6357358,0.65264493,2.205542,0.13845699
407,0.5228046,0.66823643,2.104448,0.17115273
408,0.5382646,0.70174646,2.1991053,0.116749264
409,0.60291713,0.76461184,2.05768,0.13344063
410,0.61386293,0.6521708,2.0523582,0.1441109
411,0.652138,0.68761104,2.4109645,0.16830213
412,0.69909513,0.57510877,2.3316784,0.13722682
413,0.6280351,0.7985604,2.1116025,0.15122552
414,0.5911684,0.6802602,2.1637967,0.11860074
415,0.5885151,0.70255095,2.2064998,0.08890064
416,0.45544088,0.58302367,2.1879027,0.11527566
417,0.5702516,0.7200024,2.143293,0.06720976
418,0.54604506,0.7238702,2.2088964,0.09392465
419,0.5714911,0.74531317,2.113215,0.1364984
420,0.6052452,0.6704613,2.0466433,0.14183372
421,0.7165073,0.7451717,2.2718632,0.19685972
422,0.6761636,0.637234,2.0484717,0.21252026
423,0.6065338,0.65244025,2.0839782,0.10937304
424,0.4852873,0.7304877,2.0940173,0.08537532
425,0.62335646,0.72331315,2.0634036,0.118475616
426,0.6273914,0.66979647,1.9170603,0.15771757
427,0.5948041,0.6765087,2.2866058,0.115660846
428,0.6215657,0.75837463,2.0447495,0.11644281
429,0.5406144,0.825183,2.0736141,0.064580075
430,0.5614306,0.75243515,2.091422,0.13006292
431,0.6271751,0.75862837,2.1636515,0.12966026
432,0.6690625,0.65215653,2.0924985,0.19214146
433,0.5724123,0.6433409,2.166341,0.13255134
434,0.58163214,0.7152449,2.184055,0.13866615
435,0.5452991,0.7001412,2.0727034,0.11549124
436,0.5189506,0.70522463,2.097435,0.09958388
437,0.600442,0.77648324,1.987649,0.13020049
438,0.6217228,0.7540706,2.1095765,0.16559097
439,0.45563006,0.62390363,2.205284,0.0859019
440,0.45830134,0.7447697,2.0078542,0.16196956
441,0.64290935,0.757455,2.2018049,0.16632622
442,0.6824379,0.67102426,2.1541963,0.1558391
443,0.5659675,0.7456132,2.0868742,0.148545
444,0.5841367,0.67165786,2.0163844,0.12374588
445,0.62931514,0.7851107,2.2817326,0.11435411
446,0.6037317,0.7939638,2.1659224,0.13953708
447,0.62206036,0.69802773,1.956482,0.13441068
448,0.555108,0.66340053,2.027654,0.131742
449,0.54527557,0.8253385,1.9883382,0.15949309
450,0.54951555,0.7790105,2.12894,0.1226745
451,0.5902711,0.73361176,2.2090375,0.13303258
452,0.5474648,0.78047264,2.0796094,0.20717438
453,0.6374081,0.6558322,2.2337492,0.18808183
454,0.48162943,0.827948,2.0013402,0.14880407
455,0.7247938,0.6850505,2.2262247,0.111518666
456,0.65637755,0.6223537,2.1006522,0.1359172
457,0.72487,0.5763744,2.0757244,0.12686023
458,0.6168592,0.7770454,2.1490233,0.19901107
459,0.702315,0.6265377,2.1230295,0.142813
460,0.6860187,0.6695638,2.063392,0.14264917
461,0.58267975,0.7310248,2.152187,0.13061938
462,0.65119267,0.7259616,2.0348122,0.13641323
463,0.56362957,0.67707175,2.0785484,0.05544086
464,0.6100113,0.7426237,2.2945368,0.13199563
465,0.60755026,0.687268,2.2466176,0.119884424
466,0.5501323,0.71303344,1.9462692,0.114103615
467,0.64316875,0.72019076,1.9476205,0.122400396
468,0.52477604,0.70074916,2.1697235,0.114576645
469,0.5250683,0.7486862,2.322629,0.103890695
470,0.5354361,0.6659431,2.022848,0.12998179
471,0.55228764,0.69020927,2.147067,0.12447942
472,0.6137292,0.70775,2.1858795,0.15345544
473,0.5925839,0.7174172,2.2050972,0.12835307
474,0.55722326,0.7705017,1.9684292,0.12048886
475,0.6121035,0.7526743,2.2790458,0.16194093
476,0.66463935,0.71945834,2.197675,0.13563432
477,0.4976697,0.70625144,1.9837425,0.11016837
478,0.63882387,0.7616542,1.9667226,0.16639388
479,0.5959314,0.73924005,2.2391222,0.1500207
480,0.7091034,0.65762,1.9952717,0.09017863
481,0.57391435,0.7277326,2.2109776,0.110838845
482,0.46297082,0.74830663,2.0174744,0.12647511
483,0.5794455,0.67507637,2.2180192,0.12001125
484,0.7325725,0.70784485,2.0848365,0.17534438
485,0.49871737,0.73128384,2.120933,0.15163554
486,0.6736321,0.70556134,2.2032151,0.08781826
487,0.59780324,0.72281563,2.131807,0.12534101
488,0.5513085,0.74199885,2.0595145,0.11475847
489,0.59393734,0.749411,2.3135877,0.051177725
490,0.7013435,0.8170409,2.2504203,0.113808416
491,0.71669245,0.6228766,2.1052399,0.10405112
492,0.67519474,0.71728575,2.1191123,0.11759013
493,0.6795201,0.7499108,2.076066,0.108983725
494,0.617498,0.68074226,2.3776689,0.1503927
495,0.7152119,0.6747311,2.4623587,0.10934089
496,0.41199562,0.72748274,2.1497707,0.12532099
497,0.54394436,0.64896035,2.0163763,0.13529913
498,0.5486685,0.81377393,2.2585444,0.12394638
499,0.69074154,0.64386445,2.1621964,0.13037169
500,0.7107031,0.685604,2.2764668,0.1313546
501,0.6651079,0.715053,2.2827032,0.1261564
502,0.75455314,0.58020884,2.0779634,0.13856658
503,0.5511492,0.60780483,1.930722,0.103685856
504,0.6180035,0.74503976,2.3543248,0.10424052
505,0.5505264,0.75148576,2.1076946,0.14113525
506,0.6693751,0.6970025,2.1947758,0.13078845
507,0.49883914,0.66952854,2.0611491,0.11776164
508,0.6744854,0.6782073,2.089625,0.14141715
509,0.5828968,0.66547894,2.0718787,0.15037237
510,0.61880606,0.74432755,2.122752,0.16297519
511,0.53152305,0.7603086,2.2868903,0.116716616
512,0.6657682,0.7620402,2.1409707,0.13590388
513,0.52243847,0.6399855,2.115122,0.12178059
514,0.6528524,0.60450846,2.3306623,0.13622163
515,0.5334727,0.6954509,2.225334,0.15045674
516,0.59315425,0.7814964,2.2696478,0.1404499
517,0.6817884,0.68373156,2.214838,0.10917868
518,0.69283044,0.7268493,2.0911734,0.14660439
519,0.67012393,0.7178782,2.2635722,0.13973443
520,0.56418675,0.78030634,2.2320006,0.1568045
521,0.6065294,0.7962515,2.4731305,0.11929429
522,0.40568,0.79655373,2.131061,0.098475255
523,0.70200604,0.644209,2.2307138,0.09606984
524,0.5906124,0.7050581,2.0612497,0.20146048
525,0.55888045,0.59819955,2.0544138,0.1415014
526,0.70105934,0.7018131,2.2890918,0.14337802
527,0.639174,0.6609067,2.1842594,0.15255243
528,0.5674601,0.6931709,2.0639553,0.1521623
529,0.718883,0.68714744,2.3210046,0.12729064
530,0.46089676,0.6207955,2.0787852,0.12742412
531,0.5551348,0.7442585,2.1067421,0.1684581
532,0.5325531,0.68970364,2.077247,0.12766537
533,0.635559,0.777014,2.0907767,0.1212573
534,0.6343558,0.64832824,2.0873263,0.11147745
535,0.5136631,0.76979446,2.0731618,0.15118793
536,0.54685783,0.7555879,2.340636,0.17308713
537,0.67601687,0.7656436,2.2386758,0.13342634
538,0.5326438,0.7412715,2.1617367,0.06373127
539,0.60854226,0.72300243,2.0692735,0.12636076
540,0.6270429,0.7167684,1.993368,0.14142436
541,0.47989056,0.6686018,2.0555353,0.11649646
542,0.532589,0.6968755,2.2384152,0.117122024
