,posterior_g1,posterior_g2,posterior_g3,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
0,2.2928512,0.18927844,-0.13562036,0.7938523292541504,0.13303241,2.2204487323760986,1.2991481
1,2.2872114,0.16108318,-0.087405615,0.8315842747688293,0.11490169,2.535508871078491,1.0301784
2,2.3065045,0.09059989,-0.11475684,0.7997336983680725,0.12084217,2.2638773918151855,1.2120905
3,2.278184,0.120405,-0.14079967,0.8479589223861694,0.113231674,2.4127554893493652,0.999516
4,2.2564247,0.14886826,-0.07724805,0.8012055158615112,0.14418274,2.3589987754821777,1.1665548
5,2.2635643,0.22248884,-0.15445141,0.85,0.08477236,2.2353272438049316,1.2450926
6,2.2395854,0.115197845,-0.08483105,0.7687112092971802,0.1441312,2.4677975177764893,1.0546949
7,2.22618,0.19849698,-0.0696596,0.6790499091148376,0.16104712,2.191995859146118,1.1704767
8,2.3614361,0.1738119,-0.10958015,0.710436999797821,0.18285137,2.0546398162841797,1.7302074
9,2.2764223,0.16608375,-0.012316349,0.6259353756904602,0.19754143,2.085785150527954,1.4604771
10,2.373622,0.1585273,-0.17111504,0.7515462040901184,0.17146738,2.027461051940918,2.762152
11,2.3283887,0.116986945,-0.09887839,0.7371752858161926,0.17469871,2.1133193969726562,1.4714111
12,2.2811496,0.06851995,-0.073646225,0.5942928791046143,0.1816376,2.1019623279571533,1.4820259
13,2.2503114,0.14992392,-0.10312816,0.5929455161094666,0.14730129,2.356224298477173,1.0973816
14,2.3133535,0.18945575,-0.1125946,0.6981388926506042,0.17505132,2.2502808570861816,1.5153995
15,2.309734,0.13379224,-0.17559409,0.7239692807197571,0.18566053,2.3423616886138916,1.2655159
16,2.2062144,0.18645026,-0.062579185,0.7382279634475708,0.16661021,2.208848714828491,1.1547883
17,2.199954,0.1626108,-0.12581807,0.5472779870033264,0.16686706,2.2137625217437744,1.1666325
18,2.260783,0.21064073,-0.19121806,0.8280735611915588,0.105669305,2.5376803874969482,1.0592062
19,2.3385854,0.18646543,-0.1398276,0.8229800462722778,0.164912,2.3074305057525635,1.5482149
20,2.3020682,0.10201138,-0.07915519,0.779919445514679,0.14301263,2.1266915798187256,1.2533066
21,2.2218814,0.1359193,-0.12530552,0.5568607449531555,0.16804837,2.2898876667022705,1.1514888
22,2.2161317,0.20199987,-0.12980181,0.4482666254043579,0.21016712,2.431985855102539,0.9680772
23,2.2358284,0.18143876,0.014658578,0.596565842628479,0.20643581,2.1768970489501953,1.6342989
24,2.2843544,0.13279781,-0.12749285,0.7204644083976746,0.1922192,2.3260180950164795,1.145602
