,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
49,2.2815459,-0.008713426,-0.16231714,0.4819703,0.05,0.18064559996128082,1.963424563407898,1.4461234
50,2.3006716,0.0111992145,-0.1647329,0.4692731,0.3239893317222595,0.18156887590885162,2.0706398487091064,1.3178344
51,2.5246823,-0.069893375,-0.3374429,0.5270587,0.5189194679260254,0.15364231169223785,2.0824527740478516,1.0637867
52,2.3410127,0.050896823,-0.19600284,0.4970784,0.29779210686683655,0.2140326350927353,2.051521062850952,1.3474172
53,2.2730222,-0.052327804,-0.18227836,0.41134152,0.05,0.22221925854682922,1.9875153303146362,1.5110177
54,2.2570596,0.0046215476,-0.18673825,0.38550007,0.42794132232666016,0.14438419044017792,2.262847900390625,1.1187905
55,2.2991478,-0.007733727,-0.377016,0.52262956,0.05,0.19601008296012878,2.0260183811187744,1.4204128
56,2.1994154,-0.021183176,-0.23334047,0.5191577,0.1198093444108963,0.16945864260196686,2.292527675628662,1.1616969
57,2.458374,-0.14847143,-0.27481806,0.5174991,0.28503260016441345,0.18138502538204193,2.154775381088257,1.1808786
58,2.3488195,-0.060201667,-0.33153853,0.5814559,0.3660164773464203,0.15848666429519653,2.3302183151245117,1.0278398
59,2.349952,-0.12044597,-0.25204682,0.36798787,0.13298700749874115,0.19783452153205872,2.188486099243164,1.238959
60,2.3559399,-0.032076314,-0.21844164,0.4760178,0.1655731350183487,0.15810944139957428,2.005113124847412,1.3286338
61,2.214882,0.03020922,-0.22179127,0.48271808,0.16466549038887024,0.19416825473308563,2.1039862632751465,1.5497482
62,2.4209003,-0.032705124,-0.19180126,0.48226112,0.4677349328994751,0.18356327712535858,1.9575276374816895,1.3984125
63,2.303631,0.00048994436,-0.17607842,0.44243005,0.4752960503101349,0.16814787685871124,2.1965742111206055,1.1231492
64,2.3306563,0.034316886,-0.2273715,0.47429782,0.4124402403831482,0.1901111602783203,2.046415328979492,1.2817358
65,2.0894742,0.00614186,-0.2073511,0.42856053,0.16469335556030273,0.23720112442970276,2.781019687652588,0.95254517
66,2.3097944,-0.005738571,-0.23755795,0.47731513,0.38129982352256775,0.17811553180217743,2.0456838607788086,1.3131796
67,2.2444987,-0.08904393,-0.21095614,0.5249851,0.3328114449977875,0.1721838414669037,2.3237733840942383,1.0941778
68,2.3581533,0.050064884,-0.22694343,0.46800533,0.30862918496131897,0.21594752371311188,2.0153677463531494,1.5148187
69,2.4181821,0.021648634,-0.17189762,0.4680427,0.2643764317035675,0.19499436020851135,1.952133059501648,1.5178992
70,2.3270977,-0.029066058,-0.18684977,0.4420386,0.4702926576137543,0.1741143763065338,2.329061985015869,0.9994128
71,2.2489765,-0.10052239,-0.17153573,0.38344148,0.05,0.2117815464735031,2.0612361431121826,1.5408247
72,2.410149,-0.05249774,-0.2541818,0.5541615,0.3043237328529358,0.17503571510314941,2.1640992164611816,1.1283448
73,2.5247576,-0.16895394,-0.3848165,0.38295382,0.3967877924442291,0.2233618199825287,2.0021560192108154,1.2348325
74,2.4395666,-0.06637009,-0.26868117,0.4767823,0.25885626673698425,0.18029427528381348,2.0171995162963867,1.236465
75,2.1870658,0.0057294806,-0.18022005,0.49808678,0.15360070765018463,0.1824716329574585,2.265448570251465,1.1906601
76,2.3218453,-0.019452786,-0.22022513,0.50786114,0.15429992973804474,0.22009411454200745,2.001063823699951,1.3836849
77,2.4410846,-0.1013575,-0.30958974,0.5785787,0.14633363485336304,0.21879714727401733,2.109041213989258,1.3715619
