,posterior_g1,posterior_g2,posterior_g3,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
123,2.2802017,0.12425991,-0.13794619,0.8289284706115723,0.49930948,8.000968,0.013972193002700806
124,2.163266,0.13866906,-0.10894326,0.8069431185722351,0.49889845,4.0130477,0.16860860586166382
125,2.1224692,0.10917863,-0.13731633,0.7686827182769775,0.43427855,9.205918,0.05
126,2.1772237,0.12800872,-0.11727353,0.8150064945220947,0.42274714,7.440861,0.03747491538524628
127,2.3423147,0.06251909,-0.15428185,0.74213707447052,0.58151764,6.7616124,0.05658045411109924
128,2.1155086,0.1459722,-0.064346634,0.7723962664604187,0.44305888,6.0330424,0.04721377044916153
129,2.3734777,0.16620244,-0.1983963,0.7966106534004211,0.6344348,5.8749027,0.08633638918399811
130,2.1166172,0.20024085,-0.11567006,0.8233098387718201,0.35837948,4.2582426,0.1689368635416031
131,2.3827097,0.16159919,-0.04753207,0.8280009627342224,0.5229572,3.5499527,0.24537357687950134
132,2.1321843,0.055982053,-0.08740204,0.7778711318969727,0.4520161,9.2834425,0.05
133,2.1364048,0.099069156,-0.16714889,0.7894425392150879,0.44850224,8.13282,0.00510455621406436
134,2.1461868,0.19805394,-0.22748408,0.8359066247940063,0.406197,5.7378216,0.0649438425898552
135,2.1266217,0.10885644,-0.1438736,0.7715690732002258,0.47947347,5.024077,0.11542084068059921
136,2.3309782,0.21521184,-0.13164234,0.792995810508728,0.5910537,7.927461,0.011819448322057724
137,2.397899,0.16882041,-0.13263725,0.8007407784461975,0.6292246,4.8575892,0.13012219965457916
138,2.480377,0.15091498,-0.14446604,0.8319077491760254,0.6279941,3.329218,0.24041631817817688
139,2.2223299,0.1286184,-0.09636203,0.7871327996253967,0.53516316,5.7560034,0.08925795555114746
140,2.219738,0.10324294,-0.12026962,0.8359922170639038,0.45483324,6.5854683,0.05803712457418442
141,2.1713862,0.13691962,-0.21777679,0.7781086564064026,0.45247647,7.1398697,0.045093659311532974
142,2.3288558,0.15901847,-0.22735195,0.830155611038208,0.47904807,4.3509946,0.1711353361606598
143,2.3926182,0.104485475,-0.1878868,0.7907137870788574,0.5852129,3.3570433,0.25667130947113037
144,2.1903977,0.18833211,-0.17822257,0.8046876788139343,0.46066368,9.206164,0.012621293775737286
145,2.0793238,0.13314912,-0.14241393,0.8117669820785522,0.41168883,6.807041,0.050478510558605194
146,2.3203561,0.1469649,-0.21160643,0.7291532754898071,0.5955591,8.664191,0.05
147,2.3911521,0.11260027,-0.072515085,0.7831593155860901,0.6390566,5.3428664,0.08302424103021622
148,2.4367085,0.08666368,-0.19103922,0.7455676198005676,0.6467161,5.182485,0.11452078074216843
149,2.1970143,0.16727956,-0.1207183,0.8361210227012634,0.468385,5.908447,0.07332533597946167
150,2.0098505,0.10922862,-0.12589669,0.7362309098243713,0.55425256,8.079812,0.007284077350050211
151,2.2718794,0.13266104,-0.28199506,0.7366258502006531,0.5544355,9.19708,0.0011838619830086827
