,posterior_phi,posterior_sigma,posterior_g1,posterior_g2
1471,0.58593726,0.50869215,2.0703945,0.17467703
1472,-0.38670444,0.56810814,1.984729,0.22239073
1473,-0.05734964,0.67360663,1.9147981,0.17739008
1474,-0.116263315,0.60957235,2.0619872,0.061576802
1475,-0.10926676,0.65050817,2.0654054,0.10008373
1476,-0.59632605,0.50655454,1.9975345,0.11387385
1477,-0.5691408,0.551143,2.129774,0.13445196
1478,0.4146641,0.58568126,1.8710036,0.13876489
1479,0.017894026,0.6453923,2.0109425,0.16958554
1480,0.28915873,0.59302455,1.9871336,0.076549344
1481,0.43988687,0.60112834,2.091532,0.16157117
1482,-0.8048771,0.38689733,2.0327976,0.14547928
1483,0.08087297,0.64010704,2.1089473,0.07927962
1484,-0.053684585,0.61196834,2.0522268,0.10222001
1485,-0.64383686,0.5024498,2.0662518,0.19650546
1486,-0.7099356,0.45402604,1.9199615,0.22471456
1487,-0.75056344,0.42653927,1.9508395,0.22575374
1488,0.22416656,0.6384582,2.0116405,0.18439166
1489,0.43352532,0.55656,2.114171,0.15397441
1490,0.48975548,0.5252812,2.0181978,0.15939672
1491,-0.44053298,0.57853067,1.9854857,0.16589284
1492,-0.18486907,0.60698754,2.044808,0.17948884
1493,0.5567244,0.53546256,2.1293344,0.13533595
1494,-0.23092705,0.61300594,2.0001543,0.13070777
1495,-0.4470779,0.5543,2.296106,0.11411636
1496,0.07601133,0.70287234,1.9658365,0.12753531
1497,0.16646734,0.62717575,2.1329846,0.118269056
1498,0.11190842,0.6337767,2.0901163,0.10830586
1499,-0.6404083,0.5165886,1.9497331,0.18702501
1500,-0.0028723807,0.6376581,1.9591073,0.19260547
1501,-0.4845585,0.53991467,2.0163698,0.17377438
1502,0.60830885,0.4928858,2.151477,0.14626175
1503,0.1425014,0.6370973,2.0460052,0.112341486
1504,-0.26124373,0.61594117,1.9778241,0.21437137
1505,-0.004520896,0.69208336,2.0006516,0.18135181
1506,-0.2589946,0.65393156,1.9153364,0.08141184
1507,-0.5323428,0.54764843,2.0210042,0.12604468
1508,0.5147285,0.54926616,2.0317385,0.14780746
1509,-0.757166,0.44705307,2.0912204,0.1300697
1510,0.29460695,0.5784549,1.9825532,0.2552796
1511,-0.41621408,0.6036483,2.0826824,0.18983705
1512,-0.101965494,0.66200036,2.0290053,0.20134972
1513,0.5895228,0.53449565,1.989428,0.14150135
1514,0.6141856,0.51660776,2.0149436,0.1952671
1515,-0.4176599,0.536865,2.038316,0.10238245
1516,0.34761155,0.59289134,2.0909185,0.22035693
1517,-0.15113899,0.6941208,2.054081,0.114531815
1518,0.14494444,0.6343313,2.0529213,0.120414436
1519,0.6431786,0.51060843,2.0476036,0.2318902
1520,-0.3491919,0.5725388,2.004434,0.14398521
1521,0.31676,0.61514795,2.065944,0.18708453
1522,0.47953966,0.5524604,2.0965333,0.09664377
1523,0.122745134,0.62613,1.9561195,0.18906063
1524,-0.54716957,0.55506444,2.0464857,0.12112405
1525,-0.3287219,0.6131083,2.0765269,0.21265227
1526,0.59187526,0.49508917,2.0345995,0.0149381785
1527,-0.55784833,0.5463821,2.1747065,0.1099122
1528,-0.28564593,0.58864397,1.9523208,0.21768235
1529,-0.40016076,0.5990007,1.947386,0.18768764
1530,0.5947683,0.5177768,2.1264584,0.16408817
1531,0.70989585,0.47186694,1.9841238,0.15649928
1532,0.5437283,0.5598946,2.0972626,0.15354563
1533,-0.61096025,0.5286831,2.0176752,0.15754385
1534,0.15627709,0.5859335,1.9905376,0.09355586
1535,0.33188802,0.59369415,2.019156,0.16439
1536,-0.25634578,0.5984808,2.0599716,0.09106551
1537,-0.36551377,0.6179062,2.0641475,0.10409957
1538,0.71144664,0.47123492,2.2069526,0.13211164
1539,0.5209468,0.55416447,2.0168521,0.16154744
1540,0.54534715,0.53983575,2.0398023,0.15840736
1541,0.44263744,0.583151,2.0071223,0.20434621
1542,0.33180717,0.66278124,2.0657392,0.21034303
1543,0.21851201,0.6293587,2.0813022,0.15905623
1544,-0.57765424,0.53675485,1.9687309,0.22223707
1545,-0.7138525,0.4529591,2.0848877,0.08477731
1546,0.56504256,0.5138049,2.0655208,0.14935075
1547,-0.667026,0.48367202,2.0831656,0.15680292
1548,-0.5965271,0.5100093,2.047857,0.15869708
1549,0.13383248,0.62100255,2.1532838,0.19439314
1550,0.58951724,0.54124355,1.9559951,0.06464605
1551,0.6180377,0.5326793,2.0624778,0.17030254
1552,-0.7774195,0.4233617,2.0608847,0.10486925
1553,0.09419457,0.6650694,2.043341,0.1879407
1554,0.044138614,0.6319124,2.0384521,0.12145157
1555,0.43186912,0.57724327,2.1462665,0.011833728
1556,0.08812636,0.6683091,1.9348793,0.13220611
1557,-0.21706466,0.6366118,2.1051552,0.16976857
1558,0.7327434,0.43986163,2.0289292,0.27446786
1559,0.5841723,0.5136759,2.0443432,0.19792555
1560,0.26168853,0.6172648,2.1044133,0.057047147
1561,-0.4276621,0.5717545,2.0414615,0.14904696
1562,-0.27658036,0.6411418,2.0716155,0.21735726
1563,-0.13331498,0.56999236,2.0751579,0.1962055
1564,-0.5762616,0.53095126,2.078072,0.09082863
1565,-0.5032964,0.5579883,1.9838327,0.24627563
1566,0.02107031,0.61255616,2.000131,0.15445192
1567,-0.48775482,0.56243145,2.0850346,0.15559919
1568,-0.12364253,0.6505934,2.0142953,0.078389846
1569,-0.0183109,0.7312062,2.0297058,0.16629449
1570,-0.48270577,0.5460156,2.1326077,0.13273703
1571,0.46718666,0.5644735,2.0425575,0.055836592
1572,-0.36667606,0.53737885,2.043602,0.14179462
1573,0.59374183,0.5210967,2.0023282,0.13151428
1574,0.16569954,0.6487037,2.0291224,0.17694007
1575,-0.6164654,0.509086,2.0645192,0.121998355
1576,0.02616015,0.62773705,2.1263978,0.1276037
1577,0.5684453,0.5334091,2.0031295,0.22118387
1578,0.035996143,0.6786647,2.0547125,0.17802083
1579,-0.053349875,0.67030793,1.9739091,0.1734505
1580,-0.36072382,0.592137,1.9696165,0.2006111
1581,-0.15687507,0.63338995,2.067203,0.21191913
1582,0.020721152,0.61325127,2.039334,0.0661001
1583,-0.4288089,0.55442816,2.015094,0.11458083
1584,-0.10473768,0.66223127,2.0455518,0.18740584
1585,-0.14169534,0.6115944,2.0189042,0.21663165
1586,0.0021441448,0.6381931,2.0268707,0.15382515
1587,-0.47876456,0.5301536,2.038184,0.11785718
1588,0.6309553,0.47930652,1.9380686,0.24406722
1589,0.0026535129,0.61373776,2.193646,0.14500737
1590,0.21682705,0.62328476,2.02993,0.13025193
1591,-0.41189948,0.5821036,2.1165886,0.12614241
1592,0.7918298,0.39446834,2.0084405,0.1728124
1593,-0.7088869,0.5023708,2.0275002,0.09363043
1594,0.1898743,0.5976731,2.0885386,0.102670915
1595,-0.08638687,0.6552507,2.0233312,0.15855633
1596,0.5645694,0.49474788,2.189086,0.1410238
1597,-0.18447544,0.65248775,1.9805747,0.12867327
1598,0.53319675,0.5741019,2.0924737,0.21340589
1599,-0.5770364,0.51174253,1.9942698,0.17025751
1600,-0.7394487,0.43011984,1.9967526,0.15397419
1601,0.074192934,0.6383163,2.1068394,0.16201967
1602,0.51507217,0.55249804,2.1006417,0.19065833
1603,0.08902539,0.65395373,2.040681,0.21175388
1604,0.1805407,0.6486851,2.004543,0.21011128
1605,-0.12174554,0.6138879,2.1424994,0.1495316
1606,-0.07646997,0.6269165,1.9766645,0.15125337
1607,0.27698138,0.5969236,2.0942369,0.19071405
1608,0.15186477,0.6188192,2.0987182,0.13079841
1609,-0.4688891,0.5698379,2.0680597,0.17900978
1610,0.759709,0.44585717,2.0582008,0.17001595
1611,0.010149729,0.67855966,2.0113738,0.08902668
1612,-0.27424482,0.5965345,1.9859905,0.24304439
1613,-0.72930765,0.43843356,2.1492314,0.21195316
1614,-0.4473212,0.57148707,2.0864031,0.15269667
1615,-0.8369554,0.2817281,1.9523809,0.1327662
1616,-0.60233086,0.52374506,2.0102434,0.08425452
1617,-0.21999471,0.59238535,2.0573504,0.17421111
1618,0.28470683,0.661846,2.0603263,0.20537251
1619,0.64501315,0.4838765,2.1205573,0.10086575
1620,-0.41858077,0.5573034,2.1054714,0.20543914
1621,-0.7154138,0.4710814,2.0748312,0.22429526
1622,-0.021548733,0.58431524,2.0597725,0.20926031
1623,-0.27048096,0.6370106,2.0636148,0.169748
1624,-0.012112601,0.6516114,1.9954766,0.16025305
1625,-0.39405587,0.539876,2.1371264,0.14068696
1626,-0.6870645,0.42659244,2.1101027,0.16912104
1627,-0.51943785,0.5402346,2.1344752,0.14438447
1628,0.5581946,0.5315299,2.1570113,0.06654192
1629,0.34812805,0.6048317,2.099244,0.11647017
1630,-0.66829944,0.51160455,2.003395,0.103595465
1631,-0.11124987,0.66358745,2.0876467,0.15680979
1632,0.21271038,0.65395653,2.0448225,0.12762554
1633,-0.41138107,0.5582427,2.1008081,0.18715745
1634,-0.6530421,0.47133452,2.1392097,0.15839621
1635,0.28640154,0.6483087,1.9965708,0.16089748
1636,0.58443856,0.52401316,2.0758352,0.18968487
1637,-0.2801572,0.64288557,2.0068011,0.18206035
1638,0.57254726,0.5316268,2.0488815,0.13718858
1639,0.17965432,0.66043264,1.9156889,0.18449828
1640,-0.47428092,0.5584198,1.9781364,0.085503295
1641,-0.07508608,0.61292017,2.0427215,0.1654213
1642,0.731004,0.46210486,2.0472567,0.18313101
1643,0.46264046,0.57434297,2.0106647,0.24143243
1644,0.037474692,0.67023456,2.155108,0.18097945
1645,-0.32505438,0.5922289,2.1260302,0.10267683
1646,0.81298757,0.39472717,1.9556476,0.22743022
1647,-0.75294465,0.4462359,2.0271661,0.128353
1648,0.10070639,0.64250314,1.9183326,0.10929714
1649,-0.08347793,0.63091195,2.1215255,0.110330924
1650,0.023574939,0.6440855,1.9147314,0.18591608
1651,-0.68739384,0.48784122,2.219444,0.18854907
1652,0.30745867,0.59207517,1.9955225,0.18168172
1653,-0.74420947,0.46081352,2.189691,0.08278165
1654,-0.4542937,0.5834126,2.041186,0.11204905
1655,0.2833365,0.5658202,2.0257344,0.2158694
1656,-0.35489982,0.59947014,2.0009015,0.15369123
1657,-0.06604814,0.64094764,1.9652163,0.17855576
1658,0.7501602,0.43625098,2.1274564,0.0908715
1659,0.7645739,0.4370737,1.9981239,0.11704114
1660,-0.08833514,0.6433745,2.015254,0.15788059
1661,0.6980923,0.48645929,2.1730852,0.1344209
1662,-0.08188964,0.65844226,2.0740924,0.114069015
1663,0.05685136,0.633832,2.1471286,0.17606659
1664,0.65191025,0.5096235,2.0544727,0.23703563
1665,-0.13057792,0.65833783,2.0138736,0.13679701
1666,0.4999913,0.5527525,2.0942051,0.16201696
1667,0.3644368,0.5618532,2.068522,0.04958512
1668,0.099513754,0.7066642,2.0014584,0.1604281
1669,0.73744416,0.41967127,1.9620202,0.23414314
1670,-0.6424081,0.5138434,2.020842,0.13576621
1671,-0.42335,0.58802336,1.9860536,0.1751699
1672,0.60273075,0.54895365,2.0045745,0.15421961
1673,0.56505144,0.5409667,2.0127163,0.14998935
1674,-0.11462519,0.6607153,2.1469982,0.094534226
1675,-0.73576945,0.44318876,2.0509694,0.08525918
1676,-0.24417529,0.63487995,1.9845477,0.19506204
1677,-0.36400154,0.5930469,1.9932735,0.1280561
1678,-0.31651318,0.58244336,1.991439,0.03922074
1679,-0.47078794,0.5827643,2.0862792,0.17221637
1680,0.21963109,0.6221537,2.0860627,0.13321398
1681,-0.3732439,0.56442523,2.0868566,0.2178431
1682,-0.1922736,0.6358323,2.0258381,0.19035982
1683,-0.14495893,0.66329426,1.9152675,0.22914991
1684,0.37790215,0.58566093,2.0279288,0.1967629
1685,-0.010516225,0.7028283,1.9386545,0.20461974
1686,-0.059452385,0.6725025,2.0447497,0.13733003
1687,0.72409683,0.47996053,2.0842497,0.07504227
1688,0.13490456,0.62014115,2.0007281,0.13512659
1689,0.5879444,0.51889837,2.0940409,0.15157546
1690,0.055057436,0.62109077,2.1731675,0.18268974
1691,0.5363798,0.54579663,2.0727677,0.10954402
1692,0.6237811,0.49840477,2.0241094,0.12604244
1693,-0.73640364,0.43043163,2.136424,0.0755454
1694,-0.6098654,0.5079175,2.0344825,0.10252078
1695,0.17779744,0.6316642,2.1156015,0.17893584
1696,-0.15180625,0.6434251,2.1293237,0.20245898
1697,-0.11963972,0.5772663,2.0415456,0.13976832
1698,0.3188383,0.60326225,2.0069032,0.17726399
1699,0.13295254,0.65863615,1.9159255,0.20162538
1700,0.26899755,0.5680276,2.0612707,0.114613086
1701,-0.5206604,0.5711952,1.9923663,0.21474874
1702,0.021092646,0.6645811,2.1755555,0.18192269
1703,-0.058664277,0.6662291,2.0636277,0.089050524
1704,0.3937307,0.5672023,2.05065,0.17904167
1705,-0.30542615,0.63255626,2.138548,0.19980918
1706,-0.32065043,0.6029884,2.0441988,0.1673776
1707,0.4203326,0.58369315,1.9955474,0.16870162
1708,0.030890746,0.6574166,1.992448,0.19927202
1709,-0.3370942,0.6059833,1.9868773,0.16816922
1710,-0.36768794,0.6038564,1.9664441,0.24037005
1711,-0.46269906,0.57490844,2.0710013,0.09871456
1712,-0.06204695,0.6978018,1.9194748,0.188836
1713,0.14882134,0.67442524,1.9387988,0.19811565
1714,-0.80906355,0.34400192,2.0456264,0.05562137
1715,-0.032036636,0.67070293,2.031775,0.19175301
1716,0.4792271,0.54060644,2.2355535,0.024979519
1717,-0.4432193,0.5639206,2.003352,0.15797195
1718,-0.09412009,0.60173005,2.1096632,0.12615821
1719,-0.052585557,0.6747058,2.0498357,0.17128845
1720,-0.08678392,0.6610776,2.0356574,0.1923663
1721,-0.737669,0.44632092,1.923856,0.14679684
1722,-0.17943072,0.66418815,2.1456158,0.103672676
1723,0.58941966,0.5439301,2.037742,0.13900384
1724,0.123011455,0.61211234,2.096157,0.1551884
1725,-0.17952889,0.6586337,2.0887113,0.12581888
1726,0.14279051,0.60841155,2.0927134,0.10093298
1727,-0.048963796,0.7013363,2.0060675,0.18767643
1728,-0.6242521,0.5176224,1.8994031,0.16174993
1729,0.2563619,0.5999497,2.0153902,0.16546598
1730,-0.19672118,0.66612345,1.9813347,0.12290725
1731,0.1904812,0.66563874,2.0856678,0.068948396
1732,-0.08246261,0.66972166,1.9995339,0.19117449
1733,0.1603601,0.62168324,1.9752626,0.10663284
1734,-0.0041574086,0.7057797,2.0707426,0.24640498
1735,-0.085769475,0.6895292,2.014344,0.23738855
1736,-0.22911331,0.6619557,1.9070779,0.21191846
1737,0.53471994,0.5288828,2.0771458,0.19440846
1738,-0.12438511,0.6017023,2.0889022,0.18276237
1739,-0.10993983,0.6030108,2.0099676,0.104301915
1740,0.0037320345,0.67596495,2.0519333,0.10623749
1741,0.40857506,0.5728627,2.0436828,0.097506404
1742,0.85,0.26392284,2.0520132,0.18695739
1743,0.2955027,0.6041235,2.0894501,0.1361425
1744,0.3669728,0.5899094,2.0727391,0.15128571
1745,-0.41307944,0.58691293,1.9905626,0.1368442
1746,0.19913496,0.6694314,1.9862502,0.18433212
1747,0.58708453,0.5439208,2.0394878,0.20806217
1748,-0.32038686,0.6108786,2.0702229,0.17270607
1749,-0.14028858,0.6607679,2.0009732,0.19565211
1750,-0.7360767,0.44689688,2.0409245,0.07702215
1751,0.69462764,0.46955663,2.0391648,0.20119256
1752,-0.55726284,0.54248726,2.101167,0.12962314
1753,-0.47853193,0.5454351,2.0670943,0.16464454
1754,0.3325204,0.6015393,1.9773178,0.15318106
1755,0.32609367,0.59616506,1.9422842,0.20651372
1756,0.6459216,0.49887636,2.069199,0.10104051
1757,-0.53037006,0.54149014,1.9696772,0.12664352
1758,-0.59248465,0.5270884,1.9172877,0.19366083
1759,0.107680604,0.6746776,2.031015,0.118790396
1760,0.52056754,0.52780706,2.1190305,0.12848656
1761,0.58371276,0.51719916,1.9740016,0.2065371
1762,0.048325337,0.59628576,2.0365336,0.12431661
1763,0.47438088,0.5396184,2.1229396,0.2485656
1764,0.050800025,0.61242044,1.9908005,0.1949595
1765,0.37086385,0.58541214,2.1085353,0.10128615
1766,-0.36189672,0.58814216,2.1132045,0.17186546
1767,-0.03680679,0.6334194,1.9481302,0.14445737
1768,0.23675798,0.5893549,1.9893341,0.23741853
1769,-0.68913704,0.4579137,1.991717,0.19512695
1770,0.043188937,0.6106963,2.219311,0.10510121
1771,0.0146800615,0.6248726,2.141594,0.18028776
1772,-0.20108844,0.6057256,2.093847,0.111990795
1773,-0.4847319,0.5706232,2.0302775,0.12889174
1774,0.124739155,0.66882515,2.0015414,0.14039622
1775,0.13401999,0.6280749,2.036482,0.17629473
1776,0.352597,0.5997336,1.8743782,0.19939953
1777,-0.060333766,0.6623639,2.0571353,0.20824863
1778,-0.6641567,0.48148695,2.1103654,0.115977235
1779,-0.6250019,0.49896702,1.9854338,0.20490599
1780,-0.5898547,0.5144964,1.9683601,0.1834217
1781,-0.6117464,0.483267,2.1431057,0.18743344
1782,0.2383916,0.6088713,1.9891621,0.16435458
1783,-0.04784102,0.5952527,2.1368985,0.111570664
1784,-0.20674366,0.65788555,2.0005653,0.116402395
1785,-0.14898826,0.6440711,2.1228738,0.1119835
1786,0.13511428,0.7086256,1.9887534,0.17690052
1787,0.5955628,0.5608,2.0417595,0.12778217
1788,-0.46666327,0.5792165,2.0431716,0.16832693
1789,-0.13729802,0.68201387,1.9617101,0.19028506
1790,0.24443719,0.62410986,1.8313688,0.17591782
1791,-0.073799014,0.63886476,2.1374075,0.1581824
1792,-0.35531473,0.57381755,2.1476912,0.1820543
1793,-0.13597482,0.65755725,2.1111033,0.17421067
1794,0.54905355,0.53794485,2.0365314,0.1852978
1795,-0.19046639,0.6155903,2.2007043,0.15744117
1796,-0.28305632,0.6043954,1.9900384,0.17874385
1797,0.18943192,0.6276082,2.0645947,0.13538872
1798,-0.5384809,0.5425826,2.0535836,0.045735728
1799,0.062093165,0.7042347,2.104547,0.1644633
1800,-0.09638306,0.6587936,2.045185,0.13404839
1801,0.023516528,0.6318919,2.032931,0.19030792
1802,-0.47676128,0.55218476,2.0530145,0.12566368
1803,0.37546882,0.62587905,2.0992978,0.07831524
1804,0.20816292,0.6715308,2.0696487,0.16567022
1805,-0.26342598,0.61722946,2.1184177,0.10178245
1806,0.28617612,0.5699256,2.0334084,0.13863203
1807,-0.036729366,0.6684559,1.9539155,0.18798622
1808,0.031164708,0.6444685,2.2401288,0.16810422
1809,0.31128886,0.56730425,2.0411127,0.17578459
1810,0.009308414,0.6938262,2.0524805,0.18654318
1811,0.07840791,0.65908545,2.0247397,0.17561176
1812,0.6916901,0.48059753,1.9975712,0.24500488
1813,0.85,0.30439684,2.0233636,0.13322662
1814,0.024740463,0.62168956,2.0669584,0.15268914
1815,-0.3794997,0.59194624,1.9582072,0.20313053
1816,-0.010242689,0.6256799,2.0013278,0.20319346
1817,-0.16093549,0.6531585,1.9702356,0.17566195
1818,-0.056161504,0.67156327,2.0746784,0.17149402
1819,0.5831468,0.54250574,2.1347325,0.07091656
1820,-0.63054496,0.5014985,2.0141623,0.14049272
1821,-0.5158512,0.55322933,1.989303,0.18497247
1822,0.48670146,0.5783691,2.0429025,0.15056475
1823,0.3393135,0.5740848,2.0933576,0.1403772
1824,0.39567196,0.6001152,1.9888685,0.23289895
1825,-0.8421218,0.32266268,2.046578,0.075951524
1826,0.08240246,0.6137907,2.149336,0.03022347
1827,-0.13675438,0.62751365,2.233188,0.1639691
1828,-0.4575873,0.5512492,1.9793469,0.15706322
1829,-0.026951855,0.6022543,1.9012043,0.13063404
1830,-0.052071117,0.64084405,2.058972,0.1086039
1831,0.74356645,0.45599273,2.237147,0.10758392
1832,-0.08493979,0.62988454,1.9669328,0.1257112
1833,0.4498258,0.53671837,2.0328095,0.20650169
1834,0.28806078,0.59250313,2.0706096,0.14714554
1835,0.05078156,0.61751866,2.037038,0.11019047
1836,-0.44043308,0.5216098,2.1062987,0.15148069
1837,0.59957665,0.5191703,1.9817387,0.20956974
1838,0.25857595,0.6381748,2.049621,0.14292714
1839,-0.18687657,0.62018627,2.0089343,0.12847155
1840,-0.7202071,0.46031606,1.9445821,0.15026645
1841,0.6167081,0.51660943,1.9520793,0.19186781
1842,-0.5340205,0.5322681,2.0175576,0.13133408
1843,-0.31425062,0.59508014,1.9954748,0.13262896
1844,0.6098705,0.531372,2.1667523,0.18761998
1845,-0.62725914,0.46962556,2.047543,0.10617573
1846,-0.60758346,0.49856633,1.8994086,0.17155941
1847,-0.47667906,0.5649089,1.9354098,0.045398507
1848,-0.51351124,0.57406014,2.0504143,0.20386559
1849,-0.45717824,0.59869677,2.1158433,0.025922801
1850,0.082831964,0.5880515,2.2219782,0.1527717
1851,0.64304614,0.4887553,2.0422745,0.22095564
1852,-0.037754174,0.64038193,2.0081916,0.163748
1853,0.62772894,0.52246237,1.849912,0.18062392
1854,-0.20267282,0.5672101,2.022279,0.14059527
1855,-0.03556455,0.6243195,2.2095172,0.19854411
1856,0.5602434,0.5088695,2.0014782,0.14277864
1857,0.5491566,0.58033764,1.9618641,0.2104038
1858,0.39511418,0.5652239,2.127989,0.21142362
1859,0.5639628,0.5230937,2.0554962,0.072384454
1860,-0.75305593,0.4469976,2.0591474,0.199351
1861,0.7681802,0.43158498,2.029352,0.21245845
1862,0.7136321,0.4409528,2.185115,0.16850144
1863,0.03678222,0.6748594,1.988076,0.1464067
1864,0.40389398,0.5733215,2.1282163,0.12285997
1865,0.55349386,0.54629225,2.0224795,0.1577306
1866,-0.03514943,0.6278693,2.1134326,0.073318906
1867,0.4604035,0.57861227,2.0088367,0.20423965
1868,-0.42921406,0.62189895,2.1331124,0.21132252
1869,0.32841286,0.59330785,2.0690653,0.12799807
1870,-0.4712323,0.5687004,2.036936,0.094644986
1871,0.032239694,0.6911767,2.0907314,0.14338185
1872,0.7014417,0.48379913,2.1068542,0.13543703
1873,0.10237166,0.6511849,2.0932171,0.08920131
1874,0.41533932,0.586032,2.0004613,0.20804147
1875,-0.6956441,0.47437036,2.0803921,0.1531355
1876,-0.058565438,0.63527393,1.9963783,0.12250979
1877,0.5252981,0.5250978,2.0707185,0.13368618
1878,0.62060386,0.5105648,2.0275743,0.15789016
1879,-0.14806679,0.6095789,2.0444348,0.19852473
1880,-0.6925693,0.47900328,1.9629842,0.17628238
1881,0.16966599,0.640427,2.011202,0.17260829
1882,0.14365172,0.65453327,1.9689112,0.15705527
1883,-0.12002307,0.6429475,2.0329905,0.13183884
1884,0.44630924,0.56597424,1.9767888,0.07855827
1885,-0.11173605,0.67331713,2.0576797,0.15110427
1886,0.067856185,0.6499538,2.0080268,0.17350501
1887,-0.21809497,0.6749907,1.9544144,0.14728032
1888,0.6423537,0.51856756,2.0603735,0.16358544
1889,-0.6511385,0.4865185,1.9314687,0.23111604
1890,0.72728014,0.44507834,2.0025082,0.1293613
1891,-0.15284503,0.619479,1.9670233,0.2122545
1892,-0.5541189,0.550873,2.0358093,0.21501875
1893,-0.37517676,0.6697465,1.9993318,0.1989112
1894,-0.58479387,0.4978053,2.186805,0.1743911
1895,0.029976476,0.6099564,2.1599913,0.15121834
1896,0.44037426,0.58387274,2.0268946,0.2474769
1897,0.27788848,0.5939345,1.9463985,0.21368665
1898,-0.7035614,0.46004522,1.9946531,0.08853658
1899,-0.010784905,0.6997734,2.0269883,0.15154403
1900,-0.5399407,0.5547537,2.013153,0.14553663
1901,0.825229,0.32192641,2.0192873,0.17731446
1902,0.0517108,0.6403419,1.9934353,0.19019729
1903,-0.73335475,0.42116088,2.009909,0.20913677
1904,0.47485682,0.5493873,2.0364587,0.1719812
1905,0.75144506,0.43330598,2.0843718,0.16990456
1906,-0.5745639,0.53050727,2.141174,0.19151731
1907,0.13760349,0.64997596,2.1013432,0.2051509
1908,-0.13274263,0.70309365,2.0558636,0.16622454
1909,-0.15052697,0.64963627,2.1059084,0.20972939
1910,-0.00863584,0.63293666,2.0685387,0.12971167
1911,-0.32987943,0.57592833,2.0824032,0.15890808
1912,-0.4103465,0.6147445,2.0801053,0.066047445
1913,0.40088996,0.54653835,2.164922,0.19345818
1914,0.581846,0.5247734,2.002737,0.015932968
1915,0.65429837,0.52502376,2.0525403,0.003423078
1916,-0.26685026,0.6515001,2.0506377,0.16150914
1917,0.8394824,0.34658962,1.9612255,0.1217919
1918,-0.0992519,0.613396,2.0966985,0.19485573
1919,0.20277786,0.6303446,2.0603654,0.14953923
1920,-0.6096311,0.5349684,1.9733893,0.15003636
1921,-0.10937453,0.6407707,2.0737207,0.15338504
1922,0.28043315,0.6055685,1.9568288,0.19532728
1923,-0.089443795,0.6613052,2.0639,0.16469088
1924,0.3000155,0.58440834,2.0197275,0.13974105
1925,0.059297416,0.64906573,2.083577,0.121176496
1926,-0.5476449,0.539539,1.8869022,0.12578556
1927,0.07445155,0.65024006,2.0139167,0.110452816
1928,-0.26233324,0.5994678,2.2169578,0.13237186
1929,0.6424066,0.4817194,2.0060616,0.15568452
1930,-0.042011116,0.66239786,2.070819,0.17104389
1931,-0.11562239,0.6208668,1.9872977,0.22073583
1932,0.44135487,0.5713913,2.1264834,0.12087202
1933,-0.06231799,0.6899692,2.0184462,0.11803229
1934,-0.66542554,0.45578158,2.0265834,0.13327529
1935,0.112310626,0.67804104,2.0876591,0.09989882
1936,0.36689034,0.58100426,2.0926278,0.17215255
1937,0.35778916,0.62043357,2.0662432,0.09134808
1938,0.30189425,0.58482766,2.0659373,0.1728961
1939,-0.26096416,0.60299534,2.0580947,0.14212926
1940,-0.28440228,0.6016389,2.0720575,0.15077825
1941,-0.156013,0.6500059,1.9999892,0.23702513
1942,0.66460997,0.4878497,2.0063818,0.1704315
1943,0.0436309,0.6894626,2.0168,0.10373109
1944,0.38643372,0.5800008,2.214626,0.07736076
1945,-0.11628896,0.65642667,2.1233006,0.18227717
1946,-0.070957676,0.6453409,2.050042,0.20959008
1947,0.10716488,0.68629915,1.9989938,0.1257446
1948,-0.44913438,0.57672393,2.0028517,0.12107193
1949,0.09873285,0.63132674,2.015282,0.11276129
1950,-0.10756467,0.62168705,1.9970399,0.16261846
1951,0.108048595,0.60091585,2.019968,0.20940962
1952,-0.46677917,0.56172967,2.0780594,0.15331846
1953,0.37764794,0.5393909,1.9932939,0.14634292
1954,0.6430439,0.4959336,1.9926485,0.115891986
1955,-0.015559648,0.6179947,2.0669167,0.19287002
1956,0.7307161,0.44245398,2.1861484,0.09494218
1957,0.41996947,0.5955442,2.0474172,0.14149335
1958,0.7315852,0.4615945,2.0845773,0.11779694
1959,0.708068,0.46721485,2.0982375,0.1893562
1960,-0.09608677,0.6423979,1.9290892,0.2606491
1961,-0.023769444,0.65956485,2.0013971,0.22285463
1962,-0.42107442,0.58199674,2.0736291,0.16955444
1963,-0.169612,0.6676489,1.9949005,0.19332549
1964,-0.6687422,0.50064456,2.00674,0.15793169
1965,0.18129691,0.6318901,2.0905752,0.1762519
1966,0.5456966,0.5287361,2.05735,0.17397979
1967,-0.8128315,0.36571223,2.0254717,0.10901546
1968,-0.014633197,0.62328887,2.0206678,0.20189013
1969,-0.7588745,0.4281289,2.101622,0.09667446
1970,0.3936022,0.5839842,1.9792198,0.16932383
1971,-0.66493326,0.50214803,1.8692983,0.16426934
1972,0.6112878,0.5418748,2.0556908,0.13357206
1973,0.028198745,0.6072607,2.0106454,0.122788645
1974,-0.18031928,0.71419865,2.0320792,0.15737943
1975,0.46122584,0.6039361,2.112415,0.12856759
1976,-0.08438503,0.7241631,1.9987305,0.19792375
1977,0.084164344,0.67222226,2.0052495,0.17079349
1978,0.26814333,0.6098054,1.9611802,0.14550242
1979,-0.36928955,0.5762706,1.9470707,0.16151854
1980,-0.7143617,0.4734205,2.0185242,0.1575309
1981,0.038601365,0.7077169,2.0020173,0.2193822
1982,-0.67800385,0.4868163,2.0467222,0.110932246
