,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
0,2.8359149,-0.43101645,-2.3639054,0.4416175,-0.43390745,2.0984743,0.745885968208313,0.49145588,3.0960466861724854,0.28956968
1,2.0651233,0.4435671,-0.2515181,0.391186,0.419564,0.03435871,0.85,0.41380578,2.303720712661743,0.43941656
2,2.8753173,-0.39895284,2.1958272,0.580434,-0.5282127,-2.4729376,0.8453631401062012,0.4338576,2.3788795471191406,0.3768193
3,1.8941404,0.42424515,1.0763216,0.46128044,0.47132552,-1.3009628,0.8223409056663513,0.4047253,2.533809185028076,0.3900252
4,1.113935,1.4806018,0.14210807,0.48459068,1.561148,-0.4032921,0.783318817615509,0.6163855,2.4241931438446045,0.37890127
5,2.0080795,0.6457508,1.8371061,0.5414798,0.6256497,-2.1005316,0.8350744843482971,0.4034712,2.4159247875213623,0.41097957
6,0.7714912,1.7167293,-0.3260918,0.40833262,1.734835,0.10485433,0.8336916565895081,0.4015449,2.707832098007202,0.39136046
7,3.8352525,-1.5967622,1.1042279,0.4307451,-1.6002212,-1.2416322,0.8183192014694214,0.33554897,2.4804954528808594,0.3728917
8,1.6704234,0.5456643,0.48455897,0.46306258,0.61639756,-0.62424713,0.7462401986122131,0.47209314,3.0139832496643066,0.30214152
9,1.3266046,1.0413013,-0.42985266,0.50951236,1.1189014,0.12906826,0.8214893937110901,0.41588238,2.990884780883789,0.3241567
10,-0.060192656,2.857941,-0.14566687,0.42995492,2.7949228,-0.09432096,0.7788633108139038,0.71989703,2.680083751678467,0.31384936
11,2.349561,0.14240532,-1.1663431,0.43699545,0.22249189,0.7998326,0.7815410494804382,0.47034594,2.676305055618286,0.34506994
12,0.37076974,2.188582,-0.4788742,0.4664804,2.2028978,0.21398175,0.8185321092605591,0.49079698,2.7931554317474365,0.39016628
13,-0.78727776,3.1077147,-1.1753117,0.36830875,3.2578413,0.9820345,0.8206047415733337,0.39181218,2.582716941833496,0.40436378
14,2.7084434,-0.43173233,0.31010416,0.48323414,-0.46789414,-0.42356083,0.8339430093765259,0.44656077,2.6105918884277344,0.34685597
15,2.6998773,-0.45281082,0.4167728,0.43872523,-0.39950177,-0.5700153,0.820205807685852,0.3560335,2.5517773628234863,0.34531263
16,3.667014,-1.1005319,0.72600645,0.3843052,-1.0484935,-0.92779547,0.811410129070282,0.57096153,2.236309289932251,0.43844587
17,2.4106064,0.23805268,-2.8304029,0.31438655,0.08357175,2.808021,0.8254863023757935,0.5452802,2.3169713020324707,0.3946135
18,0.19987051,2.5499213,-0.005673842,0.4349016,2.4699214,-0.19727264,0.7991530299186707,0.673667,2.4263460636138916,0.4380414
19,1.9682527,0.33832636,-2.4370406,0.42462632,0.35245574,2.2674594,0.7378485202789307,0.49957573,3.0073940753936768,0.33575425
20,3.2380524,-0.6075846,1.5732948,0.44492635,-0.55726933,-1.7466757,0.8117042183876038,0.66517335,2.6169867515563965,0.3054324
21,1.6708175,0.752645,1.3869243,0.3681985,0.60826445,-1.6679372,0.8311358094215393,0.44061172,2.8462941646575928,0.33864132
22,1.302616,1.2555418,-1.219745,0.433488,1.2688326,0.9879318,0.7943520545959473,0.5054185,2.3458640575408936,0.43389025
23,-0.0398427,2.7441912,0.4383041,0.40621585,2.678451,-0.71791834,0.7884865999221802,0.62709993,2.598954439163208,0.35888755
24,0.7035038,1.733086,0.07816959,0.37342367,1.7158978,-0.19881095,0.8329057693481445,0.3884174,2.6684114933013916,0.39193362
25,2.590676,-0.19827145,-0.35200718,0.4592062,-0.20808063,0.09290838,0.8172447085380554,0.4452905,2.754232406616211,0.34047487
26,2.1067026,0.15941697,0.7249157,0.40771022,0.21371783,-1.0455182,0.7944206595420837,0.37081203,3.111506223678589,0.28846562
27,-0.11132138,2.741989,1.8922753,0.2619531,2.7197769,-2.0642385,0.8226208686828613,0.6494775,2.3443763256073,0.41204846
28,0.14991052,2.3873782,0.89483756,0.35198456,2.3350854,-1.0433768,0.7916968464851379,0.6025782,2.6284046173095703,0.36602387
29,0.83502907,1.468575,1.2242123,0.42918205,1.5379447,-1.5277451,0.8357645869255066,0.35615498,2.5479390621185303,0.4137701
30,0.432011,2.0528085,-2.3980124,0.33545023,2.159716,2.2148852,0.8198137283325195,0.52420014,2.677321672439575,0.40729073
31,-1.2030303,3.5078402,-3.9577088,0.3488758,3.7063296,3.5542924,0.7441432476043701,0.40920675,3.1711583137512207,0.30064127
32,2.2176719,0.18600519,0.02322401,0.5472856,0.2687106,-0.22866936,0.8411126136779785,0.40808037,2.2443480491638184,0.45067143
33,3.4449744,-0.85344136,3.0632298,0.43525478,-0.9630995,-3.4098291,0.823127031326294,0.43953785,2.2740914821624756,0.46108562
34,-0.53839433,2.772205,-2.0867524,0.3448326,2.763805,1.8497792,0.8073776960372925,0.4175609,2.956498384475708,0.30111554
35,1.3005112,0.8439621,1.4846493,0.32090577,0.97143465,-1.77211,0.7663049101829529,0.45594743,3.254927158355713,0.25531107
36,0.7998896,1.6581621,-0.37285477,0.43795487,1.6835977,0.07041713,0.761648952960968,0.5585083,3.1730830669403076,0.27675882
37,2.7943792,-0.073576756,-2.544363,0.5162362,-0.2802112,2.205785,0.7764071226119995,0.5699302,2.6618170738220215,0.30490905
38,3.1020267,-0.7912941,-0.7778339,0.3651125,-0.7500628,0.6562017,0.7826991677284241,0.4908173,2.688002109527588,0.36408317
39,-0.46903455,2.7238011,-0.73364735,0.32182544,2.9037504,0.64107335,0.8487299680709839,0.27126974,2.639705181121826,0.4403599
40,1.8370538,0.68898386,-0.9710029,0.51417124,0.7166252,0.46143597,0.7827385067939758,0.54601634,2.7681732177734375,0.3398196
41,3.2401261,-0.71097434,1.1548096,0.4071105,-0.78062075,-1.3229626,0.8139550089836121,0.58241355,2.6445910930633545,0.32606173
42,1.7311337,0.6110755,-1.8194948,0.35544643,0.42759567,1.6160973,0.7424753308296204,0.50911677,3.276426315307617,0.30361348
43,3.7308593,-1.4053636,-0.91925126,0.55317855,-1.2849556,0.7338664,0.7990626692771912,0.4628559,2.6064248085021973,0.4020387
44,3.4289331,-0.91096884,-0.59798276,0.53587425,-0.86803055,0.5618639,0.8248438835144043,0.58503264,2.5308563709259033,0.41988492
45,2.3010426,-0.018847214,0.23031932,0.330671,0.011769063,-0.33358297,0.8152623772621155,0.39198738,2.8981828689575195,0.35684314
46,-0.32923993,2.7637415,0.5290608,0.43421623,2.7635422,-0.7453555,0.8313838839530945,0.51349586,2.689547061920166,0.3698529
47,0.20295712,2.282944,0.23744844,0.45709953,2.2044296,-0.33434942,0.8103193640708923,0.5564039,2.647249221801758,0.32699087
48,-0.90948933,3.1823952,-0.18499257,0.60246915,3.0949733,-0.120044716,0.6804619431495667,0.49532676,3.2510581016540527,0.27829915
49,2.4849594,-0.02074475,-0.5648671,0.45225173,-0.037679065,0.5418556,0.7797550559043884,0.6236197,2.3357598781585693,0.48471522
50,-0.5353696,3.42232,-1.5233476,0.4346133,3.1876,1.204271,0.7855204343795776,0.69347006,2.7567505836486816,0.3313514
51,2.3373551,0.24609275,1.3526804,0.50592375,0.14234632,-1.718688,0.7577874660491943,0.6556471,2.709054946899414,0.33710158
52,0.6444541,1.9125779,-1.6651245,0.41699636,1.872176,1.3463149,0.8183815479278564,0.50157917,2.7964375019073486,0.33781853
53,0.302876,1.8614024,-0.77459884,0.27615634,1.891601,0.9029303,0.778039813041687,0.4528886,2.65164852142334,0.3909256
54,2.665644,-0.18850401,-1.0080836,0.43972722,-0.09946103,0.78668857,0.7945742607116699,0.70460206,2.6084775924682617,0.40116668
55,2.645371,-0.05112888,-2.49685,0.41697556,-0.08115065,2.3906274,0.7848931550979614,0.550665,2.2420437335968018,0.4241586
56,0.7575585,1.6030204,1.288431,0.33268362,1.6393533,-1.3696094,0.85,0.3857957,2.292893171310425,0.43064478
57,1.6295757,0.7681442,1.5979648,0.42382646,0.799128,-1.8367025,0.8182585835456848,0.42738566,2.744995594024658,0.35342818
58,0.7796541,1.876546,1.4570009,0.45432067,1.663535,-1.6667504,0.7522599101066589,0.5706707,2.9487991333007812,0.29962415
59,1.4183972,1.0854034,0.16367203,0.4880282,1.2956634,-0.35394785,0.8120952844619751,0.54259306,2.071742057800293,0.46239832
60,4.1000905,-1.632992,2.6578217,0.37195557,-1.6147976,-2.8647022,0.8185930252075195,0.5335709,2.7125561237335205,0.3552972
61,0.28545535,2.290788,2.0638294,0.38305154,2.175654,-2.29195,0.7757706046104431,0.5756566,2.495185136795044,0.46192294
62,3.6326263,-1.3831382,-0.3853244,0.41334796,-1.233441,0.1170272,0.7749989628791809,0.52208257,3.160098075866699,0.27967384
63,-0.0800603,2.529231,-0.9850333,0.42252666,2.543676,0.5755169,0.8382859230041504,0.34707442,2.793250799179077,0.33460116
64,2.261787,0.26294062,-0.34183833,0.5107806,0.28553665,-0.068989225,0.8322028517723083,0.46884516,2.811659812927246,0.37626034
65,2.735282,-0.20080125,-2.1380105,0.5100101,-0.22664571,1.8521831,0.804835319519043,0.42703587,2.4927828311920166,0.38110486
66,3.4620059,-0.9606861,-2.5413284,0.43846804,-0.93656397,2.1041963,0.8163310885429382,0.51026356,2.673161029815674,0.33723837
67,1.2928159,1.1571294,-2.906776,0.41766283,1.1743522,2.7861133,0.8356270790100098,0.44729215,2.6040573120117188,0.3397295
68,3.5385137,-0.8808938,-1.3053851,0.54459834,-0.9962968,0.96038693,0.7618801593780518,0.6227769,2.685901403427124,0.34085852
69,1.8733482,0.60061455,0.13550022,0.5222509,0.72843105,-0.47742677,0.8371154069900513,0.48933432,2.8226523399353027,0.31979457
70,-0.10640185,2.9947927,0.1698348,0.37966073,2.6260688,-0.31059706,0.7891268730163574,0.68991894,2.8336596488952637,0.28610265
71,2.4922223,-0.092103586,-0.32752854,0.3852623,-0.051186066,0.0725119,0.8218045234680176,0.4600537,2.6451263427734375,0.3448756
72,1.973672,0.58875394,2.3180137,0.43792355,0.5938449,-2.5247843,0.8096462488174438,0.6095868,2.305577278137207,0.39120695
73,2.3094416,0.06757649,0.62459326,0.4304601,0.16634093,-0.814202,0.85,0.35281718,2.159104347229004,0.46637648
74,3.4282496,-1.0549173,1.6401757,0.4621082,-1.0073221,-1.8837138,0.7981055378913879,0.49523988,2.5658979415893555,0.36837167
75,2.5958507,-0.058113053,-1.2988284,0.44343185,-0.11276122,1.1848654,0.8384343385696411,0.5389476,2.3499269485473633,0.42323786
