,posterior_phi,posterior_sigma,posterior_g1,posterior_g2,posterior_g3,posterior_g4
52,-0.7270866,0.5601801,2.2455058,0.018704405,-0.28142658,0.4254337
53,-0.3391953,0.6297319,2.385906,-0.13207719,-0.29565257,0.36682144
54,0.42818755,0.6715386,2.5093324,0.03423846,-0.26216313,0.37294644
55,0.06584349,0.83850133,2.2738633,-0.004979519,-0.19982028,0.60080266
56,-0.5106623,0.71021837,2.153974,0.07177048,-0.22059336,0.4337809
57,-0.61749315,0.7033645,2.123456,0.09026079,-0.24711457,0.45840138
58,-0.29223883,0.79910445,2.092876,0.042921375,-0.25344965,0.41098496
59,-0.21098757,0.7754853,2.0857093,0.035334505,-0.2795369,0.45841897
60,0.7388581,0.7087364,2.16635,0.06549226,-0.20984265,0.37872237
61,-0.1908301,0.63027835,2.0529454,0.0048925215,-0.23908275,0.47261205
62,0.66024345,0.70116603,2.2908833,0.09965642,-0.26036388,0.40710467
63,-0.18943125,0.74060047,2.151042,0.059814416,-0.36901623,0.39401528
64,-0.28981704,0.80549204,2.283031,0.04349569,-0.34149176,0.40678266
65,-0.1796113,0.9145262,2.428285,-0.02885113,-0.35352904,0.4220087
66,-0.57322085,0.69132084,2.016236,0.016959548,-0.18040474,0.28307116
67,0.6164955,0.86444306,2.423033,-0.03766575,-0.19722448,0.55239606
68,-0.06404502,0.791799,2.1847818,-0.047292273,-0.2168352,0.39520636
69,0.84121466,0.82444406,2.690403,-0.0017933368,-0.272935,0.5133819
70,0.5828505,0.8576806,2.162754,0.079414986,-0.21518236,0.31034306
71,0.086554505,0.7047797,2.3217711,0.04394737,-0.15261064,0.40258455
72,-0.7196174,0.6281903,2.2176707,0.08969576,-0.24274758,0.4236725
73,-0.5560567,0.635727,2.1645992,0.07964957,-0.2518312,0.43634072
74,0.01932764,0.68354726,2.299717,0.014587473,-0.20990808,0.4800222
75,-0.37070662,0.63163763,2.450723,0.07797755,-0.23853238,0.3751999
76,-0.015078093,0.67923534,2.2515635,0.009356658,-0.3168252,0.4104591
77,-0.04323864,0.64878976,1.8369702,0.050112456,-0.29503742,0.39103428
78,0.5951358,0.9113767,2.244257,0.0630969,-0.28295597,0.46406722
79,-0.4279828,0.77959585,2.2633145,0.049102254,-0.25804046,0.40675235
80,0.7010518,0.63534594,2.5765045,-0.0035940758,-0.2703026,0.55021536
81,-0.6074128,0.6598836,2.1346898,0.08918451,-0.24941698,0.2953047
82,-0.10887413,0.8854188,2.3421583,0.019388303,-0.27042416,0.5445289
83,0.22174144,0.87953335,2.18182,0.020536898,-0.2751359,0.38227725
84,-0.70588017,0.5368151,2.2540948,0.06434822,-0.11645392,0.35400558
85,0.10796648,0.771921,2.3690274,0.01998096,-0.24755289,0.50254387
86,-0.06877454,0.6975965,2.2384465,-0.029429188,-0.29663107,0.44540516
87,-0.3749726,0.79673225,2.2429273,0.028980074,-0.23513009,0.45003366
88,-0.6724869,0.59426665,2.3203087,0.00022911144,-0.33973697,0.3998451
89,0.1457196,0.88586265,2.508657,-0.05176245,-0.28584695,0.47554615
90,0.2651706,0.71092385,1.9195209,0.15003294,-0.27881312,0.3699241
91,0.5311816,0.69903046,2.2670505,0.016450139,-0.21518289,0.46597007
92,-0.7022234,0.59685445,2.2628489,0.09037858,-0.17752896,0.4646706
93,0.08287867,0.6692791,2.2162743,0.016935447,-0.34184685,0.4414486
94,-0.6576902,0.5968944,2.1131804,0.036482364,-0.22118656,0.5012515
95,-0.71677375,0.51804984,2.139991,0.002680195,-0.18901198,0.4564522
96,-0.029742455,0.77663064,2.015719,0.034272242,-0.22687268,0.4086178
97,-0.79930604,0.62151897,2.4950712,0.06313628,-0.22138341,0.5084604
98,-0.07460261,0.628232,2.566653,0.03245267,-0.2170464,0.45268413
99,0.04187998,0.8269991,2.3852675,0.009065992,-0.31118387,0.32258904
100,0.76437986,0.7990881,2.477385,-0.03653066,-0.15333551,0.39263684
101,-0.76465774,0.5040665,2.3169458,-0.009510068,-0.32308018,0.37937704
102,-0.13087858,0.73136294,2.0574996,0.024682395,-0.28900778,0.43108156
103,0.33936727,0.8268557,2.22191,0.027896922,-0.27223757,0.38505006
