,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
0,-0.9027433,2.8518376,-1.0488485,0.48998562,3.1726725,1.1014665,0.6401788592338562,0.15949489,2.1748833656311035,1.0817448
1,3.891825,-1.5463681,1.5255115,0.48524913,-1.6217613,-1.8532742,0.7880595922470093,0.1023445,2.4236743450164795,1.3094031
2,1.187885,1.0909109,-0.7035551,0.33202475,1.227416,0.4587017,0.8178374171257019,0.09809208,2.4262173175811768,1.155711
3,3.027723,-0.7407404,-0.36545637,0.4203016,-0.58459085,0.2688033,0.7474722862243652,0.16657293,2.150920867919922,1.3816704
4,1.6988199,0.6248191,-2.055965,0.31001738,0.72094846,1.7178227,0.4163791835308075,0.20609318,2.390796661376953,1.2581923
5,2.907027,-0.60338056,-1.2974203,0.35198498,-0.48626843,1.1421599,0.7441952228546143,0.15063705,2.251185655593872,1.2114391
6,0.8335807,1.3713869,-0.47277713,0.322855,1.5832537,0.2537933,0.26959341764450073,0.2345624,2.32381272315979,1.3725406
7,1.9641491,0.2619474,0.21759468,0.44750974,0.40503043,-0.5201592,0.8267704248428345,0.075957425,2.3617868423461914,1.0046018
8,2.167616,0.04954557,1.9903005,0.32434958,0.19128592,-2.2924058,0.7729692459106445,0.118445136,2.2376999855041504,1.0369155
9,-0.36964047,2.6789472,-0.6890286,0.43292904,2.8871582,0.33642116,0.62264084815979,0.19754982,2.27925443649292,1.4249849
10,1.7235756,0.5177842,1.5562403,0.25053766,0.64349693,-1.8650059,0.2282979041337967,0.24210729,2.4365291595458984,1.3642323
11,0.095153816,2.157419,0.5875361,0.31403917,2.3581939,-0.9951277,0.7674852609634399,0.0972169,2.594461679458618,0.79434794
12,0.8327432,1.1828377,-1.5906007,0.36602107,1.5214312,1.5259267,0.7544422149658203,0.13487633,2.4441332817077637,1.0614904
13,1.5552347,0.71873367,0.4410197,0.3163384,0.78859705,-0.6039309,0.5715914368629456,0.23887606,2.2771873474121094,1.6929797
14,0.43553403,1.9750525,-1.4951776,0.38984784,1.9469002,1.3806229,0.4721563756465912,0.17614473,2.121422290802002,1.7487954
15,1.4387093,0.8899663,-0.23871385,0.32532284,0.9590294,-0.04954727,0.466219961643219,0.2306251,2.3489410877227783,1.6690472
16,-0.14483939,2.3960836,-0.42547813,0.3571011,2.5159988,0.34955034,0.7951623201370239,0.11952066,2.3402938842773438,1.1064199
17,3.0979078,-0.7998051,0.20760658,0.43626365,-0.66617024,-0.5638576,0.6635679006576538,0.15605395,2.3918135166168213,1.1239498
18,3.4445152,-1.1046668,-1.1415708,0.38183805,-1.0320283,0.91498387,0.6032599806785583,0.1582857,2.2527503967285156,1.3815135
19,0.9309387,1.2462896,0.305211,0.53077924,1.6658751,-0.6344471,0.7547417283058167,0.12598431,2.0865888595581055,1.3690796
20,3.02508,-0.6034952,1.2035398,0.3250272,-0.5863776,-1.570475,0.7759659886360168,0.15310156,2.6086342334747314,1.1903923
21,3.7115917,-1.2703228,-0.21510139,0.4451179,-1.3301703,-0.03845058,0.7355902791023254,0.13132066,2.4014241695404053,1.4181569
22,1.2398853,1.1225702,-0.3029781,0.2444969,1.1093885,0.0929506,0.8001167178153992,0.10098685,2.4131686687469482,1.0803047
23,0.63294214,1.5117277,0.6390435,0.44350213,1.7063698,-0.88233286,0.7489486336708069,0.12075679,2.4651620388031006,1.1228967
24,0.72643024,1.553625,1.049422,0.41221523,1.6624291,-1.4095296,0.47516384720802307,0.17855254,2.305105686187744,1.2976514
25,1.2246505,0.975371,3.1612566,0.38864964,1.1082066,-3.547234,0.4526287019252777,0.16225962,2.499319314956665,1.0115187
26,0.9584405,1.259041,0.43687046,0.48616073,1.3956783,-0.67233837,0.7734463214874268,0.15275739,2.48433256149292,1.0065422
27,3.5194929,-1.1469231,-0.7384608,0.4946774,-1.0698191,0.54963,0.4965711534023285,0.17946576,2.071162223815918,1.4660516
28,2.1155329,0.21900599,0.40059337,0.4004265,0.36533895,-0.63709074,0.4317183494567871,0.13897084,2.0837128162384033,1.4104824
29,1.8427587,0.4541388,-0.24735507,0.34016585,0.5763511,-0.012846331,0.6499988436698914,0.16189401,2.542367935180664,1.2113214
30,1.9009721,0.41574526,-1.9187725,0.4189812,0.53739256,1.5771312,0.4952595829963684,0.20737469,2.3103561401367188,1.3656627
31,2.8874197,-0.58352154,0.6169084,0.30160695,-0.48935056,-0.9702997,0.3213808536529541,0.14666925,2.309495449066162,1.0386106
32,1.8286866,0.41388777,0.50335515,0.44886297,0.54397374,-0.81715864,0.8002243638038635,0.11666088,2.3734726905822754,1.1514386
33,2.7512183,-0.6497558,0.46836835,0.2776163,-0.47789413,-0.78113705,-0.1714760661125183,0.27572444,2.1884636878967285,1.1746386
34,1.8830465,0.33091396,-1.7204453,0.29435253,0.5070574,1.5233654,0.32387280464172363,0.21456565,2.3889410495758057,1.306704
35,1.8873585,0.41045925,-1.4249121,0.34430137,0.42436358,1.4103909,0.7983635663986206,0.13022695,2.224437952041626,1.4382689
36,1.3425415,0.89844203,-1.2736909,0.39295676,1.0020807,1.084158,0.5933831930160522,0.18829677,2.3526344299316406,1.1798097
37,2.730376,-0.46655938,0.13982588,0.3639397,-0.37227514,-0.3983909,0.6828958988189697,0.17743279,2.6017346382141113,1.0180628
38,1.7130647,0.48396432,1.4648372,0.44685912,0.63293797,-1.693674,0.6876975297927856,0.1644937,2.324197769165039,1.2780799
39,3.6744251,-1.2261713,-0.42094445,0.3356816,-1.3290983,0.15531097,-0.04270965978503227,0.26457992,2.2266862392425537,1.4521261
40,0.89501107,1.2962025,-0.18169639,0.23135142,1.461262,-0.02578074,0.5405398011207581,0.18419552,2.3009495735168457,1.2025068
41,2.1602323,0.08932415,0.9780384,0.27214792,0.16664049,-1.1677197,0.6667187809944153,0.15674923,2.329043388366699,1.1762111
42,2.253336,-0.0008725644,1.4411497,0.26732627,0.079306915,-1.6488346,0.6121430993080139,0.14392704,2.39156436920166,1.0326602
43,-0.29447973,2.4974978,-0.60828865,0.1902629,2.6838522,0.5181491,0.7428271770477295,0.17014042,2.423952579498291,1.3522958
44,1.2694925,0.8962831,-1.0451316,0.44689646,1.0797577,0.82983667,0.750011146068573,0.12394657,2.4936161041259766,0.9734254
45,0.73799086,1.413455,-1.2708422,0.37818843,1.6244818,1.0279447,0.5484622716903687,0.15403715,2.5429649353027344,0.9020639
46,1.1600026,1.0394132,0.5969816,0.35177308,1.257558,-0.84687966,0.8220850229263306,0.09365574,2.377028465270996,1.0906752
47,0.4092991,1.9544907,-2.8643808,0.28789598,2.0426981,2.7380486,0.7111058235168457,0.15745305,2.1265008449554443,1.5805199
