,posterior_g1,posterior_g2,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
258,2.2133145,0.17453696,0.669958770275116,0.04896755516529083,3.0086374,2.481607
259,2.1277847,0.12281743,0.6050435900688171,0.0010292002698406577,4.556214,1.869518
260,2.2071042,0.18722351,0.80230712890625,0.016891829669475555,3.075575,2.3579605
261,2.1600676,0.15884994,0.85,0.05,3.8978999,1.76753
262,2.1981022,0.13451657,0.85,0.02774847485125065,3.5293708,2.3613675
263,2.2324011,0.23955956,0.85,0.040369052439928055,2.3917592,2.3874273
264,2.1799152,0.13399312,0.8398354649543762,0.024873338639736176,4.209223,2.3106983
265,2.1631925,0.088841535,0.85,0.05,4.363831,1.8149968
266,2.3002777,0.105158135,0.8137786388397217,0.03866474702954292,2.1285374,2.2418523
267,2.1211782,0.12795205,0.8490911722183228,0.021543916314840317,4.460052,2.0377164
268,2.18517,0.15626512,0.4155261814594269,0.037613868713378906,3.4044096,2.203057
269,2.1575165,0.12067041,0.85,0.0031692874617874622,4.268727,2.0454059
270,2.2505372,0.13697335,0.85,0.05,2.7998207,2.5627544
271,2.242272,0.05281721,0.799718976020813,0.06779719889163971,3.179384,2.8085196
272,2.1880162,0.12618981,0.4201561510562897,0.06172424182295799,3.7786942,2.4569843
273,2.1925254,0.11661629,0.85,0.05,3.7961068,2.1635954
274,2.200642,0.12020593,0.7446925044059753,0.033432964235544205,4.01114,2.35014
275,2.213578,0.09690624,0.85,0.05,4.1071773,2.0792143
276,2.269799,0.14768696,0.8179431557655334,0.07099398225545883,2.1115756,2.727783
277,2.1643853,0.10629669,0.85,0.05,3.8792546,2.0852249
278,2.2090576,0.17493512,0.7170939445495605,0.029309628531336784,2.9164348,2.2781699
279,2.1467001,0.14412467,0.85,0.05,3.9904385,1.780256
280,2.1761105,0.11034372,0.8142465949058533,0.04215016961097717,4.2626624,2.119443
281,2.0974908,0.05715975,0.8227769136428833,0.043195147067308426,5.899014,1.2715393
282,2.2552063,0.092641756,0.85,0.02025388553738594,3.0990381,2.1320105
283,2.1713758,0.10097172,0.85,0.05,4.16274,1.8235847
284,2.116131,0.09685314,0.8054547309875488,0.04783487319946289,5.0629797,1.5581899
285,2.1476142,0.10629928,0.85,0.05,4.501878,1.9337516
286,2.1586113,0.1172055,0.6907291412353516,0.05,3.9179592,1.714392
287,2.21443,0.11726106,0.6920627951622009,0.04098596051335335,3.2720075,2.17178
288,2.1866057,0.12573965,0.8120648264884949,0.02009260654449463,3.4783754,2.6174176
289,2.1783879,0.14269456,0.7522777318954468,0.016678309068083763,3.6215856,2.421799
290,2.1591482,0.1154301,0.85,0.05,4.5152907,2.0275574
291,2.2178082,0.14388247,0.85,0.014863326214253902,3.085663,2.533817
292,2.151704,0.06791361,0.85,0.006424949038773775,4.559341,1.7590001
293,2.1992161,0.12961978,0.85,0.012826112098991871,3.536904,2.2681243
294,2.1632812,0.12996425,0.7459920048713684,0.05,4.310264,1.8238914
295,2.1894104,0.13831705,0.7711137533187866,0.05,3.4110885,2.2135236
296,2.2119536,0.19691445,0.85,0.03734465688467026,2.7135217,2.7096279
297,2.1930707,0.09350883,0.85,0.05,3.4982765,2.1377997
298,2.2147703,0.15725546,0.85,0.05,2.9871705,2.3124442
299,2.2545385,0.11907361,0.85,0.05,2.5630438,2.738684
300,2.1298301,0.16049877,0.85,0.05,4.0647554,1.8737849
301,2.1133997,0.117714174,0.8489370346069336,0.014016483910381794,4.824394,1.5796225
302,2.1879292,0.11705851,0.85,0.05,4.028478,2.6364918
303,2.2009482,0.064199604,0.6493834257125854,0.024997234344482422,4.0976963,1.8961267
304,2.1728475,0.13095444,0.85,0.02418910525739193,3.9567907,2.5618074
305,2.2509437,0.06453272,0.8333256840705872,0.02960761822760105,2.785846,2.5063314
306,2.134056,0.1105197,0.8345154523849487,0.01514342613518238,4.7838025,1.6390169
307,2.1654606,0.06395838,0.8341929316520691,0.015767069533467293,4.7157917,1.8914384
308,2.1509204,0.091004655,0.816135585308075,0.05,4.207621,1.7460933
309,2.1973734,0.07532391,0.85,0.05,3.8931677,1.7271607
310,2.2019575,0.09643222,0.6684081554412842,0.06707645207643509,3.3266556,2.9196875
311,2.2373307,0.111053966,0.85,0.05,3.279717,2.5233154
312,2.2161548,0.13170077,0.8195981979370117,0.027244310826063156,3.0857663,2.1364813
313,2.1264648,0.13821056,0.85,0.026657281443476677,4.7309785,1.8437697
314,2.1573565,0.14648739,0.85,0.013456499204039574,4.1427426,2.0605593
315,2.2545516,0.112174526,0.85,0.012932220473885536,2.805358,2.7047794
316,2.2271936,0.07235292,0.8130965232849121,0.015692709013819695,3.674323,2.1822143
317,2.1961899,0.11500159,0.85,0.05,3.9133387,1.9250861
318,2.1074862,0.13558422,0.85,0.007402932737022638,5.0262012,1.772307
319,2.160435,0.13357726,0.85,0.05,4.709633,1.9441211
320,2.1567724,0.1151852,0.8233400583267212,0.008223732002079487,3.9638023,1.66526
321,2.162234,0.10369009,0.85,0.05,4.2059474,1.8101146
322,2.1750834,0.11337475,0.85,0.05,3.1242652,2.3270798
323,2.115798,0.1458302,0.807785153388977,0.05,4.728553,1.7100607
324,2.1375844,0.12584034,0.85,0.05,5.1515603,1.7437426
325,2.2097938,0.12363326,0.8433529734611511,0.045478809624910355,3.0305927,2.8228984
326,2.1475387,0.10614659,0.85,0.021927697584033012,4.230419,2.6828482
327,2.3147926,0.12866499,0.5111474990844727,0.07135988771915436,2.1160886,2.7797685
328,2.2053282,0.08598421,0.8117927312850952,0.05,3.971009,2.1249077
329,2.1550663,0.07669626,0.8425674438476562,0.05,4.9491105,1.9650639
330,2.1777537,0.19184397,0.8326675295829773,0.03548687323927879,3.5742774,2.0004663
331,2.2846146,0.08712748,0.24690932035446167,0.05884674936532974,2.3472838,2.7070198
332,2.2373154,0.08064008,0.85,0.05,3.1511185,2.2076669
333,2.244193,-0.05697187,0.8295890688896179,0.021024418994784355,3.9971478,1.6506561
334,2.1615286,0.1482077,0.85,0.05,4.34702,1.8134164
335,2.1549654,0.16019897,0.85,0.015110311098396778,4.043338,2.0906482
336,2.2181895,0.08416748,0.85,0.05,3.4777956,2.2042587
337,2.0709977,0.15051252,0.85,0.05,5.5620103,1.3351915
338,2.1966166,0.1122515,0.85,0.018225647509098053,3.4521244,2.376309
339,2.1600387,0.07889624,0.85,0.05,4.424536,1.7928008
340,2.1856003,0.10676526,0.85,0.0028582278173416853,3.5322814,2.1042266
341,2.1910746,0.16308251,0.85,0.013944020494818687,3.5348625,2.2388225
342,2.2131634,0.12599413,0.8453444242477417,0.05421308055520058,2.9736788,2.863035
343,2.2574115,0.09077623,0.85,0.05,2.8476655,2.3533762
344,2.1740031,0.08701955,0.8208714127540588,0.046412233263254166,4.3889937,2.1048973
345,2.160982,0.12147072,0.85,0.05,4.489563,2.1154337
346,2.232613,0.11641395,0.8381890654563904,0.002432476729154587,3.0933888,2.5219102
347,2.1864994,0.06520894,0.85,0.05,3.4551258,2.420756
348,2.1849287,0.11055519,0.8277381658554077,0.037196218967437744,3.8725307,1.6933861
349,2.098232,0.095481254,0.85,0.05,4.9654703,1.4194165
350,2.2527077,0.10738214,0.8287012577056885,0.04763825982809067,2.6104946,2.6791265
351,2.161331,0.10632669,0.8054512739181519,0.05,4.404343,1.6990513
352,2.1423607,0.10223795,0.85,0.05,4.504799,1.560495
