,posterior_phi,posterior_sigma,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_g7
41,0.49478325,0.80938303,0.080762066,2.075567,-1.1739796,0.25561142,2.258455,0.861486,0.177474
42,-0.46829337,0.67707235,2.8137438,-0.7276785,-1.9557433,0.46034652,-0.7590858,1.6072054,-0.020966604
43,-0.36809093,0.9552008,-0.0619711,2.2938683,-1.3093053,0.39942265,2.520106,1.102142,0.061701547
44,0.44050676,0.9978924,2.0702405,0.075919844,1.174442,0.4256952,-0.10113867,-1.5479497,0.037768476
45,0.28470057,0.8720771,-1.1545924,3.5261633,-0.23513432,0.48877653,3.405841,-0.08213851,0.057266086
46,-0.29661012,0.7486475,1.973985,0.3062607,-0.7000691,0.47785386,0.38852766,0.37567365,-0.0022418716
47,-0.7047214,0.5159476,0.44381025,1.5908074,-1.5022054,0.41177273,1.7042372,1.2237203,0.018463928
48,0.4571998,0.811863,3.202588,-1.092534,-0.5196613,0.39534864,-0.98019725,0.14121124,0.16393575
49,0.31931704,0.8259927,0.84679955,1.2589062,-1.5031637,0.51371896,1.3021089,1.168242,0.027381966
50,0.065697566,0.7231746,3.9394755,-1.6675252,-2.4944797,0.41375402,-1.6925411,2.1045742,0.0615617
51,0.07741484,0.9882248,-1.0458238,3.177166,-0.629739,0.50973135,3.4164097,0.27679506,0.06217422
52,-0.2889893,0.7626083,-0.35626438,2.6141472,0.73207045,0.3586576,2.8281195,-1.0089447,0.080898
53,0.26028752,0.8177131,0.833176,1.3962463,0.5310319,0.40204412,1.4328809,-0.83795744,0.016593523
54,-0.5108538,0.74422455,2.0632257,0.18990707,-0.8770312,0.5144294,0.24540699,0.61480016,0.093393
55,0.53454906,0.7622449,-1.4177629,3.7318323,-0.26998922,0.37931362,3.9355125,-0.02961182,0.10855434
56,-0.6829854,0.4696895,2.5731475,-0.42195246,1.0383468,0.4537821,-0.4097612,-1.2000321,0.13730007
57,-0.059886254,0.9309872,1.0564123,1.1252977,-0.98395205,0.41225567,1.253445,0.6204819,0.15866324
58,0.25032964,0.7760516,2.030587,0.21443138,-0.053517897,0.4455549,0.19893953,-0.21010043,0.031026967
59,-0.49209338,0.7040115,3.006223,-0.7719196,-1.7635688,0.41111243,-0.8498381,1.4768063,0.12713045
60,-0.46584114,0.7286288,2.8558402,-0.6626611,-0.24130115,0.38107163,-0.7695647,-0.027532624,0.22384244
61,-0.6979207,0.71097404,3.3253548,-1.1268721,-0.04110414,0.4161146,-1.1038748,-0.1808852,0.120350555
62,-0.28488883,0.6786384,2.6205175,-0.5255422,2.5201933,0.58564657,-0.46291643,-2.6533585,-0.06770184
63,0.25683147,0.78451467,0.8646962,1.4799036,1.7748127,0.5564457,1.4743335,-2.126066,-0.06387233
64,0.6463225,0.7924614,3.1035976,-0.6500638,-0.8591993,0.37858632,-0.75877583,0.6518442,0.09473264
65,0.70063233,0.64655393,3.8473816,-1.5812424,0.14885783,0.52575856,-1.7195545,-0.4888671,-0.06359424
66,-0.7600077,0.5402662,1.4704696,0.7414664,-1.3023863,0.41377813,0.7241478,1.0396057,-0.03483701
67,0.6157907,0.7107304,3.123939,-0.8596321,1.2392391,0.45280546,-0.9420967,-1.5742077,0.062094744
68,-0.69208026,0.481623,-0.105754316,2.3248491,0.11632,0.53872114,2.3402238,-0.5019755,-0.13079509
69,0.08765797,0.6844518,0.3526571,1.6501544,4.3652124,0.47285938,1.4712605,-4.1645107,-0.06448965
70,0.79192054,0.68701243,2.0605588,0.37812546,-1.8113565,0.4974945,0.41250306,1.4891381,-0.11354179
71,0.13206524,0.7968532,2.36875,-0.14613678,-0.5239943,0.4950529,-0.15747754,0.2824985,0.024132203
72,-0.3517409,0.4676245,2.5661414,-0.20779842,0.38313916,0.36967507,-0.32372487,-0.6692107,0.13631397
73,0.6423928,0.7378852,0.5170413,1.687374,-1.7309339,0.42379496,1.7763546,1.4339098,-0.15920316
74,0.2691582,0.699003,3.996613,-1.7010438,-0.4466291,0.46347085,-1.7985033,0.094430625,0.004841198
75,-0.13961604,0.6566246,0.2734586,1.7738252,-0.7274806,0.40606418,1.764891,0.43027866,0.13996705
76,-0.11191976,0.98122054,2.683498,-0.6547217,2.9420104,0.3819301,-0.6842316,-3.3320298,-0.101536505
77,0.109196015,0.89601415,1.33192,0.94543684,0.06750659,0.34403706,0.9725863,-0.33977175,0.113531336
78,-0.40007457,0.7051782,-0.82634956,3.1652656,-2.3925693,0.30138782,3.3459713,2.220954,0.12953681
79,-0.25666982,0.73438364,2.2925885,-0.074512385,0.055570092,0.5732887,-0.14983274,-0.4891212,-0.05587247
80,-0.49400187,0.7089493,1.1541384,1.004128,0.04907576,0.3840469,1.0518982,-0.30120435,0.05940833
81,0.7026358,0.747294,0.7987046,1.6137056,-0.27334988,0.39320585,1.5676802,0.03586696,0.044967324
82,0.639631,0.91624975,0.113039516,2.0623064,-1.9638991,0.49372417,2.0374,1.5768665,-0.06297577
83,-0.07636324,0.6639957,0.64582753,1.3471777,3.4031365,0.4868556,1.3511443,-3.9078794,-0.024062512
84,0.5188683,0.84851825,0.03963882,2.1499748,-1.309266,0.4030558,2.2412267,0.9099099,0.08414551
85,0.7501338,0.5858494,2.7159276,-0.4750975,1.0916039,0.46215904,-0.552452,-1.3257362,-0.094019815
86,-0.19224589,0.6987107,0.963853,1.2787807,-0.31544665,0.36761862,1.2628644,-0.045715667,0.12881726
87,-0.7320899,0.47513294,0.358938,1.8201201,1.0192037,0.34366995,1.8896781,-1.3182973,0.2863016
88,0.42039093,1.0373236,0.70062804,1.5658741,0.2732783,0.48166132,1.4980651,-0.49701774,-0.051670264
89,0.39164525,0.75677586,1.1995913,0.89700085,4.0048575,0.35802042,1.0752268,-4.6499977,-0.016794046
90,0.43240768,0.95335966,2.101124,0.22445041,0.50428647,0.5675522,0.1938977,-0.6384669,-0.13073999
91,0.43483278,0.74942976,1.4415506,0.76996726,-2.4147637,0.46343565,0.889063,2.0480218,-0.09396591
92,0.79880273,0.7395349,0.33505964,1.8065314,1.8639264,0.37249297,1.8659574,-2.13673,0.19770779
93,0.6260851,0.81737864,1.1667312,1.0630045,-0.35033834,0.46749917,0.93413347,0.10956032,0.06363359
94,-0.16546677,0.7559776,0.065316804,1.9895803,0.7439186,0.38911653,2.0235453,-0.9559026,-0.0052896533
95,0.24319766,0.85028136,2.7663634,-0.59117126,0.7952969,0.47638097,-0.6465532,-0.98156476,-0.02419577
96,-0.7046552,0.4096521,1.8333315,0.22163688,0.2523773,0.34995058,0.20136404,-0.5607488,0.13894369
97,-0.17804483,0.79598767,-1.0637916,3.2157128,1.0000794,0.35021755,3.7180245,-1.2624861,0.11187256
98,0.52780265,0.85005075,3.2184274,-1.0496063,-0.20830548,0.49026996,-1.0172728,-0.065831676,0.050726857
99,-0.16332237,0.79370517,1.0099746,1.1448848,1.1516634,0.48048294,1.0866547,-1.5698415,-0.023936236
100,-0.3819908,0.7196251,-1.2167389,3.2660396,0.35034582,0.4706609,3.3038998,-0.6597232,-0.017846758
101,0.24799003,0.6480047,-1.5481092,3.8594406,-1.3276491,0.36795244,4.2022066,1.0021497,0.098767914
102,-0.8094301,0.46835637,1.0318562,1.3675195,1.4096606,0.55581677,1.2028269,-1.6238165,-0.23700002
103,-0.7329139,0.56770784,2.6538413,-0.4336591,-1.0957752,0.5774787,-0.3624886,0.71026486,-0.091557965
104,0.6229157,0.683213,3.2353868,-1.0326425,-1.0375535,0.47601175,-1.2097133,0.84166265,-0.09812593
105,0.6455094,0.658758,1.8857664,0.12514476,-0.030325944,0.42226768,0.18210363,-0.20952582,0.06707675
106,-0.15926512,0.85723466,1.9371665,0.080680475,1.9066267,0.38492474,0.021629654,-2.1141143,0.09755637
107,-0.51631796,0.6176553,-1.1422865,3.4058287,0.92322356,0.56871593,3.4694755,-1.2518585,-0.0633577
108,-0.29337752,0.70465374,0.99691147,1.1659049,2.7280009,0.2891708,1.2189635,-2.81711,0.033689983
109,0.6108624,0.95322454,0.31217712,1.9539996,-0.78770757,0.39732802,2.0343757,0.6183118,0.037884686
110,0.44350058,0.7567648,1.5727011,0.47922578,0.45039526,0.38442183,0.58773464,-0.67354643,0.115271255
111,-0.73373336,0.36842376,1.1564003,1.0068544,0.46063113,0.47736102,1.1966603,-0.8216176,0.035689887
112,-0.80910385,0.4296343,-1.0392205,3.0558836,3.0035691,0.43101892,3.243794,-2.9400659,-0.028413108
113,-0.08683644,0.8054484,-0.3198311,2.5174403,1.1652064,0.42882696,2.8082204,-1.4197462,0.00011072027
114,0.65904266,0.6836173,2.6615844,-0.458968,0.2894254,0.3927169,-0.5914338,-0.47953045,0.08639157
115,-0.7209789,0.6183777,1.9755425,0.3261442,-5.7949452,0.468894,0.4452485,4.802656,0.05549999
116,0.79785174,0.6228261,2.6955357,-0.47890157,-0.94039655,0.35193637,-0.35253844,0.70262074,0.14338456
117,0.5689146,0.7122556,-0.8044846,3.1783123,0.07844914,0.53162956,2.9598875,-0.47391817,-0.0654152
118,0.80069005,0.7877129,0.9832186,1.1824805,2.2306175,0.47681382,1.2457048,-2.6428907,-0.00078758463
119,-0.1897932,0.9632374,1.595188,0.6419918,-0.7912791,0.4815579,0.6567096,0.43776157,-0.10743917
120,-0.7330607,0.53046316,2.3294864,-0.15724435,0.3272439,0.40775478,-0.3750328,-0.505187,-0.007749537
121,-0.2136099,0.6789193,2.8583744,-0.6720132,-1.2652013,0.5341364,-0.70569605,0.8340794,-0.1937185
122,-0.4191328,0.71352184,2.3470366,0.06254419,-1.8810061,0.453432,-0.0057731755,1.5400729,0.15767305
123,0.6815898,0.7391718,0.7678261,1.4320273,0.17357954,0.45658264,1.4854057,-0.5073285,-0.0532973
124,0.5211277,0.678473,-0.06604499,2.2346146,0.7436424,0.5115128,2.2364917,-1.0856147,-0.0099207135
125,-0.7825775,0.38924465,2.338709,-0.20478514,1.3194913,0.4444378,-0.22438739,-1.4855819,-0.051892206
126,0.83389366,0.61904573,3.601818,-1.333639,1.130616,0.3494031,-1.5389901,-1.3017024,0.0070228893
127,-0.7138431,0.5244053,0.26415122,1.9003872,-0.7441742,0.33642438,1.9930778,0.5097927,0.09620399
128,-0.5034454,0.6721894,-0.99026,3.2628787,-0.62582904,0.3343344,3.3027792,0.27488807,0.2255026
129,-0.14197864,0.7114406,1.2505465,0.7875285,1.2597069,0.51317054,0.91924334,-1.5237179,0.05152078
130,0.42624128,0.78760934,0.45535064,1.7553674,0.34808505,0.37373003,2.0255556,-0.6255368,-0.07701917
131,-0.60410416,0.60610294,-1.8853383,3.9404254,-0.6644622,0.57033753,3.958883,0.34349084,-0.06556418
132,0.3722953,0.7923065,-0.36456227,2.70633,0.8213413,0.44961712,2.5352046,-0.93341357,0.016459595
133,0.3621577,0.7284083,2.4840574,-0.3852254,1.5368642,0.40889323,-0.40142792,-1.7603238,0.082119554
134,-0.16851437,0.8089209,1.1722417,0.8614312,-0.26627025,0.3668359,0.84568197,0.08200186,0.045421027
135,-0.8120715,0.5935661,-0.22814804,2.2848861,-0.5787793,0.53717154,2.4049299,0.32956257,-0.024292951
136,0.5549231,0.8236128,1.2999119,0.7712886,-0.3466301,0.41517723,0.76984245,0.13689372,0.06907187
137,0.36105743,0.88954824,-0.12977532,2.3730757,-1.730766,0.41872135,2.3431454,1.4146022,0.08098501
138,0.67815435,0.8200631,2.1624904,0.10118742,0.78328127,0.44782993,0.16652717,-1.2166225,0.07081231
139,0.1469718,1.1109382,1.1517127,1.0672667,3.4451222,0.531077,1.1196963,-3.7719512,-0.11407278
140,-0.5189573,0.63982457,0.34562978,1.8891543,-2.7453494,0.3842457,1.9175493,2.75824,0.18514036
141,-0.12743889,0.88710624,2.4351473,-0.2025572,-0.6930569,0.30495137,-0.3482935,0.43715346,0.19481878
142,0.08177556,0.7327828,-0.043575875,2.3392165,0.5658666,0.51071405,2.4427326,-0.8700448,-0.14683162
143,-0.56233776,0.5884699,3.2063103,-0.8414169,1.53643,0.51105094,-0.7464536,-1.8008182,-0.15900065
144,-0.73472583,0.5616574,2.3256319,0.07941554,-1.2562301,0.34022585,0.07749508,0.92878413,0.07691901
145,-0.719291,0.48168334,4.276979,-2.172999,-1.6906306,0.47437418,-2.0284426,1.4516304,0.06901817
146,0.47950226,0.78128994,-1.0129261,3.0999205,1.5471088,0.46911848,3.2689307,-1.7834858,-0.029429823
147,-0.4945655,0.5532182,-0.7889546,3.0215359,-0.6698384,0.44900474,3.2066367,0.34032786,0.10015467
148,0.41668612,0.58592796,1.7279795,0.45041054,-0.90842086,0.44649348,0.45425022,0.55412877,-0.06986593
149,0.64536357,0.7952475,3.193861,-1.0553755,0.4191773,0.42610008,-1.1219677,-0.70338184,0.06272716
150,0.6692365,0.7986965,1.6301353,0.53434104,-0.44156334,0.33480957,0.4192225,0.28116077,0.025495023
151,0.12288162,0.85965884,1.3692853,0.92748964,0.6767516,0.47851482,0.8614314,-0.9946562,0.14356132
152,0.3408696,0.7241188,2.5817602,-0.47975084,-0.16475078,0.42086115,-0.3936867,-0.32073298,0.06118819
153,-0.5444023,0.6071457,2.485403,-0.24223089,-0.4199025,0.38669643,-0.34914657,0.22936368,0.001682023
154,-0.45140085,0.6375564,0.96211267,1.3345295,-0.07605719,0.48602116,1.3182966,-0.24109721,0.060730252
155,-0.30799446,0.78486824,0.3089848,1.6254297,0.73629636,0.40258595,1.7311499,-0.9598361,0.21691427
156,-0.64763147,0.6020351,2.4969237,-0.16026746,0.74936235,0.39352491,-0.20308274,-0.9891598,0.10547414
157,-0.705148,0.5003846,0.18808757,1.9752538,-0.32271326,0.5282014,2.0091653,0.12896714,-0.058648217
158,0.40844673,0.99604553,1.1566355,1.1467437,3.0737696,0.48904988,1.0053446,-3.3184686,-0.16138273
159,-0.81919575,0.51235354,2.380196,-0.375826,0.5538219,0.4285608,-0.50476414,-0.77249897,0.056623515
160,-0.029697122,0.6525631,1.3439869,0.7185792,1.5264738,0.50561196,0.7600593,-1.8171868,-0.018149529
161,0.38560274,0.7059086,0.35605392,1.8254383,-0.6027443,0.45274895,1.8864932,0.28299555,-0.094618075
162,-0.7124113,0.6438152,2.6773345,-0.46715754,-1.3770941,0.40995616,-0.47452372,0.9400082,0.0017753702
163,0.7441962,0.5962294,0.28946817,1.7418973,-0.84498626,0.41481817,1.9289204,0.5801653,0.042235572
164,0.78369117,0.794764,0.3015104,2.0071015,1.9611653,0.47725904,1.8205469,-2.0981975,-0.14075546
165,-0.6779417,0.4853174,4.1681795,-1.9639908,0.48911354,0.41104466,-2.0797305,-0.656367,0.081028126
166,0.82302463,0.7314032,3.1338596,-0.7951315,0.8799296,0.42591,-0.8290757,-1.0455623,-0.08069107
167,0.27727538,1.096834,1.6706519,0.559521,-0.66122437,0.3842246,0.63433886,0.26330018,0.12214883
168,-0.7639164,0.47703937,3.1142902,-0.82968146,-0.037124746,0.3128347,-0.9749386,-0.24518959,0.0606574
169,-0.66221607,0.4934096,2.6900773,-0.565342,-0.32648543,0.32407942,-0.6763638,0.0025559035,-0.015783483
170,0.18471746,0.8124166,1.0099924,1.1507922,0.23088865,0.37764898,1.1024181,-0.5715228,-0.033099826
171,-0.09990189,0.8488305,0.1683176,2.0103657,-0.37713334,0.54960275,2.1521227,0.059453394,-0.04541476
172,-0.22011822,0.7567623,0.8358161,1.4598906,-0.019781476,0.37118524,1.4460338,-0.23253867,-0.0014682483
173,0.1719843,0.72164416,-0.52897155,2.511133,-0.46101397,0.3230077,2.5363173,0.20532648,0.19544996
174,0.19037822,0.9354062,0.45361018,1.6900462,0.2919156,0.3617396,1.7392215,-0.5595843,-0.021397948
175,-0.11394337,0.64428246,0.13735887,2.1863985,-0.30616066,0.40349087,2.485551,-0.040180333,-0.017422989
176,-0.62780035,0.7203017,1.8754351,0.30324608,-0.9012091,0.4992909,0.23166794,0.6886226,0.031083731
177,-0.235134,0.78910196,0.8848349,1.1360555,0.11522809,0.3312797,1.159034,-0.3945022,0.006405782
178,0.063884124,0.755336,3.7342613,-1.5407768,1.53533,0.39036673,-1.5424289,-1.8582788,0.07941948
179,-0.4491982,0.7256248,-0.73791325,3.0430512,-1.921962,0.3331832,3.049829,1.6020097,0.28299025
180,-0.581373,0.6827469,1.6624773,0.6823398,2.902461,0.31409377,0.6224255,-3.2371626,0.26837966
181,0.07884286,1.0300719,2.5922794,-0.44816023,0.17135061,0.39021984,-0.56826824,-0.4120209,0.098077245
182,-0.8271522,0.31814778,0.22117484,2.040183,1.6377685,0.43959963,2.0491824,-1.8726476,0.13000484
183,-0.32356066,0.686977,1.4328921,0.7737745,0.8847581,0.4503974,0.7314777,-1.134123,0.020959202
184,-0.77695596,0.47549424,3.1886172,-1.0086391,2.9274483,0.45238912,-1.2392837,-3.3057232,0.070559844
185,0.20326108,0.72200996,0.63265187,1.6449422,-1.0945894,0.48500064,1.747376,0.7140812,0.0062451796
186,-0.37120563,0.8292018,2.6338518,-0.44852397,1.8354006,0.46671134,-0.53589207,-2.13478,-0.0261639
187,-0.5310532,0.57182145,0.71910596,1.5790346,-0.16026236,0.4113693,1.5807725,-0.21526103,0.07351006
188,-0.38778672,0.7078584,1.2802546,0.9762488,2.0379262,0.49431077,0.9387078,-2.2068148,-0.113514386
189,0.3470282,0.8977089,-0.9552117,3.0079646,-1.270709,0.46923164,3.1708019,1.0762768,0.08061071
190,-0.47394896,0.73033285,1.8333318,0.44081655,-0.38377684,0.41781598,0.37937742,0.20708473,0.09488943
191,-0.8451876,0.37286773,3.3218896,-0.87363034,-0.22134931,0.37699464,-1.0988326,-0.16118306,-0.020520896
192,0.15275705,0.82755595,1.5523905,0.5162478,0.65642667,0.4471068,0.52510107,-0.92822313,-0.10457901
193,-0.48574352,0.8195918,3.0900345,-0.68690014,-1.934917,0.35513565,-0.6456925,1.5874883,0.21235166
194,-0.46350276,0.62893474,1.4360853,0.6475249,-0.17452918,0.3306812,0.5987842,-0.18864758,0.06849642
195,0.087485425,0.82475513,2.689784,-0.5143338,-1.8480988,0.43746418,-0.57222706,1.5648048,0.04656977
196,-0.6624093,0.51030314,3.5139968,-1.3114583,-1.9847732,0.37812117,-1.8822963,1.62813,0.053204086
197,0.16911232,0.6999713,-1.009974,3.1998947,-0.17572989,0.44827467,3.3248773,-0.05685746,0.06575946
198,0.09948715,1.0189711,2.6859038,-0.44678319,-3.9624083,0.49239394,-0.49449584,3.4922988,-0.088379376
199,0.37976202,0.83118296,1.5825988,0.57506174,-1.6727493,0.32099554,0.69525856,1.2773594,0.2113177
200,0.65874004,0.7783064,0.114278935,2.3212087,0.5578499,0.34009054,2.4391413,-0.7788143,0.07568659
201,0.5059081,0.7905677,-0.40653643,2.7107892,-2.5244844,0.37618852,2.7620275,1.9920583,0.07458378
202,0.75220764,0.7212746,0.51637167,1.8573236,1.161441,0.385679,1.8406569,-1.471667,-0.015762312
203,0.24642147,0.6964048,1.4007635,0.5468503,0.051161703,0.4882463,0.66500163,-0.29537445,-0.02835507
204,-0.30394846,0.735411,1.5650645,0.58945876,-0.1814057,0.41348448,0.5593625,-0.06173042,0.119786106
205,-0.67574006,0.5951907,1.5802536,0.49779403,3.045135,0.44928467,0.53466535,-3.2801037,-0.0074826493
206,0.7022457,0.67325395,1.7095577,0.52638733,-1.582121,0.38562423,0.4772268,1.244501,0.11081655
207,-0.4788473,0.70367485,2.656543,-0.45542017,-1.6644189,0.42098188,-0.5433623,1.3602802,0.17758448
208,-0.58331126,0.5744401,0.33266145,1.7429066,-0.67507255,0.39083666,1.9368876,0.34267655,0.17307809
209,0.36814797,0.5931069,-1.0471672,3.396264,0.49877042,0.46209204,3.3609767,-0.78680617,-0.0024973496
210,-0.76329345,0.5806442,0.96181273,1.4614568,1.5650866,0.38095942,1.5346813,-1.7598995,0.026424468
211,-0.406594,0.6322376,0.21236989,1.8502192,0.5034899,0.33045435,1.9982722,-0.68964404,0.21856107
212,-0.43774307,0.7187655,2.106573,0.108733274,-0.10075803,0.44309685,-0.029143149,-0.16313773,0.082093515
213,0.7682873,0.8120519,1.1268435,1.230204,-0.67892575,0.45052424,1.2671444,0.33005002,-0.042675663
214,0.24094933,0.78649795,1.9569832,0.27670917,1.1009182,0.45554626,0.36787352,-1.3086292,-0.06956929
215,-0.37301654,0.67507136,1.3796946,0.47003523,3.0206506,0.47584412,0.58721757,-3.2496104,0.013919608
216,-0.7692811,0.4270598,2.0244117,0.21311736,0.27329502,0.3351821,0.13987973,-0.44363785,-0.09947429
217,0.37952322,0.84614843,0.70908207,1.611383,-3.3323534,0.43397292,1.4633778,2.963637,-0.09192278
218,-0.46179754,0.7410101,2.836625,-0.62717754,-1.0654218,0.61293966,-0.71676314,0.64771247,-0.13969216
219,-0.0798695,0.7437912,2.3537905,-0.046650916,0.022575313,0.44791126,0.00428646,-0.26795572,0.033656962
220,-0.81046575,0.4791536,2.8417563,-0.4828424,0.22888447,0.3798822,-0.46460417,-0.64976084,0.024505472
221,-0.57671946,0.52723235,1.0150213,1.2490013,-0.57572407,0.38915023,1.1802233,0.2755242,0.11686634
222,0.4151558,0.8836329,1.3035896,0.8107341,2.543836,0.5832398,0.9499234,-2.9243796,-0.09632522
223,-0.7758069,0.5398167,0.28614375,1.9513446,-0.57893956,0.4703961,2.1224523,0.19043203,0.014593291
224,0.048815727,0.79902273,-0.23299234,2.4337406,-0.0629149,0.35117668,2.5068715,-0.1072096,0.028304134
225,-0.83311075,0.42604625,0.8793702,1.4735616,-0.113023356,0.40978444,1.4108686,-0.10726016,0.043207075
226,-0.5028238,0.600501,1.6611321,0.55816245,-2.087334,0.50066304,0.6674855,1.7983743,-0.012809526
227,0.5121513,0.89173704,0.272883,2.0553775,-0.21193303,0.47636992,2.13134,-0.099545285,-0.024948066
228,0.018923426,0.8640573,2.9762738,-0.6218325,1.2321767,0.50506085,-0.7218064,-1.6489223,-0.0019083777
229,-0.09285628,0.82339483,2.3929322,-0.16574094,0.16173774,0.39098704,-0.17268649,-0.4619114,0.0503247
230,0.5065425,0.9028112,0.3937909,1.8074964,0.03350945,0.3894775,1.7872546,-0.3259365,-0.049692493
231,0.54917717,0.7564627,0.100750305,2.222411,-0.002883534,0.41031793,2.2491658,-0.19527861,0.06765501
232,0.23275009,0.93418396,0.038193144,2.3746367,-0.006982953,0.36742055,2.2479665,-0.26377395,-0.10353134
233,-0.22590812,0.6870933,2.3026206,-0.027064571,2.9318168,0.48418447,-0.017595159,-2.9263666,-0.12913422
234,-0.3790251,0.9386589,1.6762401,0.58766806,-3.4222543,0.4815511,0.64954543,3.273806,0.17424431
235,0.5596586,0.6478347,-0.17997119,2.3480062,-0.8052538,0.4483657,2.3666937,0.3693846,-0.135929
236,-0.65112674,0.4922552,0.91127634,1.245573,2.0174844,0.4523886,1.3813795,-2.3219872,0.03277687
237,-0.17705734,0.7046526,2.6958802,-0.37531248,-2.803298,0.5003165,-0.5241458,2.4289212,-0.16967705
