,posterior_g1,posterior_g2,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
0,2.0572257,0.14933895,0.7405290007591248,0.4685118,3.0609045028686523,0.24934371
1,2.1910334,0.07640972,0.7179595828056335,0.43738344,2.8586127758026123,0.3049465
2,2.149422,0.111361824,0.7122916579246521,0.410458,2.790158987045288,0.35148084
3,2.0447502,0.082722254,0.8213281035423279,0.57920545,3.0345046520233154,0.23647219
4,2.0420487,0.12140897,0.8168326020240784,0.36185187,2.857196092605591,0.26018214
5,2.1468225,0.2121369,0.8120759129524231,0.3790292,2.842252016067505,0.28396115
6,2.0360832,0.09117157,0.8056959509849548,0.3602974,2.7729341983795166,0.3091287
7,2.1760097,0.10611158,0.8275988101959229,0.28181624,2.8294425010681152,0.3487691
8,2.2253149,0.10315845,0.7916975021362305,0.39755106,2.9070425033569336,0.28476465
9,2.2099364,0.09461207,0.7537578344345093,0.416536,3.0457777976989746,0.25622988
10,2.067616,0.17056113,0.6551320552825928,0.48419312,3.228759288787842,0.2466373
11,2.0077283,0.124816336,0.7855733036994934,0.44440863,3.0381381511688232,0.22555923
12,2.11471,0.05484316,0.8043918013572693,0.46769726,2.7199625968933105,0.24235603
13,2.094519,0.14747122,0.7342912554740906,0.49406382,2.8698198795318604,0.28029084
14,1.9167862,0.13239597,0.828808605670929,0.6130582,2.646078586578369,0.37999952
15,2.0649796,0.09935812,0.7898730635643005,0.48128104,2.994431972503662,0.26936835
16,1.9887526,0.123259895,0.8283664584159851,0.47263125,3.0841519832611084,0.24138297
17,2.138271,0.12302648,0.742925763130188,0.44208327,2.7233126163482666,0.262132
18,2.033105,0.13680874,0.7459936141967773,0.5040654,3.1640093326568604,0.25037098
19,2.0760024,0.13975585,0.6154711246490479,0.5657771,3.0888993740081787,0.23550667
20,2.1705313,0.07404456,0.82089763879776,0.45368344,2.8081603050231934,0.2879648
21,2.1609457,0.10678361,0.7344977855682373,0.4957988,2.9852240085601807,0.23219799
22,2.0096078,0.14308903,0.7321920394897461,0.49676603,2.8423218727111816,0.24481437
23,2.0130646,0.07723827,0.7903295755386353,0.45268166,3.073812246322632,0.2287218
24,2.0915754,0.15111008,0.7270746827125549,0.46726692,3.1819236278533936,0.24242853
25,2.0725846,0.11997306,0.7394925355911255,0.49431342,3.4771573543548584,0.23218015
