,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
0,1.6029934,0.6170503,-1.5087075,0.4787704,0.7479561,1.250401,0.7865406274795532,0.05,3.04035,2.1979074
1,2.5660913,-0.3518056,0.20480688,0.48222765,-0.24934424,-0.49938682,0.5251681208610535,0.024613896384835243,3.5616276,2.2909389
2,-0.70562106,3.0286825,-1.6203558,0.51114887,3.0620713,1.4403343,0.09052818268537521,0.052198901772499084,2.3587744,2.757886
3,0.2961126,2.043128,-0.19299082,0.5654889,2.0370965,-0.07037207,0.7078819870948792,0.03321489319205284,2.4903376,2.7028186
4,1.4524233,0.7895504,-0.51561254,0.6532557,0.85050035,0.30383843,0.85,0.05,2.4955742,2.5535738
5,3.4312315,-1.3339384,0.42358747,0.46576375,-1.1359222,-0.63804704,0.6647416949272156,0.05,3.9021301,1.948405
6,0.5603737,1.8640788,-3.5772846,0.2521092,1.927836,3.3727846,0.7994659543037415,0.02574065327644348,2.3140943,2.1879551
7,0.8000141,1.4168777,0.08867911,0.5254965,1.4421259,-0.42675385,0.8261866569519043,0.001818224205635488,4.534691,1.8907086
8,-1.5211911,3.717434,-0.6423352,0.44316915,3.91354,0.45019373,0.44513028860092163,0.028539875522255898,2.8368778,2.2881706
9,3.0156708,-0.8666368,1.1485145,0.52471226,-0.8818666,-1.509348,0.7802712321281433,0.0365111343562603,8.426597,2.6069844
10,-0.32173958,2.4904437,-0.21697728,0.433163,2.7343743,-0.01996008,0.85,0.05,2.6782534,2.4638577
11,-0.792346,3.0078144,-2.5727084,0.40118027,3.2629905,2.2384353,0.7393050789833069,0.05,3.3437095,2.1803548
12,-1.2533559,3.4221492,0.8171322,0.5013319,3.5555096,-1.1137308,0.39008721709251404,0.05,3.7338216,1.9664551
13,0.48193854,1.8182489,-1.3552432,0.47531286,1.9113601,1.1619375,0.85,0.024990491569042206,2.0677094,2.7407923
14,-0.40355483,2.6788118,0.2173227,0.4249804,2.8122954,-0.4012541,-0.12357953190803528,0.034789491444826126,2.268316,2.8660755
15,3.0051563,-0.7870874,1.243112,0.5019315,-0.7802726,-1.40089,0.2851032614707947,0.05,3.0438397,2.2117186
16,0.38450548,1.9154738,1.0688943,0.42274803,1.9900978,-1.2757648,0.36219221353530884,0.036037854850292206,2.010243,2.9070766
17,1.2164255,1.093154,-2.9315996,0.40676162,1.150832,2.6892612,0.12381814420223236,0.15490283071994781,3.459112,2.575648
18,1.8597239,0.27233848,-0.15129013,0.5525529,0.3418791,-0.05433816,0.8246448636054993,0.05,4.5359106,1.7923952
19,1.016263,1.233013,-0.08473249,0.3023063,1.2569466,-0.17671421,0.8247022032737732,0.026197127997875214,4.5064287,2.6756802
20,0.023340326,2.2397513,-0.41066363,0.5109127,2.3200457,0.1857169,0.7743145227432251,0.017560241743922234,2.7226932,2.4648218
21,2.6313324,-0.41723648,-2.1011739,0.52535933,-0.28795332,1.8417617,0.45533546805381775,0.03252190724015236,3.735385,2.337325
22,-0.21576847,2.4937613,1.3107779,0.25939673,2.549949,-1.5538414,0.8419366478919983,0.05,3.1555674,2.1506412
23,2.6801753,-0.46023062,-0.19974291,0.46527913,-0.8053912,-0.14619707,0.7353253364562988,0.21785394847393036,14.342329,0.71120584
24,2.8716094,-0.6695227,1.7260054,0.4452011,-0.6482989,-1.9994252,0.7299711108207703,0.05,3.3851836,1.9993993
25,0.6755435,1.633064,-1.817434,0.49993122,1.6582389,1.5872031,0.7859114408493042,0.03910956531763077,2.6420927,2.5388026
26,0.81950164,1.5460553,0.6149672,0.6457911,1.5743397,-0.841933,0.6030565500259399,0.051880065351724625,2.0607393,2.9057863
27,1.5081555,0.68904245,-1.5378615,0.5288507,0.96499944,1.286994,0.8098692297935486,0.03778018429875374,2.3924704,2.0833347
28,2.7465892,-0.5666918,-0.09655626,0.5449349,-0.37952298,-0.15591119,0.769919753074646,0.05,3.1826887,2.170356
29,3.0601401,-0.7269552,-1.3449281,0.47592893,-0.5251548,0.9361444,0.0063612875528633595,0.05,2.0600038,2.9105206
30,1.4930263,0.7842711,0.32443142,0.49989653,0.82911676,-0.6026531,0.85,0.05,3.0620117,2.552639
31,-0.27042764,2.4455023,-0.67793304,0.5825103,2.4859188,0.36980462,0.85,0.05,5.1432734,2.8389668
32,-0.4796378,2.704041,0.7035987,0.48547682,2.8190694,-0.9203465,0.7562635540962219,0.015867846086621284,2.7197473,2.5105813
33,2.415105,-0.24255581,-1.603978,0.48687404,-0.27402714,1.4303061,0.8472602963447571,0.01570144295692444,5.029778,2.50612
34,0.5896801,1.6229059,0.16949561,0.41980854,1.6704192,-0.34203866,0.7972185015678406,0.015474779531359673,3.4127598,2.6493192
35,2.1509676,-0.045657095,0.19720171,0.54774946,0.03192036,-0.3801293,0.85,0.05,4.4269714,2.2594862
36,1.0968823,1.2090275,-0.6589481,0.39562,1.2239554,0.37374026,0.85,0.0362619087100029,3.1075532,2.733309
37,2.220409,0.05282335,-1.9132252,0.5182017,0.20407137,1.6616279,0.3674614131450653,0.026357553899288177,2.425263,2.400732
38,1.5726968,0.86758435,-3.3661501,0.6420099,0.9944485,3.0039887,0.18775595724582672,0.05,2.0151951,2.615402
39,-0.3362734,2.6437893,0.15510218,0.45524672,2.8420606,-0.39346167,0.17102088034152985,0.04638102278113365,2.107501,2.6228442
40,0.9736453,1.1643237,2.9017181,0.31377855,1.4360572,-3.2296195,0.7795800566673279,0.0012190114939585328,3.642336,1.8945998
41,-1.4406029,3.6569908,-0.18977773,0.6092038,3.687006,-0.028822666,0.3541293740272522,0.04178544878959656,3.8304229,2.8141682
42,1.6675076,0.60178256,-0.2753984,0.46714613,0.6240986,0.042971715,0.15330788493156433,0.017059849575161934,3.049939,2.5525866
43,1.5939353,0.62940687,-0.40915772,0.41012394,0.7517024,0.16330895,-0.31566140055656433,0.05,2.6665251,2.733858
44,2.0257485,0.15935205,0.20163038,0.49207357,0.19977336,-0.32962605,0.7426317930221558,0.02683568373322487,3.0442946,2.017539
45,2.9410958,-0.75173503,-1.5540115,0.5858323,-0.5551887,1.3188114,0.4821212589740753,0.05,2.9592528,2.7391014
46,0.44218948,1.8046768,1.2719734,0.5379686,1.8155144,-1.5298349,0.85,0.001829491462558508,3.3112855,2.4609377
47,1.825824,0.49064085,-1.5965357,0.4515952,0.67228943,1.1889131,0.85,0.05,2.9857862,2.3453991
48,-0.3910636,2.6183183,0.67627245,0.5224689,2.7714133,-1.0127618,0.8251913189888,0.05,2.8502176,2.2768683
49,2.4588597,-0.23727377,-0.48467857,0.523642,-0.16273531,0.2289517,0.5345802903175354,0.05,3.349312,2.1146626
50,2.223963,0.055856917,2.7763886,0.43488243,0.08262235,-3.2013564,0.6391984224319458,0.0467626191675663,3.8690238,2.2786763
51,1.2350985,1.0472668,-1.2271228,0.5198981,1.0763122,0.9123451,0.85,0.0147513123229146,3.326705,2.7190063
52,1.5868576,0.6168271,-1.407359,0.511025,0.710681,1.2098454,0.7429271340370178,0.03751644119620323,3.4287252,2.4637842
53,1.5446982,0.6698604,0.6808358,0.5410994,0.7724324,-0.96832854,0.5278741717338562,0.05,3.5176198,2.1326678
54,0.56536406,1.7939372,-1.0690511,0.4923278,1.8952367,0.86188847,0.85,0.04904840141534805,2.041101,2.7308874
55,2.1954045,0.059197627,0.93354666,0.43365207,0.072569795,-1.3333656,0.5860114693641663,0.05044829100370407,4.906767,2.5695486
56,0.4401146,1.7725449,0.67558914,0.5044403,1.8949794,-1.0281104,0.5254029035568237,0.028477225452661514,3.7084553,2.1215062
57,2.2352922,-0.0038704823,0.22805995,0.4738084,0.11773377,-0.45877954,0.85,0.03296206146478653,2.812911,2.8296473
58,1.7517593,0.55587375,0.6242847,0.42529503,0.52824014,-1.0354451,0.7952227592468262,0.043457042425870895,4.3820515,2.5068243
59,1.3067583,0.7712542,1.4893444,0.55369663,0.94143486,-1.7944639,0.8267119526863098,0.05,5.267846,2.246267
60,1.85537,0.36290374,-0.9423211,0.37454963,0.45575526,0.7040635,0.20230020582675934,0.05,3.0448215,2.1272738
61,1.3375978,0.9267451,1.5192196,0.33393058,0.8615677,-1.7641268,0.85,0.05,3.6271772,1.9670662
62,1.0375278,1.0241531,-1.0393951,0.53203285,1.333759,0.796943,0.4304042160511017,0.024077091366052628,3.9979632,2.4354343
63,1.3512799,0.93697876,-2.003135,0.5908749,1.0358732,1.6710232,0.85,0.01068737730383873,3.033603,2.5527642
64,-0.3981592,2.6296926,1.2591755,0.47191164,2.8282115,-1.4018049,0.417956680059433,0.03543791174888611,2.038291,2.5595562
65,1.4636759,0.8526329,0.101000056,0.40477642,0.91643685,-0.31183022,0.7524610161781311,0.05,2.0710876,2.515388
66,-0.14744173,2.4530215,1.291744,0.55243886,2.4762976,-1.5262896,0.8038570284843445,0.04919516295194626,2.3248935,2.8204687
67,2.0402787,0.3465226,2.4872322,0.46230292,0.41166988,-2.708735,0.5782104134559631,0.11179748177528381,2.181455,2.6397762
68,0.6794359,1.6727769,-0.59940004,0.39751902,1.6653544,0.30606762,0.8140042424201965,0.03799261897802353,2.8522885,2.801305
69,1.5441164,0.7854255,-1.4943999,0.2827984,0.7588618,1.0918638,0.85,0.05,3.6806855,2.1202524
70,1.8127666,0.52094287,-2.1116688,0.5185179,0.6327003,1.7825992,0.6278543472290039,0.04383360221982002,2.589563,2.399443
71,1.1299742,1.1063963,-0.5478521,0.45100236,1.1873325,0.3060869,0.39738285541534424,0.05,3.0575523,1.9848839
72,1.1657369,1.0658829,0.31935602,0.399315,1.1605203,-0.58298033,0.8276873230934143,0.05,3.6439607,2.2803605
73,0.94273615,1.2225055,2.064363,0.48221,1.2914441,-2.483237,0.6959153413772583,0.05,5.597802,2.6817002
74,0.5647554,1.4345511,-0.8913273,0.49150333,1.6875535,0.7875457,0.022716032341122627,0.05,4.8126574,1.9558365
75,1.1201624,1.0852337,-0.6157515,0.461669,1.2294288,0.38964468,0.5183440446853638,0.05,3.0069768,2.223004
76,2.016616,0.1769016,-0.9177929,0.52533174,0.38011712,0.70015687,0.806925892829895,0.01721177250146866,2.711216,2.551266
77,2.64627,-0.43854555,0.16268182,0.36736274,-0.3404217,-0.4420977,0.7694665789604187,0.022203760221600533,3.6160393,2.4229007
78,1.4261379,0.71105975,-0.14081983,0.43302992,0.8229056,-0.038965706,0.771641731262207,0.05,3.261927,2.2434125
79,-0.542164,2.749031,1.2051072,0.2883884,3.049049,-1.5363779,0.8371589779853821,0.016656111925840378,2.8740733,2.115493
80,1.0551031,1.0088989,2.0032673,0.47690836,1.3848675,-2.2977364,0.7185022830963135,0.021810738369822502,3.7022784,2.0856326
81,0.11010397,2.1603317,0.9327363,0.4440127,2.1980891,-1.1609821,0.85,0.05,2.7295864,2.2706857
82,0.50855327,1.7837702,1.1552091,0.5518891,1.8678192,-1.2984347,0.40310144424438477,0.023003071546554565,2.1181192,2.5370557
83,3.253934,-0.98044884,1.3843918,0.48419648,-0.9265005,-1.6240715,0.5851463079452515,0.02450420893728733,2.4675193,2.4872758
84,0.7777178,1.4948641,-1.5850518,0.57944405,1.4863737,1.3945249,0.6688302755355835,0.021928105503320694,3.0103679,2.4886632
85,-0.8673064,2.9906993,1.7975755,0.48489034,3.1745765,-1.9514209,0.8417320847511292,0.05,3.214924,2.0624003
86,-0.093594074,2.3985984,1.2275976,0.36856556,2.661138,-1.712128,0.85,0.04677925631403923,2.9030771,2.565646
87,1.0782685,1.2387936,-0.5464044,0.58598816,1.3199412,0.22747803,0.8141977190971375,0.027454838156700134,2.4714622,2.7469141
88,2.1275694,0.097370565,-0.6028353,0.49167383,0.10984634,0.40067518,0.85,0.05,3.5758498,2.0032237
89,1.8043444,0.395843,1.0080187,0.4747346,0.47164765,-1.2446592,0.8221942782402039,0.05,2.9756603,2.5323448
90,1.8065506,0.4248129,1.0266662,0.43156973,0.55222666,-1.2858585,0.8199441432952881,0.05,2.6600893,2.1919668
