,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_g7,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
0,1.262275,0.7983593,-0.8171771,0.4784948,0.8901699,0.5813495,-0.16373944,0.7723380923271179,0.5432149,3.4780585765838623,0.26385155
1,0.88187546,1.21678,0.25472462,0.41127095,1.3639898,-0.56182927,-0.116156146,0.7577550411224365,0.47109935,3.4971585273742676,0.22867042
2,0.7078897,1.7548312,-0.95692486,0.38995075,1.7777958,0.82565457,-0.0028659413,0.8341355323791504,0.4230519,2.3044493198394775,0.45565152
3,3.1410148,-0.5509801,-3.041395,0.60790163,-0.44808155,2.7529397,-0.28364754,0.8038690686225891,0.6622598,2.4645888805389404,0.40064386
4,2.457605,-0.07656815,-0.69787633,0.5629259,-0.007623085,0.40687943,-0.18451281,0.8247173428535461,0.4117296,2.4042718410491943,0.4420487
5,3.4339511,-0.57520103,-3.1613932,0.5366663,-0.4257917,2.7855132,-0.033571746,0.832787811756134,0.74870175,2.4620487689971924,0.43852133
6,0.7256368,1.691801,-0.103149645,0.4255447,1.6823776,-0.028997334,-0.077027425,0.85,0.35355112,2.221383571624756,0.4167039
7,1.3031367,1.0020677,-0.3364721,0.5429016,0.9172731,0.039181955,-0.026938092,0.6971659064292908,0.52243716,3.3725719451904297,0.28623495
8,3.01101,-0.4036468,-1.5751061,0.44783106,-0.34986913,1.4756806,-0.05655004,0.8176536560058594,0.58841985,2.0394346714019775,0.5402028
9,-0.05049494,2.0832608,-0.39691436,0.33754465,2.1912036,0.23776314,0.007562561,0.7331774830818176,0.508513,3.5923359394073486,0.2550508
10,1.5449569,0.64996153,0.623634,0.48184946,0.80948615,-0.8268767,-0.14386441,0.8181734085083008,0.3611851,2.5890109539031982,0.39768377
11,3.5575655,-1.439831,0.7471591,0.5289863,-1.3049508,-0.98484546,-0.10047124,0.8143455386161804,0.37908334,2.7974941730499268,0.36352015
12,-0.8623528,3.2954173,1.2390178,0.5319488,3.423098,-1.513807,-0.20209782,0.85,0.4179294,2.3682000637054443,0.44337082
13,2.6227777,-0.29538676,-2.1646373,0.46736133,-0.12054666,1.746642,-0.1457569,0.7708365321159363,0.44027376,2.962981939315796,0.30686742
14,1.5040253,0.76250446,-1.1586573,0.5088092,0.78092766,0.9130391,-0.10371876,0.7835516333580017,0.41310665,3.02587890625,0.25298157
15,1.7539386,0.6481334,-0.39438707,0.47809947,0.84760064,-0.019591555,-0.15577455,0.8278804421424866,0.46926978,2.864983081817627,0.33155808
16,1.6246233,1.0358075,-0.44142565,0.45754573,1.0015413,0.16769864,-0.12794317,0.8118619322776794,0.57024777,2.3364126682281494,0.40376732
17,-0.73949003,3.0217047,0.9000172,0.5046482,3.081479,-1.0966022,-0.084925584,0.85,0.41259333,2.621978521347046,0.37615955
18,-0.098447554,2.4108884,0.54403,0.46077073,2.5100772,-0.64259195,-0.052187134,0.7770268321037292,0.55606383,2.737795114517212,0.33457592
19,1.9233928,0.35783666,0.6986159,0.2749654,0.5135912,-0.8759032,0.015797721,0.8348008394241333,0.36814442,2.7970364093780518,0.38608164
20,1.6661856,0.5431714,-1.7960547,0.40825298,0.56674284,1.4423138,-0.031324558,0.7692276835441589,0.46890068,3.6241888999938965,0.24772736
21,2.6121893,-0.19975369,2.6833272,0.45639634,-0.14139019,-2.9029477,-0.066900454,0.8152593970298767,0.5072879,2.731137275695801,0.3632615
22,0.68623775,1.2904166,3.1159713,0.24748755,1.3740381,-3.2232256,0.17558533,0.7821664810180664,0.48676416,3.385244131088257,0.26027876
23,0.9582235,1.873895,2.190772,0.4230499,1.8839341,-2.6440566,-0.17897438,0.7810341119766235,0.82874626,2.6939034461975098,0.31018147
24,1.4510397,0.6666852,1.2078974,0.46928218,0.7450907,-1.3445828,-0.1173214,0.802406370639801,0.35263178,2.7585456371307373,0.3563241
