,posterior_phi,posterior_sigma,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5
261,0.21690764,0.9399842,-0.100633845,2.3951933,-0.2157725,0.45317045,2.3888466
262,0.5888901,0.8474473,1.4313309,1.0448384,-0.2317884,0.46117422,1.158644
263,0.5187634,0.7817155,1.6939547,0.49658594,-0.31598666,0.40586653,0.5483582
264,-0.7445524,0.5621306,0.57997364,1.7049646,-0.16975658,0.39471486,1.7480068
265,-0.6105899,0.716936,3.285459,-1.0779593,-0.11321874,0.55194265,-0.88375187
266,0.22553061,0.96897113,1.7751145,0.51184523,-0.14285411,0.4113513,0.6001735
267,0.42348042,0.8437883,3.0036862,-0.7861418,-0.18198973,0.37825,-0.8293194
268,-0.048938885,0.7568843,1.5911273,0.5745368,-0.149836,0.36187217,0.6123967
269,0.31311864,0.86235785,3.030695,-0.72058105,-0.26549134,0.3448822,-0.6367301
270,-0.8190446,0.47847095,1.8797325,0.3815404,-0.21063977,0.32399625,0.43584788
271,0.42244974,0.8121181,2.2560465,-0.013927888,-0.17285769,0.3468758,0.063378036
272,0.22860198,0.9045709,2.9943192,-0.7875631,-0.21849711,0.43753043,-0.6493261
273,-0.7459629,0.38515022,3.1218977,-0.7254366,-0.2462597,0.5578302,-0.6410352
274,0.5822096,0.8082856,0.7007575,1.5235554,-0.19203784,0.39849916,1.612416
275,0.31103903,0.76882035,2.4226096,-0.098273106,-0.22706823,0.33245528,-0.040063296
276,-0.72985196,0.5127424,2.37901,-0.019269604,-0.29688624,0.35587457,0.024747197
277,-0.43034202,0.78351474,4.0715923,-1.751705,-0.22921576,0.45095402,-1.6207334
278,0.7201124,0.82538164,2.21671,0.10919067,-0.18275997,0.40366733,0.2627429
279,0.060742166,0.9245098,0.0040174583,2.2196784,-0.13498928,0.40503186,2.2363293
280,0.74265707,0.7264362,2.1436248,0.22164795,-0.22821288,0.34020388,0.29719776
281,-0.16200756,0.8149314,2.694804,-0.61139446,-0.2692811,0.47871593,-0.47672534
282,-0.71984154,0.51473796,2.8900268,-0.84139764,-0.17820151,0.3999251,-0.7864863
283,0.32959318,0.85542667,1.86591,0.389531,-0.15225056,0.3892017,0.5114506
284,0.08193115,0.84734,2.0429273,0.30482376,-0.24017917,0.38112918,0.38746846
285,-0.6065468,0.64485455,0.95186466,1.2437987,-0.19747625,0.35989502,1.396297
286,-0.62186474,0.60476494,2.9726388,-1.0300279,-0.18619122,0.38845938,-0.9926897
287,-0.5137116,0.6345247,1.6985797,0.6151947,-0.21866263,0.37363657,0.59051204
288,-0.41337472,0.6736275,1.3868657,0.96011394,-0.25191098,0.47441992,1.1314448
289,0.018703414,1.082942,1.7585157,0.36538443,-0.13710284,0.39157185,0.43542397
290,0.19408743,0.7439588,3.2273712,-1.193313,-0.17244445,0.37998512,-1.079637
291,-0.07669903,0.8505134,1.3688911,0.9415892,-0.18928978,0.42132133,1.0180708
292,0.40276518,0.9826745,3.8026218,-1.7164655,-0.104631364,0.37964368,-1.6616532
293,0.058041018,0.86648107,-0.4935031,2.7398005,-0.21099313,0.39133987,2.6494594
294,0.65681404,0.6677775,4.962945,-2.894329,-0.14856729,0.44501385,-2.7349188
295,-0.6972378,0.628401,0.8869149,1.3472412,-0.15339503,0.40710774,1.4766582
296,-0.7811652,0.6039872,0.73840237,1.3951921,-0.1620529,0.32106736,1.5209454
297,-0.79318064,0.49268058,0.4110007,1.9568546,-0.15224655,0.3527411,1.9016088
298,0.75054497,0.74207467,1.3461396,1.0759807,-0.24312636,0.4217177,1.1175706
299,0.7000253,0.66621315,0.45449755,1.5199435,-0.13104801,0.35756582,1.6063898
