,posterior_phi,posterior_sigma,posterior_g1,posterior_g2,posterior_g3,posterior_g4
194,0.76027673,0.41622752,2.2823691,-0.09059817,-0.24911022,0.2758016
195,0.22683805,0.5953206,2.2026098,0.0053713815,-0.24061154,0.38965917
196,-0.69120383,0.48767212,2.263275,-0.05908119,-0.2458182,0.37418038
197,-0.14445725,0.6444504,2.3224225,0.066189304,-0.27724287,0.38326493
198,-0.5319995,0.5506225,2.1780741,0.05718387,-0.18440084,0.35291454
199,-0.7201899,0.46856326,2.129709,0.07003411,-0.14710157,0.35719547
200,0.19025414,0.61184675,2.2665632,-0.11753132,-0.26886564,0.29978043
201,-0.7217933,0.446027,2.160993,0.09291854,-0.2390619,0.29445004
202,0.13635132,0.60988337,2.2600605,0.019788861,-0.28247947,0.33336747
203,0.41651174,0.5655235,2.2846165,-0.12934881,-0.24153018,0.46127054
204,0.67211914,0.51607776,2.0307071,0.001653306,-0.15862899,0.47803316
205,0.6771768,0.48519358,2.1279337,-0.08299229,-0.2182251,0.30816025
206,0.597537,0.50695616,2.071,-0.004099693,-0.265931,0.36188033
207,-0.6787554,0.47239032,2.0978482,-0.11566952,-0.17092688,0.5151205
208,0.42254815,0.55032825,2.2253807,0.042217426,-0.14519367,0.45315155
209,0.603712,0.5176142,2.0556548,0.021948442,-0.12687889,0.46115074
210,-0.68916136,0.48161018,2.0996957,0.005373087,-0.23074053,0.4194647
211,0.6041009,0.48618144,2.2107046,-0.10725699,-0.19462085,0.37759128
212,-0.4746523,0.5909551,2.2013733,-0.09687412,-0.24382645,0.43950823
213,-0.70736367,0.45845848,2.171285,0.0027614576,-0.25007343,0.4668615
214,0.6809198,0.45917305,2.21209,-0.07677694,-0.2685489,0.4796481
215,-0.1491907,0.666787,2.238331,-0.05262682,-0.22742893,0.36041698
216,-0.72288686,0.45617282,2.1620107,-0.051976565,-0.15421207,0.4264311
217,0.15998437,0.5588,2.208796,0.030848617,-0.22669196,0.30293727
218,0.47170264,0.5530909,2.1845171,-0.061038148,-0.35634115,0.52796537
219,-0.10041308,0.6331697,2.2087786,-0.046268366,-0.24708365,0.37651178
220,0.59137094,0.46032435,2.1757905,-0.064534135,-0.24779068,0.39703062
221,-0.25013784,0.6291093,2.1504664,0.04381646,-0.2821682,0.47207236
222,0.08662374,0.61722803,2.105469,0.023433583,-0.19431391,0.36794862
223,0.7253574,0.4243934,2.2356987,-0.03905235,-0.16724212,0.26929206
224,0.8328501,0.343894,2.152589,0.05366007,-0.10205608,0.24767266
225,0.620274,0.48598287,2.1914291,0.058644395,-0.30653557,0.52180004
226,-0.25860935,0.6328572,2.214114,-0.07822829,-0.18570842,0.3531655
227,0.039023556,0.6877252,2.2706664,-0.029919151,-0.2706483,0.36174938
228,-0.7702565,0.38348517,2.1784775,0.104019485,-0.40188533,0.37847632
229,-0.24142894,0.6342776,2.2996542,-0.032418437,-0.29072526,0.41597864
230,0.5031797,0.53047895,1.995354,0.011009276,-0.27015185,0.34786484
231,0.48171008,0.5544123,2.1268156,0.019785902,-0.20349078,0.32381767
232,-0.14840962,0.5682887,2.1169894,0.058285665,-0.23485906,0.31805414
233,0.16413888,0.59129065,2.1080186,0.036056053,-0.14104491,0.3478264
234,0.7445955,0.42012888,2.1598892,0.023614686,-0.08720821,0.3632568
235,0.66659355,0.47417393,2.0921097,0.12665378,-0.20035899,0.41634047
236,0.5044208,0.54074574,2.0546446,-0.10561279,-0.17760487,0.4627719
237,-0.21746883,0.6309685,2.258224,-0.037542425,-0.29009473,0.3392599
238,0.25305155,0.6493172,2.2790565,-0.05333017,-0.29280785,0.36923277
239,-0.8092763,0.37364355,2.165155,-0.09545041,-0.2847409,0.41289246
240,0.15841688,0.704497,2.2512088,-0.006887385,-0.24494044,0.3545743
241,-0.44430202,0.5927778,2.2206526,-0.13478644,-0.3348894,0.4547054
242,-0.32391617,0.60446084,2.2076752,-0.08120457,-0.20432876,0.30041096
243,-0.72948277,0.43788505,2.181856,-0.100214,-0.42678112,0.491524
244,0.45688656,0.5356828,2.0586119,0.08414766,-0.4395214,0.5771225
245,-0.6343582,0.47224763,2.1860654,-0.058805652,-0.118877366,0.4173639
246,-0.5699614,0.4927351,2.2293017,-0.02878728,-0.35203958,0.34794694
247,0.75712395,0.43249443,2.0724764,0.023971235,-0.11440417,0.28242996
248,-0.22594166,0.64965874,2.253379,0.04339978,-0.21502279,0.3198905
249,0.41587913,0.57436055,2.1167705,-0.025295338,-0.15604503,0.2516398
250,0.51818717,0.54360586,2.14293,-0.016008308,-0.16222025,0.46850035
251,-0.7593555,0.38467202,2.0909486,0.039225146,-0.21360621,0.42545912
252,0.0993919,0.59601504,2.1459618,-0.06497605,-0.23848388,0.30186522
253,-0.54173243,0.5504271,2.0892165,-0.028925046,-0.2005773,0.37951338
254,-0.42831665,0.6080645,2.1608949,-0.102163635,-0.21615809,0.43994045
255,0.16772918,0.6216738,2.0752785,0.05437082,-0.22491905,0.3757891
256,-0.54962295,0.53820765,2.206335,-0.12619337,-0.09781706,0.42805144
257,-0.10622947,0.57178044,2.157156,-0.0055915066,-0.12301312,0.4987288
258,0.14055833,0.67481136,2.1552203,-0.031842668,-0.061208207,0.23891148
259,-0.43671352,0.5612373,2.1701183,0.02152337,-0.23738447,0.5486919
260,0.26030502,0.61993206,2.1536455,0.02932008,-0.115128145,0.30247185
261,-0.02270492,0.6611502,2.1796074,-0.019061187,-0.2246121,0.34428707
262,-0.7525127,0.41676182,2.1331499,-0.051637445,-0.25093824,0.4419361
263,-0.4780808,0.5434054,2.1554863,-0.00011282672,-0.19206372,0.45243752
264,-0.24986431,0.5979546,2.1190376,0.043897238,-0.23409466,0.3500497
265,0.6118937,0.48597577,2.1788125,0.013325628,-0.12140073,0.13730821
266,0.52326655,0.5303458,2.1018887,0.0016949537,-0.19856718,0.40767425
267,-0.7827975,0.41675746,2.1212416,-0.00019091972,-0.16804767,0.4191981
268,-0.4842241,0.5876676,2.13932,-0.06896907,-0.11338288,0.21316187
269,0.7153322,0.38702646,2.137852,0.068434805,-0.2764646,0.39757127
270,0.6916895,0.44524887,2.1437728,-0.040277537,-0.16751269,0.3895392
271,-0.7190803,0.41764575,2.2317781,-0.05843651,-0.24821627,0.390911
272,0.43175048,0.5718847,2.172923,-0.044513106,-0.27399847,0.32936814
273,-0.5935067,0.5204153,2.099492,-0.017920027,-0.22067578,0.33141977
274,0.2943292,0.7154224,2.124856,0.03348712,-0.20331591,0.41144654
275,-0.6797968,0.47537416,2.096136,0.00037894316,-0.3248176,0.47356036
276,0.5564633,0.56152266,2.213215,0.020948982,-0.16512556,0.31372947
277,-0.6706103,0.49783993,2.1749856,0.08058545,-0.3060927,0.36222184
278,0.35689184,0.6009722,2.1335258,0.033725116,-0.20669173,0.31724265
279,0.13664466,0.63105583,2.2245867,0.0016493539,-0.20689657,0.30730993
280,-0.09976473,0.7148412,2.11701,0.0015842195,-0.23184223,0.42499608
281,-0.03584106,0.67363495,2.2777188,-0.036689125,-0.14331645,0.38050088
282,0.018522657,0.63364017,2.1870272,-0.0013879689,-0.16182698,0.2823192
283,-0.5202782,0.5493201,2.092136,0.050456293,-0.266073,0.4359049
284,0.7744017,0.41441223,2.200018,-0.09571304,-0.29643324,0.32070655
285,0.25139612,0.5952667,2.2141547,0.04562913,-0.32756042,0.3416342
286,-0.008700186,0.63637626,2.1606617,-0.1049256,-0.30556142,0.4758586
287,-0.45965677,0.5714823,2.0343173,0.0044648796,-0.1253219,0.2449506
288,0.16795886,0.6555327,2.1226583,0.015208218,-0.22386548,0.49244308
289,-0.016132573,0.65637654,2.1239707,0.083604194,-0.16475749,0.34086332
290,-0.8091117,0.39560747,2.0970135,0.028876955,-0.2410979,0.38009626
291,-0.15924694,0.6073839,2.1408894,-0.016938685,-0.23568834,0.36789694
292,0.32257494,0.56852984,2.3414366,-0.05306667,-0.2735391,0.5043899
293,-0.3284054,0.6232039,2.0362937,-0.07796515,-0.1680617,0.40641418
294,0.335716,0.58391386,2.0395246,-0.0042268094,-0.057107586,0.5165708
295,-0.6229418,0.4932349,2.1135647,0.02174025,-0.20835935,0.35919493
296,0.5027822,0.51874465,2.064617,-0.047148477,-0.15664697,0.45817
297,0.6150477,0.5149996,2.0038023,0.13663407,-0.11155156,0.42350456
298,-0.026297562,0.731273,2.1548333,-0.118850835,-0.2663003,0.30432636
299,-0.55922437,0.5224533,2.027065,-0.073082514,-0.13601828,0.4088461
300,-0.80731046,0.37780973,2.1801178,-0.15576813,-0.26921305,0.41874823
301,0.06384536,0.67526704,2.2152982,-0.13074985,-0.26254216,0.39777735
302,-0.5544115,0.5380405,1.9923836,0.081278704,-0.11156308,0.37426522
303,0.576842,0.5054055,2.0963194,0.038056314,-0.2108919,0.40618315
304,0.39485553,0.5878194,2.089197,0.06517419,-0.18184881,0.25412327
305,-0.2586022,0.58222413,2.3446267,-0.080817185,-0.313305,0.4457751
306,-0.1604876,0.6039383,2.1756923,0.008181884,-0.16638874,0.33759934
307,-0.6941583,0.47679812,2.1494412,-0.013797735,-0.20042208,0.44693142
308,0.19208358,0.5960918,2.0950246,0.060249247,-0.21673046,0.4392429
309,-0.418255,0.58202827,2.163874,-0.042261276,-0.25382474,0.39519826
310,0.28356484,0.6013267,2.211147,0.029319722,-0.1380621,0.3216844
311,0.7823088,0.4014911,2.1068273,-0.02672611,-0.17502756,0.27410498
312,0.14416456,0.5734425,2.1234238,0.013730579,-0.27526215,0.41290933
313,0.7319893,0.4351663,2.2433,-0.021277763,-0.16228886,0.37547603
314,-0.0011300644,0.7288826,2.1555955,-0.07874467,-0.22128026,0.43501058
315,0.4996928,0.5662241,2.2133784,0.112224236,-0.30528897,0.34332627
316,0.12209578,0.66003853,2.2335083,-0.009688641,-0.1731932,0.23209177
317,-0.016341401,0.71428835,2.1918588,0.02633879,-0.13012326,0.44753212
318,-0.11365892,0.6161279,2.1883025,0.061518535,-0.20487739,0.41711977
319,0.6228672,0.4905565,2.0373049,0.00779738,-0.18321912,0.29576504
320,0.7736969,0.4395907,2.1147785,0.023123432,-0.19986449,0.35290843
321,-0.76625687,0.3927162,2.2157135,0.010293604,-0.3633669,0.37705496
322,-0.10778005,0.6498711,2.1986952,-0.03863306,-0.17951162,0.46020532
323,-0.37147158,0.5766728,2.132546,-0.060521394,-0.23161288,0.5016372
324,0.5384884,0.5166883,2.061023,-0.024480589,-0.08103465,0.46157342
325,0.15252715,0.67881155,2.174278,0.026937522,-0.18226771,0.427727
326,0.09951436,0.56529045,2.2344463,0.0037297406,-0.2816773,0.41788244
327,0.78407085,0.28554225,2.4321017,-0.2508716,-0.3409449,0.53536534
328,-0.30860806,0.6341468,2.2441845,-0.016158255,-0.22950153,0.31449422
329,-0.7473989,0.46099496,2.155475,-0.054968227,-0.17349139,0.34498125
330,0.4736619,0.5649478,2.2355494,-0.08001311,-0.19552085,0.35545442
331,0.41762307,0.5713917,2.1396298,0.08932403,-0.19072174,0.30985844
332,-0.31213444,0.5770627,2.0979166,0.02278654,-0.18595856,0.41517493
333,0.70529395,0.43687156,2.1057923,-0.023568993,-0.15811534,0.30735576
334,0.079092115,0.70716435,2.0782857,0.018429743,-0.10873693,0.4128002
335,0.539729,0.43996808,2.1607754,-0.021097938,-0.13049617,0.45601287
336,0.6076435,0.4953893,2.1661677,-0.020443711,-0.20459856,0.26491606
337,0.5758912,0.50548154,2.1002336,-0.045991603,-0.29107267,0.35835767
338,-0.1599706,0.59343445,2.1411836,-0.0077297715,-0.16668501,0.3956786
339,0.7582451,0.40456143,2.0651665,0.00067821966,-0.2590003,0.29823995
340,0.6569824,0.47287697,2.211825,-0.049199715,-0.18982264,0.38135195
341,0.48764226,0.50138396,2.1420176,-0.024885422,-0.23134796,0.33211932
342,0.106969886,0.7154888,2.184965,-0.029960742,-0.18593863,0.39291275
343,0.7156619,0.4421859,2.1312635,0.010333787,-0.16677397,0.46403304
344,-0.4819298,0.5522166,2.1837983,0.09682346,-0.16929951,0.3372344
345,0.5475905,0.50805295,2.1195183,0.029557077,-0.20927344,0.16442752
346,0.7424092,0.41200316,2.4225912,-0.12919028,-0.3837082,0.39291427
347,-0.46523273,0.5602507,2.0525513,0.04289058,-0.19424032,0.396972
348,-0.7164322,0.4274189,2.1805537,-0.013710501,-0.16424099,0.47477022
349,0.4699586,0.5317146,2.147802,-0.01729518,-0.17108825,0.33482084
