,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho,posterior_g1,posterior_g2,posterior_g3,posterior_g4
0,0.5767309,0.9570841,6.8423476,0.43517995,3.1200476,1.1607729,0.85332775,0.7435955
1,0.40735,1.0726871,7.048979,0.5204478,2.694709,1.1491001,0.96527636,0.841759
2,0.42637628,1.077218,7.1419997,0.530122,2.5006285,1.1326118,1.157683,1.1236368
3,0.5782523,0.8672757,7.4518714,0.4227296,2.2575254,1.1574637,1.0873321,0.9248847
4,0.39799777,1.0816354,9.04857,0.29696897,2.6924176,1.121819,1.1810608,1.0585595
5,0.41485178,1.0477101,7.50302,0.47930315,2.594761,1.0523431,0.9521754,1.0160497
6,0.46555245,1.0267857,7.5049486,0.4828343,2.4219022,1.1852548,1.0974197,0.9804011
7,0.5413142,0.9708872,7.090769,0.6587014,2.2038276,1.1531965,1.2168475,1.1732922
8,0.4167021,1.0705397,5.6852036,0.9754256,2.4970238,1.1185591,1.1312431,1.0800505
9,0.4963986,1.0426853,10.554563,0.27942294,2.8489997,1.1216195,1.0032684,0.7925419
10,0.48544446,1.0111705,6.417207,0.47800842,2.396824,1.2416015,0.93301857,1.0025514
11,0.3770692,1.0655494,6.9417305,0.44931033,2.6607647,1.220347,0.96356523,0.82621086
12,0.43427372,1.0646222,9.058525,0.36853126,2.6237016,1.0450587,1.0856968,0.9726848
13,0.4124731,1.083229,7.360957,0.48504716,2.8026242,1.185287,0.88340944,0.9633296
14,0.37936443,1.0770897,6.487437,0.66052634,2.6470852,1.0803924,1.0488302,0.9884082
15,0.37321687,1.0870582,7.373965,0.84950817,2.7489188,1.1665349,1.0091157,1.0411422
16,0.45404187,1.0562004,9.648379,0.39000565,2.945952,1.1077689,0.9233862,0.9053586
17,0.40685168,1.0424384,7.0135503,0.58683366,2.684602,1.1015925,0.8948895,1.0917088
18,0.447173,1.0222421,8.64662,0.2552243,2.4541159,1.0534822,0.9782751,1.0807548
19,0.74833333,0.6566193,8.283719,0.28336194,2.1774971,1.1417652,1.0082735,0.91656095
20,0.53013194,0.988159,6.015383,0.5882923,3.0055392,1.1526308,0.91903037,0.88735837
21,0.5668377,0.9631325,8.258718,0.26800624,2.7335224,1.2586187,1.1289517,0.8443304
22,0.48795694,1.0066252,8.977927,0.2058815,2.6110659,1.162013,1.1063291,0.88496494
23,0.42054367,1.0487661,7.8960624,0.40008917,2.586115,0.8879621,1.0105095,1.0933139
24,0.45980135,1.0385923,7.6625805,0.35870442,2.7817712,1.0837302,1.0597429,0.9391449
25,0.48804563,1.0093458,9.127365,0.257514,2.39392,1.075217,1.087755,1.1116421
26,0.3367859,1.1162941,8.651194,0.7084239,2.5640001,1.2470406,0.99545634,1.0155427
27,0.52672786,1.0199552,6.232335,0.6471053,3.1542137,1.1918927,0.99414897,0.6749893
28,0.41886494,1.0883743,7.363228,0.7956922,2.8070712,1.0421522,0.9422274,1.0664743
29,0.43482247,1.0514039,8.251674,0.36803582,2.8841434,1.2518153,0.93448895,0.7970984
30,0.44720483,1.0442499,8.925862,0.22941723,2.5132527,1.1170622,0.9799018,1.0194796
31,0.47032133,1.0206239,8.3473015,0.33878696,2.856481,1.1352692,0.81565,0.9501299
32,0.3451203,1.079641,7.9255705,0.3269994,2.5636294,1.1238554,1.0383718,0.970424
33,0.46748677,1.0094551,7.9794755,0.122725844,2.4078536,1.1223861,1.0818244,1.1559997
34,0.34241134,1.1022004,6.9575276,0.5870161,2.6826754,1.0687884,0.95836014,0.9863032
35,0.4993776,1.0319482,8.119865,0.39425954,2.9233158,1.0111123,1.0113586,0.7723575
36,0.42214197,1.0628192,7.0920177,0.84784764,2.8242798,0.97905374,1.0204623,0.99092656
37,0.3716468,1.0954319,8.143315,0.5701929,2.8208084,1.1466203,0.89506865,0.9349938
38,0.42895448,1.0257565,8.792972,0.1887563,2.6595657,1.1441662,1.0069408,0.93965155
39,0.48819438,1.012622,8.668639,0.32884994,2.4834912,1.1686056,1.1671251,1.0768528
40,0.5508693,0.9840248,8.427234,0.26071796,2.661143,1.1713945,1.1242577,0.65486884
41,0.5088719,1.0067378,7.5718656,0.40759072,2.5472405,1.0666683,1.0743896,1.079071
42,0.4662268,1.0329347,8.061027,0.38478807,2.5574472,1.2652818,1.0887957,0.8398841
43,0.49591237,0.9949148,7.6747007,0.41498291,2.6049283,1.1001775,1.0644116,0.9038536
44,0.39585456,1.0568304,7.9436316,0.22195464,2.6022723,1.0812209,1.1418643,0.9567049
45,0.43202335,1.0757076,8.172213,0.38876066,2.72358,1.247386,0.9713139,0.98701525
46,0.38022453,1.0688328,8.103718,0.2939435,2.8880525,1.04901,1.0404226,1.0034553
47,0.42605177,1.0603082,8.236979,0.3911564,2.5517335,1.1305504,1.0531875,1.1077303
48,0.4594637,1.0306965,8.435554,0.30919734,2.6366105,1.0879339,0.9764161,0.9480178
49,0.45988408,1.0408138,8.542869,0.20971774,2.7091353,1.2188054,0.8744484,1.0876889
50,0.38122484,1.0605639,6.0047746,0.7117427,2.8520226,0.98980224,0.95835054,0.9952233
51,0.43405855,1.041916,9.028334,0.22327441,2.6801834,1.1126214,0.95636,0.93993896
52,0.47042042,1.0364257,8.926284,0.2559838,2.6019797,1.1125115,1.2168481,0.8075226
53,0.5058497,1.0163664,7.663947,0.4071888,2.822444,1.365691,0.9965728,0.70924896
54,0.45248288,1.0331323,8.181198,0.4145193,2.8298569,1.2183247,0.8567872,0.7649386
55,0.45859993,1.0468107,7.3471994,0.73496497,2.6323044,1.1321592,0.9569533,1.0008532
56,0.5086837,0.9740274,5.9191637,0.82432383,2.558921,1.2416133,0.91274524,0.7181125
57,0.62026334,0.84177995,8.206853,0.33484784,2.2301962,1.0323255,0.986524,1.1941483
58,0.44329843,1.03895,7.3384256,0.39856523,2.7145555,0.9791003,0.94814533,0.93945307
59,0.37662542,1.0775582,8.791474,0.35459808,2.6086915,1.1991487,0.9281782,0.90732497
60,0.27988842,1.129087,9.208911,0.44977254,2.7137527,1.1008253,1.0455543,0.97409594
61,0.49919888,1.0142639,6.8510633,0.7092469,2.9723809,1.2547423,0.940123,0.863779
62,0.42867705,1.0722352,7.6726494,0.42418423,2.7985098,1.138389,0.99209386,0.8580311
63,0.5150786,1.0186031,3.803846,0.8766296,3.1318605,1.1279122,1.0645472,1.0773464
64,0.49959478,0.9985206,8.808185,0.28924486,2.6880305,1.1052773,1.0313209,0.8576675
65,0.40276042,1.0912701,6.685117,0.55784744,2.8636527,1.1293563,0.96656793,1.0447161
66,0.51363254,1.0020322,9.129582,0.2682405,2.8926992,1.24782,0.92899835,0.9321832
67,0.40677434,1.0547493,10.341057,0.1625896,2.7468538,1.0317667,1.0322517,0.96737874
68,0.3981427,1.0699067,7.5933414,0.4818381,2.5508065,1.1802808,1.0742309,1.0011933
69,0.47633353,1.0358945,8.327197,0.40922263,2.7229338,1.0419993,1.0481588,1.0375773
70,0.5130586,0.9679336,7.8626475,0.50611246,2.3968458,0.9921809,1.1968608,0.9393751
71,0.46323144,1.0509527,7.310087,0.3975605,2.8295,1.3220388,0.99711424,0.91174823
72,0.46250486,1.0150075,9.155486,0.17877942,2.7550702,1.025658,0.9374333,0.92199254
73,0.554849,0.96374375,8.777996,0.25635284,2.610739,1.1391388,0.82817334,0.9636735
74,0.50718254,1.0305263,5.680586,0.87738585,3.1203637,1.179061,0.8441291,0.92678136
75,0.3662742,1.0552498,7.693481,0.30033436,2.732794,1.0061185,1.1041749,0.874254
76,0.38340163,1.0857503,7.4727488,0.42496374,2.8718808,1.0275433,1.0337807,1.0260983
77,0.4387809,1.048152,7.4382463,0.32059947,2.8323288,1.266546,0.97063315,0.8766618
78,0.48735693,0.9855118,7.8105164,0.32575977,2.5065918,1.0552061,1.0018202,0.924536
79,0.38057512,1.0526595,8.655563,0.31621695,2.6745346,1.1590964,0.96965855,0.93428063
80,0.44561943,1.0340978,8.874755,0.450427,2.4782064,1.1183871,1.062609,0.9604424
81,0.51472294,0.96860164,6.2284102,0.52602154,2.4552457,1.0666193,0.97271174,0.95003
82,0.43563226,1.0488551,6.544223,0.5665078,2.7923663,1.2049955,0.9078339,0.85019666
83,0.40300176,1.073635,7.6451774,0.56835985,2.7875698,1.1137427,0.9964106,0.84986544
84,0.4494369,1.0406915,6.081746,0.36666104,2.7967002,1.0598825,0.9321743,0.8124901
85,0.44742313,1.0065548,8.004376,0.3307929,2.410583,1.2145342,0.8776655,0.9404353
86,0.4032216,1.0523788,8.755586,0.27261898,2.8988702,1.0297731,0.7765415,0.89154136
