,Absolute Bias,Standard Error,95% CI Length
posterior_phi,0.007541358470916748,0.0007645215839147568,0.27893662452697743
posterior_sigma,0.008571088314056396,0.0004973749071359634,0.19465768784284587
posterior_beta3,0.304563045501709,0.011849234104156494,4.40659521818161
posterior_rho,0.12635308504104614,0.001537359207868576,0.6006410427391529
posterior_g1,0.050058520738342605,0.0021580040454864504,0.8435548603534699
posterior_g2,0.029169559478759766,0.0009353998303413392,0.36776145696640006
posterior_g3,0.05283087491989136,0.0009520646929740906,0.3724481508135795
posterior_g4,0.28106486797332764,0.0012892335653305054,0.5031500339508053
