,Absolute Bias,Standard Error,95% CI Length
posterior_phi,0.5117765357717872,0.004674699008464813,1.578751315176487
posterior_sigma,0.025435328483581543,0.001589341014623642,0.571473914384842
posterior_beta3,3.5471878051757812,0.03752364873886108,12.33869141936302
posterior_rho,0.006588071584701538,0.00295862078666687,0.9581328190863131
posterior_g1,0.11164625793292204,0.0010702414810657502,0.42576334476470956
posterior_g2,0.0952916145324707,0.000679764375090599,0.26879394203424456
posterior_g3,0.06447756290435791,0.0006680934131145477,0.2587656810879707
posterior_g4,0.10917061567306519,0.0007895965874195099,0.3150493040680884
