,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho,posterior_g1,posterior_g2,posterior_g3,posterior_g4
0,0.17043199,1.2137995,11.154852,0.92432773,2.760733,0.85757667,0.9703959,0.77078193
1,-0.63228095,0.92117727,6.4771104,0.2021233,2.722361,0.83767575,0.99565023,0.93737674
2,-0.10623301,1.2114197,9.461604,0.92434716,2.695807,0.75228,0.91813534,1.0152571
3,0.63867396,0.87951446,9.400675,0.9359237,2.5487633,0.8551092,0.91860646,1.0417254
4,0.032923587,1.2025107,11.2204485,0.36033225,2.5340958,0.9336781,0.92545795,0.8667222
5,-0.47613266,1.0492462,6.6512365,0.5116852,2.765259,0.804969,0.94062656,0.8437898
6,0.4308186,1.1067111,10.868878,0.6917978,2.6723309,0.92511714,0.82646394,1.0561241
7,0.54352015,0.99200267,12.138843,0.73277974,2.663957,0.81062627,0.7688924,0.98678815
8,0.2000797,1.1856635,12.349216,0.8496481,2.6722708,0.9221572,0.7921919,0.91818166
9,0.55482435,0.96940935,5.244312,0.8552832,2.74472,0.77348363,0.70120305,0.9543908
10,-0.027122473,1.2134082,10.411595,0.21996912,2.7622335,1.0182211,0.9523068,0.8794557
11,0.49188524,0.97088224,10.591815,0.0055798423,2.6927898,0.900826,0.76671267,0.8741869
12,-0.22076201,1.1950995,14.475597,0.39874256,2.4715784,0.9565733,0.9161616,1.0518581
13,-0.72894186,0.82366955,7.81512,0.4037118,2.672564,0.9372207,0.8642264,0.9804695
14,0.19013135,1.1941627,14.049039,0.9406129,2.7260027,0.9143878,0.8121048,0.84364283
15,0.2255235,1.1338475,2.9097395,0.8627118,2.7095196,0.7618329,0.8555681,1.1966622
16,-0.7270145,0.84170645,11.861044,0.9803817,2.7429633,0.8884176,0.8718403,0.7683371
17,0.27319086,1.1700076,4.4038806,0.8428975,2.752383,1.0551139,0.8437092,0.82445085
18,0.7005336,0.8622022,7.1621675,0.6079087,2.5828369,0.96977365,0.8641626,1.1927536
19,0.43888247,1.0636389,4.322373,0.36365682,2.772276,0.79256225,0.84531134,0.9151659
20,-0.3152231,1.1063125,13.975164,0.020411849,2.6527042,0.8262616,0.91927695,0.93461466
21,-0.63261557,0.9279392,4.126142,0.9207602,2.6587002,0.8618273,0.8111407,0.91690415
22,-0.54068726,1.0056062,3.6295729,0.3315584,2.6926813,0.7984351,0.8126647,0.9900317
23,0.2722262,1.1428672,3.3640997,0.58909327,2.677764,0.92334914,0.8880846,0.9338156
24,0.15362486,1.1600882,13.270936,0.83829176,2.5437043,1.0218849,0.8427163,0.87598
25,-0.30542967,1.1293687,10.000403,0.5663615,2.638051,0.91920567,0.8170987,0.9182546
26,0.56993484,0.9592911,11.494079,0.31153357,2.8376918,0.9181678,0.77210116,0.79859376
27,0.18542685,1.1332794,12.52225,0.4488985,2.3004463,0.8319926,1.0806142,1.0977516
28,0.49710697,1.0458626,9.337163,0.77845925,2.555002,0.69357014,0.9147011,1.1558623
29,-0.36630243,1.0522249,4.2391925,0.023220152,2.4485002,0.91952527,0.96675223,1.0934514
30,-0.44881722,1.0653049,12.952626,0.17326018,2.6468132,0.95039815,0.94620717,0.85519946
