,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho,posterior_g1,posterior_g2,posterior_g3,posterior_g4
0,0.5230741,0.9940275,4.4720793,0.6720372,2.9625254,1.0869659,1.1206113,0.9143303
1,0.59880275,0.9248233,6.0073557,0.38292962,3.0017338,1.0148798,1.1267612,0.7559296
2,0.51506335,0.9799104,3.8532884,0.5922009,3.0824144,1.0101731,1.0886236,0.85028535
3,0.47869438,1.0145832,8.082094,0.15788846,2.954369,1.1893258,0.9182977,0.8651597
4,0.5021042,1.026665,7.0670457,0.36944255,2.711168,1.1122509,1.1355685,1.0876486
5,0.4937655,1.0125535,5.6840167,0.4378462,2.6761332,0.967233,1.1897376,0.9229657
6,0.50993985,1.0134447,3.1509922,0.9778514,3.2008612,1.2519666,1.1404285,0.8595463
7,0.5456361,1.001633,5.926919,0.50885105,2.9431944,1.0399843,0.76094925,1.0064394
8,0.59842306,0.95266724,5.414135,0.3947031,2.943437,1.0766697,1.0803154,0.69868785
9,0.5838367,0.932638,4.44738,0.8046701,2.9588628,1.1134987,1.3225319,0.8407297
10,0.36170027,1.0851128,6.13796,0.309691,2.7555318,0.94370484,1.0697113,0.94394684
11,0.52523404,0.9910562,6.4775987,0.40968388,2.8971531,1.1161598,0.99305356,0.84886634
12,0.39853284,1.0791777,5.7272134,0.4297171,3.0474129,1.0761395,1.1672655,0.7938825
13,0.67582065,0.81208116,4.75241,0.61928225,3.2228913,1.1154965,1.1438589,0.71740437
14,0.53207844,0.9933964,4.665942,0.87004614,3.0004454,1.1125225,1.1338643,0.8660013
15,0.42125222,1.046379,6.2453737,0.24173643,3.0292385,0.981316,1.0912434,0.92931503
16,0.5314608,1.0046359,6.7246985,0.31315365,2.8900106,0.9760828,1.1165861,0.9118043
17,0.43772957,1.048872,6.223486,0.49925977,2.7936294,1.0931785,1.1253713,1.0116348
18,0.57989365,0.93494695,4.650925,0.43097335,3.3203783,1.0427737,0.9794248,0.7984601
19,0.41067117,1.0790184,5.663838,0.7160691,2.951528,1.2442319,1.2475469,0.859287
20,0.468533,1.0433571,7.3364177,0.26240578,2.7139952,0.9787707,1.0961761,1.0940847
21,0.5405034,0.99499285,7.738612,0.36645606,2.939518,1.1553786,1.1650367,0.69707257
22,0.5123812,0.9926501,4.997029,0.4549318,3.064805,1.2024319,0.96582025,0.8416482
23,0.66897833,0.8843189,6.0177426,0.46719268,2.8078537,1.2098895,1.1659505,0.8114475
24,0.57112443,0.9452201,6.377258,0.57083374,3.040043,1.2513475,1.1302241,0.7648962
25,0.62207776,0.9032004,3.0805948,0.7299133,3.444654,1.2100525,0.9537545,0.663449
26,0.43450233,1.0637246,5.242065,0.4443645,2.6760206,0.9503808,1.0758375,1.0012723
27,0.52265936,0.9854759,6.332345,0.34678972,2.8742347,1.165204,1.0060574,0.9079054
28,0.44544622,1.0531791,5.579431,0.50216705,2.7919428,1.1647655,1.0212239,0.8188151
29,0.42090583,1.0713478,5.5949883,0.6034436,2.8716848,1.2153381,1.1202508,0.94573617
30,0.455533,1.0185187,7.8665676,0.2629564,3.0270677,1.0156966,1.0576724,0.8425182
31,0.57727545,0.9615736,4.8891153,0.47734272,2.7052257,1.1545433,1.162552,0.7725929
32,0.43438506,1.035916,4.706456,0.7255523,3.088286,1.1205869,1.0951784,0.7593144
